persona,dimensions,radius,bridge,converged_starts,detected_distinct_maxima,sample_best_gain,optimized_gain
expatriate,3,4.177581924285131,direct,3,1,0.08595401992130491,0.08595471384971165
facilitator,3,4.177581924285131,bigfive,3,1,0.056104579765629214,0.05610473078675504
facilitator,3,4.177581924285131,direct,3,1,0.08304559595134586,0.08304654416423984
familiar,3,4.177581924285131,bigfive,3,1,0.06673514404007008,0.06673579609122937
familiar,3,4.177581924285131,direct,3,1,0.08788178235990585,0.08788287361463953
fixer,3,4.177581924285131,bigfive,3,1,0.07203448860901984,0.07203485353338612
fixer,3,4.177581924285131,direct,3,1,0.094581004193802,0.09458179277103729
flaneur,3,4.177581924285131,bigfive,3,1,0.06735188132172176,0.06735227557828649
flaneur,3,4.177581924285131,direct,3,1,0.08866232314610212,0.08866309358889901
fool,3,4.177581924285131,bigfive,3,1,0.07668659940765155,0.07668664651925594
fool,3,4.177581924285131,direct,3,1,0.09739093955827038,0.09739109114904299
forecaster,3,4.177581924285131,bigfive,3,1,0.05822969281525392,0.058230098246062845
forecaster,3,4.177581924285131,direct,3,1,0.08474484163920426,0.08474621173695174
futurist,3,4.177581924285131,bigfive,3,1,0.05787028675256645,0.057870650487119146
futurist,3,4.177581924285131,direct,3,1,0.08337822380036708,0.08337942306146418
gamer,3,4.177581924285131,bigfive,3,1,0.06929446872073575,0.06929476989743666
gamer,3,4.177581924285131,direct,3,1,0.09230925704314452,0.09230999389461925
generalist,3,4.177581924285131,bigfive,3,1,0.057838136290979225,0.05783846184049457
generalist,3,4.177581924285131,direct,3,1,0.08464156627758523,0.08464282147185953
genie,3,4.177581924285131,bigfive,3,1,0.07324036082722785,0.07324087190894302
genie,3,4.177581924285131,direct,3,1,0.09464555465514968,0.09464642005644652
geographer,3,4.177581924285131,bigfive,3,1,0.05591168584814321,0.055912023868802674
geographer,3,4.177581924285131,direct,3,1,0.08171829932650043,0.08171952287477957
ghost,3,4.177581924285131,bigfive,3,1,0.06925434811042841,0.06925500113353733
ghost,3,4.177581924285131,direct,3,1,0.0892648540186547,0.08926582277405015
golem,3,4.177581924285131,bigfive,3,1,0.06800365878982806,0.06800436487669703
golem,3,4.177581924285131,direct,3,1,0.08853234169267266,0.08853344920641248
gossip,3,4.177581924285131,bigfive,3,1,0.07984228045224206,0.07984244165787047
gossip,3,4.177581924285131,direct,3,1,0.10121909705491705,0.10121942290063202
grader,3,4.177581924285131,bigfive,3,1,0.05688898263535691,0.05688931111897677
grader,3,4.177581924285131,direct,3,1,0.08362353603630268,0.08362484259614744
graduate,3,4.177581924285131,bigfive,3,1,0.0639882248612742,0.06398829030236275
graduate,3,4.177581924285131,direct,3,1,0.0880207432203377,0.08802123175549403
grandparent,3,4.177581924285131,bigfive,3,1,0.06755347568964831,0.06755351525514186
grandparent,3,4.177581924285131,direct,3,1,0.08818391713369911,0.08818402470382347
guardian,3,4.177581924285131,bigfive,3,1,0.06003197479826028,0.060032175281377054
guardian,3,4.177581924285131,direct,3,1,0.08505753936081151,0.08505836050411597
guide,3,4.177581924285131,bigfive,3,1,0.059938127087950654,0.059938307188436735
guide,3,4.177581924285131,direct,3,1,0.08559015031302453,0.08559098898632023
guru,3,4.177581924285131,bigfive,3,1,0.06273293745317554,0.06273336429329479
guru,3,4.177581924285131,direct,3,1,0.08369028014656887,0.08369106623852174
hacker,3,4.177581924285131,bigfive,3,1,0.07078181804289496,0.07078231078007002
hacker,3,4.177581924285131,direct,3,1,0.09329009739073424,0.09329107617488352
healer,3,4.177581924285131,bigfive,3,1,0.05569040075197096,0.05569052034767408
healer,3,4.177581924285131,direct,3,1,0.07940211866928903,0.07940267985226956
hedonist,3,4.177581924285131,bigfive,3,1,0.06846604762315067,0.06846628914231312
hedonist,3,4.177581924285131,direct,3,1,0.09083550971514787,0.09083611420181747
hermit,3,4.177581924285131,bigfive,3,1,0.06656188304722699,0.0665624435330634
hermit,3,4.177581924285131,direct,3,1,0.08665764086051442,0.08665849988801932
historian,3,4.177581924285131,bigfive,3,1,0.05850039044841715,0.05850080977085925
historian,3,4.177581924285131,direct,3,1,0.08430310310479605,0.08430442985946907
hive,3,4.177581924285131,bigfive,3,1,0.06079542834011731,0.060795936485475544
hive,3,4.177581924285131,direct,3,1,0.08491194616943254,0.08491324369158981
hoarder,3,4.177581924285131,bigfive,3,1,0.07295444716055455,0.07295451564370747
hoarder,3,4.177581924285131,direct,3,1,0.0941945291741475,0.0941947798349907
homunculus,3,4.177581924285131,bigfive,3,1,0.0679657950794672,0.06796652058244446
homunculus,3,4.177581924285131,direct,3,1,0.08935264055540593,0.08935388012565926
hybrid,3,4.177581924285131,bigfive,3,1,0.05868321990091019,0.058683405887964835
hybrid,3,4.177581924285131,direct,3,1,0.08350668939946004,0.08350747890963417
idealist,3,4.177581924285131,bigfive,3,1,0.06008431749456111,0.06008452278350607
idealist,3,4.177581924285131,direct,3,1,0.0829755823863465,0.08297623197040416
immigrant,3,4.177581924285131,bigfive,3,1,0.06060398767116748,0.060604038239844726
immigrant,3,4.177581924285131,direct,3,1,0.08342038807301444,0.08342074767829288
improviser,3,4.177581924285131,bigfive,3,1,0.07014515055447035,0.07014523037946185
improviser,3,4.177581924285131,direct,3,1,0.092970282357282,0.09297064975807356
infant,3,4.177581924285131,bigfive,3,1,0.07693803346461703,0.07693809847817956
infant,3,4.177581924285131,direct,3,1,0.09748075992870486,0.0974808353163008
influencer,3,4.177581924285131,bigfive,3,1,0.0668133057047684,0.06681340199328867
influencer,3,4.177581924285131,direct,3,1,0.09070015010426014,0.09070064189232196
instructor,3,4.177581924285131,bigfive,3,1,0.057553521162164056,0.05755375989918443
instructor,3,4.177581924285131,direct,3,1,0.08457417195661332,0.0845752870106562
interpreter,3,4.177581924285131,bigfive,3,1,0.058857976225469066,0.058858202855817776
interpreter,3,4.177581924285131,direct,3,1,0.0853145779283282,0.08531560161252028
interviewer,3,4.177581924285131,bigfive,3,1,0.060277900185334854,0.0602781007067148
interviewer,3,4.177581924285131,direct,3,1,0.08654289000625504,0.08654388180871875
jester,3,4.177581924285131,bigfive,3,1,0.07801654443403105,0.0780169740121992
jester,3,4.177581924285131,direct,3,1,0.09918369290412832,0.09918437817827508
journalist,3,4.177581924285131,bigfive,3,1,0.05970922513685206,0.05970954480221158
journalist,3,4.177581924285131,direct,3,1,0.08611603605339058,0.08611723882613043
judge,3,4.177581924285131,bigfive,3,1,0.058499317911298476,0.05849972659093927
judge,3,4.177581924285131,direct,3,1,0.08557330988372547,0.08557476770182038
lawyer,3,4.177581924285131,bigfive,3,1,0.05917262248334332,0.05917314257842943
lawyer,3,4.177581924285131,direct,3,1,0.08652194333904317,0.08652360498662337
leviathan,3,4.177581924285131,bigfive,3,1,0.07052296966334826,0.07052394096221493
leviathan,3,4.177581924285131,direct,3,1,0.08996192650734458,0.08996327912337354
librarian,3,4.177581924285131,bigfive,3,1,0.057965066601108894,0.05796538993329525
librarian,3,4.177581924285131,direct,3,1,0.08516618263231779,0.08516748621693049
linguist,3,4.177581924285131,bigfive,3,1,0.05777519098769757,0.057775583476428416
linguist,3,4.177581924285131,direct,3,1,0.08379860367201841,0.08379992619511856
loner,3,4.177581924285131,bigfive,3,1,0.06921852807779327,0.06921865802103122
loner,3,4.177581924285131,direct,3,1,0.09156748652253466,0.09156792679735903
luddite,3,4.177581924285131,bigfive,3,1,0.07042909381540641,0.07042937908421942
luddite,3,4.177581924285131,direct,3,1,0.09198459571703554,0.09198519170789021
marketer,3,4.177581924285131,bigfive,3,1,0.05853777624578704,0.058538053076677254
marketer,3,4.177581924285131,direct,3,1,0.08472384356981255,0.08472493333111952
martyr,3,4.177581924285131,bigfive,3,1,0.06422288140162813,0.06422329865273779
martyr,3,4.177581924285131,direct,3,1,0.08543207670997921,0.08543287626208751
mathematician,3,4.177581924285131,bigfive,3,1,0.059424802605651195,0.05942527420425181
mathematician,3,4.177581924285131,direct,3,1,0.08507513445375081,0.0850765284941637
maverick,3,4.177581924285131,bigfive,3,1,0.07048092874739131,0.07048123896401437
maverick,3,4.177581924285131,direct,3,1,0.09258717287516016,0.09258786182922774
mechanic,3,4.177581924285131,bigfive,3,1,0.06481127172563816,0.06481147484065053
mechanic,3,4.177581924285131,direct,3,1,0.08899435717361293,0.08899509569948916
mediator,3,4.177581924285131,bigfive,3,1,0.0564042840539698,0.05640443921477534
mediator,3,4.177581924285131,direct,3,1,0.08300519782065363,0.0830061242916651
mentor,3,4.177581924285131,bigfive,3,1,0.05830372859590449,0.05830390003822572
mentor,3,4.177581924285131,direct,3,1,0.08459415907378531,0.084595058386852
merchant,3,4.177581924285131,bigfive,3,1,0.06264516240618612,0.06264546617952949
merchant,3,4.177581924285131,direct,3,1,0.0864578956956501,0.08645877119781198
minimalist,3,4.177581924285131,bigfive,3,1,0.06199400896482388,0.06199410333133715
minimalist,3,4.177581924285131,direct,3,1,0.08603038317485634,0.08603090721789597
moderator,3,4.177581924285131,bigfive,3,1,0.05684245418107414,0.05684261822725967
moderator,3,4.177581924285131,direct,3,1,0.08364507133894916,0.08364603595134801
musician,3,4.177581924285131,bigfive,3,1,0.06205772145432409,0.06205786195843599
musician,3,4.177581924285131,direct,3,1,0.08427472829011418,0.0842752073009283
mycorrhizal,3,4.177581924285131,bigfive,3,1,0.0636161875918484,0.06361666062504945
mycorrhizal,3,4.177581924285131,direct,3,1,0.08498895597449652,0.08498985910870038
mystic,3,4.177581924285131,bigfive,3,1,0.06198096845588985,0.0619815265703223
mystic,3,4.177581924285131,direct,3,1,0.08204601680007784,0.08204692952907555
narcissist,3,4.177581924285131,bigfive,3,1,0.07735672582935926,0.07735698572150618
narcissist,3,4.177581924285131,direct,3,1,0.09927809515255082,0.09927864963224131
narrator,3,4.177581924285131,bigfive,3,1,0.06682332794835277,0.06682368837623409
narrator,3,4.177581924285131,direct,3,1,0.08805328918248279,0.08805398233660289
naturalist,3,4.177581924285131,bigfive,3,1,0.05799274172457558,0.05799297888405075
naturalist,3,4.177581924285131,direct,3,1,0.08242132157863491,0.08242218954626646
navigator,3,4.177581924285131,bigfive,3,1,0.059973995353830745,0.059974230946374885
navigator,3,4.177581924285131,direct,3,1,0.08521175548992987,0.08521267070127303
negotiator,3,4.177581924285131,bigfive,3,1,0.05738359058447173,0.05738382326899938
negotiator,3,4.177581924285131,direct,3,1,0.08406957432625495,0.0840706508727429
networker,3,4.177581924285131,bigfive,3,1,0.05793131975745425,0.057931439972312315
networker,3,4.177581924285131,direct,3,1,0.08362399726080127,0.08362474850122892
newlywed,3,4.177581924285131,bigfive,3,1,0.06338775193196389,0.06338775852568279
newlywed,3,4.177581924285131,direct,3,1,0.08643985493085937,0.08644012115490929
nomad,3,4.177581924285131,bigfive,3,1,0.06478055419378181,0.06478070048224005
nomad,3,4.177581924285131,direct,3,1,0.08741876673098403,0.08741925343514678
novelist,3,4.177581924285131,bigfive,3,1,0.06408233355782222,0.06408263234289935
novelist,3,4.177581924285131,direct,3,1,0.08621254070269058,0.0862132620421272
nutritionist,3,4.177581924285131,bigfive,3,1,0.056246356506752804,0.05624654534911233
nutritionist,3,4.177581924285131,direct,3,1,0.08339992071051805,0.08340097381029343
observer,3,4.177581924285131,bigfive,3,1,0.058345738639015376,0.058346100125725275
observer,3,4.177581924285131,direct,3,1,0.08538364731953463,0.08538501923859565
optimist,3,4.177581924285131,bigfive,3,1,0.05997212268055918,0.05997214735008072
optimist,3,4.177581924285131,direct,3,1,0.0834433854601837,0.0834437420317955
oracle,3,4.177581924285131,bigfive,3,1,0.06618446908615638,0.06618520185541943
oracle,3,4.177581924285131,direct,3,1,0.08672941013565505,0.08673056818270708
organizer,3,4.177581924285131,bigfive,3,1,0.057376084182231946,0.05737638089285513
organizer,3,4.177581924285131,direct,3,1,0.08455868997150029,0.08455993706557496
orphan,3,4.177581924285131,bigfive,3,1,0.0684929525886826,0.06849297339992155
orphan,3,4.177581924285131,direct,3,1,0.08970684492730552,0.08970700436636836
pacifist,3,4.177581924285131,bigfive,3,1,0.05489208270677315,0.05489220693660446
pacifist,3,4.177581924285131,direct,3,1,0.07970181265947662,0.07970252021146873
paramedic,3,4.177581924285131,bigfive,3,1,0.05991777587536351,0.059917986096850395
paramedic,3,4.177581924285131,direct,3,1,0.08615585337428389,0.08615683610960723
parasite,3,4.177581924285131,bigfive,3,1,0.06887756229073494,0.06887814591257246
parasite,3,4.177581924285131,direct,3,1,0.09126854153320818,0.09126967123856855
parent,3,4.177581924285131,bigfive,3,1,0.06068804143765938,0.060688065928066415
parent,3,4.177581924285131,direct,3,1,0.08478666621348996,0.0847870615389743
patient,3,4.177581924285131,bigfive,3,1,0.06394891878878628,0.06394894130759932
patient,3,4.177581924285131,direct,3,1,0.08764745941628238,0.0876478222531798
peacekeeper,3,4.177581924285131,bigfive,3,1,0.05593576844424186,0.055935909453607824
peacekeeper,3,4.177581924285131,direct,3,1,0.08209909019091954,0.08209994530005371
perfectionist,3,4.177581924285131,bigfive,3,1,0.0615308146608009,0.06153122259903876
perfectionist,3,4.177581924285131,direct,3,1,0.08669519852698082,0.08669641407658402
pharmacist,3,4.177581924285131,bigfive,3,1,0.0572695885129102,0.057269871564970654
pharmacist,3,4.177581924285131,direct,3,1,0.08461915586487256,0.08462042475895082
philosopher,3,4.177581924285131,bigfive,3,1,0.05984304288625486,0.05984348838143472
philosopher,3,4.177581924285131,direct,3,1,0.08384256824530412,0.08384375051941162
photographer,3,4.177581924285131,bigfive,3,1,0.06264721735756762,0.06264736144867156
photographer,3,4.177581924285131,direct,3,1,0.08537015040220863,0.08537067746526183
physicist,3,4.177581924285131,bigfive,3,1,0.05825206758511836,0.05825247119125665
physicist,3,4.177581924285131,direct,3,1,0.08328974567693237,0.0832909835206388
pilgrim,3,4.177581924285131,bigfive,3,1,0.061604562776528926,0.061605014323702356
pilgrim,3,4.177581924285131,direct,3,1,0.08161501676673977,0.08161576045009156
pilot,3,4.177581924285131,bigfive,3,1,0.06018465912113857,0.06018495091412923
pilot,3,4.177581924285131,direct,3,1,0.08594857740925588,0.08594965978580249
pirate,3,4.177581924285131,bigfive,3,1,0.07828950305407512,0.07828990116857026
pirate,3,4.177581924285131,direct,3,1,0.09866518824477155,0.09866577675871557
planner,3,4.177581924285131,bigfive,3,1,0.056873991643692445,0.05687432653760771
planner,3,4.177581924285131,direct,3,1,0.0840928762671278,0.08409420367619758
playwright,3,4.177581924285131,bigfive,3,1,0.0659453541169639,0.06594560397265647
playwright,3,4.177581924285131,direct,3,1,0.08910991060168683,0.08911061763819084
podcaster,3,4.177581924285131,bigfive,3,1,0.06392634148418042,0.06392643878069482
podcaster,3,4.177581924285131,direct,3,1,0.08773705541247412,0.08773756999437876
poet,3,4.177581924285131,bigfive,3,1,0.07277929161806496,0.07278006364647727
poet,3,4.177581924285131,direct,3,1,0.09303557870537804,0.0930366466075867
polymath,3,4.177581924285131,bigfive,3,1,0.058343289910310236,0.05834367425670095
polymath,3,4.177581924285131,direct,3,1,0.084630118719627,0.0846314213663597
pragmatist,3,4.177581924285131,bigfive,3,1,0.062478080571391814,0.062478393272526134
pragmatist,3,4.177581924285131,direct,3,1,0.08898149586527437,0.088982652553806
predator,3,4.177581924285131,bigfive,3,1,0.0695105355164638,0.06951104208821324
predator,3,4.177581924285131,direct,3,1,0.09144937346212267,0.0914503333557275
presenter,3,4.177581924285131,bigfive,3,1,0.060191429081684955,0.06019158289133264
presenter,3,4.177581924285131,direct,3,1,0.0863104973878821,0.08631133003212943
prey,3,4.177581924285131,bigfive,3,1,0.0711228882571402,0.07112325080185089
prey,3,4.177581924285131,direct,3,1,0.09207249241321769,0.09207312009327429
prisoner,3,4.177581924285131,bigfive,3,1,0.07221344860419743,0.07221350520340275
prisoner,3,4.177581924285131,direct,3,1,0.09396175178102673,0.09396200933489451
procrastinator,3,4.177581924285131,bigfive,3,1,0.0785339040627051,0.07853402169704804
procrastinator,3,4.177581924285131,direct,3,1,0.09974777449587768,0.099748072798724
prodigy,3,4.177581924285131,bigfive,3,1,0.06248489672906654,0.06248522890460517
prodigy,3,4.177581924285131,direct,3,1,0.08692529300984941,0.08692628706321925
producer,3,4.177581924285131,bigfive,3,1,0.058568324606240285,0.058568576123952276
producer,3,4.177581924285131,direct,3,1,0.0845282156600029,0.08452924638354053
programmer,3,4.177581924285131,bigfive,3,1,0.060132754027063307,0.060133119471347474
programmer,3,4.177581924285131,direct,3,1,0.08563942297843719,0.08564060020980335
proofreader,3,4.177581924285131,bigfive,3,1,0.0605751874034004,0.06057550970981973
proofreader,3,4.177581924285131,direct,3,1,0.0874459672320338,0.08744727507599448
prophet,3,4.177581924285131,bigfive,3,1,0.06811778207255514,0.06811858446287689
prophet,3,4.177581924285131,direct,3,1,0.08805031786911188,0.08805149648077859
provincial,3,4.177581924285131,bigfive,3,1,0.06636445007608094,0.0663645104088415
provincial,3,4.177581924285131,direct,3,1,0.08810112631567946,0.08810138443924553
provocateur,3,4.177581924285131,bigfive,3,1,0.07493025474093162,0.07493063723905946
provocateur,3,4.177581924285131,direct,3,1,0.09608348462987837,0.0960841671255862
psychologist,3,4.177581924285131,bigfive,3,1,0.05670020380105889,0.05670046339350687
psychologist,3,4.177581924285131,direct,3,1,0.08348972532367238,0.08349087356783436
publisher,3,4.177581924285131,bigfive,3,1,0.057555146857475314,0.057555444604345585
publisher,3,4.177581924285131,direct,3,1,0.08409970858831395,0.08410089959952849
purist,3,4.177581924285131,bigfive,3,1,0.06231619140681133,0.06231673305017704
purist,3,4.177581924285131,direct,3,1,0.08646317347819132,0.08646449751960095
realist,3,4.177581924285131,bigfive,3,1,0.06461712859441437,0.06461747918794858
realist,3,4.177581924285131,direct,3,1,0.0904292706084302,0.09043041409937391
rebel,3,4.177581924285131,bigfive,3,1,0.07374411224146105,0.07374440939695681
rebel,3,4.177581924285131,direct,3,1,0.09491953477277582,0.09492011186001992
recruiter,3,4.177581924285131,bigfive,3,1,0.05837939155128247,0.05837961751476062
recruiter,3,4.177581924285131,direct,3,1,0.08505203461845445,0.08505309156081253
refugee,3,4.177581924285131,bigfive,3,1,0.06313919457448369,0.06313925057170433
refugee,3,4.177581924285131,direct,3,1,0.08534915475226157,0.08534945933557347
reporter,3,4.177581924285131,bigfive,3,1,0.059892433115559474,0.059892710491210366
reporter,3,4.177581924285131,direct,3,1,0.086061682621144,0.08606277675250751
researcher,3,4.177581924285131,bigfive,3,1,0.05739389622909696,0.05739430963620551
researcher,3,4.177581924285131,direct,3,1,0.08469504497224234,0.08469653192483273
retiree,3,4.177581924285131,bigfive,3,1,0.06417427367126338,0.06417431980846278
retiree,3,4.177581924285131,direct,3,1,0.08754168268528861,0.08754206108757367
revenant,3,4.177581924285131,bigfive,3,1,0.0707389623154544,0.07073966462426684
revenant,3,4.177581924285131,direct,3,1,0.09068860993564187,0.09068963794363305
reviewer,3,4.177581924285131,bigfive,3,1,0.05678989521561206,0.05679025564963913
reviewer,3,4.177581924285131,direct,3,1,0.08369571589843439,0.08369707421556694
revolutionary,3,4.177581924285131,bigfive,3,1,0.06723571522798677,0.06723613954833763
revolutionary,3,4.177581924285131,direct,3,1,0.08986320205631881,0.089864134363415
robot,3,4.177581924285131,bigfive,3,1,0.06175728280195392,0.06175798762238083
robot,3,4.177581924285131,direct,3,1,0.08861117607226388,0.08861306676337644
rogue,3,4.177581924285131,bigfive,3,1,0.07419104647254837,0.07419139860564705
rogue,3,4.177581924285131,direct,3,1,0.0955441176994829,0.09554476448832738
romantic,3,4.177581924285131,bigfive,3,1,0.06306958519465589,0.06306980849126598
romantic,3,4.177581924285131,direct,3,1,0.08320076240355423,0.08320116357434681
saboteur,3,4.177581924285131,bigfive,3,1,0.06743260277876217,0.06743316819588019
saboteur,3,4.177581924285131,direct,3,1,0.0904535990862314,0.0904547768923929
sage,3,4.177581924285131,bigfive,3,1,0.06190124552051035,0.06190169734274242
sage,3,4.177581924285131,direct,3,1,0.0833120627151227,0.08331293978905396
scheduler,3,4.177581924285131,bigfive,3,1,0.05821053907417939,0.05821083321643705
scheduler,3,4.177581924285131,direct,3,1,0.0850659124223534,0.08506712834127983
scholar,3,4.177581924285131,bigfive,3,1,0.05770780899909811,0.0577082661358328
scholar,3,4.177581924285131,direct,3,1,0.0845727566091703,0.08457428035497672
scientist,3,4.177581924285131,bigfive,3,1,0.058154490266845826,0.05815493420960882
scientist,3,4.177581924285131,direct,3,1,0.0853414982234979,0.08534302554040596
scout,3,4.177581924285131,bigfive,3,1,0.06213938354603421,0.062139703166779636
scout,3,4.177581924285131,direct,3,1,0.08679220597008519,0.08679319175220113
screener,3,4.177581924285131,bigfive,3,1,0.05853869954379132,0.058539071679696075
screener,3,4.177581924285131,direct,3,1,0.08599856975237508,0.08600001830219872
secretary,3,4.177581924285131,bigfive,3,1,0.057354763888625815,0.05735507418934116
secretary,3,4.177581924285131,direct,3,1,0.0846930629560303,0.08469439286899227
shaman,3,4.177581924285131,bigfive,3,1,0.060770389095008426,0.06077085535745619
shaman,3,4.177581924285131,direct,3,1,0.08051535685868538,0.08051611156396321
shapeshifter,3,4.177581924285131,bigfive,3,1,0.06637488924266055,0.06637522493972359
shapeshifter,3,4.177581924285131,direct,3,1,0.08846863375452463,0.08846936424131258
simulacrum,3,4.177581924285131,bigfive,3,1,0.06695932430706142,0.06695987252515145
simulacrum,3,4.177581924285131,direct,3,1,0.08875302645650307,0.08875408265635176
skeptic,3,4.177581924285131,bigfive,3,1,0.06163654674902741,0.06163704015210092
skeptic,3,4.177581924285131,direct,3,1,0.08739418798065679,0.08739560487119036
smuggler,3,4.177581924285131,bigfive,3,1,0.0752140508341892,0.07521428622611026
smuggler,3,4.177581924285131,direct,3,1,0.09628473505744051,0.09628519930199231
sociologist,3,4.177581924285131,bigfive,3,1,0.05608698969722381,0.05608731498269748
sociologist,3,4.177581924285131,direct,3,1,0.08230843993934944,0.08230967259616073
soldier,3,4.177581924285131,bigfive,3,1,0.06791755180947767,0.0679178520015471
soldier,3,4.177581924285131,direct,3,1,0.09134532546805496,0.0913461392798296
sommelier,3,4.177581924285131,bigfive,3,1,0.06174041192371682,0.06174065512487248
sommelier,3,4.177581924285131,direct,3,1,0.08605591823075054,0.08605674526889917
specialist,3,4.177581924285131,bigfive,3,1,0.059103091228482896,0.059103555550933606
specialist,3,4.177581924285131,direct,3,1,0.08611807872230459,0.08611959261853319
spirit,3,4.177581924285131,bigfive,3,1,0.06368123438130713,0.06368183162125263
spirit,3,4.177581924285131,direct,3,1,0.08378095453172918,0.08378189895549326
spy,3,4.177581924285131,bigfive,3,1,0.06894096810038386,0.06894151112883096
spy,3,4.177581924285131,direct,3,1,0.09216655014925279,0.09216769186789509
statistician,3,4.177581924285131,bigfive,3,1,0.05873937704114551,0.058739854996255225
statistician,3,4.177581924285131,direct,3,1,0.0852681418789274,0.08526964223617606
stoic,3,4.177581924285131,bigfive,3,1,0.06448987881300239,0.06449042845662412
stoic,3,4.177581924285131,direct,3,1,0.08807374838409765,0.08807498473985897
strategist,3,4.177581924285131,bigfive,3,1,0.057570634658425934,0.05757101026617084
strategist,3,4.177581924285131,direct,3,1,0.08428337379219908,0.0842847122083934
student,3,4.177581924285131,bigfive,3,1,0.060768668330947406,0.06076876486825533
student,3,4.177581924285131,direct,3,1,0.08605996669837923,0.08606065316559919
summarizer,3,4.177581924285131,bigfive,3,1,0.0584798304913714,0.05848011234994566
summarizer,3,4.177581924285131,direct,3,1,0.0871319789479923,0.08713337559158596
supervisor,3,4.177581924285131,bigfive,3,1,0.05630623293078152,0.05630653568554589
supervisor,3,4.177581924285131,direct,3,1,0.08356316478992687,0.08356446391529904
surfer,3,4.177581924285131,bigfive,3,1,0.06921407599124141,0.06921419422944552
surfer,3,4.177581924285131,direct,3,1,0.09021324599358538,0.09021353218316563
survivor,3,4.177581924285131,bigfive,3,1,0.06669411090836208,0.0666941895112001
survivor,3,4.177581924285131,direct,3,1,0.08846880479622099,0.08846909181597673
swarm,3,4.177581924285131,bigfive,3,1,0.061690326707213305,0.061690827041718244
swarm,3,4.177581924285131,direct,3,1,0.0852965582879377,0.08529776960032631
symbiont,3,4.177581924285131,bigfive,3,1,0.05883071010571195,0.05883093875270751
symbiont,3,4.177581924285131,direct,3,1,0.08357156576310043,0.08357243201176567
synthesizer,3,4.177581924285131,bigfive,3,1,0.058619651105395576,0.05861995150134769
synthesizer,3,4.177581924285131,direct,3,1,0.08504304196016577,0.08504420323193695
teacher,3,4.177581924285131,bigfive,3,1,0.05804388270881722,0.05804404657496631
teacher,3,4.177581924285131,direct,3,1,0.08465713860574686,0.08465806254483299
technologist,3,4.177581924285131,bigfive,3,1,0.059069393297095374,0.059069728987720005
technologist,3,4.177581924285131,direct,3,1,0.08461247472069955,0.08461361691626923
teenager,3,4.177581924285131,bigfive,3,1,0.07451580947748848,0.07451589350035626
teenager,3,4.177581924285131,direct,3,1,0.09558451182293304,0.09558475270224887
theorist,3,4.177581924285131,bigfive,3,1,0.05770272856136005,0.05770321340675766
theorist,3,4.177581924285131,direct,3,1,0.08357641905802682,0.08357787871909439
therapist,3,4.177581924285131,bigfive,3,1,0.05720697769483918,0.0572070185564435
therapist,3,4.177581924285131,direct,3,1,0.0822439085703417,0.08224441955418582
toddler,3,4.177581924285131,bigfive,3,1,0.07610545993512607,0.07610547905004017
toddler,3,4.177581924285131,direct,3,1,0.09580068952385545,0.09580072484094182
traditionalist,3,4.177581924285131,bigfive,3,1,0.059180135287753455,0.05918048192182468
traditionalist,3,4.177581924285131,direct,3,1,0.08327854198954943,0.08327956840998207
trainer,3,4.177581924285131,bigfive,3,1,0.0579348743315764,0.05793512052252581
trainer,3,4.177581924285131,direct,3,1,0.08464865096329799,0.08464974448282936
translator,3,4.177581924285131,bigfive,3,1,0.06405523783121359,0.0640555867081507
translator,3,4.177581924285131,direct,3,1,0.09216257876058265,0.09216400741263797
tree,3,4.177581924285131,bigfive,3,1,0.0650513247689335,0.0650519003082426
tree,3,4.177581924285131,direct,3,1,0.08474800475564948,0.08474887896629202
trickster,3,4.177581924285131,bigfive,3,1,0.07476903008941305,0.07476933725141288
trickster,3,4.177581924285131,direct,3,1,0.09623433804888815,0.09623491033201881
tulpa,3,4.177581924285131,bigfive,3,1,0.06315263055078857,0.06315282641675646
tulpa,3,4.177581924285131,direct,3,1,0.0862669794799431,0.08626761706258534
tutor,3,4.177581924285131,bigfive,3,1,0.05861154783973577,0.058611742660020116
tutor,3,4.177581924285131,direct,3,1,0.08516788674029607,0.08516886868696272
validator,3,4.177581924285131,bigfive,3,1,0.05863997920120356,0.05864043254397
validator,3,4.177581924285131,direct,3,1,0.0861870914374967,0.08618866445003692
vampire,3,4.177581924285131,bigfive,3,1,0.07280935650423936,0.07281020931864113
vampire,3,4.177581924285131,direct,3,1,0.09308987825295034,0.09309112594973379
vegan,3,4.177581924285131,bigfive,3,1,0.05765403446385475,0.05765412221319899
vegan,3,4.177581924285131,direct,3,1,0.08292462538434942,0.08292526467021544
veteran,3,4.177581924285131,bigfive,3,1,0.06473660855681063,0.06473678366390345
veteran,3,4.177581924285131,direct,3,1,0.08890464944207221,0.08890534053749
veterinarian,3,4.177581924285131,bigfive,3,1,0.05752055808465606,0.05752073819073811
veterinarian,3,4.177581924285131,direct,3,1,0.08385091837916425,0.08385186410972478
vigilante,3,4.177581924285131,bigfive,3,1,0.07285703680332967,0.07285732775445597
vigilante,3,4.177581924285131,direct,3,1,0.09470449892260113,0.09470512436185552
virtuoso,3,4.177581924285131,bigfive,3,1,0.06318332663322668,0.06318369293520032
virtuoso,3,4.177581924285131,direct,3,1,0.08654598939327007,0.08654692247720375
virus,3,4.177581924285131,bigfive,3,1,0.06898637760502258,0.06898701088292336
virus,3,4.177581924285131,direct,3,1,0.09198314933350016,0.09198442348755487
