model,model_label,persona,group,group_mean_trait_percentile,group_mean_trait_z,pc1,pc2,pc3,trait_1,percentile_1,raw_cosine_1,z_1,trait_2,percentile_2,raw_cosine_2,z_2,trait_3,percentile_3,raw_cosine_3,z_3
qwen,Qwen/Qwen3-32B,symbiont,Exploration,66.48484848484848,0.50212974381648,6.654007830817042,-11.553818242467079,-9.936103221592393,creative,52.18181818181818,0.2396062518227455,0.099250089033329,abstract,76.18181818181819,0.24464447717213195,0.7381162805047619,curious,71.0909090909091,0.4279022071351066,0.6690228619113492
qwen,Qwen/Qwen3-32B,synthesizer,Exploration,49.75757575757575,-0.04884359719626077,25.531550663996846,-8.163528064461934,0.06185161397597406,creative,36.54545454545455,0.20256704831819566,-0.512703591630481,abstract,65.27272727272727,0.2295634161651163,0.4231400954464855,curious,47.45454545454545,0.4093863410298088,-0.05696729540478686
qwen,Qwen/Qwen3-32B,teacher,Exploration,27.090909090909093,-0.6745876261623,28.38859130898007,9.316784674518882,-11.634934981002464,creative,18.0,0.16963656406408975,-1.0567739046669458,abstract,15.454545454545455,0.16568701470536829,-0.9109533902626978,curious,47.81818181818182,0.40941010368229624,-0.056035583557255936
qwen,Qwen/Qwen3-32B,technologist,Exploration,51.09090909090909,0.03270601678599975,30.890109988819464,-1.7713689620677464,9.250463340373742,creative,43.45454545454545,0.22012750792928146,-0.22257348956626993,abstract,46.72727272727273,0.20483583782766654,-0.09330886572649702,curious,63.09090909090909,0.4213980395422271,0.41400040565076623
qwen,Qwen/Qwen3-32B,teenager,Exploration,35.93939393939394,-0.9237366865865511,-13.392084759661035,78.11385466430272,-6.473981479904956,creative,59.09090909090909,0.2589713681877834,0.4191963382719825,abstract,0.5454545454545454,0.05858820066699067,-3.147770538232675,curious,48.18181818181818,0.4097518541708618,-0.04263585979896081
qwen,Qwen/Qwen3-32B,theorist,Exploration,59.69696969696969,0.3886757974217861,33.60711550517487,-24.466824276699434,13.312624349869294,creative,37.63636363636363,0.20360419446447311,-0.49556808812207515,abstract,96.9090909090909,0.29637872927696396,1.8186143540317308,curious,44.54545454545455,0.4068345962056709,-0.15701887364429726
qwen,Qwen/Qwen3-32B,therapist,Exploration,45.27272727272727,-0.18709977729122684,13.067798551756258,12.359938576595496,-34.5332749067653,creative,29.272727272727273,0.19070029373616415,-0.7087635350662591,abstract,39.81818181818182,0.1934806628399618,-0.33046788899631724,curious,66.72727272727273,0.42302857204448857,0.4779320921888959
qwen,Qwen/Qwen3-32B,toddler,Exploration,52.18181818181819,-0.5526519901786288,-36.26829149106755,71.15643414894168,-12.32570459891771,creative,76.54545454545455,0.28957553701656696,0.924831772795573,abstract,0.18181818181818182,0.04235222998069841,-3.48686764188522,curious,79.81818181818181,0.4338971708046812,0.9040798985537605
qwen,Qwen/Qwen3-32B,traditionalist,Exploration,39.21212121212121,-0.3848995298074336,2.384568476020738,-26.883152226166754,-6.692218475542111,creative,17.636363636363637,0.16923811479071316,-1.0633569970752552,abstract,91.81818181818181,0.27416540263432837,1.3546769108971988,curious,8.181818181818182,0.373959571233317,-1.4460185032442443
qwen,Qwen/Qwen3-32B,trainer,Exploration,26.848484848484848,-0.6962135837884479,33.86329658482686,5.128512002659794,-1.9511173730469393,creative,25.636363636363637,0.181733328578896,-0.8569137870472536,abstract,12.181818181818182,0.1596835614725668,-1.0363387855982071,curious,42.72727272727273,0.40585601418472556,-0.19538817871988282
qwen,Qwen/Qwen3-32B,translator,Exploration,12.424242424242424,-1.282303850481841,23.28557819127713,5.10416318347205,0.649724582847078,creative,6.363636363636363,0.1418012401976731,-1.5166630837209836,abstract,23.818181818181817,0.17562394336515147,-0.7034152151304082,curious,7.090909090909091,0.36934801878307133,-1.626833252594131
qwen,Qwen/Qwen3-32B,tree,Exploration,69.63636363636364,0.6309526491961508,-48.76608960855459,-28.499335361038153,-14.62457723030117,creative,76.18181818181819,0.2884229912851724,0.9057896623902123,abstract,76.9090909090909,0.24510273761966797,0.7476872999085591,curious,55.81818181818182,0.41694449458131017,0.23938098528968105
qwen,Qwen/Qwen3-32B,trickster,Exploration,78.84848484848486,1.1393535341292418,-35.02203055935166,19.740619976937417,20.906417185849257,creative,99.0909090909091,0.35342639506144524,1.9797617901029363,abstract,40.18181818181818,0.1939646058834246,-0.32036047456808203,curious,97.27272727272727,0.45569261440764913,1.7586592868528714
qwen,Qwen/Qwen3-32B,tulpa,Exploration,69.27272727272727,0.6174334169324607,-9.203232664884572,-0.9329387632418046,-9.498608615494629,creative,60.18181818181818,0.2607266270072154,0.44819634349447823,abstract,67.45454545454545,0.23235896606868078,0.48152668000808585,curious,80.18181818181819,0.43436893210726035,0.922577227294818
qwen,Qwen/Qwen3-32B,tutor,Exploration,28.90909090909091,-0.631879495982695,29.91893130797252,9.024817184391317,-7.572057772450955,creative,20.181818181818183,0.17333261708873687,-0.9957085188498999,abstract,16.181818181818183,0.1662479924333613,-0.8992370644296744,curious,50.36363636363637,0.41082157961194343,-0.0006929046685105814
qwen,Qwen/Qwen3-32B,validator,Exploration,15.090909090909092,-1.3199132625487977,44.30645644159651,-6.813154727968516,10.36523342895664,creative,4.909090909090909,0.13116708207567732,-1.6923583359884056,abstract,35.09090909090909,0.18706790494320516,-0.46440183549272807,curious,5.2727272727272725,0.36485553021425193,-1.80297961616526
qwen,Qwen/Qwen3-32B,vampire,Exploration,68.7878787878788,0.6111274112887579,-52.70663892473427,-20.563291307021657,21.594651222853365,creative,85.63636363636364,0.30030563269398725,1.1021120845297492,abstract,80.54545454545455,0.25411192413467015,0.9358490743124805,curious,40.18181818181818,0.4056216106940304,-0.2045789249759561
qwen,Qwen/Qwen3-32B,vegan,Exploration,42.848484848484844,-0.24191281335632872,15.417498882892984,8.613726217274802,-22.189044187561063,creative,32.90909090909091,0.19752733044509635,-0.5959687164210686,abstract,38.0,0.1902669306503882,-0.3975884386976931,curious,57.63636363636363,0.41766977878973954,0.26781871504977556
qwen,Qwen/Qwen3-32B,veteran,Exploration,25.757575757575754,-0.7107953182471026,7.8689891713916955,19.690851418491288,1.712933634578782,creative,36.18181818181818,0.20151951210265687,-0.53001075760798,abstract,12.909090909090908,0.16121207409657762,-1.0044149657223789,curious,28.181818181818183,0.3955886983674991,-0.5979602314109492
qwen,Qwen/Qwen3-32B,veterinarian,Exploration,17.151515151515152,-0.9722321568825346,26.870204603105016,0.836878051988438,-11.75371031629888,creative,8.181818181818182,0.1502735858094429,-1.3766848285098119,abstract,25.636363636363637,0.17918846233196972,-0.6289682922505133,curious,17.636363636363637,0.38760373460026654,-0.9110433498872791
qwen,Qwen/Qwen3-32B,vigilante,Exploration,36.18181818181818,-0.30860276961792504,-18.71303880930195,21.98539461037917,23.789986346018452,creative,64.54545454545455,0.26604209188639805,0.5360173004666084,abstract,19.454545454545453,0.17113708258504975,-0.7971257498697478,curious,24.545454545454547,0.3938865513008384,-0.6646998594506357
qwen,Qwen/Qwen3-32B,virtuoso,Exploration,81.03030303030302,0.9556018485496658,-9.471958342930249,-14.786538624368626,2.298527095935752,creative,71.0909090909091,0.27871648656546927,0.7454208982813046,abstract,82.36363636363636,0.2550481935380717,0.9554035714883101,curious,89.63636363636364,0.4405767753190292,1.165981075879383
qwen,Qwen/Qwen3-32B,virus,Exploration,56.18181818181819,0.26591104326814574,-10.626605841617902,-12.916098932286364,25.669757948924474,creative,61.27272727272727,0.26213038932957056,0.47138899988723526,abstract,86.0,0.2612263780524954,1.084438324947237,curious,21.272727272727273,0.391504594747909,-0.7580941950300348
qwen,Qwen/Qwen3-32B,visionary,Exploration,87.93939393939394,1.3437236503563017,1.057842538501663,-7.986157718564932,1.5176249827998394,creative,86.0,0.3005554430645701,1.1062393972492948,abstract,79.0909090909091,0.2528302718277544,0.9090810668085216,curious,98.72727272727273,0.46225209428158454,2.0158504870110883
qwen,Qwen/Qwen3-32B,void,Exploration,77.39393939393939,1.040462995964354,-49.02239086855907,-31.379615777804243,11.645944759960262,creative,93.27272727272727,0.3188483541019493,1.4084709027946212,abstract,98.36363636363636,0.3010878758081925,1.9169674479285579,curious,40.54545454545455,0.4056351168024645,-0.20404936283011677
qwen,Qwen/Qwen3-32B,wanderer,Exploration,79.6969696969697,0.8889493621672738,-41.612730575380695,-5.17095046206133,-10.129626516069886,creative,91.0909090909091,0.31067658535343945,1.2734587132757562,abstract,63.09090909090909,0.22762172319137555,0.38258677859836626,curious,84.9090909090909,0.4366190577765468,1.0108025946276993
qwen,Qwen/Qwen3-32B,warrior,Exploration,49.878787878787875,0.05655268626275184,-34.94163884098064,-6.8594433069979255,9.63641942456257,creative,63.81818181818182,0.2655048459304483,0.5271410393956921,abstract,47.81818181818182,0.20596303729020196,-0.06976669012333599,curious,38.0,0.403501250916996,-0.28771629048410063
qwen,Qwen/Qwen3-32B,whale,Exploration,80.06060606060606,0.9397165942939162,-40.87594132624885,-24.119165503470025,-10.280914008528663,creative,79.45454545454545,0.29388337205358744,0.9960048882291536,abstract,82.0,0.25485359172535277,0.9513392064846069,curious,78.72727272727273,0.43307403986807685,0.8718056881679881
qwen,Qwen/Qwen3-32B,widow,Exploration,61.51515151515152,0.379946876465793,-28.683472393908232,16.4080262633837,-34.32112816287379,creative,64.18181818181819,0.26560660305914074,0.5288222485887965,abstract,31.454545454545453,0.18342720748296604,-0.5404397877590852,curious,88.9090909090909,0.4402063788273778,1.1514581685676677
qwen,Qwen/Qwen3-32B,wind,Exploration,72.66666666666667,0.6791839024495893,-46.81524454594816,-19.437627983649218,-13.076072518816154,creative,82.36363636363636,0.29590899577411134,1.0294718036627495,abstract,68.18181818181819,0.23381373636566444,0.5119103511613851,curious,67.45454545454545,0.42349370558696736,0.496169552524633
qwen,Qwen/Qwen3-32B,witch,Exploration,79.45454545454545,0.9243974568252186,-47.543469256992424,-31.340770750922857,-2.99089679316282,creative,87.0909090909091,0.3045980434437012,1.1730303632364094,abstract,81.27272727272727,0.25461367371248783,0.9463283879232467,curious,70.0,0.4275148162327615,0.6538336193159995
qwen,Qwen/Qwen3-32B,witness,Exploration,32.666666666666664,-0.5634759267080821,9.221539526367058,-6.413584632507462,-3.6001334870817177,creative,28.181818181818183,0.18602712314807823,-0.7859726451757071,abstract,53.27272727272727,0.21153844098806385,0.04667865719641855,curious,16.545454545454547,0.3865812561913449,-0.9511337921449579
qwen,Qwen/Qwen3-32B,workaholic,Exploration,31.454545454545457,-0.5484516010367083,2.566650305976661,19.360138421547973,23.982014153411292,creative,51.09090909090909,0.23851252990517713,0.0811798529118522,abstract,32.18181818181818,0.18433310223012783,-0.5215196818466021,curious,11.090909090909092,0.380106195991482,-1.2050149741753748
qwen,Qwen/Qwen3-32B,wraith,Exploration,75.0909090909091,0.780132255057393,-58.95648821507856,-28.847311759452662,7.198146877650129,creative,91.45454545454545,0.31212375136057396,1.2973684759273405,abstract,86.72727272727273,0.26238358459988753,1.1086072148849195,curious,47.09090909090909,0.40916670748412204,-0.06557892564008092
qwen,Qwen/Qwen3-32B,writer,Exploration,55.575757575757585,0.17305085405805365,4.197414687593498,-2.1361915094033432,-6.619327394133311,creative,47.81818181818182,0.23137644597278548,-0.03672097687830558,abstract,55.45454545454545,0.21554947374079003,0.13045126404482077,curious,63.45454545454545,0.42168934625148885,0.42542227500764573
qwen,Qwen/Qwen3-32B,zealot,Exploration,58.24242424242424,0.3295727421640566,-33.94084646222722,-18.761290713030473,26.199381490772637,creative,65.27272727272727,0.2676961232045805,0.5633448468856519,abstract,90.36363636363636,0.27095270864460536,1.287578044565986,curious,19.09090909090909,0.38884933075851913,-0.8622046649594681
qwen,Qwen/Qwen3-32B,zeitgeist,Exploration,89.63636363636364,1.2770542761389214,-8.77795744259559,-7.4828251640410945,2.597626692509227,creative,85.27272727272727,0.2995279409302118,1.0892632300125114,abstract,88.9090909090909,0.26744430236454664,1.2143030657555878,curious,94.72727272727273,0.449799522090003,1.5275965326486654
qwen,Qwen/Qwen3-32B,aberration,Response,28.424242424242422,-0.9997421064421056,-47.93762578341881,-16.326007106437135,31.10837994068234,reactive,78.0,-0.3904744260691408,0.7452622341055852,adaptable,0.9090909090909091,0.08987539903816878,-2.2208184969286973,practical,6.363636363636363,-0.2993969630983746,-1.5236700565032044
qwen,Qwen/Qwen3-32B,absurdist,Response,46.72727272727273,-0.08609918830263208,-34.38396676716284,14.55109908938147,33.406228337123466,reactive,84.54545454545455,-0.3670341025075563,1.0658708279092763,adaptable,16.545454545454547,0.1414272814732397,-0.9597031062984643,practical,39.09090909090909,-0.2453473507987949,-0.36446528651870824
qwen,Qwen/Qwen3-32B,accountant,Response,29.636363636363637,-0.6020572945666403,42.24790302485423,-4.026883124169549,7.345582691417099,reactive,8.545454545454545,-0.5381429400691451,-1.2744963455162477,adaptable,19.818181818181817,0.14807624307456096,-0.7970493405955994,practical,60.54545454545455,-0.21598018509236275,0.2653738024119261
qwen,Qwen/Qwen3-32B,activist,Response,57.63636363636363,0.13425744815332788,13.519598034170489,4.204792712031452,-8.246736028177706,reactive,46.72727272727273,-0.45723229504542945,-0.16782868128159928,adaptable,70.36363636363636,0.1996924332154047,0.4656392115498963,practical,55.81818181818182,-0.22345962789315854,0.10496181419168668
qwen,Qwen/Qwen3-32B,actor,Response,79.81818181818181,0.88161738007541,-23.89004845129744,21.456843196797983,0.28310250054088654,reactive,86.36363636363636,-0.3622595939246966,1.1311748958686025,adaptable,81.27272727272727,0.2175111350917513,0.9015386999073788,practical,71.81818181818181,-0.19981177347809223,0.612138544450249
qwen,Qwen/Qwen3-32B,addict,Response,93.51515151515152,1.581952049174259,-19.963020546393704,38.66393954527176,-16.28229715869853,reactive,96.18181818181819,-0.30951634596619004,1.8525786988574524,adaptable,92.54545454545455,0.24236642682716417,1.5095745167490393,practical,91.81818181818181,-0.1638364591190427,1.3837029319162852
qwen,Qwen/Qwen3-32B,adolescent,Response,99.45454545454545,2.84139949334096,-15.45010533714626,78.08059631966728,-7.233790274763137,reactive,99.81818181818181,-0.22684262253729748,2.983361136370052,adaptable,99.45454545454545,0.28329343430519566,2.51077324286716,practical,99.0909090909091,-0.08707246954051194,3.030064100785668
qwen,Qwen/Qwen3-32B,advocate,Response,57.75757575757575,0.12617501636616207,13.533940143861242,2.701166392523508,-11.350794543485724,reactive,42.72727272727273,-0.4690972346934355,-0.33011319950160917,adaptable,71.81818181818181,0.20085263754382196,0.49402132808435356,practical,58.72727272727273,-0.21834679870460746,0.21461692051574183
qwen,Qwen/Qwen3-32B,alien,Response,21.151515151515152,-0.9813629414643348,-20.463192597578004,-22.757723956655372,12.343088809973633,reactive,47.81818181818182,-0.45552926574119723,-0.14453523872301619,adaptable,8.181818181818182,0.12519584650817503,-1.3567732321515438,practical,7.454545454545454,-0.2956253627749797,-1.4427803535184442
qwen,Qwen/Qwen3-32B,altruist,Response,53.03030303030303,-0.009971589003686637,11.355226573617275,-3.9140554770542524,-24.74471677556319,reactive,43.09090909090909,-0.4689737105465463,-0.328423679178611,adaptable,68.54545454545455,0.1968071733435777,0.3950570046845761,practical,47.45454545454545,-0.23285532105639148,-0.09654809251702504
qwen,Qwen/Qwen3-32B,amateur,Response,95.33333333333333,1.8036990702388553,-0.258632816025379,40.070455881847,-24.428541419933254,reactive,91.0909090909091,-0.34676599604752134,1.3430909394040202,adaptable,99.0909090909091,0.2805491329911339,2.4436393098231237,practical,95.81818181818181,-0.15261514789802644,1.6243669614894218
qwen,Qwen/Qwen3-32B,ambassador,Response,35.09090909090909,-0.4854629194925537,29.687363638232775,-8.415887622622742,-8.973791647128397,reactive,17.272727272727273,-0.5216301190354867,-1.0486397221030102,adaptable,44.18181818181818,0.17244820073692652,-0.20083734103362175,practical,43.81818181818182,-0.2380011849271052,-0.20691169534102935
qwen,Qwen/Qwen3-32B,amnesiac,Response,75.81818181818181,0.8416054476630248,-42.409067288043374,13.632674404389606,-10.732726414715174,reactive,94.36363636363636,-0.3194441192169136,1.7167900689286073,adaptable,71.0909090909091,0.20031134044690718,0.48077955945092943,practical,62.0,-0.21309527036226586,0.3272467146095378
qwen,Qwen/Qwen3-32B,analyst,Response,30.12121212121212,-0.6103487240408988,42.52076402902483,-6.588173530267823,7.2547088066858905,reactive,4.545454545454546,-0.5484291458679917,-1.415187491185769,adaptable,36.90909090909091,0.16551704604503992,-0.37039440556538394,practical,48.90909090909091,-0.23047346361153914,-0.04546427537154324
qwen,Qwen/Qwen3-32B,anarchist,Response,27.212121212121215,-0.6728594568371847,7.030221450455893,-4.272104727395262,9.464346589503284,reactive,48.18181818181818,-0.45526179304931985,-0.1408768402628416,adaptable,20.90909090909091,0.1485874098764915,-0.7845446503564846,practical,12.545454545454545,-0.27932365863293923,-1.0931568798922278
qwen,Qwen/Qwen3-32B,ancient,Response,25.03030303030303,-0.7821301632619896,-38.00947156079938,-32.79258504165284,3.3089624117832828,reactive,53.27272727272727,-0.43984966573581524,0.06992487723581227,adaptable,14.0,0.14003204249225024,-0.9938348832466528,practical,7.818181818181818,-0.2946788517548664,-1.422480483775128
qwen,Qwen/Qwen3-32B,angel,Response,44.54545454545454,-0.1613803803668343,-40.46316823100484,-28.855131378755974,-30.585188351624783,reactive,59.45454545454545,-0.42448859715311,0.28002823117135345,adaptable,48.90909090909091,0.17861338647402014,-0.05001820016257179,practical,25.272727272727273,-0.26165196498965837,-0.7141511721092846
qwen,Qwen/Qwen3-32B,anthropologist,Response,15.212121212121211,-1.1878532623961628,31.896983355445162,-20.196809991117853,0.9589580546314816,reactive,12.545454545454545,-0.5330936537011799,-1.2054339625720745,adaptable,30.363636363636363,0.15769162090190342,-0.5618280374732748,practical,2.727272727272727,-0.3121086284785988,-1.796297787143139
qwen,Qwen/Qwen3-32B,archaeologist,Response,21.27272727272727,-0.8969112004976881,15.677278930715529,-19.48160604872759,1.9018414724826036,reactive,24.181818181818183,-0.5074675881072378,-0.8549295493881314,adaptable,30.727272727272727,0.1583178125034137,-0.5465094917898532,practical,8.909090909090908,-0.2884688639139146,-1.28929456031508
qwen,Qwen/Qwen3-32B,architect,Response,39.333333333333336,-0.3820631513551675,30.971303297499983,-9.428450369365628,-2.1820744775391088,reactive,20.90909090909091,-0.5158402475520992,-0.969447873504335,adaptable,52.18181818181818,0.18075162451868207,0.002289587246560136,practical,44.90909090909091,-0.2367012146863833,-0.17903116780772757
qwen,Qwen/Qwen3-32B,archivist,Response,18.12121212121212,-0.939784232692284,26.864606386005327,-17.74068668111621,-1.4838599962482955,reactive,14.0,-0.5301711136456242,-1.1654604760677212,adaptable,22.727272727272727,0.15102746554407107,-0.7248534885399434,practical,17.636363636363637,-0.27167141080306734,-0.929038733469187
qwen,Qwen/Qwen3-32B,artisan,Response,52.42424242424243,0.017152560971247954,-13.802243545463051,-12.174625826618733,-14.988344844417645,reactive,54.0,-0.4355483034063659,0.12875741528767612,adaptable,63.45454545454545,0.1917481911195042,0.2712989566299905,practical,39.81818181818182,-0.24460754755920067,-0.34859868900392277
qwen,Qwen/Qwen3-32B,ascetic,Response,19.818181818181817,-1.1835129442419083,-40.43957584184208,-40.35086932082816,-4.578671988475237,reactive,52.54545454545455,-0.44033997653599377,0.0632185766269919,adaptable,3.4545454545454546,0.10482462301185566,-1.8551151406072333,practical,3.4545454545454546,-0.3103528850387576,-1.7586422687454837
qwen,Qwen/Qwen3-32B,assistant,Response,51.21212121212121,-0.05105655617929759,33.702802703308954,3.441718014945549,-5.155533989826894,reactive,21.636363636363637,-0.5150926863896147,-0.9592229919041846,adaptable,64.54545454545455,0.19375211171226484,0.32032093180837995,practical,67.45454545454545,-0.20570564463271454,0.48573239155791187
qwen,Qwen/Qwen3-32B,auctioneer,Response,74.60606060606061,0.6605056951774254,-9.959454017795148,16.724854908732908,12.636633764147502,reactive,68.9090909090909,-0.4064323610483057,0.5269951491722679,adaptable,74.36363636363636,0.20567853234128783,0.6120773507778381,practical,80.54545454545455,-0.18907341856811555,0.8424445855821703
qwen,Qwen/Qwen3-32B,auditor,Response,19.333333333333332,-0.9966287273320885,48.15501628203943,-12.294598875527148,13.609156371558782,reactive,1.2727272727272727,-0.5613385257820758,-1.5917575001388504,adaptable,8.545454545454545,0.12671476236497095,-1.3196159437345742,practical,48.18181818181818,-0.23201439636566215,-0.07851273812284089
qwen,Qwen/Qwen3-32B,avatar,Response,30.24242424242424,-0.6032280022659934,-38.014888855169794,-35.41692332791878,-12.98249690890751,reactive,52.18181818181818,-0.44039006363336364,0.06253350272802154,adaptable,28.545454545454547,0.15626379722660927,-0.596756934866839,practical,10.0,-0.28782383416539975,-1.2754605746591625
qwen,Qwen/Qwen3-32B,bard,Response,49.51515151515151,-0.021153862396634433,-54.347913128926315,-24.25955982565874,-2.864858782682269,reactive,71.45454545454545,-0.40159770855424365,0.5931218446326939,adaptable,44.90909090909091,0.17406756157103084,-0.16122286384270812,practical,32.18181818181818,-0.25145053411723123,-0.4953605679798891
qwen,Qwen/Qwen3-32B,bartender,Response,93.87878787878788,1.6030788606664073,-16.599115137003324,36.32504789647164,-2.7782731149755246,reactive,92.18181818181819,-0.33741679905510735,1.470966004483921,adaptable,95.0909090909091,0.253724826413678,1.7874354183275978,practical,94.36363636363636,-0.1560436753756613,1.550835159187703
qwen,Qwen/Qwen3-32B,biologist,Response,15.939393939393938,-0.9961494659027235,32.238651124195414,-16.158082910987353,4.347481344692837,reactive,13.272727272727273,-0.5314640530407028,-1.1831448514663991,adaptable,23.09090909090909,0.15186769656580848,-0.7042988895001777,practical,11.454545454545455,-0.2796895726691,-1.1010046567415936
qwen,Qwen/Qwen3-32B,blogger,Response,82.0,0.9606911152156637,-0.32169028537554156,20.848443683512325,-14.39134505138567,reactive,74.36363636363636,-0.3995157600778912,0.6215980118503268,adaptable,89.63636363636364,0.2374479812339493,1.389254420903985,practical,82.0,-0.18773168035687646,0.8712209128926793
qwen,Qwen/Qwen3-32B,bohemian,Response,69.39393939393939,0.5794371218862452,-42.55143579171225,2.697174329861749,-6.445254502335886,reactive,88.9090909090909,-0.3540840208209662,1.242997541551788,adaptable,76.18181818181819,0.20952719103681353,0.7062272146615362,practical,43.09090909090909,-0.23818776980014436,-0.21091339055458827
qwen,Qwen/Qwen3-32B,builder,Response,58.48484848484848,0.16098968402145986,14.492160790570528,-0.14231249992708422,-2.4334242980699576,reactive,39.09090909090909,-0.47453715707344074,-0.40451856596647434,adaptable,66.36363636363636,0.19502404625065237,0.35143630813348253,practical,70.0,-0.2033594517097693,0.5360513098973714
qwen,Qwen/Qwen3-32B,caregiver,Response,82.36363636363636,1.117416028487405,1.34461182945744,14.616833977313346,-43.370517142750685,reactive,66.72727272727273,-0.40957107685387173,0.4840648859389937,adaptable,95.45454545454545,0.254283530796593,1.8011030219693096,practical,84.9090909090909,-0.1785994566166636,1.067080177553912
qwen,Qwen/Qwen3-32B,cartographer,Response,29.393939393939394,-0.6273175609720976,22.160098503586283,-15.313847139534198,2.380007209266819,reactive,22.0,-0.5137160912743857,-0.9403944026583467,adaptable,35.09090909090909,0.16329421260889349,-0.4247716528106696,practical,31.09090909090909,-0.25244955537499875,-0.5167866274472763
qwen,Qwen/Qwen3-32B,caveman,Response,82.96969696969695,1.2861903841912106,-54.94208896617481,15.489350122355402,0.402669693604233,reactive,95.81818181818181,-0.31009079103122544,1.844721639033402,adaptable,55.81818181818182,0.18415158063426584,0.08546282520213706,practical,97.27272727272727,-0.1384397849310378,1.928386688338093
qwen,Qwen/Qwen3-32B,celebrity,Response,89.27272727272727,1.2995260961964468,-6.950382540217894,33.26173521633582,-10.510408542050786,reactive,86.72727272727273,-0.3612573857536864,1.1448827506924475,adaptable,91.45454545454545,0.24098312120330248,1.4757346659076171,practical,89.63636363636364,-0.1687668368148576,1.2779608719892754
qwen,Qwen/Qwen3-32B,chameleon,Response,76.66666666666667,0.7948757344277374,-0.6396592389779526,15.88044389874112,-5.605038215957304,reactive,68.18181818181819,-0.40834747494243623,0.5008008873499882,adaptable,88.18181818181819,0.2315734962226763,1.2455467014220862,practical,73.63636363636364,-0.1985929079778182,0.6382796145111378
qwen,Qwen/Qwen3-32B,chef,Response,73.03030303030303,0.6672013149440551,4.481305656823986,12.232802470744868,-8.702588629410563,reactive,55.81818181818182,-0.4322605485603281,0.1737261826850237,adaptable,83.45454545454545,0.22162012677057513,1.0020570980990038,practical,79.81818181818181,-0.1898485331441409,0.8258206640481375
qwen,Qwen/Qwen3-32B,chemist,Response,22.848484848484848,-0.8023588410472291,29.418353579489857,-11.171391097730803,8.463366678958632,reactive,19.09090909090909,-0.5186713369802537,-1.0081705301309973,adaptable,23.818181818181817,0.15255469148646503,-0.6874929102264633,practical,25.636363636363637,-0.2615242975832665,-0.7114130827842267
qwen,Qwen/Qwen3-32B,chimera,Response,36.90909090909091,-0.35819305599525936,-37.314148493897854,-16.363016104488477,9.316700524729951,reactive,66.36363636363636,-0.4106476315067291,0.4693401457920153,adaptable,26.0,0.15456052566162184,-0.638424123019161,practical,18.363636363636363,-0.2705736588022012,-0.9054951907586325
qwen,Qwen/Qwen3-32B,coach,Response,73.51515151515152,0.7567758468453677,24.85386036582791,11.699203936117797,-14.839956651636259,reactive,40.90909090909091,-0.47300810919996683,-0.3836047809120561,adaptable,89.27272727272727,0.2356356056545153,1.3449182176682386,practical,90.36363636363636,-0.1673189346129405,1.3090141037799206
qwen,Qwen/Qwen3-32B,collaborator,Response,69.63636363636364,0.5668594283595246,25.719882231088413,9.670900509518958,-17.672557513820102,reactive,40.18181818181818,-0.4730618234120812,-0.38433946522509527,adaptable,87.0909090909091,0.2303234329661661,1.2149663629828074,practical,81.63636363636364,-0.18779087383738816,0.8699513873208617
qwen,Qwen/Qwen3-32B,collector,Response,32.54545454545455,-0.5559882476837475,11.761807600496583,-12.938380332072617,1.1974935684814554,reactive,30.363636363636363,-0.4968732548790492,-0.7100239438979458,adaptable,40.18181818181818,0.16883136545693614,-0.2893161011005333,practical,27.09090909090909,-0.25952922676787316,-0.6686246980527637
qwen,Qwen/Qwen3-32B,comedian,Response,89.27272727272727,1.5035532095473074,-24.029318289105223,56.60365202095446,31.280026959646676,reactive,96.54545454545455,-0.3026694124049914,1.9462286749405817,adaptable,73.63636363636364,0.2043087454877786,0.5785682100588904,practical,97.63636363636364,-0.13575988006336612,1.9858627436424499
qwen,Qwen/Qwen3-32B,competitor,Response,77.75757575757575,0.8106231680888824,-5.7259921510185805,27.91731304166791,25.667225189433402,reactive,81.27272727272727,-0.3829576664490567,0.8480738580758741,adaptable,59.45454545454545,0.18742738573490553,0.1655989528076593,practical,92.54545454545455,-0.1622281372053387,1.4181966933831138
qwen,Qwen/Qwen3-32B,composer,Response,32.303030303030305,-0.5583127756693511,1.7742423362660258,-17.582766266362462,-4.9009281394375135,reactive,39.45454545454545,-0.47440559844536356,-0.40271915280394904,adaptable,46.36363636363637,0.1758938900032127,-0.11654533151261327,practical,11.090909090909092,-0.28223860316124083,-1.155673842691491
qwen,Qwen/Qwen3-32B,conservator,Response,22.96969696969697,-0.8188456796947495,23.52366349298268,-16.820637679705257,-6.184637657945053,reactive,20.181818181818183,-0.5164098847251172,-0.9772391726534176,adaptable,27.09090909090909,0.1547464694538959,-0.6338753739308168,practical,21.636363636363637,-0.2677726816713778,-0.845422492500014
qwen,Qwen/Qwen3-32B,consultant,Response,42.0,-0.27719974920571033,41.02661400378882,-2.6911010288176493,3.4713707391507294,reactive,7.818181818181818,-0.5388462820195197,-1.2841164121113309,adaptable,53.63636363636363,0.18212089652467672,0.035786133233874765,practical,64.54545454545455,-0.20892293364738798,0.4167310312603251
