concept_type,name,variant,PC1,PC2,PC3,cluster
role,consultant,description_plus_questions,41.02661400378882,-2.6911010288176493,3.4713707391507294,procedural_professional
role,consultant,description_plus_instructions_plus_questions,41.02661400378882,-2.6911010288176493,3.4713707391507294,procedural_professional
role,consultant,leakage_control,41.02661400378882,-2.6911010288176493,3.4713707391507294,procedural_professional
role,contrarian,description_only,-3.5866920053225377,13.934090578762897,26.0834463593526,combative_iconoclast
role,contrarian,description_plus_instructions,-3.5866920053225377,13.934090578762897,26.0834463593526,combative_iconoclast
role,contrarian,description_plus_questions,-3.5866920053225377,13.934090578762897,26.0834463593526,combative_iconoclast
role,contrarian,description_plus_instructions_plus_questions,-3.5866920053225377,13.934090578762897,26.0834463593526,combative_iconoclast
role,contrarian,leakage_control,-3.5866920053225377,13.934090578762897,26.0834463593526,combative_iconoclast
role,coordinator,description_only,39.38631405231132,-2.15572575120811,-3.194771654926164,procedural_professional
role,coordinator,description_plus_instructions,39.38631405231132,-2.15572575120811,-3.194771654926164,procedural_professional
role,coordinator,description_plus_questions,39.38631405231132,-2.15572575120811,-3.194771654926164,procedural_professional
role,coordinator,description_plus_instructions_plus_questions,39.38631405231132,-2.15572575120811,-3.194771654926164,procedural_professional
role,coordinator,leakage_control,39.38631405231132,-2.15572575120811,-3.194771654926164,procedural_professional
role,coral_reef,description_only,-32.638841044473764,-19.931583310657068,-10.83820546425814,mythic_spiritual
role,coral_reef,description_plus_instructions,-32.638841044473764,-19.931583310657068,-10.83820546425814,mythic_spiritual
role,coral_reef,description_plus_questions,-32.638841044473764,-19.931583310657068,-10.83820546425814,mythic_spiritual
role,coral_reef,description_plus_instructions_plus_questions,-32.638841044473764,-19.931583310657068,-10.83820546425814,mythic_spiritual
role,coral_reef,leakage_control,-32.638841044473764,-19.931583310657068,-10.83820546425814,mythic_spiritual
role,cosmopolitan,description_only,8.799584677579675,0.17725554335550398,-7.825350531054114,procedural_professional
role,cosmopolitan,description_plus_instructions,8.799584677579675,0.17725554335550398,-7.825350531054114,procedural_professional
role,cosmopolitan,description_plus_questions,8.799584677579675,0.17725554335550398,-7.825350531054114,procedural_professional
role,cosmopolitan,description_plus_instructions_plus_questions,8.799584677579675,0.17725554335550398,-7.825350531054114,procedural_professional
role,cosmopolitan,leakage_control,8.799584677579675,0.17725554335550398,-7.825350531054114,procedural_professional
role,counselor,description_only,10.85215315554987,12.970002498399612,-36.167330605539625,procedural_professional
role,counselor,description_plus_instructions,10.85215315554987,12.970002498399612,-36.167330605539625,procedural_professional
role,counselor,description_plus_questions,10.85215315554987,12.970002498399612,-36.167330605539625,procedural_professional
role,counselor,description_plus_instructions_plus_questions,10.85215315554987,12.970002498399612,-36.167330605539625,procedural_professional
role,counselor,leakage_control,10.85215315554987,12.970002498399612,-36.167330605539625,procedural_professional
role,criminal,description_only,-37.55570410505774,37.4339322473068,26.9917189105421,grounded_social
role,criminal,description_plus_instructions,-37.55570410505774,37.4339322473068,26.9917189105421,grounded_social
role,criminal,description_plus_questions,-37.55570410505774,37.4339322473068,26.9917189105421,grounded_social
role,criminal,description_plus_instructions_plus_questions,-37.55570410505774,37.4339322473068,26.9917189105421,grounded_social
role,criminal,leakage_control,-37.55570410505774,37.4339322473068,26.9917189105421,grounded_social
role,critic,description_only,25.623399867215582,-14.771249773465241,6.802532891448907,procedural_professional
role,critic,description_plus_instructions,25.623399867215582,-14.771249773465241,6.802532891448907,procedural_professional
role,critic,description_plus_questions,25.623399867215582,-14.771249773465241,6.802532891448907,procedural_professional
role,critic,description_plus_instructions_plus_questions,25.623399867215582,-14.771249773465241,6.802532891448907,procedural_professional
role,critic,leakage_control,25.623399867215582,-14.771249773465241,6.802532891448907,procedural_professional
role,crystalline,description_only,-10.335204484463103,-44.00800269921331,8.552672342635331,mythic_spiritual
role,crystalline,description_plus_instructions,-10.335204484463103,-44.00800269921331,8.552672342635331,mythic_spiritual
role,crystalline,description_plus_questions,-10.335204484463103,-44.00800269921331,8.552672342635331,mythic_spiritual
role,crystalline,description_plus_instructions_plus_questions,-10.335204484463103,-44.00800269921331,8.552672342635331,mythic_spiritual
role,crystalline,leakage_control,-10.335204484463103,-44.00800269921331,8.552672342635331,mythic_spiritual
role,curator,description_only,20.167390400366333,-8.791541750718388,-4.625589822957963,procedural_professional
role,curator,description_plus_instructions,20.167390400366333,-8.791541750718388,-4.625589822957963,procedural_professional
role,curator,description_plus_questions,20.167390400366333,-8.791541750718388,-4.625589822957963,procedural_professional
role,curator,description_plus_instructions_plus_questions,20.167390400366333,-8.791541750718388,-4.625589822957963,procedural_professional
role,curator,leakage_control,20.167390400366333,-8.791541750718388,-4.625589822957963,procedural_professional
role,cyborg,description_only,16.71541533002668,-10.173249074009295,10.101060115095374,procedural_professional
role,cyborg,description_plus_instructions,16.71541533002668,-10.173249074009295,10.101060115095374,procedural_professional
role,cyborg,description_plus_questions,16.71541533002668,-10.173249074009295,10.101060115095374,procedural_professional
role,cyborg,description_plus_instructions_plus_questions,16.71541533002668,-10.173249074009295,10.101060115095374,procedural_professional
role,cyborg,leakage_control,16.71541533002668,-10.173249074009295,10.101060115095374,procedural_professional
role,cynic,description_only,-21.40683523636408,40.71202851103861,36.281452987272154,combative_iconoclast
role,cynic,description_plus_instructions,-21.40683523636408,40.71202851103861,36.281452987272154,combative_iconoclast
role,cynic,description_plus_questions,-21.40683523636408,40.71202851103861,36.281452987272154,combative_iconoclast
role,cynic,description_plus_instructions_plus_questions,-21.40683523636408,40.71202851103861,36.281452987272154,combative_iconoclast
role,cynic,leakage_control,-21.40683523636408,40.71202851103861,36.281452987272154,combative_iconoclast
role,daredevil,description_only,-29.846147037757703,43.747371252150835,26.447962682172165,combative_iconoclast
role,daredevil,description_plus_instructions,-29.846147037757703,43.747371252150835,26.447962682172165,combative_iconoclast
role,daredevil,description_plus_questions,-29.846147037757703,43.747371252150835,26.447962682172165,combative_iconoclast
role,daredevil,description_plus_instructions_plus_questions,-29.846147037757703,43.747371252150835,26.447962682172165,combative_iconoclast
role,daredevil,leakage_control,-29.846147037757703,43.747371252150835,26.447962682172165,combative_iconoclast
role,debugger,description_only,37.8366557821158,0.42248873599611586,10.867375330242432,procedural_professional
role,debugger,description_plus_instructions,37.8366557821158,0.42248873599611586,10.867375330242432,procedural_professional
role,debugger,description_plus_questions,37.8366557821158,0.42248873599611586,10.867375330242432,procedural_professional
role,debugger,description_plus_instructions_plus_questions,37.8366557821158,0.42248873599611586,10.867375330242432,procedural_professional
role,debugger,leakage_control,37.8366557821158,0.42248873599611586,10.867375330242432,procedural_professional
role,demon,description_only,-51.93527758399659,-11.47572093681616,29.91920040248774,mythic_spiritual
role,demon,description_plus_instructions,-51.93527758399659,-11.47572093681616,29.91920040248774,mythic_spiritual
role,demon,description_plus_questions,-51.93527758399659,-11.47572093681616,29.91920040248774,mythic_spiritual
role,demon,description_plus_instructions_plus_questions,-51.93527758399659,-11.47572093681616,29.91920040248774,mythic_spiritual
role,demon,leakage_control,-51.93527758399659,-11.47572093681616,29.91920040248774,mythic_spiritual
role,designer,description_only,26.603795947644183,-2.526747552089826,-5.1763196868687045,procedural_professional
role,designer,description_plus_instructions,26.603795947644183,-2.526747552089826,-5.1763196868687045,procedural_professional
role,designer,description_plus_questions,26.603795947644183,-2.526747552089826,-5.1763196868687045,procedural_professional
role,designer,description_plus_instructions_plus_questions,26.603795947644183,-2.526747552089826,-5.1763196868687045,procedural_professional
role,designer,leakage_control,26.603795947644183,-2.526747552089826,-5.1763196868687045,procedural_professional
role,destroyer,description_only,-3.1182599972090443,-3.2045875038541594,23.321852655755873,combative_iconoclast
role,destroyer,description_plus_instructions,-3.1182599972090443,-3.2045875038541594,23.321852655755873,combative_iconoclast
role,destroyer,description_plus_questions,-3.1182599972090443,-3.2045875038541594,23.321852655755873,combative_iconoclast
role,destroyer,description_plus_instructions_plus_questions,-3.1182599972090443,-3.2045875038541594,23.321852655755873,combative_iconoclast
role,destroyer,leakage_control,-3.1182599972090443,-3.2045875038541594,23.321852655755873,combative_iconoclast
role,detective,description_only,21.4095678183859,-2.2616695455957254,11.640713550229227,procedural_professional
role,detective,description_plus_instructions,21.4095678183859,-2.2616695455957254,11.640713550229227,procedural_professional
role,detective,description_plus_questions,21.4095678183859,-2.2616695455957254,11.640713550229227,procedural_professional
role,detective,description_plus_instructions_plus_questions,21.4095678183859,-2.2616695455957254,11.640713550229227,procedural_professional
role,detective,leakage_control,21.4095678183859,-2.2616695455957254,11.640713550229227,procedural_professional
role,devils_advocate,description_only,6.519322027361246,7.660096503647508,21.46007710323908,combative_iconoclast
role,devils_advocate,description_plus_instructions,6.519322027361246,7.660096503647508,21.46007710323908,combative_iconoclast
role,devils_advocate,description_plus_questions,6.519322027361246,7.660096503647508,21.46007710323908,combative_iconoclast
role,devils_advocate,description_plus_instructions_plus_questions,6.519322027361246,7.660096503647508,21.46007710323908,combative_iconoclast
role,devils_advocate,leakage_control,6.519322027361246,7.660096503647508,21.46007710323908,combative_iconoclast
role,dilettante,description_only,-3.3502571374728976,18.002389085697697,1.5071442501551475,grounded_social
role,dilettante,description_plus_instructions,-3.3502571374728976,18.002389085697697,1.5071442501551475,grounded_social
role,dilettante,description_plus_questions,-3.3502571374728976,18.002389085697697,1.5071442501551475,grounded_social
role,dilettante,description_plus_instructions_plus_questions,-3.3502571374728976,18.002389085697697,1.5071442501551475,grounded_social
role,dilettante,leakage_control,-3.3502571374728976,18.002389085697697,1.5071442501551475,grounded_social
role,dispatcher,description_only,37.51651838369674,-3.009267955799515,5.132192364097119,procedural_professional
role,dispatcher,description_plus_instructions,37.51651838369674,-3.009267955799515,5.132192364097119,procedural_professional
role,dispatcher,description_plus_questions,37.51651838369674,-3.009267955799515,5.132192364097119,procedural_professional
role,dispatcher,description_plus_instructions_plus_questions,37.51651838369674,-3.009267955799515,5.132192364097119,procedural_professional
role,dispatcher,leakage_control,37.51651838369674,-3.009267955799515,5.132192364097119,procedural_professional
role,divorcee,description_only,-6.764238202938425,31.756334703385317,-25.89750495255547,grounded_social
role,divorcee,description_plus_instructions,-6.764238202938425,31.756334703385317,-25.89750495255547,grounded_social
role,divorcee,description_plus_questions,-6.764238202938425,31.756334703385317,-25.89750495255547,grounded_social
role,divorcee,description_plus_instructions_plus_questions,-6.764238202938425,31.756334703385317,-25.89750495255547,grounded_social
role,divorcee,leakage_control,-6.764238202938425,31.756334703385317,-25.89750495255547,grounded_social
role,doctor,description_only,34.77909376294955,-0.04533415279151362,-11.466025149276462,procedural_professional
role,doctor,description_plus_instructions,34.77909376294955,-0.04533415279151362,-11.466025149276462,procedural_professional
role,doctor,description_plus_questions,34.77909376294955,-0.04533415279151362,-11.466025149276462,procedural_professional
role,doctor,description_plus_instructions_plus_questions,34.77909376294955,-0.04533415279151362,-11.466025149276462,procedural_professional
role,doctor,leakage_control,34.77909376294955,-0.04533415279151362,-11.466025149276462,procedural_professional
role,dreamer,description_only,-45.56207730496772,-22.887757313201586,-7.693470275086384,mythic_spiritual
role,dreamer,description_plus_instructions,-45.56207730496772,-22.887757313201586,-7.693470275086384,mythic_spiritual
role,dreamer,description_plus_questions,-45.56207730496772,-22.887757313201586,-7.693470275086384,mythic_spiritual
role,dreamer,description_plus_instructions_plus_questions,-45.56207730496772,-22.887757313201586,-7.693470275086384,mythic_spiritual
role,dreamer,leakage_control,-45.56207730496772,-22.887757313201586,-7.693470275086384,mythic_spiritual
role,echo,description_only,-49.8922121298278,-33.35410333583616,0.20762010468398248,mythic_spiritual
role,echo,description_plus_instructions,-49.8922121298278,-33.35410333583616,0.20762010468398248,mythic_spiritual
role,echo,description_plus_questions,-49.8922121298278,-33.35410333583616,0.20762010468398248,mythic_spiritual
role,echo,description_plus_instructions_plus_questions,-49.8922121298278,-33.35410333583616,0.20762010468398248,mythic_spiritual
role,echo,leakage_control,-49.8922121298278,-33.35410333583616,0.20762010468398248,mythic_spiritual
role,economist,description_only,42.59133871395098,-10.492469039750542,16.670072620394993,procedural_professional
role,economist,description_plus_instructions,42.59133871395098,-10.492469039750542,16.670072620394993,procedural_professional
role,economist,description_plus_questions,42.59133871395098,-10.492469039750542,16.670072620394993,procedural_professional
role,economist,description_plus_instructions_plus_questions,42.59133871395098,-10.492469039750542,16.670072620394993,procedural_professional
role,economist,leakage_control,42.59133871395098,-10.492469039750542,16.670072620394993,procedural_professional
role,ecosystem,description_only,12.478176049517112,-15.406081311935555,-15.34884142082953,procedural_professional
role,ecosystem,description_plus_instructions,12.478176049517112,-15.406081311935555,-15.34884142082953,procedural_professional
role,ecosystem,description_plus_questions,12.478176049517112,-15.406081311935555,-15.34884142082953,procedural_professional
role,ecosystem,description_plus_instructions_plus_questions,12.478176049517112,-15.406081311935555,-15.34884142082953,procedural_professional
role,ecosystem,leakage_control,12.478176049517112,-15.406081311935555,-15.34884142082953,procedural_professional
role,editor,description_only,34.6198141862948,-2.1147398337502397,-5.09515845039308,editorial
role,editor,description_plus_instructions,34.6198141862948,-2.1147398337502397,-5.09515845039308,editorial
role,editor,description_plus_questions,34.6198141862948,-2.1147398337502397,-5.09515845039308,editorial
role,editor,description_plus_instructions_plus_questions,34.6198141862948,-2.1147398337502397,-5.09515845039308,editorial
role,editor,leakage_control,34.6198141862948,-2.1147398337502397,-5.09515845039308,editorial
role,egregore,description_only,-23.836736510006066,-31.56634952751225,5.029204373434583,mythic_spiritual
role,egregore,description_plus_instructions,-23.836736510006066,-31.56634952751225,5.029204373434583,mythic_spiritual
role,egregore,description_plus_questions,-23.836736510006066,-31.56634952751225,5.029204373434583,mythic_spiritual
role,egregore,description_plus_instructions_plus_questions,-23.836736510006066,-31.56634952751225,5.029204373434583,mythic_spiritual
role,egregore,leakage_control,-23.836736510006066,-31.56634952751225,5.029204373434583,mythic_spiritual
role,elder,description_only,-35.70588421211717,-4.929585177742714,-20.673806430862484,mythic_spiritual
role,elder,description_plus_instructions,-35.70588421211717,-4.929585177742714,-20.673806430862484,mythic_spiritual
role,elder,description_plus_questions,-35.70588421211717,-4.929585177742714,-20.673806430862484,mythic_spiritual
role,elder,description_plus_instructions_plus_questions,-35.70588421211717,-4.929585177742714,-20.673806430862484,mythic_spiritual
role,elder,leakage_control,-35.70588421211717,-4.929585177742714,-20.673806430862484,mythic_spiritual
role,eldritch,description_only,-52.716801865533384,-39.48134636479556,15.742466419829675,mythic_spiritual
role,eldritch,description_plus_instructions,-52.716801865533384,-39.48134636479556,15.742466419829675,mythic_spiritual
role,eldritch,description_plus_questions,-52.716801865533384,-39.48134636479556,15.742466419829675,mythic_spiritual
role,eldritch,description_plus_instructions_plus_questions,-52.716801865533384,-39.48134636479556,15.742466419829675,mythic_spiritual
role,eldritch,leakage_control,-52.716801865533384,-39.48134636479556,15.742466419829675,mythic_spiritual
role,emissary,description_only,22.521750906734518,-11.756823504297014,-11.199281983806408,procedural_professional
role,emissary,description_plus_instructions,22.521750906734518,-11.756823504297014,-11.199281983806408,procedural_professional
role,emissary,description_plus_questions,22.521750906734518,-11.756823504297014,-11.199281983806408,procedural_professional
role,emissary,description_plus_instructions_plus_questions,22.521750906734518,-11.756823504297014,-11.199281983806408,procedural_professional
role,emissary,leakage_control,22.521750906734518,-11.756823504297014,-11.199281983806408,procedural_professional
role,empath,description_only,-15.630732463790354,3.8726537741772336,-36.85070106278984,grounded_social
role,empath,description_plus_instructions,-15.630732463790354,3.8726537741772336,-36.85070106278984,grounded_social
role,empath,description_plus_questions,-15.630732463790354,3.8726537741772336,-36.85070106278984,grounded_social
role,empath,description_plus_instructions_plus_questions,-15.630732463790354,3.8726537741772336,-36.85070106278984,grounded_social
role,empath,leakage_control,-15.630732463790354,3.8726537741772336,-36.85070106278984,grounded_social
role,engineer,description_only,40.535311306762054,-7.183094129476526,11.617733783491419,procedural_professional
role,engineer,description_plus_instructions,40.535311306762054,-7.183094129476526,11.617733783491419,procedural_professional
role,engineer,description_plus_questions,40.535311306762054,-7.183094129476526,11.617733783491419,procedural_professional
role,engineer,description_plus_instructions_plus_questions,40.535311306762054,-7.183094129476526,11.617733783491419,procedural_professional
role,engineer,leakage_control,40.535311306762054,-7.183094129476526,11.617733783491419,procedural_professional
role,entrepreneur,description_only,20.681249839860676,16.28226869899314,6.638281034843868,procedural_professional
role,entrepreneur,description_plus_instructions,20.681249839860676,16.28226869899314,6.638281034843868,procedural_professional
role,entrepreneur,description_plus_questions,20.681249839860676,16.28226869899314,6.638281034843868,procedural_professional
role,entrepreneur,description_plus_instructions_plus_questions,20.681249839860676,16.28226869899314,6.638281034843868,procedural_professional
role,entrepreneur,leakage_control,20.681249839860676,16.28226869899314,6.638281034843868,procedural_professional
role,evaluator,description_only,45.086229152592466,-10.275203492936383,7.30469963237495,procedural_professional
role,evaluator,description_plus_instructions,45.086229152592466,-10.275203492936383,7.30469963237495,procedural_professional
role,evaluator,description_plus_questions,45.086229152592466,-10.275203492936383,7.30469963237495,procedural_professional
role,evaluator,description_plus_instructions_plus_questions,45.086229152592466,-10.275203492936383,7.30469963237495,procedural_professional
role,evaluator,leakage_control,45.086229152592466,-10.275203492936383,7.30469963237495,procedural_professional
role,evangelist,description_only,-19.14157758812452,5.674437049446107,-2.2126647540724487,grounded_social
role,evangelist,description_plus_instructions,-19.14157758812452,5.674437049446107,-2.2126647540724487,grounded_social
role,evangelist,description_plus_questions,-19.14157758812452,5.674437049446107,-2.2126647540724487,grounded_social
role,evangelist,description_plus_instructions_plus_questions,-19.14157758812452,5.674437049446107,-2.2126647540724487,grounded_social
role,evangelist,leakage_control,-19.14157758812452,5.674437049446107,-2.2126647540724487,grounded_social
role,examiner,description_only,45.62248211313589,-13.63690990152403,10.556259247627086,procedural_professional
role,examiner,description_plus_instructions,45.62248211313589,-13.63690990152403,10.556259247627086,procedural_professional
role,examiner,description_plus_questions,45.62248211313589,-13.63690990152403,10.556259247627086,procedural_professional
role,examiner,description_plus_instructions_plus_questions,45.62248211313589,-13.63690990152403,10.556259247627086,procedural_professional
role,examiner,leakage_control,45.62248211313589,-13.63690990152403,10.556259247627086,procedural_professional
role,exile,description_only,-46.929442220478656,-4.671833114249578,-7.730744017789958,mythic_spiritual
role,exile,description_plus_instructions,-46.929442220478656,-4.671833114249578,-7.730744017789958,mythic_spiritual
role,exile,description_plus_questions,-46.929442220478656,-4.671833114249578,-7.730744017789958,mythic_spiritual
role,exile,description_plus_instructions_plus_questions,-46.929442220478656,-4.671833114249578,-7.730744017789958,mythic_spiritual
role,exile,leakage_control,-46.929442220478656,-4.671833114249578,-7.730744017789958,mythic_spiritual
role,expatriate,description_only,14.628705713359093,14.16857028512824,-10.601171338354959,procedural_professional
role,expatriate,description_plus_instructions,14.628705713359093,14.16857028512824,-10.601171338354959,procedural_professional
role,expatriate,description_plus_questions,14.628705713359093,14.16857028512824,-10.601171338354959,procedural_professional
role,expatriate,description_plus_instructions_plus_questions,14.628705713359093,14.16857028512824,-10.601171338354959,procedural_professional
role,expatriate,leakage_control,14.628705713359093,14.16857028512824,-10.601171338354959,procedural_professional
role,facilitator,description_only,32.463401289520796,5.011736264287589,-16.050745245574372,procedural_professional
role,facilitator,description_plus_instructions,32.463401289520796,5.011736264287589,-16.050745245574372,procedural_professional
role,facilitator,description_plus_questions,32.463401289520796,5.011736264287589,-16.050745245574372,procedural_professional
role,facilitator,description_plus_instructions_plus_questions,32.463401289520796,5.011736264287589,-16.050745245574372,procedural_professional
role,facilitator,leakage_control,32.463401289520796,5.011736264287589,-16.050745245574372,procedural_professional
role,familiar,description_only,-40.97249406451984,-28.231849844074397,-1.701520321205392,mythic_spiritual
role,familiar,description_plus_instructions,-40.97249406451984,-28.231849844074397,-1.701520321205392,mythic_spiritual
role,familiar,description_plus_questions,-40.97249406451984,-28.231849844074397,-1.701520321205392,mythic_spiritual
role,familiar,description_plus_instructions_plus_questions,-40.97249406451984,-28.231849844074397,-1.701520321205392,mythic_spiritual
role,familiar,leakage_control,-40.97249406451984,-28.231849844074397,-1.701520321205392,mythic_spiritual
role,fixer,description_only,-12.58928083339093,17.011219127451696,25.801748594335457,grounded_social
role,fixer,description_plus_instructions,-12.58928083339093,17.011219127451696,25.801748594335457,grounded_social
role,fixer,description_plus_questions,-12.58928083339093,17.011219127451696,25.801748594335457,grounded_social
role,fixer,description_plus_instructions_plus_questions,-12.58928083339093,17.011219127451696,25.801748594335457,grounded_social
role,fixer,leakage_control,-12.58928083339093,17.011219127451696,25.801748594335457,grounded_social
role,flaneur,description_only,-28.516237208368473,-8.305863068746632,9.19804262827271,grounded_social
role,flaneur,description_plus_instructions,-28.516237208368473,-8.305863068746632,9.19804262827271,grounded_social
role,flaneur,description_plus_questions,-28.516237208368473,-8.305863068746632,9.19804262827271,grounded_social
role,flaneur,description_plus_instructions_plus_questions,-28.516237208368473,-8.305863068746632,9.19804262827271,grounded_social
role,flaneur,leakage_control,-28.516237208368473,-8.305863068746632,9.19804262827271,grounded_social
role,fool,description_only,-37.40673661857447,47.92135589087369,7.515254084627379,trickster_chaos
role,fool,description_plus_instructions,-37.40673661857447,47.92135589087369,7.515254084627379,trickster_chaos
role,fool,description_plus_questions,-37.40673661857447,47.92135589087369,7.515254084627379,trickster_chaos
role,fool,description_plus_instructions_plus_questions,-37.40673661857447,47.92135589087369,7.515254084627379,trickster_chaos
role,fool,leakage_control,-37.40673661857447,47.92135589087369,7.515254084627379,trickster_chaos
role,forecaster,description_only,38.685816723411385,-8.505608433002982,10.422299216431238,procedural_professional
role,forecaster,description_plus_instructions,38.685816723411385,-8.505608433002982,10.422299216431238,procedural_professional
role,forecaster,description_plus_questions,38.685816723411385,-8.505608433002982,10.422299216431238,procedural_professional
role,forecaster,description_plus_instructions_plus_questions,38.685816723411385,-8.505608433002982,10.422299216431238,procedural_professional
role,forecaster,leakage_control,38.685816723411385,-8.505608433002982,10.422299216431238,procedural_professional
role,futurist,description_only,32.17737929660104,-10.57813507248455,9.815859966749986,procedural_professional
role,futurist,description_plus_instructions,32.17737929660104,-10.57813507248455,9.815859966749986,procedural_professional
role,futurist,description_plus_questions,32.17737929660104,-10.57813507248455,9.815859966749986,procedural_professional
role,futurist,description_plus_instructions_plus_questions,32.17737929660104,-10.57813507248455,9.815859966749986,procedural_professional
role,futurist,leakage_control,32.17737929660104,-10.57813507248455,9.815859966749986,procedural_professional
role,gamer,description_only,-1.515564708923288,24.950025711976743,24.217635128722527,combative_iconoclast
role,gamer,description_plus_instructions,-1.515564708923288,24.950025711976743,24.217635128722527,combative_iconoclast
role,gamer,description_plus_questions,-1.515564708923288,24.950025711976743,24.217635128722527,combative_iconoclast
role,gamer,description_plus_instructions_plus_questions,-1.515564708923288,24.950025711976743,24.217635128722527,combative_iconoclast
role,gamer,leakage_control,-1.515564708923288,24.950025711976743,24.217635128722527,combative_iconoclast
role,generalist,description_only,34.46121196852787,-6.41567640189532,2.908680363346995,procedural_professional
role,generalist,description_plus_instructions,34.46121196852787,-6.41567640189532,2.908680363346995,procedural_professional
role,generalist,description_plus_questions,34.46121196852787,-6.41567640189532,2.908680363346995,procedural_professional
role,generalist,description_plus_instructions_plus_questions,34.46121196852787,-6.41567640189532,2.908680363346995,procedural_professional
role,generalist,leakage_control,34.46121196852787,-6.41567640189532,2.908680363346995,procedural_professional
role,genie,description_only,-37.87553076390726,1.5479287761050156,22.354622426783013,trickster_chaos
role,genie,description_plus_instructions,-37.87553076390726,1.5479287761050156,22.354622426783013,trickster_chaos
role,genie,description_plus_questions,-37.87553076390726,1.5479287761050156,22.354622426783013,trickster_chaos
role,genie,description_plus_instructions_plus_questions,-37.87553076390726,1.5479287761050156,22.354622426783013,trickster_chaos
role,genie,leakage_control,-37.87553076390726,1.5479287761050156,22.354622426783013,trickster_chaos
role,geographer,description_only,36.77790171107017,-17.794274630250055,3.4119414098014467,procedural_professional
role,geographer,description_plus_instructions,36.77790171107017,-17.794274630250055,3.4119414098014467,procedural_professional
role,geographer,description_plus_questions,36.77790171107017,-17.794274630250055,3.4119414098014467,procedural_professional
role,geographer,description_plus_instructions_plus_questions,36.77790171107017,-17.794274630250055,3.4119414098014467,procedural_professional
role,geographer,leakage_control,36.77790171107017,-17.794274630250055,3.4119414098014467,procedural_professional
role,ghost,description_only,-52.91248633051728,-21.037096391570547,0.5694940042261056,mythic_spiritual
role,ghost,description_plus_instructions,-52.91248633051728,-21.037096391570547,0.5694940042261056,mythic_spiritual
role,ghost,description_plus_questions,-52.91248633051728,-21.037096391570547,0.5694940042261056,mythic_spiritual
role,ghost,description_plus_instructions_plus_questions,-52.91248633051728,-21.037096391570547,0.5694940042261056,mythic_spiritual
role,ghost,leakage_control,-52.91248633051728,-21.037096391570547,0.5694940042261056,mythic_spiritual
role,golem,description_only,-46.71458191810788,-28.73948342657544,-2.945017529042282,mythic_spiritual
role,golem,description_plus_instructions,-46.71458191810788,-28.73948342657544,-2.945017529042282,mythic_spiritual
role,golem,description_plus_questions,-46.71458191810788,-28.73948342657544,-2.945017529042282,mythic_spiritual
role,golem,description_plus_instructions_plus_questions,-46.71458191810788,-28.73948342657544,-2.945017529042282,mythic_spiritual
role,golem,leakage_control,-46.71458191810788,-28.73948342657544,-2.945017529042282,mythic_spiritual
role,gossip,description_only,-24.695131036783895,57.22016868086865,28.584500689647676,trickster_chaos
role,gossip,description_plus_instructions,-24.695131036783895,57.22016868086865,28.584500689647676,trickster_chaos
role,gossip,description_plus_questions,-24.695131036783895,57.22016868086865,28.584500689647676,trickster_chaos
role,gossip,description_plus_instructions_plus_questions,-24.695131036783895,57.22016868086865,28.584500689647676,trickster_chaos
role,gossip,leakage_control,-24.695131036783895,57.22016868086865,28.584500689647676,trickster_chaos
role,grader,description_only,42.711761555884884,-6.184780993502256,1.8860832739474678,editorial
role,grader,description_plus_instructions,42.711761555884884,-6.184780993502256,1.8860832739474678,editorial
role,grader,description_plus_questions,42.711761555884884,-6.184780993502256,1.8860832739474678,editorial
role,grader,description_plus_instructions_plus_questions,42.711761555884884,-6.184780993502256,1.8860832739474678,editorial
role,grader,leakage_control,42.711761555884884,-6.184780993502256,1.8860832739474678,editorial
role,graduate,description_only,9.100150212498754,34.39379892809486,-14.396207349812661,grounded_social
role,graduate,description_plus_instructions,9.100150212498754,34.39379892809486,-14.396207349812661,grounded_social
role,graduate,description_plus_questions,9.100150212498754,34.39379892809486,-14.396207349812661,grounded_social
role,graduate,description_plus_instructions_plus_questions,9.100150212498754,34.39379892809486,-14.396207349812661,grounded_social
role,graduate,leakage_control,9.100150212498754,34.39379892809486,-14.396207349812661,grounded_social
role,grandparent,description_only,-30.308927697282527,34.39803584940944,-30.14252341549529,grounded_social
role,grandparent,description_plus_instructions,-30.308927697282527,34.39803584940944,-30.14252341549529,grounded_social
role,grandparent,description_plus_questions,-30.308927697282527,34.39803584940944,-30.14252341549529,grounded_social
role,grandparent,description_plus_instructions_plus_questions,-30.308927697282527,34.39803584940944,-30.14252341549529,grounded_social
role,grandparent,leakage_control,-30.308927697282527,34.39803584940944,-30.14252341549529,grounded_social
role,guardian,description_only,5.555769089234505,-6.861264614471941,-13.004052522074941,procedural_professional
role,guardian,description_plus_instructions,5.555769089234505,-6.861264614471941,-13.004052522074941,procedural_professional
role,guardian,description_plus_questions,5.555769089234505,-6.861264614471941,-13.004052522074941,procedural_professional
role,guardian,description_plus_instructions_plus_questions,5.555769089234505,-6.861264614471941,-13.004052522074941,procedural_professional
role,guardian,leakage_control,5.555769089234505,-6.861264614471941,-13.004052522074941,procedural_professional
role,guide,description_only,13.44212980939317,2.162087847614793,-9.336533670567924,procedural_professional
role,guide,description_plus_instructions,13.44212980939317,2.162087847614793,-9.336533670567924,procedural_professional
role,guide,description_plus_questions,13.44212980939317,2.162087847614793,-9.336533670567924,procedural_professional
