model,model_label,trait_set,K,profile_id,profile_size,profile_proportion,eligible_primary_k,human_stability_tier,projection_status,model_usability_gate,family_id,pc_standardized_distance,nearest_family
gemma,Gemma 2 27B,12,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,24.4280756575,False
gemma,Gemma 2 27B,12,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,35.6006893974,True
gemma,Gemma 2 27B,12,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,36.2632923233,False
gemma,Gemma 2 27B,12,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,37.047707154,False
gemma,Gemma 2 27B,12,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,38.2489857772,False
gemma,Gemma 2 27B,12,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,36.6956024814,False
gemma,Gemma 2 27B,12,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,37.0914528811,False
gemma,Gemma 2 27B,12,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,38.2229256045,False
gemma,Gemma 2 27B,12,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,38.1731739985,False
gemma,Gemma 2 27B,12,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,36.5045157209,True
gemma,Gemma 2 27B,12,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,41.3025736193,False
gemma,Gemma 2 27B,12,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,32.137043213,True
gemma,Gemma 2 27B,12,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,32.6596933408,False
gemma,Gemma 2 27B,12,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,34.3901330113,False
gemma,Gemma 2 27B,12,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,33.7184413829,False
gemma,Gemma 2 27B,12,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,36.6276388616,False
gemma,Gemma 2 27B,12,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,43.3356685445,True
gemma,Gemma 2 27B,12,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,44.1270886659,False
gemma,Gemma 2 27B,12,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,45.5492702872,False
gemma,Gemma 2 27B,12,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,44.6942582867,False
gemma,Gemma 2 27B,12,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,48.0719642975,False
gemma,Gemma 2 27B,12,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_A,47.1120178005,False
gemma,Gemma 2 27B,12,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_B,47.9850252374,False
gemma,Gemma 2 27B,12,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_C,48.1302736127,False
gemma,Gemma 2 27B,12,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_D,46.3385080601,True
gemma,Gemma 2 27B,12,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,MFamily_E,51.2573224794,False
gemma,Gemma 2 27B,12,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,109.507579531,True
gemma,Gemma 2 27B,12,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,110.14661555,False
gemma,Gemma 2 27B,12,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,111.390663342,False
gemma,Gemma 2 27B,12,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,109.923077262,False
gemma,Gemma 2 27B,12,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,114.404863474,False
gemma,Gemma 2 27B,12,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,17.8644467895,True
gemma,Gemma 2 27B,12,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,18.5361746043,False
gemma,Gemma 2 27B,12,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,19.9706041978,False
gemma,Gemma 2 27B,12,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,18.8768466454,False
gemma,Gemma 2 27B,12,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,22.7264348135,False
gemma,Gemma 2 27B,12,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,38.9807857413,True
gemma,Gemma 2 27B,12,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,39.4858411804,False
gemma,Gemma 2 27B,12,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,40.2453794224,False
gemma,Gemma 2 27B,12,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,41.5861753072,False
gemma,Gemma 2 27B,12,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,39.5437759735,False
gemma,Gemma 2 27B,12,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,24.7135214806,False
gemma,Gemma 2 27B,12,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,25.9454104036,False
gemma,Gemma 2 27B,12,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,24.7812352776,False
gemma,Gemma 2 27B,12,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,23.2746192229,True
gemma,Gemma 2 27B,12,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,27.3980807688,False
gemma,Gemma 2 27B,12,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,36.2481861129,True
gemma,Gemma 2 27B,12,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,36.7256380624,False
gemma,Gemma 2 27B,12,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,38.5103657567,False
gemma,Gemma 2 27B,12,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,38.0266733117,False
gemma,Gemma 2 27B,12,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,40.5030433524,False
gemma,Gemma 2 27B,12,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,35.4379633417,False
gemma,Gemma 2 27B,12,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,36.5668254947,False
gemma,Gemma 2 27B,12,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,36.2355994347,False
gemma,Gemma 2 27B,12,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,34.5433089411,True
gemma,Gemma 2 27B,12,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,39.2752660567,False
gemma,Gemma 2 27B,12,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,30.2608204252,True
gemma,Gemma 2 27B,12,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,31.098676477,False
gemma,Gemma 2 27B,12,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,32.4839157387,False
gemma,Gemma 2 27B,12,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,31.6882951656,False
gemma,Gemma 2 27B,12,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,34.9835281081,False
gemma,Gemma 2 27B,12,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,110.896488042,True
gemma,Gemma 2 27B,12,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,111.616924966,False
gemma,Gemma 2 27B,12,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,112.855405311,False
gemma,Gemma 2 27B,12,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,111.489839365,False
gemma,Gemma 2 27B,12,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,115.816385561,False
gemma,Gemma 2 27B,12,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,28.7660370588,True
gemma,Gemma 2 27B,12,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,29.1913959268,False
gemma,Gemma 2 27B,12,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,31.0124000292,False
gemma,Gemma 2 27B,12,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,30.3565573114,False
gemma,Gemma 2 27B,12,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,33.2008954791,False
gemma,Gemma 2 27B,12,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,21.1691226715,False
gemma,Gemma 2 27B,12,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,21.5722013547,False
gemma,Gemma 2 27B,12,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,22.097032879,False
gemma,Gemma 2 27B,12,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,23.6468431072,False
gemma,Gemma 2 27B,12,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,21.0354182838,True
gemma,Gemma 2 27B,12,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,19.6446944661,False
gemma,Gemma 2 27B,12,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,20.9718426821,False
gemma,Gemma 2 27B,12,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,19.6231093484,False
gemma,Gemma 2 27B,12,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,18.2128203334,True
gemma,Gemma 2 27B,12,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,22.1808044361,False
gemma,Gemma 2 27B,12,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,27.2683851805,True
gemma,Gemma 2 27B,12,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,28.7037346972,False
gemma,Gemma 2 27B,12,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,29.4418646626,False
gemma,Gemma 2 27B,12,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,29.0628703634,False
gemma,Gemma 2 27B,12,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,31.7007823361,False
gemma,Gemma 2 27B,12,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,32.1397029633,False
gemma,Gemma 2 27B,12,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,33.1010525857,False
gemma,Gemma 2 27B,12,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,32.6144338743,False
gemma,Gemma 2 27B,12,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,30.8610169528,True
gemma,Gemma 2 27B,12,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,35.5219923448,False
gemma,Gemma 2 27B,12,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,46.3881175732,True
gemma,Gemma 2 27B,12,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,47.2002268125,False
gemma,Gemma 2 27B,12,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,48.4693381833,False
gemma,Gemma 2 27B,12,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,47.3151212097,False
gemma,Gemma 2 27B,12,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,51.2891183471,False
gemma,Gemma 2 27B,12,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,13.3934134086,True
gemma,Gemma 2 27B,12,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,13.7872112524,False
gemma,Gemma 2 27B,12,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,15.5940298078,False
gemma,Gemma 2 27B,12,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,15.4934326898,False
gemma,Gemma 2 27B,12,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,17.2616606572,False
gemma,Gemma 2 27B,12,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,115.148367095,True
gemma,Gemma 2 27B,12,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,115.864508812,False
gemma,Gemma 2 27B,12,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,117.059765474,False
gemma,Gemma 2 27B,12,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,115.640031488,False
gemma,Gemma 2 27B,12,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,120.062509,False
gemma,Gemma 2 27B,12,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,27.7157173755,True
gemma,Gemma 2 27B,12,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,28.0273527478,False
gemma,Gemma 2 27B,12,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,29.9465035364,False
gemma,Gemma 2 27B,12,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,29.6215438075,False
gemma,Gemma 2 27B,12,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,31.7059118592,False
gemma,Gemma 2 27B,12,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,35.4229405099,True
gemma,Gemma 2 27B,12,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,36.3159209789,False
gemma,Gemma 2 27B,12,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,37.5483011924,False
gemma,Gemma 2 27B,12,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,37.8189163352,False
gemma,Gemma 2 27B,12,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,38.7597151847,False
gemma,Gemma 2 27B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,20.8451468699,False
gemma,Gemma 2 27B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,22.0735819656,False
gemma,Gemma 2 27B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,20.052896458,False
gemma,Gemma 2 27B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,19.0593369427,True
gemma,Gemma 2 27B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,21.8084721494,False
gemma,Gemma 2 27B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,35.824414576,True
gemma,Gemma 2 27B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,36.4797659941,False
gemma,Gemma 2 27B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,38.0762860085,False
gemma,Gemma 2 27B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,37.3670296838,False
gemma,Gemma 2 27B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,40.4016149843,False
gemma,Gemma 2 27B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,17.0393384878,False
gemma,Gemma 2 27B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,17.5257247681,False
gemma,Gemma 2 27B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,17.7531198202,False
gemma,Gemma 2 27B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,19.4291878922,False
gemma,Gemma 2 27B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,16.5146363325,True
gemma,Gemma 2 27B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,26.589632119,False
gemma,Gemma 2 27B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,27.4902597804,False
gemma,Gemma 2 27B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,27.0888567793,False
gemma,Gemma 2 27B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,25.300976584,True
gemma,Gemma 2 27B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,30.0277789405,False
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,36.3941688019,False
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,37.6536222713,False
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,37.287986979,False
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,35.6687796983,True
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,40.3408336221,False
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_A,30.4853389544,True
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_B,31.2106910966,False
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_C,32.5028170461,False
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_D,31.2419808755,False
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,MFamily_E,35.3957142263,False
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,121.196592551,True
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,121.780872194,False
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,123.068777024,False
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,121.577499327,False
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,126.081830088,False
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,51.4333172235,True
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,52.6320508188,False
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,53.011653034,False
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,51.5409035706,False
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,56.1465674873,False
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,9.18832492218,True
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,10.7565981441,False
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,10.6393121527,False
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,9.35258293007,False
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,13.7539957525,False
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,50.3532818842,True
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,50.6389903712,False
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,51.5255614983,False
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,52.9046569411,False
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,50.5980577071,False
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,23.6247747469,True
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,24.02846459,False
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,25.8750567823,False
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,25.3943360297,False
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,27.8813523944,False
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,18.3492867386,True
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,18.7364028826,False
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,20.5591563416,False
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,20.4252911997,False
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,22.1917472577,False
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,33.3251289826,False
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,33.9795329575,False
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_C,32.936509306,False
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_D,31.3176821217,True
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_E,35.1976007409,False
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_A,72.8927226776,False
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,MFamily_B,73.6844497088,False
