model,trait_set,K,profile_id,eligible_primary_k,model_usability_gate,bootstrap_n,centroid_pc1,centroid_pc2,centroid_pc3,sd_pc1,sd_pc2,sd_pc3,cov_11,cov_12,cov_13,cov_22,cov_23,cov_33,eigenvalue_1,eigenvalue_2,eigenvalue_3,eigenvector_1_1,eigenvector_1_2,eigenvector_1_3,eigenvector_2_1,eigenvector_2_2,eigenvector_2_3,eigenvector_3_1,eigenvector_3_2,eigenvector_3_3,fraction_inside_50_sample_coverage,fraction_inside_80_sample_coverage,fraction_inside_95_sample_coverage
gemma,45,8,H08_C,True,USABLE,500,3096.85250919,39661.9397958,50537.1006135,5309.73402163,10214.3037209,12180.1266379,28193275.3805,2578275.34524,23401152.0764,104332000.504,81203216.5359,148355484.916,212689152.096,48657765.73,19533842.9741,-0.109089509101,-0.597776284614,-0.794205888015,0.46733722444,-0.736009460266,0.48978157688,0.877322858278,0.317731943551,-0.359654020402,0,0,0
gemma,45,8,H08_D,True,USABLE,500,15953.6317638,7672.85129411,10185.3223877,6588.85484929,12026.5829157,14095.5649599,43413008.225,-24921158.3188,11958495.3057,144638696.627,78986506.8456,198684951.539,255252450.169,101017918.225,30466287.9967,-0.0229590623162,0.584392080051,0.811146582457,-0.426412437702,0.728131690053,-0.536653216625,0.904237421494,0.358204046202,-0.232474830582,0,0,0
gemma,45,8,H08_E,True,USABLE,500,19673.1673993,20177.3446376,55685.27721,9648.01393024,19955.9660315,22980.5249078,93084172.7982,-16921136.4087,50284880.3718,398240580.25,293196184.479,528104525.036,764698342.963,184395833.386,70335101.7365,0.0427859550936,0.622956594363,0.781085426561,-0.433938586341,0.715795494363,-0.547114351424,0.899925922135,0.315534295743,-0.300950897788,0,0,0
gemma,45,8,H08_F,True,USABLE,500,22954.269946,18001.6781097,53483.3478478,9816.13564536,20076.7063664,23532.2317085,96356519.0081,-28730826.1696,43573433.2668,403074138.523,286611232.173,553765929.181,775195909.841,204495999.175,73504677.6953,0.0251311944163,0.608785822651,0.792936469843,-0.413605944688,0.728446725038,-0.546164344588,0.910109084443,0.31423747536,-0.270104171559,0,0,0
gemma,45,8,H08_G,True,USABLE,500,10526.5137378,-1297.64218725,30731.6890308,4730.86839471,9312.8467346,10580.2512609,22381115.7681,-11857812.8406,13413602.885,86729114.3021,46474585.5608,111941716.744,147586965.833,59472065.0331,13992915.9484,0.0282675561124,0.60319717352,0.79709103315,-0.426723980469,0.728380545761,-0.536067556423,0.903940036598,0.324984538731,-0.27798823684,0,0,0
gemma,45,8,H08_H,True,USABLE,500,13494.861929,48901.7257071,80509.2975813,8432.08723849,16241.4526169,19572.5553836,71100095.1975,-9139441.78482,46269079.2609,263784783.108,196465151.411,383084924.245,530958395.146,136132394.381,50879013.0242,0.069263147909,0.589456164121,0.804825476064,-0.458446266993,0.735335592002,-0.499107791379,0.886018982089,0.334399458305,-0.321165635869,0,0,0
gemma,45,9,H09_A,False,USABLE,500,19491.0220282,-144.541589951,51013.0759583,5722.58808814,11460.6804111,13883.0766804,32748014.4265,-3013126.65348,22032780.148,131347195.486,97283707.5904,192739818.113,265160590.602,66791929.9008,24882507.5228,0.0689730979036,0.585615909556,0.807648883018,-0.400504557072,0.757726661879,-0.515214912092,0.913695141461,0.28793108959,-0.286804595705,0,0,0
gemma,45,9,H09_B,False,USABLE,500,3646.13624138,20782.954572,33893.5708673,3672.27310605,6446.41273934,7948.89379951,13485589.7654,1102402.60956,11078802.4952,41556237.2059,28020577.8406,63184912.6359,83769874.5704,24587147.9207,9869717.11613,-0.138431968959,-0.550216459325,-0.823467326527,0.386602891002,-0.795527107305,0.466556348377,0.911797562312,0.253768535145,-0.322841657677,0,0,0
gemma,45,9,H09_C,False,USABLE,500,14710.8869898,21662.3769649,55615.678049,9178.98621812,18962.4887452,21971.1082417,84253787.9924,-12398788.4995,48961510.6396,359575979.413,266371906.389,482729597.367,696087694.751,166882131.101,63589538.9215,0.0501998554031,0.618735087313,0.78399417488,-0.429679468834,0.722002882225,-0.542298250155,0.90158500907,0.309642906888,-0.302102203954,0,0,0
gemma,45,9,H09_D,False,USABLE,500,13628.5880223,7415.59750614,6439.77213475,5681.88987448,10196.7732866,12056.7298974,32283872.5458,-17152137.9931,10222787.4887,103974185.458,56441606.5299,145364735.819,184799496.294,74046284.7484,22777012.7799,-0.0096522744803,0.573884757154,0.818879184681,-0.430273804771,0.736843930564,-0.521464739861,0.902646822697,0.357375583242,-0.239815358094,0,0,0
gemma,45,9,H09_E,False,USABLE,500,6392.48579864,4797.78586909,22011.6129809,3392.30098437,6469.95816084,7740.70765951,11507705.9686,-3619631.53155,7679392.87384,41860358.603,22711983.1331,59918555.07,75626735.4012,29371089.6646,8288794.57567,0.0684036769718,0.551749962113,0.831199684964,-0.37113068959,0.78743045601,-0.492153724147,0.926057745619,0.274818587901,-0.258634482471,0,0,0
gemma,45,9,H09_F,False,USABLE,500,5329.71900638,53634.3903205,77713.0340839,6559.07980057,12893.1501235,15686.2864617,43021527.8303,4948357.21002,37216909.4104,166233320.107,134040461.231,246059582.959,349525482.967,75464726.5729,30324221.357,-0.106790330333,-0.588793981593,-0.801197524077,0.447930755917,-0.747890973354,0.489915431354,0.887667653602,0.306562781849,-0.343606457352,0,0,0
gemma,45,9,H09_G,False,USABLE,500,22297.3263148,21264.5529072,57327.0114465,10097.1953155,20635.3754043,24076.5266034,101953353.239,-26919696.3834,48000229.6,425818718.077,306496212.716,579679133.284,819387843.944,210343507.311,77719853.3454,0.029832814882,0.61287927956,0.789613191279,-0.421600173983,0.723972128059,-0.546001511986,0.906290955739,0.31661229679,-0.279988137369,0,0,0
gemma,45,9,H09_H,False,USABLE,500,23034.6508185,17076.5751174,50090.9276725,9832.47838496,19984.5034062,23342.3115712,96677631.1907,-37328649.3225,39498188.1972,399380376.392,274507516.621,544863509.488,756215204.648,212897605.707,71808706.7164,0.0130440391689,0.608828071261,0.79319495251,-0.418854216024,0.723638618598,-0.548551087314,0.90795980019,0.325077728119,-0.264449374967,0,0,0
gemma,45,9,H09_I,False,USABLE,500,13758.8100225,45386.2205637,81940.1024886,7419.00757806,14091.6840366,17400.7282021,55041673.4433,-8478946.34866,34839832.0325,198575558.988,149771933.369,302785341.963,410817205.587,106012802.13,39572566.6768,0.0662883691712,0.573528412188,0.816499242208,-0.456370947067,0.745118226576,-0.486337729461,0.88731697312,0.340387997493,-0.311134376719,0,0,0
gemma,45,10,H10_A,True,USABLE,500,14857.4447138,1011.88081461,40956.5184616,3798.23081207,7412.44219321,8852.63463075,14426557.3017,-1494533.50542,9659557.24979,54944299.2677,39529305.2698,78369139.9055,108386615.938,28702602.3071,10650778.2294,0.0731189123521,0.591753640555,0.802795897813,-0.424519795158,0.746853549579,-0.511852243329,0.902461394285,0.303376670777,-0.305820253504,0,0,0
gemma,45,10,H10_B,True,USABLE,500,21500.5204256,11520.1371865,44740.2213112,8665.93396524,17727.2637902,20532.9091172,75098411.4899,-16988504.9195,37360926.8578,314255881.488,227982355.384,421600356.814,602812367.998,151080930.41,57061351.3833,0.0356854075488,0.618247528138,0.785172939956,-0.429478444339,0.718908723076,-0.546551474002,0.902371773459,0.317710940693,-0.291178537375,0,0,0
gemma,45,10,H10_C,True,USABLE,500,7634.87071953,4874.94568688,-1660.42701581,4141.57348939,7419.21165355,8794.80267644,17152630.968,-9762777.11674,7076610.23177,55044701.5602,24557037.7662,77348554.1176,93173214.7953,44520661.5692,11852010.2812,0.00903090902741,0.539815257422,0.841735071466,-0.402555614268,0.772508495574,-0.491100398785,0.915350981921,0.33441009572,-0.224282116489,0,0,0
gemma,45,10,H10_D,True,USABLE,500,4838.77021838,41267.7874344,64145.5814598,8240.9256117,16646.7423339,19595.9339209,67912854.9376,-261622.318995,51259538.7981,277114030.33,213981335.399,384000626.233,554455047.3,126234222.039,48338242.1618,0.0828035121767,0.608714979445,0.789056178083,-0.454690201906,0.727635925431,-0.513617348142,0.886792195874,0.316246792586,-0.337027547118,0,0,0
gemma,45,10,H10_E,True,USABLE,500,4581.5414616,15257.8558997,29766.8595513,3422.16150294,6273.54463775,7863.95258968,11711189.3522,-671993.836945,9471692.26194,39357362.3218,23833966.3046,61841750.3327,77842439.8142,26271151.8569,8796710.33566,0.115777060824,0.521509604684,0.845354011293,-0.337374444738,0.821126791798,-0.460357769381,0.93422382555,0.231901970701,-0.271011659824,0,0,0
gemma,45,10,H10_F,True,USABLE,500,4716.83345094,42590.1833015,62626.2467417,5213.20512058,9247.09018219,11367.6930014,27177507.6292,2608038.15671,20656875.9946,85508676.8376,64517107.1071,129224444.174,177722537.44,44257163.2962,19930927.9046,-0.121275172422,-0.571337088605,-0.811705774119,0.449989519151,-0.760530446727,0.468084257646,0.884760851987,0.308492091934,-0.349329162833,0,0,0
gemma,45,10,H10_G,True,USABLE,500,22132.5788939,18170.2771174,44927.0069986,9341.7836174,18969.4803782,22193.3651887,87268921.1544,-31168781.8172,35205003.8124,359841185.819,249824359.017,492545458.398,684812571.324,188691513.231,66151480.8171,0.0150043746739,0.608501724544,0.793410688085,-0.41375638168,0.726154329507,-0.549095207007,0.910263986632,0.320039905271,-0.262666963424,0,0,0
gemma,45,10,H10_H,True,USABLE,500,22595.4833338,-6339.05684659,35521.4599629,8792.60627951,16624.5453121,18604.7162667,77309925.1865,-45215532.9581,28126255.0454,276375506.833,163105053.939,346135467.366,478158172.298,173461889.571,48200837.5161,-0.0167224519842,0.630808497887,0.775758337753,-0.481069139317,0.675084290145,-0.559315371142,0.876523155882,0.382546520299,-0.292173436525,0,0,0
gemma,45,10,H10_I,True,USABLE,500,18283.5592827,33202.2614444,72215.0869245,10895.9125548,21942.3661844,25644.1771348,118720910.401,-23293212.9179,64637696.7742,481467433.772,350242383.007,657623820.921,932353807.993,236587504.905,88870852.1968,0.0452619357298,0.611364586292,0.790053605651,-0.43632375554,0.72353818644,-0.534896319967,0.898650620389,0.320508713439,-0.299501631188,0,0,0
gemma,45,10,H10_J,True,USABLE,500,20206.2656541,33055.4937395,93916.1892318,8723.16613523,17121.1640322,21392.7511765,76093627.4228,-14861034.3971,49941978.7936,293134257.818,223624308.515,457649802.898,615630360.256,157070646.317,54176681.5657,0.0604330198613,0.566902520192,0.821565202957,-0.439405001588,0.754139118669,-0.488054745159,0.89625392311,0.331505237202,-0.294674707122,0,0,0
