model,model_label,trait_set,K,profile_id,profile_size,profile_proportion,eligible_primary_k,human_stability_tier,projection_status,model_usability_gate,maximum_role_shape_similarity,mean_selected_neighbor_similarity,shape_support_percentile,ridge_knn_pc_standardized_displacement,ridge_knn_disagreement_p95,low_shape_support_warning,ridge_knn_disagreement_warning,nearest_role_native_pc_distance
gemma,Gemma 2 27B,45,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,-0.0106585363193,-0.0141127168291,0,367.98169465,1.18439650331,True,True,364.963014942
gemma,Gemma 2 27B,45,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,0.06904326914,0.0588930999643,0,248.580114473,1.18439650331,True,True,247.08122511
gemma,Gemma 2 27B,45,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,0.694009351846,0.691760779915,0,155.412788674,1.18439650331,True,True,151.411574893
gemma,Gemma 2 27B,45,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,0.351905261966,0.347729854668,0,242.167001341,1.18439650331,True,True,237.585063056
gemma,Gemma 2 27B,45,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,0.151520771204,0.150710052062,0,59.7976924318,1.18439650331,True,True,56.3702816318
gemma,Gemma 2 27B,45,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,-0.581210310544,-0.584963880322,0,226.132353579,1.18439650331,True,True,223.576515176
gemma,Gemma 2 27B,45,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,-0.619249933981,-0.621065795859,0,219.256051484,1.18439650331,True,True,216.456941949
gemma,Gemma 2 27B,45,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,0.500401088277,0.499011553549,0,137.808495086,1.18439650331,True,True,135.657860328
gemma,Gemma 2 27B,45,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,-0.335295742864,-0.336676488862,0,353.732586259,1.18439650331,True,True,349.207034348
gemma,Gemma 2 27B,45,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.0764078646819,0.0638632573855,0,207.145038442,1.18439650331,True,True,205.842311701
gemma,Gemma 2 27B,45,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.681603774129,0.679769920638,0,157.743369461,1.18439650331,True,True,153.513759564
gemma,Gemma 2 27B,45,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.473580536789,-0.481388868741,0,227.637880405,1.18439650331,True,True,224.937375668
gemma,Gemma 2 27B,45,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.295435330458,0.295178900968,0,46.6260790697,1.18439650331,True,True,43.4247653664
gemma,Gemma 2 27B,45,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.71912683726,0.716842879486,0,104.188816775,1.18439650331,True,True,100.577979438
gemma,Gemma 2 27B,45,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.0396233249192,0.0382315860684,0,354.634606101,1.18439650331,True,True,349.910349461
gemma,Gemma 2 27B,45,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.665114962166,-0.666653396504,0,235.641760292,1.18439650331,True,True,231.932443598
gemma,Gemma 2 27B,45,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.587543203856,-0.589705310465,0,205.006989483,1.18439650331,True,True,203.4159877
gemma,Gemma 2 27B,45,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.159523617516,-0.163383044474,0,355.296879205,1.18439650331,True,True,352.246410791
gemma,Gemma 2 27B,45,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,0.435303749173,0.426364746673,0,165.555434014,1.18439650331,True,True,164.177820391
gemma,Gemma 2 27B,45,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,-0.410696059583,-0.416730378988,0,182.996126773,1.18439650331,True,True,180.734891576
gemma,Gemma 2 27B,45,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,0.585840675618,0.583673946247,0,19.2255899393,1.18439650331,True,True,17.2879575556
gemma,Gemma 2 27B,45,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,-0.210898254233,-0.21457617151,0,285.706061976,1.18439650331,True,True,282.268151614
gemma,Gemma 2 27B,45,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,0.682014737074,0.679186281453,0,137.866151431,1.18439650331,True,True,133.844589778
gemma,Gemma 2 27B,45,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,0.386895800403,0.385916768515,0,284.599943304,1.18439650331,True,True,281.053253105
gemma,Gemma 2 27B,45,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,-0.518436207115,-0.520379821812,0,187.391493783,1.18439650331,True,True,183.75553975
gemma,Gemma 2 27B,45,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,-0.210306629125,-0.215056519185,0,160.08548085,1.18439650331,True,True,158.773069932
gemma,Gemma 2 27B,45,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,-0.748126038365,-0.750780984346,0,302.181309833,1.18439650331,True,True,297.088813847
gemma,Gemma 2 27B,45,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,-0.461388779393,-0.462443642501,0,390.80977143,1.18439650331,True,True,389.487905518
