replicate,M1_R2,M1_RMSE,M2_R2,M2_RMSE,M3_R2,M3_RMSE,delta_R2_M3_M1
1453,0.4845665309535343,0.5959107975626338,0.19828846861688443,0.7431971097703578,0.4864589309506657,0.5948158564641794,0.001892399997131422
1454,0.4736095782627252,0.6232099349543777,0.20589225722167837,0.7654557578742033,0.47231199889198816,0.6239775843885,-0.0012975793707370453
1455,0.457680934577014,0.6191930512386244,0.22519888116130993,0.7401057141265645,0.46101650249654713,0.6172859211039059,0.0033355679195331556
1456,0.4570906903065397,0.6067559964685609,0.2079029063546809,0.7328914286218645,0.4700068089822288,0.5994950171339725,0.012916118675689092
1457,0.43256248517250595,0.6293191943924474,0.2286467427193032,0.7337339502116472,0.4554579242117802,0.6164923288106338,0.022895439039274268
1458,0.441755193306539,0.5982190401989725,0.21201138020100185,0.7107352551649415,0.4513498752352817,0.5930558948658811,0.009594681928742688
1459,0.448210933716085,0.6016663345287548,0.18830235346450253,0.7297369040440342,0.44600326627766695,0.6028687443996381,-0.0022076674384180484
1460,0.43511473506749687,0.6272172822016575,0.22182715134611464,0.736166295652473,0.4414679299537815,0.623680191075613,0.006353194886284608
1461,0.46723107766197836,0.6019299144075307,0.18975039354221923,0.7423110061832957,0.4627919651887932,0.6044323986898517,-0.0044391124731851805
1462,0.4860765250923067,0.5956278723941593,0.24791515145356924,0.7205418399724572,0.492915249453038,0.5916516222185193,0.006838724360731296
1463,0.37035972619683777,0.6257960449073584,0.19278746339182373,0.7085663334446878,0.3914833979669248,0.6152091416877392,0.021123671770087005
1464,0.42225369009008096,0.6061783120406656,0.22085530346013826,0.7039484602350372,0.4421683081249672,0.5956393704090899,0.019914618034886256
1465,0.4505612003500694,0.5909375346884069,0.2135730435592057,0.7069864811627447,0.46162642085940164,0.584956785254533,0.01106522050933223
1466,0.43917622916167387,0.6076843490177093,0.2005383941966712,0.7255438252336223,0.44424448375250347,0.6049322465226447,0.005068254590829602
1467,0.4297869421791738,0.6077262356646537,0.16110739358002835,0.7371274589286418,0.4251919660188852,0.6101699576820913,-0.004594976160288589
1468,0.4489057052585578,0.5918497120984328,0.16195446985903628,0.7298477780965273,0.438328173910168,0.5975026050910005,-0.01057753134838979
1469,0.37458301639641167,0.6190163913148853,0.09250905604917581,0.7456559088564069,0.3709962641047577,0.6207888761774975,-0.0035867522916539496
1470,0.48231177697712135,0.6008463334710157,0.24014939077265873,0.7279363064139984,0.48916747145828277,0.5968545992892205,0.006855694481161412
1471,0.47190956275283347,0.6069804655366067,0.179299694277665,0.7566810544225411,0.4684978769510293,0.6089379832727008,-0.0034116858018041762
1472,0.4519488050173318,0.610256142119006,0.19633183070153404,0.7389924110777716,0.46112794570993165,0.605124066392747,0.009179140692599841
1473,0.4196334633638208,0.6043266966127253,0.22045924917613235,0.7003901178067896,0.43198777246652886,0.5978599213219061,0.012354309102708072
1474,0.4174282130277247,0.6248637000588967,0.14934254244589407,0.7550712399861381,0.4196177035528327,0.6236883761993918,0.0021894905251079733
1475,0.47803616570180196,0.608498623380671,0.19763780082911886,0.7544398563372463,0.4771813702104891,0.6089966742673647,-0.000854795491312843
1476,0.42965827148110725,0.6191790876954948,0.23018601123280624,0.7193522486816744,0.43989964991353725,0.6135947403832681,0.010241378432430004
1477,0.4606041092672527,0.6179637642013314,0.21183548840598188,0.7469948905089744,0.4664048257107959,0.6146319608129337,0.005800716443543186
1478,0.46023366572784674,0.5992171303710316,0.19996536783085328,0.7295175047372914,0.4661055385095334,0.5959489122057239,0.00587187278168666
1479,0.3968824554375948,0.6173460315960752,0.20677582418099016,0.7079875990288351,0.41803044268951994,0.6064260004861534,0.021147987251925127
1480,0.4238829396426482,0.6328898063312745,0.22116629884012595,0.7358598381692338,0.4378944150882994,0.6251463256196375,0.014011475445651178
1481,0.44234266032734226,0.5915808057524592,0.22325580943026802,0.6981831609992396,0.4469070236675494,0.5891548198771316,0.004564363340207156
1482,0.4110333558967598,0.6127752094193342,0.20232766118259515,0.7131290092987691,0.427928557581011,0.6039221682632124,0.016895201684251182
1483,0.4586389623073682,0.6149671314112151,0.15230884685529045,0.7695329703135326,0.45258850118745564,0.6183941383264153,-0.006050461119912587
1484,0.4258413608735738,0.6335373714420159,0.21043979209331276,0.7429317397556172,0.43496610658013524,0.6284830020685739,0.00912474570656141
1485,0.4306788923166086,0.6318395731754841,0.17913038858255703,0.7586915889322647,0.4361570727170616,0.6287923491077543,0.005478180400453003
1486,0.46099670479801,0.6001777570503019,0.21909380541163048,0.722409785263431,0.46931705868283147,0.5955274024821162,0.008320353884821441
1487,0.4481849011521897,0.6120550355130177,0.20077446437772772,0.7365943125599359,0.45677460491267885,0.6072726440253646,0.008589703760489176
1488,0.46979041546955025,0.5929356050408584,0.22180139984690772,0.718338205669133,0.4753984128472667,0.5897915457961533,0.005607997377716445
1489,0.4305776534650846,0.6293819711006223,0.23291111017355137,0.7304994464929703,0.4451265206149905,0.6212895212402343,0.014548867149905886
1490,0.4363794593525563,0.630608575332775,0.17305463802559518,0.7638443559674085,0.443715856547375,0.6264909568603482,0.007336397194818711
1491,0.47605887435923466,0.6135220003296576,0.24509683294793172,0.7364351684009877,0.48450519657082025,0.6085566914986639,0.008446322211585588
1492,0.4517142708244446,0.6140899814217812,0.2128464499233509,0.735797436253351,0.45580686922274194,0.6117937962181831,0.004092598398297342
1493,0.4293049273046021,0.6209720805071443,0.19965176547282137,0.7353760957187689,0.4350022310146604,0.617864693765932,0.005697303710058277
1494,0.447058677609647,0.6244996639782556,0.2354228091152536,0.7343504317552363,0.45734803981368943,0.6186619037802172,0.010289362204042418
1495,0.4324229582849697,0.6293585959938789,0.19620894619444107,0.7489577901399151,0.4438599946602909,0.6229853394302687,0.01143703637532123
1496,0.40598917795154543,0.6305482810756451,0.1959050070486611,0.7336262227336962,0.42490946415925557,0.6204249833763834,0.018920286207710135
1497,0.44783945398254776,0.6213587189239486,0.23048497409235524,0.7335306467481936,0.4553784131666184,0.6171022596071939,0.007538959184070659
1498,0.4079349688744315,0.6267547590401906,0.1355727843278598,0.7573160316965796,0.413133786926115,0.6239969806005098,0.00519881805168354
1499,0.4500073226608067,0.6119250861366831,0.19891921935284906,0.7385126864574199,0.45638215458051956,0.6083684122265852,0.006374831919712887
1500,0.5168668291103357,0.5756863094429729,0.23015916601631048,0.7266962933728115,0.5197185468393608,0.5739847862639992,0.0028517177290251494
1501,0.43043886198453174,0.5970555877725056,0.13712384501935393,0.7348840584711394,0.4296779813245669,0.5974542600123854,-0.0007608806599648243
1502,0.4378363230398402,0.6096496268412661,0.18741541030764142,0.7329649588953605,0.4409748478807327,0.6079454269288466,0.003138524840892498
1503,0.4470716696132452,0.5976221766500951,0.17541900587550407,0.7298085449327028,0.443624747630221,0.5994820529315961,-0.0034469219830242093
1504,0.45649961461856237,0.6305863719527338,0.15681951553071216,0.7854253705062841,0.4614265543858259,0.6277216690636932,0.0049269397672635495
1505,0.39979291077713164,0.6281916036971044,0.15178523588100212,0.7467830994802674,0.4114523384134626,0.6220601579439007,0.011659427636330988
1506,0.45804859660380404,0.5868556518369273,0.21151752983261862,0.707859622372307,0.4636631134116055,0.5838078794168271,0.005614516807801451
1507,0.4431580347710402,0.5925355419192905,0.18968273251152612,0.7147858946478687,0.4426189217391582,0.5928223076190599,-0.0005391130318820325
1508,0.4350249500535027,0.6123187535110381,0.22217278310528998,0.7184631431251778,0.45180885686404715,0.6031550015373528,0.016783906810544424
1509,0.46636866722577475,0.5897882002539706,0.2265381656346639,0.7100596973340668,0.47667198032504565,0.5840666550428816,0.010303313099270905
1510,0.44424849463046234,0.6198838609021365,0.2104393156023271,0.7388610331668195,0.44989276272742007,0.6167280263404794,0.0056442680969577275
1511,0.4145341948285103,0.6281353758736032,0.15971299583117116,0.7525169890618457,0.42734931185047165,0.6212227892225177,0.012815117021961364
1512,0.4710683367135161,0.5788611789736855,0.1937334848963892,0.714683825956042,0.4713183178238045,0.5787243735301121,0.00024998111028839975
1513,0.42923967094158333,0.6241642060676091,0.21128444513474998,0.7337230669144279,0.4427076859885618,0.6167561609314636,0.013468015046978477
1514,0.40493933888277756,0.6296421904104692,0.15890351028848926,0.7485763653433011,0.4134635640581279,0.6251161207464117,0.008524225175350342
1515,0.4475137373238025,0.6084565594326593,0.19050424472973282,0.736505718605474,0.44630386303986835,0.6091224161359675,-0.0012098742839341536
1516,0.48075156049019685,0.6088442255606618,0.23882742151914238,0.7371572794323384,0.48785808794961616,0.6046634959806059,0.0071065274594193095
1517,0.39566758569588345,0.6455095713098523,0.2138553681134483,0.7362341671490672,0.4142039592502579,0.6355327827625376,0.01853637355437443
1518,0.45695836490780495,0.5946909734809687,0.21776207416099747,0.7137468698311797,0.4618703546917131,0.5919952762680635,0.004911989783908166
1519,0.4313380000648003,0.6178945696784433,0.19076974332363894,0.737094771586104,0.44060858020375626,0.6128372777646159,0.009270580138955986
1520,0.44844208178671974,0.6131579051299133,0.1879072875816874,0.7440113768821137,0.44644272487816916,0.6142682259986962,-0.001999356908550576
1521,0.4670026812635828,0.580910264924227,0.13582272406629015,0.739686954966911,0.4563279119703152,0.5866986069956426,-0.010674769293267605
1522,0.41758830803745206,0.626893994549213,0.20997479511690154,0.7301289026197824,0.432491295722197,0.6188214092655967,0.014902987684744962
1523,0.48418723786877427,0.6234021225838355,0.20327468133589754,0.7747766870248203,0.4823192732653028,0.6245298968604891,-0.0018679646034714947
1524,0.5098246560155599,0.5869409020552626,0.2092616573561631,0.7454783633754581,0.5134284606179436,0.5847793056784372,0.003603804602383631
1525,0.43290501439676277,0.6043155867259421,0.19810691786028967,0.7186114383691931,0.4512363475493142,0.5944681089965925,0.01833133315255142
1526,0.41587910177431076,0.6379196622378951,0.18039463992423999,0.7556436048038933,0.4158219325494622,0.6379508787894903,-5.716922484855225e-05
1527,0.44320110567456406,0.5950409287019489,0.19678867089778418,0.7146815480851463,0.45811637201628064,0.587016990605602,0.014915266341716582
1528,0.4455254593989283,0.6326899929582467,0.17655138532535852,0.7710249150771115,0.4486187157757384,0.6309227256267623,0.0030932563768101273
1529,0.4573662556180297,0.6109771576874554,0.20455947063107383,0.7397337485567418,0.4610522054201872,0.6088985286437615,0.0036859498021575288
1530,0.4564155372600204,0.5985074646325476,0.2488420770776979,0.7035608746119767,0.47320635579656833,0.5891912888317562,0.016790818536547958
1531,0.4389152544319562,0.6233948011695171,0.19957552768941678,0.7445761561952947,0.44588993320139525,0.6195080663500517,0.006974678769439024
1532,0.38483306264155304,0.6250444226347255,0.17176873752025612,0.725254113962129,0.3942114883541735,0.6202616181204513,0.009378425712620486
1533,0.44488590466763533,0.6181204129106712,0.24808279572694136,0.7193942619526544,0.46247304937440925,0.6082499480171811,0.017587144706773916
1534,0.3645747925692875,0.6252226529750743,0.15007864301482066,0.7230891691138188,0.37257163232020296,0.621275976213652,0.007996839750915474
1535,0.47491220703618486,0.5923084370663615,0.2392114463944438,0.7129579938818332,0.49442855465868984,0.5811968159894816,0.01951634762250498
1536,0.44521266454317554,0.6128729120255509,0.232937419583231,0.7206469550463325,0.45119587298307007,0.6095591316471536,0.005983208439894527
1537,0.4023512659770463,0.6344925204856058,0.17133729283716292,0.7471235090974584,0.4117147640285127,0.6295025294984068,0.009363498051466412
1538,0.4689913288976941,0.6069072214949153,0.20632487955855405,0.7419811666530672,0.4780758896869167,0.6016933040085509,0.009084560789222595
1539,0.472408132417805,0.575764995133993,0.2211643309153588,0.6995505908318491,0.4818469878452095,0.5705914040813042,0.009438855427404524
1540,0.4386636259843011,0.6193137417969834,0.2433693903467965,0.7190201767370131,0.4534167258850158,0.6111211200502945,0.014753099900714717
1541,0.4805136346316172,0.5827815859381105,0.21979458329817758,0.7142055568068363,0.4880288396841507,0.5785507928249474,0.007515205052533447
1542,0.4214237349898907,0.6420395153994961,0.20304068860786673,0.7535282279143538,0.4265714171084366,0.6391769718364678,0.005147682118545882
1543,0.4206272850085909,0.6313165076859243,0.15121182969014013,0.7641309405808703,0.41201862586171734,0.635989448589584,-0.008608659146873587
1544,0.4348848743868162,0.6232796097315025,0.19927187572850547,0.7419198571741316,0.4334879102338026,0.6240495075848196,-0.0013969641530136023
1545,0.4664998552176469,0.6069396260789673,0.2072226819691989,0.7398672946602366,0.468929259311351,0.6055561362410269,0.0024294040937040684
1546,0.4735503544682734,0.6173747097801995,0.19790261019788824,0.7620508779057884,0.4733647685877713,0.6174835197434884,-0.00018558588050210378
1547,0.40558057613503595,0.6267236102513203,0.1585734490537819,0.745654538727188,0.4070133000762708,0.6259678613631988,0.001432723941234837
1548,0.4122018834991894,0.6288411216141038,0.1684942928653752,0.7479274208004982,0.41545475643891727,0.6270987052371617,0.003252872939727869
1549,0.4371366666134421,0.6463251482182494,0.17022182058621793,0.7847486555184222,0.4374172635965209,0.646164026073733,0.00028059698307880687
1550,0.43242697979457223,0.6005284454721002,0.23434619433382264,0.6974915248702118,0.453699675192089,0.5891670380772298,0.02127269539751675
1551,0.4748818772678003,0.5929082256276926,0.22261396636598207,0.7214019951084252,0.48525498912104525,0.5870229020332726,0.010373111853244965
1552,0.4342719993453067,0.6117863931720244,0.15638785108551423,0.7470804796432279,0.43679268283052375,0.6104219198929319,0.0025206834852170568
1553,0.4529398324981102,0.5978364763683481,0.2147745390632252,0.7162457352452447,0.46400316574960665,0.5917605029290525,0.011063333251496443
1554,0.41042812006510554,0.6474483304088218,0.1597869130679621,0.7729145011587892,0.41028288610376884,0.6475280710637081,-0.0001452339613366993
1555,0.44806438899065915,0.60855348300052,0.22151046344537162,0.7227380745828097,0.4649027601122585,0.5991987517222819,0.01683837112159936
1556,0.4816697655016754,0.5951484292231107,0.19248313122621497,0.7428443461886536,0.480595101881912,0.5957650758611152,-0.001074663619763383
1557,0.441148392819916,0.6168079510274268,0.18246776550050414,0.7460263273054455,0.4492644095185805,0.612312721920194,0.008116016698664463
1558,0.42075362467530786,0.6193486725274518,0.18264028377549424,0.7357159364617766,0.43439356479910207,0.6120131020558839,0.013639940123794214
1559,0.4339056778023148,0.6163405719703434,0.16687093629316152,0.7477088139107946,0.43746685493668735,0.6143988807420244,0.0035611771343725396
1560,0.4807293558719069,0.5981547043393056,0.23631978895514982,0.7253914052071129,0.494327438924669,0.5902708428737302,0.013598083052762111
1561,0.4425181144142105,0.6137707388250835,0.23137815486877156,0.7206877853294766,0.461343999410358,0.603318372460844,0.018825884996147457
1562,0.42465603923409867,0.6026585917533684,0.20623740183934014,0.7078689920898747,0.4360590160953298,0.5966565352765614,0.011402976861231151
1563,0.4183518619180415,0.6149998130454228,0.2131464817214449,0.7153058192123517,0.43958767274873556,0.6036686918197757,0.021235810830694035
1564,0.4709322297958971,0.598614280271936,0.20941159974497958,0.7317565844464996,0.47667375365633313,0.5953572932587632,0.005741523860436026
1565,0.45007610452498414,0.6097186213401966,0.22833104491972833,0.7222601897278454,0.4696447783513913,0.5987721439327459,0.019568673826407146
1566,0.4361969602231607,0.6294098290061243,0.14777745526850894,0.7738313560285638,0.42897278971650177,0.6334293985978141,-0.007224170506658911
1567,0.4923230898803711,0.5772949499112816,0.20613946716162623,0.7218985313551315,0.4990115664906998,0.5734795057255653,0.006688476610328675
1568,0.44512505057885,0.6216562531772786,0.21299579069985142,0.74035714993817,0.46369555324653844,0.6111649592236695,0.01857050266768845
1569,0.45714149231458523,0.618513798466366,0.2042764276890051,0.7488368028235878,0.46291977117002603,0.615213208599614,0.005778278855440799
1570,0.4327788538731665,0.6338846201360346,0.18914424029904542,0.7578893618416465,0.4452882598043013,0.6268558554167215,0.01250940593113481
1571,0.44695499809108064,0.6009865432370235,0.172620322623819,0.7350839434882621,0.4495108066633542,0.5995962537777865,0.0025558085722735546
1572,0.47608599884035174,0.5857373701208655,0.21593715655578882,0.7165530801614398,0.48194805965878773,0.5824512517057239,0.005862060818435988
1573,0.46860284438615474,0.608185898971606,0.18848473622157258,0.7515797674236296,0.466270872411497,0.6095189131610947,-0.0023319719746577316
1574,0.4469701778417695,0.605370171215466,0.19074903475403548,0.7322988553293428,0.4538324839609581,0.6016025597160742,0.006862306119188588
1575,0.4675380992628432,0.6115920030342255,0.25488212437139024,0.7234858144384295,0.48203598846694784,0.6032083183399807,0.014497889204104664
1576,0.3999162395129363,0.6368435945519428,0.18343386545618334,0.7428866093745606,0.41514405936645615,0.6287113501658551,0.015227819853519842
1577,0.4269948078637147,0.617723228379572,0.19149228488769632,0.7337645703810028,0.42972797489744363,0.6162482339995937,0.002733167033728945
1578,0.46981344636132005,0.6002152996337997,0.22882034887499314,0.7238865170893389,0.4756861879550378,0.5968818268211309,0.005872741593717756
1579,0.44530096789472495,0.6167015192409281,0.19920460039135757,0.7409810460093625,0.4456072527451188,0.6165312355349138,0.00030628485039385644
1580,0.4065862123618693,0.613426062362279,0.2081583256196513,0.7086023442639638,0.42474652199997687,0.603966755187117,0.018160309638107552
1581,0.4836465736123762,0.5875327220657388,0.25912467771633174,0.7037705545591545,0.49810249774042037,0.5792500031204498,0.014455924128044195
1582,0.461733975696929,0.5981387446765787,0.15651653923321773,0.7487584501597586,0.44764404884389,0.6059167660263889,-0.014089926853039003
1583,0.4371240195210123,0.6242165954971796,0.24795333886205062,0.7215249380213428,0.45193582410928435,0.6159488662378875,0.014811804588272026
1584,0.41518549884615696,0.606670750296526,0.20934218212067313,0.7054045796847092,0.4221368799751827,0.6030543843027155,0.006951381129025713
1585,0.4576440243566149,0.5942143917712702,0.21905257890619345,0.7130366430887355,0.4687763391890615,0.5880843965165351,0.011132314832446588
1586,0.4650376552839186,0.5900354749759198,0.15861316204496556,0.7399704447081312,0.4581282019098144,0.5938336330546645,-0.006909453374104202
1587,0.4110392573303656,0.6204413952660581,0.1828173502692878,0.7308313362458926,0.4209022502573264,0.6152243705901758,0.0098629929269608
1588,0.44810839153838256,0.6324295244619413,0.22132592640785387,0.7512130061971829,0.45505651641466427,0.6284358802772039,0.006948124876281714
1589,0.3891604475184799,0.6301611648934321,0.1962203595161064,0.7228639405022681,0.39639386028503687,0.6264189459992823,0.007233412766556979
1590,0.47036880458025987,0.5840777127960678,0.2135222874550562,0.7117493285719956,0.4710622642991562,0.583695213580224,0.0006934597188963387
1591,0.4670556204545524,0.6164598606107681,0.22141922050756746,0.7451019494051393,0.4797522868633436,0.6090724427173546,0.01269666640879119
1592,0.4303839286560165,0.6273441050202354,0.20005705697848275,0.7434370658018568,0.43707309700339747,0.6236496840458565,0.00668916834738098
1593,0.4508063143535106,0.6080390727947912,0.17783586935890738,0.7439572547236705,0.45554293448594585,0.6054113232490745,0.004736620132435254
1594,0.46776643624598047,0.5949756718053412,0.22683369836589506,0.7171079501681711,0.48079753661306224,0.5876469019669769,0.013031100367081772
1595,0.4406581222176602,0.6225243409296425,0.2211085297493106,0.7346088279766678,0.45093226740429415,0.6167804935330529,0.010274145186633943
1596,0.454459855815493,0.6133040155393872,0.19932600569722525,0.7430025642428485,0.4652041485160182,0.6072345390884414,0.010744292700525238
1597,0.4418472006035806,0.6155641173569517,0.20716738851120853,0.7336475896847856,0.4626505993293425,0.6039835725948505,0.020803398725761868
1598,0.43435758023647153,0.6092542657240083,0.16191725398475754,0.7416022567563031,0.42557488891106476,0.6139659713339878,-0.008782691325406766
1599,0.4143573068015042,0.6276205329572428,0.13226034983166324,0.7639685842018341,0.41618349456733006,0.6266412260782483,0.0018261877658258818
1600,0.42026650817006306,0.6219031490548698,0.18962298115287612,0.7352789261055651,0.4281822888294047,0.6176427698820995,0.00791578065934162
1601,0.4660835221660231,0.6197078898267776,0.18896016980972763,0.7637855798751164,0.461321007235164,0.6224656392764231,-0.0047625149308591075
1602,0.43376479067687523,0.6006999919372424,0.19800475549170704,0.7148996545513938,0.4458035708033127,0.5942799145766476,0.012038780126437443
1603,0.4504050001626808,0.5967931807790688,0.24530509303815362,0.6993396875924907,0.46097607205227065,0.591025865776049,0.010571071889589834
1604,0.4387368006650434,0.6294670857427805,0.2086318254264089,0.7474446416534846,0.44603181563451044,0.6253629590041828,0.007295014969467051
1605,0.44097355474115185,0.6155089412908438,0.20153374180991745,0.7356080509663959,0.4440902946052988,0.6137907196952428,0.0031167398641469557
1606,0.4975952549350813,0.5884957552483816,0.28806069784333044,0.7005480889526609,0.5108511876544567,0.5806801363140867,0.013255932719375418
1607,0.4740172633694759,0.6023732791762895,0.1988879250901674,0.7434069079419434,0.48179565310247785,0.597902651428978,0.007778389733001934
1608,0.4364982567294886,0.6424996272077281,0.19714629896952318,0.7669083298375794,0.4461838950613116,0.6369539548221178,0.00968563833182301
1609,0.4690362176499383,0.5994553175407598,0.22558607552754784,0.7239539540579513,0.4747401808666607,0.5962267510449065,0.005703963216722396
1610,0.4759588470881908,0.5964847408785955,0.2409910419534066,0.7178605580433274,0.4879217151720301,0.5896371266785816,0.011962868083839284
1611,0.4561635304874505,0.6180082074804525,0.23015839842856423,0.735293568009944,0.4721883597065484,0.6088349300219984,0.01602482921909787
1612,0.46448009399770285,0.6158560413824217,0.21176514134927482,0.7471696373949577,0.47005970001205577,0.6126393247512535,0.0055796060143529225
1613,0.4266589454097933,0.6209527309856968,0.1820408879018478,0.7416821353408627,0.43623510396172105,0.6157452015279342,0.009576158551927727
1614,0.4963103166099736,0.5936234869983863,0.263231832460064,0.7179512808988643,0.5207631165844289,0.5790347997476333,0.024452799974455264
1615,0.4487346850664454,0.6071871771737256,0.16847353307557922,0.7457277355555395,0.4524819459506606,0.6051199615342006,0.0037472608842151756
1616,0.46475567151510744,0.6161451564505825,0.20574356043088526,0.7505633846635954,0.46784381454136437,0.6143651312090185,0.0030881430262569287
1617,0.4573363255952334,0.6038389594321055,0.23181610362931504,0.7184364427988494,0.4682768405846681,0.5977210391627092,0.010940514989434713
1618,0.4379080248287258,0.6223332767089103,0.19030994091822973,0.7469279909701498,0.44088990734355615,0.6206803511288006,0.0029818825148303363
1619,0.4880636292531372,0.583304624363317,0.17759664566292377,0.7393155883693351,0.481511812456334,0.5870253553273249,-0.006551816796803167
1620,0.45193508041358954,0.598601841495078,0.21377375113441155,0.7169614678098873,0.4637411278217006,0.5921194013789224,0.011806047408111087
1621,0.43245316018106883,0.6305654071611446,0.20649743601467507,0.7455958017412223,0.44228697223909974,0.6250786729327753,0.00983381205803091
1622,0.4588805525987678,0.5892559992495707,0.2721402113358057,0.6834099618754359,0.47189588788767645,0.5821262937887792,0.013015335288908636
1623,0.42399245431941424,0.6066707023193013,0.2117048243261781,0.7097139966407152,0.4351077410869286,0.6007886889151206,0.011115286767514387
1624,0.42760069454749616,0.62249148143384,0.17617127725860393,0.7467965936791692,0.43470951613792663,0.6186139380101995,0.00710882159043047
1625,0.43119082128911923,0.6293234886736813,0.1774836953531833,0.7567682471351151,0.44333972550979284,0.6225665150481969,0.012148904220673606
1626,0.4545163212842215,0.5992825973377746,0.18726502033611891,0.7315015689602731,0.4555450221309221,0.5987172518817518,0.001028700846700592
1627,0.4697299687889792,0.6146803764375355,0.2079051093254366,0.751258524461499,0.47190623514548946,0.6134177333681385,0.002176266356510248
1628,0.4794764997993731,0.6032911838589402,0.23691692653063623,0.7304537419550288,0.4884993984308428,0.5980395176089973,0.009022898631469656
1629,0.4666729165297926,0.5971247287941578,0.2520283091490584,0.707148815496286,0.4787426550923801,0.5903292895002045,0.012069738562587529
1630,0.4737697073036251,0.6108518989917614,0.2063903834920895,0.7501557918924243,0.4850064578671365,0.6042948561580552,0.011236750563511366
1631,0.42470357097796185,0.6039283225963498,0.21228998687292844,0.7066799037821809,0.4380646317226753,0.5968741107889733,0.013361060744713438
1632,0.4640514708831154,0.6106212402660189,0.23792440893310818,0.7281307815602628,0.47856447418074144,0.6022969635135396,0.01451300329762606
1633,0.4849516003129791,0.5661826910280281,0.21095841875468535,0.7007813129857081,0.48114248660339987,0.5682724766366374,-0.0038091137095792593
1634,0.47541227452865176,0.6024873503980708,0.20687301908957145,0.7408157940372748,0.47186427944657905,0.6045213475992337,-0.003547995082072708
1635,0.4649816516396562,0.5968529088143097,0.20667622708096922,0.7267887746275326,0.48066897618079263,0.5880376187535602,0.015687324541136416
1636,0.47388058055260585,0.5929424422764786,0.2842604783427847,0.6915886720865141,0.5087462236116373,0.5729587058383157,0.034865643059031504
1637,0.42594914436742926,0.6259081672171621,0.21493910053004361,0.7319595946935679,0.4416747182617792,0.6172755585112478,0.01572557389434992
1638,0.45503811257565263,0.60125773120548,0.2052222165273907,0.726106739713567,0.4679005264795819,0.5941197958418798,0.012862413903929282
1639,0.4209791248276916,0.62158672416932,0.17956856667893772,0.7399046643779962,0.4245355193203172,0.6196748652052049,0.0035563944926255697
1640,0.4485745328561195,0.5966843875960942,0.21198443188497462,0.7132941520142184,0.45968234632734883,0.5906440636194082,0.011107813471229355
1641,0.4498095041128234,0.5999927015129696,0.2115939559212453,0.7182314167305558,0.4554167332408575,0.5969274792970166,0.00560722912803413
1642,0.4572374183505412,0.5846102094319061,0.20790170727183488,0.7062378417839097,0.464314528767227,0.580786321622348,0.0070771104166857945
1643,0.4880374145111186,0.5940283426811133,0.18095715218494235,0.7513484003680221,0.4831557820938387,0.5968536938829941,-0.004881632417279902
1644,0.45476438676547126,0.6247636451444087,0.22887061591193958,0.7429973568483941,0.462988640520706,0.6200338199338018,0.008224253755234723
1645,0.4467477123375262,0.6233893714761158,0.2512111227467022,0.7252328650421213,0.4691064947540926,0.6106628362218174,0.022358782416566414
1646,0.4180119645617141,0.6281654880279697,0.18133481190091594,0.7450239012351675,0.41802788062832863,0.6281568985110898,1.5916066614551916e-05
1647,0.4346732946426678,0.5887424229964258,0.20873610543818366,0.6965242716149463,0.4508070062307433,0.5802806304508629,0.016133711588075528
1648,0.4326135097829873,0.6200825333334333,0.19730363738825896,0.7375401211155272,0.44045776171265094,0.6157812213567594,0.007844251929663648
1649,0.4322340519397363,0.6209373210452378,0.23803203301377718,0.7193354269531796,0.44739171424542823,0.6125926599538764,0.015157662305691932
1650,0.4202674318761047,0.6158834725450159,0.18185231405241287,0.7316452435655733,0.42045731697315514,0.6157826013182275,0.000189885097050424
1651,0.4307851254349929,0.6197513445172035,0.20533331691372392,0.7322710419498296,0.4454137491353938,0.6117358135574302,0.014628623700400856
1652,0.47004280896709516,0.5904090127893439,0.2645610888478951,0.6955140151995379,0.48610613629557553,0.5813923322150325,0.01606332732848037
1653,0.43516624692957595,0.6088407930838422,0.21094134558944777,0.7196114520486557,0.4477548345380299,0.6020178712200699,0.012588587608453938
1654,0.47417041316224007,0.6203891275120762,0.22496314997743105,0.7531870505669794,0.48286511527644516,0.6152386156247124,0.008694702114205088
1655,0.4391696258578245,0.61515064925655,0.25507058940810146,0.7089625322628024,0.4603093683915498,0.6034456528554915,0.021139742533725303
1656,0.456509750739423,0.601716130805959,0.21981419476077713,0.7209328217934673,0.46809419358509463,0.5952688288690118,0.011584442845671616
1657,0.44257976349066175,0.6193780490213252,0.18409065151943538,0.7493511855145696,0.45738093118724665,0.6110995585605151,0.014801167696584905
1658,0.4418401462417174,0.6034236714093341,0.220226754446886,0.7132260711420414,0.45779299014907304,0.5947378914670244,0.01595284390735563
1659,0.4262658408762602,0.6010805817285452,0.2338702211480279,0.694589982954136,0.44309024293732147,0.5922018469925922,0.016824402061061283
1660,0.4404151295942179,0.6258219374635281,0.19333394013898308,0.7513887581503821,0.44957469165763175,0.6206789232017019,0.00915956206341384
1661,0.4851498664388464,0.5578031132975731,0.23193258410741235,0.6813028248306465,0.4974210458208862,0.5511155539604821,0.01227117938203981
1662,0.4322612382890767,0.6111206362743519,0.1716211467396742,0.7381883347697805,0.43477714186989047,0.6097650588103871,0.002515903580813772
1663,0.45723412603425007,0.6139488856040591,0.15592165681359882,0.7656271528805629,0.4563980613096108,0.6144215603919114,-0.0008360647246392627
