model_a,model_b,K_a,K_b,profile_a,profile_b,size_a,size_b,intersection_count,union_count,jaccard,overlap_coefficient,p_b_given_a,p_a_given_b,expected_overlap,enrichment_ratio,hypergeom_p,hypergeom_q,strong_edge
llama,gemma,4,10,L04_B,G10_B,152,40,4,188,0.02127659574468085,0.1,0.02631578947368421,0.1,22.10909090909091,0.18092105263157895,0.9999999999905873,1.0,False
llama,gemma,4,10,L04_B,G10_C,152,2,0,154,0.0,0.0,0.0,0.0,1.1054545454545455,0.0,1.0,1.0,False
llama,gemma,4,10,L04_B,G10_D,152,1,0,153,0.0,0.0,0.0,0.0,0.5527272727272727,0.0,1.0,1.0,False
llama,gemma,4,10,L04_B,G10_E,152,52,46,158,0.2911392405063291,0.8846153846153846,0.3026315789473684,0.8846153846153846,28.741818181818182,1.6004554655870444,1.984689562485046e-08,1.4079633198971265e-07,True
llama,gemma,4,10,L04_B,G10_F,152,13,0,165,0.0,0.0,0.0,0.0,7.1854545454545455,0.0,1.0,1.0,False
llama,gemma,4,10,L04_B,G10_G,152,22,0,174,0.0,0.0,0.0,0.0,12.16,0.0,1.0,1.0,False
llama,gemma,4,10,L04_B,G10_H,152,26,9,169,0.05325443786982249,0.34615384615384615,0.05921052631578947,0.34615384615384615,14.370909090909091,0.6262651821862348,0.9925761742919895,1.0,False
llama,gemma,4,10,L04_B,G10_I,152,7,0,159,0.0,0.0,0.0,0.0,3.869090909090909,0.0,1.0,1.0,False
llama,gemma,4,10,L04_B,G10_J,152,22,3,171,0.017543859649122806,0.13636363636363635,0.019736842105263157,0.13636363636363635,12.16,0.24671052631578946,0.9999964466219838,1.0,False
llama,gemma,4,10,L04_C,G10_A,63,90,0,153,0.0,0.0,0.0,0.0,20.618181818181817,0.0,1.0,1.0,False
llama,gemma,4,10,L04_C,G10_B,63,40,4,99,0.04040404040404041,0.1,0.06349206349206349,0.1,9.163636363636364,0.4365079365079365,0.9934077720455914,1.0,False
llama,gemma,4,10,L04_C,G10_C,63,2,0,65,0.0,0.0,0.0,0.0,0.4581818181818182,0.0,1.0,1.0,False
llama,gemma,4,10,L04_C,G10_D,63,1,0,64,0.0,0.0,0.0,0.0,0.2290909090909091,0.0,1.0,1.0,False
llama,gemma,4,10,L04_C,G10_E,63,52,4,111,0.036036036036036036,0.07692307692307693,0.06349206349206349,0.07692307692307693,11.912727272727272,0.3357753357753358,0.9996377750377847,1.0,False
llama,gemma,4,10,L04_C,G10_F,63,13,13,63,0.20634920634920634,1.0,0.20634920634920634,1.0,2.978181818181818,4.365079365079366,1.6901632982261332e-09,1.690163298226133e-08,True
llama,gemma,4,10,L04_C,G10_G,63,22,1,84,0.011904761904761904,0.045454545454545456,0.015873015873015872,0.045454545454545456,5.04,0.1984126984126984,0.997495643735419,1.0,False
llama,gemma,4,10,L04_C,G10_H,63,26,17,72,0.2361111111111111,0.6538461538461539,0.2698412698412698,0.6538461538461539,5.956363636363636,2.854090354090354,1.1796072133386994e-06,6.740612647649711e-06,True
llama,gemma,4,10,L04_C,G10_I,63,7,7,63,0.1111111111111111,1.0,0.1111111111111111,1.0,1.6036363636363635,4.365079365079366,2.5320253094705975e-05,0.00012660126547352988,True
llama,gemma,4,10,L04_C,G10_J,63,22,17,68,0.25,0.7727272727272727,0.2698412698412698,0.7727272727272727,5.04,3.373015873015873,2.1119449798456898e-08,1.4079633198971265e-07,True
llama,gemma,4,10,L04_D,G10_A,3,90,0,93,0.0,0.0,0.0,0.0,0.9818181818181818,0.0,1.0,1.0,False
llama,gemma,4,10,L04_D,G10_B,3,40,0,43,0.0,0.0,0.0,0.0,0.43636363636363634,0.0,1.0,1.0,False
llama,gemma,4,10,L04_D,G10_C,3,2,2,3,0.6666666666666666,1.0,0.6666666666666666,1.0,0.02181818181818182,91.66666666666666,7.9628400796284e-05,0.00035390400353904,True
llama,gemma,4,10,L04_D,G10_D,3,1,1,3,0.3333333333333333,1.0,0.3333333333333333,1.0,0.01090909090909091,91.66666666666666,0.010909090909090908,0.04363636363636363,False
llama,gemma,4,10,L04_D,G10_E,3,52,0,55,0.0,0.0,0.0,0.0,0.5672727272727273,0.0,1.0,1.0,False
llama,gemma,4,10,L04_D,G10_F,3,13,0,16,0.0,0.0,0.0,0.0,0.14181818181818182,0.0,1.0,1.0,False
llama,gemma,4,10,L04_D,G10_G,3,22,0,25,0.0,0.0,0.0,0.0,0.24,0.0,1.0,1.0,False
llama,gemma,4,10,L04_D,G10_H,3,26,0,29,0.0,0.0,0.0,0.0,0.28363636363636363,0.0,1.0,1.0,False
llama,gemma,4,10,L04_D,G10_I,3,7,0,10,0.0,0.0,0.0,0.0,0.07636363636363637,0.0,1.0,1.0,False
llama,gemma,4,10,L04_D,G10_J,3,22,0,25,0.0,0.0,0.0,0.0,0.24,0.0,1.0,1.0,False
llama,gemma,5,4,L05_A,G04_A,120,68,2,186,0.010752688172043012,0.029411764705882353,0.016666666666666666,0.029411764705882353,29.672727272727272,0.06740196078431372,1.0,1.0,False
llama,gemma,5,4,L05_A,G04_B,120,4,0,124,0.0,0.0,0.0,0.0,1.7454545454545454,0.0,1.0,1.0,False
llama,gemma,5,4,L05_A,G04_C,120,67,4,183,0.02185792349726776,0.05970149253731343,0.03333333333333333,0.05970149253731343,29.236363636363638,0.13681592039800994,0.9999999999999993,1.0,False
llama,gemma,5,4,L05_A,G04_D,120,136,114,142,0.8028169014084507,0.95,0.95,0.8382352941176471,59.345454545454544,1.9209558823529411,3.676232731366133e-46,7.352465462732266e-45,True
llama,gemma,5,4,L05_B,G04_A,47,68,46,69,0.6666666666666666,0.9787234042553191,0.9787234042553191,0.6764705882352942,11.621818181818181,3.958072590738423,3.1373548095587765e-34,3.1373548095587765e-33,True
llama,gemma,5,4,L05_B,G04_B,47,4,0,51,0.0,0.0,0.0,0.0,0.6836363636363636,0.0,1.0,1.0,False
llama,gemma,5,4,L05_B,G04_C,47,67,1,113,0.008849557522123894,0.02127659574468085,0.02127659574468085,0.014925373134328358,11.450909090909091,0.08732931089234677,0.999999536811162,1.0,False
llama,gemma,5,4,L05_B,G04_D,47,136,0,183,0.0,0.0,0.0,0.0,23.243636363636362,0.0,1.0,1.0,False
llama,gemma,5,4,L05_C,G04_A,42,68,2,108,0.018518518518518517,0.047619047619047616,0.047619047619047616,0.029411764705882353,10.385454545454545,0.19257703081232494,0.9999626861625673,1.0,False
llama,gemma,5,4,L05_C,G04_B,42,4,1,45,0.022222222222222223,0.25,0.023809523809523808,0.25,0.610909090909091,1.6369047619047619,0.48670277768603226,1.0,False
llama,gemma,5,4,L05_C,G04_C,42,67,39,70,0.5571428571428572,0.9285714285714286,0.9285714285714286,0.582089552238806,10.232727272727272,3.8113006396588487,1.1801199647904576e-25,7.867466431936385e-25,True
llama,gemma,5,4,L05_C,G04_D,42,136,0,178,0.0,0.0,0.0,0.0,20.77090909090909,0.0,1.0,1.0,False
llama,gemma,5,4,L05_D,G04_A,63,68,18,113,0.1592920353982301,0.2857142857142857,0.2857142857142857,0.2647058823529412,15.578181818181818,1.1554621848739497,0.2585372171146756,0.8617907237155853,False
llama,gemma,5,4,L05_D,G04_B,63,4,0,67,0.0,0.0,0.0,0.0,0.9163636363636364,0.0,1.0,1.0,False
llama,gemma,5,4,L05_D,G04_C,63,67,23,107,0.21495327102803738,0.36507936507936506,0.36507936507936506,0.34328358208955223,15.34909090909091,1.4984600805496326,0.009775430894486695,0.03910172357794678,False
llama,gemma,5,4,L05_D,G04_D,63,136,22,177,0.12429378531073447,0.3492063492063492,0.3492063492063492,0.16176470588235295,31.156363636363636,0.7061157796451915,0.9973548584966351,1.0,False
llama,gemma,5,4,L05_E,G04_A,3,68,0,71,0.0,0.0,0.0,0.0,0.7418181818181818,0.0,1.0,1.0,False
llama,gemma,5,4,L05_E,G04_B,3,4,3,4,0.75,1.0,1.0,0.75,0.04363636363636364,68.75,1.1667164951836484e-06,5.833582475918242e-06,True
llama,gemma,5,4,L05_E,G04_C,3,67,0,70,0.0,0.0,0.0,0.0,0.730909090909091,0.0,1.0,1.0,False
llama,gemma,5,4,L05_E,G04_D,3,136,0,139,0.0,0.0,0.0,0.0,1.4836363636363636,0.0,1.0,1.0,False
llama,gemma,5,5,L05_A,G05_A,120,4,0,124,0.0,0.0,0.0,0.0,1.7454545454545454,0.0,1.0,1.0,False
llama,gemma,5,5,L05_A,G05_B,120,69,16,173,0.09248554913294797,0.2318840579710145,0.13333333333333333,0.2318840579710145,30.10909090909091,0.5314009661835749,0.9999868036993619,1.0,False
llama,gemma,5,5,L05_A,G05_C,120,53,0,173,0.0,0.0,0.0,0.0,23.12727272727273,0.0,1.0,1.0,False
llama,gemma,5,5,L05_A,G05_D,120,40,1,159,0.006289308176100629,0.025,0.008333333333333333,0.025,17.454545454545453,0.05729166666666667,0.9999999999913654,1.0,False
llama,gemma,5,5,L05_A,G05_E,120,109,103,126,0.8174603174603174,0.944954128440367,0.8583333333333333,0.944954128440367,47.56363636363636,2.165519877675841,4.296156837595888e-49,1.0740392093989719e-47,True
llama,gemma,5,5,L05_B,G05_A,47,4,0,51,0.0,0.0,0.0,0.0,0.6836363636363636,0.0,1.0,1.0,False
llama,gemma,5,5,L05_B,G05_B,47,69,2,114,0.017543859649122806,0.0425531914893617,0.0425531914893617,0.028985507246376812,11.792727272727273,0.16959605303731112,0.9999941059715227,1.0,False
llama,gemma,5,5,L05_B,G05_C,47,53,45,55,0.8181818181818182,0.9574468085106383,0.9574468085106383,0.8490566037735849,9.058181818181819,4.967884383781613,8.212611774227141e-41,1.0265764717783927e-39,True
llama,gemma,5,5,L05_B,G05_D,47,40,0,87,0.0,0.0,0.0,0.0,6.836363636363636,0.0,1.0,1.0,False
llama,gemma,5,5,L05_B,G05_E,47,109,0,156,0.0,0.0,0.0,0.0,18.62909090909091,0.0,1.0,1.0,False
llama,gemma,5,5,L05_C,G05_A,42,4,1,45,0.022222222222222223,0.25,0.023809523809523808,0.25,0.610909090909091,1.6369047619047619,0.48670277768603226,1.0,False
llama,gemma,5,5,L05_C,G05_B,42,69,4,107,0.037383177570093455,0.09523809523809523,0.09523809523809523,0.057971014492753624,10.538181818181819,0.3795721187025535,0.9984396681159661,1.0,False
llama,gemma,5,5,L05_C,G05_C,42,53,3,92,0.03260869565217391,0.07142857142857142,0.07142857142857142,0.05660377358490566,8.094545454545454,0.3706199460916442,0.995435480411713,1.0,False
llama,gemma,5,5,L05_C,G05_D,42,40,34,48,0.7083333333333334,0.85,0.8095238095238095,0.85,6.109090909090909,5.56547619047619,1.0641462771592757e-29,8.867885642993964e-29,True
llama,gemma,5,5,L05_C,G05_E,42,109,0,151,0.0,0.0,0.0,0.0,16.64727272727273,0.0,1.0,1.0,False
llama,gemma,5,5,L05_D,G05_A,63,4,0,67,0.0,0.0,0.0,0.0,0.9163636363636364,0.0,1.0,1.0,False
llama,gemma,5,5,L05_D,G05_B,63,69,47,85,0.5529411764705883,0.746031746031746,0.746031746031746,0.6811594202898551,15.807272727272727,2.9733149298366692,1.572186676399601e-22,9.826166727497506e-22,True
llama,gemma,5,5,L05_D,G05_C,63,53,5,111,0.04504504504504504,0.09433962264150944,0.07936507936507936,0.09433962264150944,12.141818181818183,0.41179994010182686,0.9986239184973804,1.0,False
llama,gemma,5,5,L05_D,G05_D,63,40,5,98,0.05102040816326531,0.125,0.07936507936507936,0.125,9.163636363636364,0.5456349206349206,0.9769266640801457,1.0,False
llama,gemma,5,5,L05_D,G05_E,63,109,6,166,0.03614457831325301,0.09523809523809523,0.09523809523809523,0.05504587155963303,24.970909090909092,0.2402795980777632,0.9999999996568447,1.0,False
llama,gemma,5,5,L05_E,G05_A,3,4,3,4,0.75,1.0,1.0,0.75,0.04363636363636364,68.75,1.1667164951836484e-06,5.833582475918242e-06,True
llama,gemma,5,5,L05_E,G05_B,3,69,0,72,0.0,0.0,0.0,0.0,0.7527272727272727,0.0,1.0,1.0,False
llama,gemma,5,5,L05_E,G05_C,3,53,0,56,0.0,0.0,0.0,0.0,0.5781818181818181,0.0,1.0,1.0,False
llama,gemma,5,5,L05_E,G05_D,3,40,0,43,0.0,0.0,0.0,0.0,0.43636363636363634,0.0,1.0,1.0,False
llama,gemma,5,5,L05_E,G05_E,3,109,0,112,0.0,0.0,0.0,0.0,1.1890909090909092,0.0,1.0,1.0,False
llama,gemma,5,6,L05_A,G06_A,120,4,0,124,0.0,0.0,0.0,0.0,1.7454545454545454,0.0,1.0,1.0,False
llama,gemma,5,6,L05_A,G06_B,120,59,11,168,0.06547619047619048,0.1864406779661017,0.09166666666666666,0.1864406779661017,25.745454545454546,0.4272598870056497,0.9999986536282001,1.0,False
llama,gemma,5,6,L05_A,G06_C,120,22,3,139,0.02158273381294964,0.13636363636363635,0.025,0.13636363636363635,9.6,0.3125,0.9996651461880068,1.0,False
llama,gemma,5,6,L05_A,G06_D,120,29,1,148,0.006756756756756757,0.034482758620689655,0.008333333333333333,0.034482758620689655,12.654545454545454,0.07902298850574713,0.9999999830560901,1.0,False
llama,gemma,5,6,L05_A,G06_E,120,49,0,169,0.0,0.0,0.0,0.0,21.381818181818183,0.0,1.0,1.0,False
llama,gemma,5,6,L05_A,G06_F,120,112,105,127,0.8267716535433071,0.9375,0.875,0.9375,48.872727272727275,2.1484375,6.9352243029815955e-50,2.0805672908944786e-48,True
llama,gemma,5,6,L05_B,G06_A,47,4,0,51,0.0,0.0,0.0,0.0,0.6836363636363636,0.0,1.0,1.0,False
llama,gemma,5,6,L05_B,G06_B,47,59,3,103,0.02912621359223301,0.06382978723404255,0.06382978723404255,0.05084745762711865,10.083636363636364,0.2975117201586729,0.9995051967011779,1.0,False
llama,gemma,5,6,L05_B,G06_C,47,22,0,69,0.0,0.0,0.0,0.0,3.76,0.0,1.0,1.0,False
llama,gemma,5,6,L05_B,G06_D,47,29,0,76,0.0,0.0,0.0,0.0,4.956363636363636,0.0,1.0,1.0,False
llama,gemma,5,6,L05_B,G06_E,47,49,44,52,0.8461538461538461,0.9361702127659575,0.9361702127659575,0.8979591836734694,8.374545454545455,5.254016500217108,1.3672533890387657e-41,2.0508800835581487e-40,True
llama,gemma,5,6,L05_B,G06_F,47,112,0,159,0.0,0.0,0.0,0.0,19.14181818181818,0.0,1.0,1.0,False
llama,gemma,5,6,L05_C,G06_A,42,4,1,45,0.022222222222222223,0.25,0.023809523809523808,0.25,0.610909090909091,1.6369047619047619,0.48670277768603226,1.0,False
llama,gemma,5,6,L05_C,G06_B,42,59,3,98,0.030612244897959183,0.07142857142857142,0.07142857142857142,0.05084745762711865,9.010909090909092,0.33292978208232443,0.9983425252749463,1.0,False
llama,gemma,5,6,L05_C,G06_C,42,22,13,51,0.2549019607843137,0.5909090909090909,0.30952380952380953,0.5909090909090909,3.36,3.869047619047619,7.627783077583204e-07,4.576669846549922e-06,False
llama,gemma,5,6,L05_C,G06_D,42,29,24,47,0.5106382978723404,0.8275862068965517,0.5714285714285714,0.8275862068965517,4.429090909090909,5.41871921182266,1.4613753895915275e-18,1.0960315421936457e-17,True
llama,gemma,5,6,L05_C,G06_E,42,49,1,90,0.011111111111111112,0.023809523809523808,0.023809523809523808,0.02040816326530612,7.483636363636363,0.13362487852283772,0.9998775071609735,1.0,False
llama,gemma,5,6,L05_C,G06_F,42,112,0,154,0.0,0.0,0.0,0.0,17.105454545454545,0.0,1.0,1.0,False
llama,gemma,5,6,L05_D,G06_A,63,4,0,67,0.0,0.0,0.0,0.0,0.9163636363636364,0.0,1.0,1.0,False
llama,gemma,5,6,L05_D,G06_B,63,59,42,80,0.525,0.711864406779661,0.6666666666666666,0.711864406779661,13.516363636363636,3.1073446327683616,2.0367267723177756e-20,2.0367267723177755e-19,True
llama,gemma,5,6,L05_D,G06_C,63,22,6,79,0.0759493670886076,0.2727272727272727,0.09523809523809523,0.2727272727272727,5.04,1.1904761904761905,0.3893821755850389,1.0,False
llama,gemma,5,6,L05_D,G06_D,63,29,4,88,0.045454545454545456,0.13793103448275862,0.06349206349206349,0.13793103448275862,6.643636363636364,0.60207991242474,0.9360234836626293,1.0,False
llama,gemma,5,6,L05_D,G06_E,63,49,4,108,0.037037037037037035,0.08163265306122448,0.06349206349206349,0.08163265306122448,11.225454545454545,0.3563330093942339,0.9992235960953125,1.0,False
llama,gemma,5,6,L05_D,G06_F,63,112,7,168,0.041666666666666664,0.1111111111111111,0.1111111111111111,0.0625,25.658181818181816,0.27281746031746035,0.9999999989340624,1.0,False
llama,gemma,5,6,L05_E,G06_A,3,4,3,4,0.75,1.0,1.0,0.75,0.04363636363636364,68.75,1.1667164951836484e-06,5.833582475918243e-06,True
llama,gemma,5,6,L05_E,G06_B,3,59,0,62,0.0,0.0,0.0,0.0,0.6436363636363637,0.0,1.0,1.0,False
llama,gemma,5,6,L05_E,G06_C,3,22,0,25,0.0,0.0,0.0,0.0,0.24,0.0,1.0,1.0,False
llama,gemma,5,6,L05_E,G06_D,3,29,0,32,0.0,0.0,0.0,0.0,0.31636363636363635,0.0,1.0,1.0,False
llama,gemma,5,6,L05_E,G06_E,3,49,0,52,0.0,0.0,0.0,0.0,0.5345454545454545,0.0,1.0,1.0,False
llama,gemma,5,6,L05_E,G06_F,3,112,0,115,0.0,0.0,0.0,0.0,1.221818181818182,0.0,1.0,1.0,False
llama,gemma,5,7,L05_A,G07_A,120,98,96,122,0.7868852459016393,0.9795918367346939,0.8,0.9795918367346939,42.763636363636365,2.2448979591836733,4.255332602747376e-48,1.4893664109615815e-46,True
llama,gemma,5,7,L05_A,G07_B,120,4,0,124,0.0,0.0,0.0,0.0,1.7454545454545454,0.0,1.0,1.0,False
llama,gemma,5,7,L05_A,G07_C,120,54,19,155,0.12258064516129032,0.35185185185185186,0.15833333333333333,0.35185185185185186,23.563636363636363,0.8063271604938272,0.9403721618540771,1.0,False
llama,gemma,5,7,L05_A,G07_D,120,26,3,143,0.02097902097902098,0.11538461538461539,0.025,0.11538461538461539,11.345454545454546,0.2644230769230769,0.9999633331972898,1.0,False
llama,gemma,5,7,L05_A,G07_E,120,23,2,141,0.014184397163120567,0.08695652173913043,0.016666666666666666,0.08695652173913043,10.036363636363637,0.19927536231884058,0.9999811426484279,1.0,False
llama,gemma,5,7,L05_A,G07_F,120,21,0,141,0.0,0.0,0.0,0.0,9.163636363636364,0.0,1.0,1.0,False
llama,gemma,5,7,L05_A,G07_G,120,49,0,169,0.0,0.0,0.0,0.0,21.381818181818183,0.0,1.0,1.0,False
llama,gemma,5,7,L05_B,G07_A,47,98,0,145,0.0,0.0,0.0,0.0,16.74909090909091,0.0,1.0,1.0,False
llama,gemma,5,7,L05_B,G07_B,47,4,0,51,0.0,0.0,0.0,0.0,0.6836363636363636,0.0,1.0,1.0,False
llama,gemma,5,7,L05_B,G07_C,47,54,1,100,0.01,0.02127659574468085,0.02127659574468085,0.018518518518518517,9.229090909090909,0.10835303388494878,0.999988545316865,1.0,False
llama,gemma,5,7,L05_B,G07_D,47,26,2,71,0.028169014084507043,0.07692307692307693,0.0425531914893617,0.07692307692307693,4.443636363636363,0.4500818330605565,0.9586617284249858,1.0,False
llama,gemma,5,7,L05_B,G07_E,47,23,0,70,0.0,0.0,0.0,0.0,3.930909090909091,0.0,1.0,1.0,False
llama,gemma,5,7,L05_B,G07_F,47,21,0,68,0.0,0.0,0.0,0.0,3.589090909090909,0.0,1.0,1.0,False
llama,gemma,5,7,L05_B,G07_G,47,49,44,52,0.8461538461538461,0.9361702127659575,0.9361702127659575,0.8979591836734694,8.374545454545455,5.254016500217108,1.3672533890387657e-41,2.39269343081784e-40,True
llama,gemma,5,7,L05_C,G07_A,42,98,0,140,0.0,0.0,0.0,0.0,14.967272727272727,0.0,1.0,1.0,False
llama,gemma,5,7,L05_C,G07_B,42,4,1,45,0.022222222222222223,0.25,0.023809523809523808,0.25,0.610909090909091,1.6369047619047619,0.48670277768603226,1.0,False
llama,gemma,5,7,L05_C,G07_C,42,54,0,96,0.0,0.0,0.0,0.0,8.247272727272728,0.0,1.0,1.0,False
llama,gemma,5,7,L05_C,G07_D,42,26,9,59,0.15254237288135594,0.34615384615384615,0.21428571428571427,0.34615384615384615,3.9709090909090907,2.2664835164835164,0.008291573399306343,0.03627563362196525,False
llama,gemma,5,7,L05_C,G07_E,42,23,16,49,0.32653061224489793,0.6956521739130435,0.38095238095238093,0.6956521739130435,3.5127272727272727,4.554865424430642,6.173001234643133e-10,4.321100864250193e-09,True
llama,gemma,5,7,L05_C,G07_F,42,21,16,47,0.3404255319148936,0.7619047619047619,0.38095238095238093,0.7619047619047619,3.207272727272727,4.988662131519274,6.272638879109982e-11,5.488559019221234e-10,True
llama,gemma,5,7,L05_C,G07_G,42,49,0,91,0.0,0.0,0.0,0.0,7.483636363636363,0.0,1.0,1.0,False
llama,gemma,5,7,L05_D,G07_A,63,98,2,159,0.012578616352201259,0.031746031746031744,0.031746031746031744,0.02040816326530612,22.45090909090909,0.08908325234855848,0.9999999999996471,1.0,False
llama,gemma,5,7,L05_D,G07_B,63,4,0,67,0.0,0.0,0.0,0.0,0.9163636363636364,0.0,1.0,1.0,False
llama,gemma,5,7,L05_D,G07_C,63,54,34,83,0.40963855421686746,0.6296296296296297,0.5396825396825397,0.6296296296296297,12.370909090909091,2.7483833039388594,5.247324668078856e-13,6.121878779425332e-12,True
llama,gemma,5,7,L05_D,G07_D,63,26,12,77,0.15584415584415584,0.46153846153846156,0.19047619047619047,0.46153846153846156,5.956363636363636,2.0146520146520146,0.0051147353109698345,0.025573676554849174,False
llama,gemma,5,7,L05_D,G07_E,63,23,5,81,0.06172839506172839,0.21739130434782608,0.07936507936507936,0.21739130434782608,5.2690909090909095,0.9489302967563836,0.6416161571674766,1.0,False
llama,gemma,5,7,L05_D,G07_F,63,21,5,79,0.06329113924050633,0.23809523809523808,0.07936507936507936,0.23809523809523808,4.810909090909091,1.0393046107331823,0.5499195930544903,1.0,False
llama,gemma,5,7,L05_D,G07_G,63,49,5,107,0.04672897196261682,0.10204081632653061,0.07936507936507936,0.10204081632653061,11.225454545454545,0.44541626174279236,0.9965368823495445,1.0,False
llama,gemma,5,7,L05_E,G07_A,3,98,0,101,0.0,0.0,0.0,0.0,1.069090909090909,0.0,1.0,1.0,False
llama,gemma,5,7,L05_E,G07_B,3,4,3,4,0.75,1.0,1.0,0.75,0.04363636363636364,68.75,1.1667164951836484e-06,6.805846221904615e-06,True
llama,gemma,5,7,L05_E,G07_C,3,54,0,57,0.0,0.0,0.0,0.0,0.5890909090909091,0.0,1.0,1.0,False
llama,gemma,5,7,L05_E,G07_D,3,26,0,29,0.0,0.0,0.0,0.0,0.28363636363636363,0.0,1.0,1.0,False
llama,gemma,5,7,L05_E,G07_E,3,23,0,26,0.0,0.0,0.0,0.0,0.2509090909090909,0.0,1.0,1.0,False
llama,gemma,5,7,L05_E,G07_F,3,21,0,24,0.0,0.0,0.0,0.0,0.2290909090909091,0.0,1.0,1.0,False
llama,gemma,5,7,L05_E,G07_G,3,49,0,52,0.0,0.0,0.0,0.0,0.5345454545454545,0.0,1.0,1.0,False
llama,gemma,5,8,L05_A,G08_A,120,10,1,129,0.007751937984496124,0.1,0.008333333333333333,0.1,4.363636363636363,0.22916666666666669,0.9971611268736013,1.0,False
llama,gemma,5,8,L05_A,G08_B,120,4,0,124,0.0,0.0,0.0,0.0,1.7454545454545454,0.0,1.0,1.0,False
llama,gemma,5,8,L05_A,G08_C,120,32,0,152,0.0,0.0,0.0,0.0,13.963636363636363,0.0,1.0,1.0,False
llama,gemma,5,8,L05_A,G08_D,120,109,105,124,0.8467741935483871,0.963302752293578,0.875,0.963302752293578,47.56363636363636,2.2075688073394497,1.4133613107864899e-53,5.65344524314596e-52,True
llama,gemma,5,8,L05_A,G08_E,120,17,1,136,0.007352941176470588,0.058823529411764705,0.008333333333333333,0.058823529411764705,7.418181818181818,0.13480392156862744,0.9999610199538974,1.0,False
llama,gemma,5,8,L05_A,G08_F,120,23,2,141,0.014184397163120567,0.08695652173913043,0.016666666666666666,0.08695652173913043,10.036363636363637,0.19927536231884058,0.9999811426484279,1.0,False
llama,gemma,5,8,L05_A,G08_G,120,35,2,153,0.013071895424836602,0.05714285714285714,0.016666666666666666,0.05714285714285714,15.272727272727273,0.13095238095238096,0.9999999897047859,1.0,False
llama,gemma,5,8,L05_A,G08_H,120,45,9,156,0.057692307692307696,0.2,0.075,0.2,19.636363636363637,0.4583333333333333,0.9999273323584204,1.0,False
llama,gemma,5,8,L05_B,G08_A,47,10,0,57,0.0,0.0,0.0,0.0,1.709090909090909,0.0,1.0,1.0,False
llama,gemma,5,8,L05_B,G08_B,47,4,0,51,0.0,0.0,0.0,0.0,0.6836363636363636,0.0,1.0,1.0,False
llama,gemma,5,8,L05_B,G08_C,47,32,20,59,0.3389830508474576,0.625,0.425531914893617,0.625,5.469090909090909,3.6569148936170213,4.839194163672365e-10,3.871355330937892e-09,True
llama,gemma,5,8,L05_B,G08_D,47,109,0,156,0.0,0.0,0.0,0.0,18.62909090909091,0.0,1.0,1.0,False
llama,gemma,5,8,L05_B,G08_E,47,17,1,63,0.015873015873015872,0.058823529411764705,0.02127659574468085,0.058823529411764705,2.9054545454545453,0.344180225281602,0.9628545205703968,1.0,False
llama,gemma,5,8,L05_B,G08_F,47,23,0,70,0.0,0.0,0.0,0.0,3.930909090909091,0.0,1.0,1.0,False
llama,gemma,5,8,L05_B,G08_G,47,35,26,56,0.4642857142857143,0.7428571428571429,0.5531914893617021,0.7428571428571429,5.9818181818181815,4.346504559270517,2.108996320192306e-16,4.217992640384612e-15,True
llama,gemma,5,8,L05_B,G08_H,47,45,0,92,0.0,0.0,0.0,0.0,7.6909090909090905,0.0,1.0,1.0,False
llama,gemma,5,8,L05_C,G08_A,42,10,8,44,0.18181818181818182,0.8,0.19047619047619047,0.8,1.5272727272727273,5.238095238095238,5.704983798178417e-06,3.2599907418162384e-05,True
