model_a,model_b,K_a,K_b,profile_a,profile_b,valid_neighborhood_cells,supported_neighborhood_cells,persistence_score,persistence_tier,neighborhood_trace
qwen,gemma,8,8,Q08_B,G08_G,9,9,1.0,high,"7,7,Q07_D,G07_G,1;7,8,Q07_D,G08_G,1;7,9,Q07_D,G09_G,1;8,7,Q08_B,G07_G,1;8,8,Q08_B,G08_G,1;8,9,Q08_B,G09_G,1;9,7,Q09_H,G07_G,1;9,8,Q09_H,G08_G,1;9,9,Q09_H,G09_G,1"
qwen,gemma,8,8,Q08_C,G08_H,9,2,0.2222222222222222,isolated,"7,7,Q07_F,G07_C,0;7,8,Q07_F,G08_H,1;7,9,Q07_F,G09_F,0;8,7,Q08_C,G07_C,0;8,8,Q08_C,G08_H,1;8,9,Q08_C,G09_F,0;9,7,Q09_I,G07_C,0;9,8,Q09_I,G08_H,0;9,9,Q09_I,G09_F,0"
qwen,gemma,8,8,Q08_D,G08_B,9,9,1.0,high,"7,7,Q07_G,G07_B,1;7,8,Q07_G,G08_B,1;7,9,Q07_G,G09_A,1;8,7,Q08_D,G07_B,1;8,8,Q08_D,G08_B,1;8,9,Q08_D,G09_A,1;9,7,Q09_E,G07_B,1;9,8,Q09_E,G08_B,1;9,9,Q09_E,G09_A,1"
qwen,gemma,8,8,Q08_E,G08_D,9,9,1.0,high,"7,7,Q07_B,G07_A,1;7,8,Q07_B,G08_D,1;7,9,Q07_B,G09_E,1;8,7,Q08_E,G07_A,1;8,8,Q08_E,G08_D,1;8,9,Q08_E,G09_E,1;9,7,Q09_B,G07_A,1;9,8,Q09_B,G08_D,1;9,9,Q09_B,G09_E,1"
qwen,gemma,8,8,Q08_F,G08_A,9,5,0.5555555555555556,moderate,"7,7,Q07_A,G07_E,0;7,8,Q07_A,G08_A,0;7,9,Q07_A,G09_I,0;8,7,Q08_F,G07_E,1;8,8,Q08_F,G08_A,1;8,9,Q08_F,G09_I,1;9,7,Q09_C,G07_E,1;9,8,Q09_C,G08_A,1;9,9,Q09_C,G09_I,0"
qwen,gemma,8,8,Q08_H,G08_D,9,1,0.1111111111111111,isolated,"7,7,Q07_E,G07_A,0;7,8,Q07_E,G08_D,0;7,9,Q07_E,G09_E,0;8,7,Q08_H,G07_A,0;8,8,Q08_H,G08_D,1;8,9,Q08_H,G09_E,0;9,7,Q09_G,G07_A,0;9,8,Q09_G,G08_D,0;9,9,Q09_G,G09_E,0"
qwen,gemma,8,9,Q08_A,G09_B,9,8,0.8888888888888888,high,"7,8,Q07_C,G08_E,1;7,9,Q07_C,G09_B,0;7,10,Q07_C,G10_J,1;8,8,Q08_A,G08_E,1;8,9,Q08_A,G09_B,1;8,10,Q08_A,G10_J,1;9,8,Q09_A,G08_E,1;9,9,Q09_A,G09_B,1;9,10,Q09_A,G10_J,1"
qwen,gemma,8,9,Q08_A,G09_H,9,6,0.6666666666666666,moderate,"7,8,Q07_C,G08_F,1;7,9,Q07_C,G09_H,1;7,10,Q07_C,G10_F,0;8,8,Q08_A,G08_F,1;8,9,Q08_A,G09_H,1;8,10,Q08_A,G10_F,0;9,8,Q09_A,G08_F,1;9,9,Q09_A,G09_H,1;9,10,Q09_A,G10_F,0"
qwen,gemma,8,9,Q08_B,G09_C,9,9,1.0,high,"7,8,Q07_D,G08_C,1;7,9,Q07_D,G09_C,1;7,10,Q07_D,G10_B,1;8,8,Q08_B,G08_C,1;8,9,Q08_B,G09_C,1;8,10,Q08_B,G10_B,1;9,8,Q09_H,G08_C,1;9,9,Q09_H,G09_C,1;9,10,Q09_H,G10_B,1"
qwen,gemma,8,9,Q08_B,G09_G,9,9,1.0,high,"7,8,Q07_D,G08_G,1;7,9,Q07_D,G09_G,1;7,10,Q07_D,G10_G,1;8,8,Q08_B,G08_G,1;8,9,Q08_B,G09_G,1;8,10,Q08_B,G10_G,1;9,8,Q09_H,G08_G,1;9,9,Q09_H,G09_G,1;9,10,Q09_H,G10_G,1"
qwen,gemma,8,9,Q08_C,G09_I,9,6,0.6666666666666666,moderate,"7,8,Q07_F,G08_A,0;7,9,Q07_F,G09_I,1;7,10,Q07_F,G10_H,1;8,8,Q08_C,G08_A,0;8,9,Q08_C,G09_I,1;8,10,Q08_C,G10_H,1;9,8,Q09_I,G08_A,0;9,9,Q09_I,G09_I,1;9,10,Q09_I,G10_H,1"
qwen,gemma,8,9,Q08_D,G09_A,9,9,1.0,high,"7,8,Q07_G,G08_B,1;7,9,Q07_G,G09_A,1;7,10,Q07_G,G10_C,1;8,8,Q08_D,G08_B,1;8,9,Q08_D,G09_A,1;8,10,Q08_D,G10_C,1;9,8,Q09_E,G08_B,1;9,9,Q09_E,G09_A,1;9,10,Q09_E,G10_C,1"
qwen,gemma,8,9,Q08_E,G09_E,9,9,1.0,high,"7,8,Q07_B,G08_D,1;7,9,Q07_B,G09_E,1;7,10,Q07_B,G10_A,1;8,8,Q08_E,G08_D,1;8,9,Q08_E,G09_E,1;8,10,Q08_E,G10_A,1;9,8,Q09_B,G08_D,1;9,9,Q09_B,G09_E,1;9,10,Q09_B,G10_A,1"
qwen,gemma,8,9,Q08_F,G09_I,9,3,0.3333333333333333,isolated,"7,8,Q07_A,G08_A,0;7,9,Q07_A,G09_I,0;7,10,Q07_A,G10_H,0;8,8,Q08_F,G08_A,1;8,9,Q08_F,G09_I,1;8,10,Q08_F,G10_H,0;9,8,Q09_C,G08_A,1;9,9,Q09_C,G09_I,0;9,10,Q09_C,G10_H,0"
qwen,gemma,8,10,Q08_A,G10_J,6,5,0.8333333333333334,high,"7,9,Q07_C,G09_B,0;7,10,Q07_C,G10_J,1;8,9,Q08_A,G09_B,1;8,10,Q08_A,G10_J,1;9,9,Q09_A,G09_B,1;9,10,Q09_A,G10_J,1"
qwen,gemma,8,10,Q08_B,G10_B,6,6,1.0,high,"7,9,Q07_D,G09_C,1;7,10,Q07_D,G10_B,1;8,9,Q08_B,G09_C,1;8,10,Q08_B,G10_B,1;9,9,Q09_H,G09_C,1;9,10,Q09_H,G10_B,1"
qwen,gemma,8,10,Q08_B,G10_G,6,6,1.0,high,"7,9,Q07_D,G09_G,1;7,10,Q07_D,G10_G,1;8,9,Q08_B,G09_G,1;8,10,Q08_B,G10_G,1;9,9,Q09_H,G09_G,1;9,10,Q09_H,G10_G,1"
qwen,gemma,8,10,Q08_C,G10_H,6,6,1.0,high,"7,9,Q07_F,G09_I,1;7,10,Q07_F,G10_H,1;8,9,Q08_C,G09_I,1;8,10,Q08_C,G10_H,1;9,9,Q09_I,G09_I,1;9,10,Q09_I,G10_H,1"
qwen,gemma,8,10,Q08_D,G10_C,6,6,1.0,high,"7,9,Q07_G,G09_A,1;7,10,Q07_G,G10_C,1;8,9,Q08_D,G09_A,1;8,10,Q08_D,G10_C,1;9,9,Q09_E,G09_A,1;9,10,Q09_E,G10_C,1"
qwen,gemma,8,10,Q08_E,G10_A,6,6,1.0,high,"7,9,Q07_B,G09_E,1;7,10,Q07_B,G10_A,1;8,9,Q08_E,G09_E,1;8,10,Q08_E,G10_A,1;9,9,Q09_B,G09_E,1;9,10,Q09_B,G10_A,1"
qwen,gemma,8,10,Q08_F,G10_I,6,4,0.6666666666666666,moderate,"7,9,Q07_A,G09_I,0;7,10,Q07_A,G10_I,1;8,9,Q08_F,G09_I,1;8,10,Q08_F,G10_I,1;9,9,Q09_C,G09_I,0;9,10,Q09_C,G10_I,1"
qwen,gemma,9,4,Q09_A,G04_C,6,3,0.5,moderate,"8,4,Q08_A,G04_C,1;8,5,Q08_A,G05_D,0;9,4,Q09_A,G04_C,1;9,5,Q09_A,G05_D,0;10,4,Q10_D,G04_C,1;10,5,Q10_D,G05_D,0"
qwen,gemma,9,4,Q09_B,G04_D,6,6,1.0,high,"8,4,Q08_E,G04_D,1;8,5,Q08_E,G05_E,1;9,4,Q09_B,G04_D,1;9,5,Q09_B,G05_E,1;10,4,Q10_H,G04_D,1;10,5,Q10_H,G05_E,1"
qwen,gemma,9,4,Q09_C,G04_C,6,2,0.3333333333333333,isolated,"8,4,Q08_F,G04_C,0;8,5,Q08_F,G05_D,0;9,4,Q09_C,G04_C,1;9,5,Q09_C,G05_D,1;10,4,Q10_G,G04_C,0;10,5,Q10_G,G05_D,0"
qwen,gemma,9,4,Q09_D,G04_A,6,1,0.16666666666666666,isolated,"8,4,Q08_G,G04_A,0;8,5,Q08_G,G05_C,0;9,4,Q09_D,G04_A,1;9,5,Q09_D,G05_C,0;10,4,Q10_E,G04_A,0;10,5,Q10_E,G05_C,0"
qwen,gemma,9,4,Q09_E,G04_B,6,6,1.0,high,"8,4,Q08_D,G04_B,1;8,5,Q08_D,G05_A,1;9,4,Q09_E,G04_B,1;9,5,Q09_E,G05_A,1;10,4,Q10_F,G04_B,1;10,5,Q10_F,G05_A,1"
qwen,gemma,9,4,Q09_G,G04_D,6,5,0.8333333333333334,high,"8,4,Q08_H,G04_D,1;8,5,Q08_H,G05_E,1;9,4,Q09_G,G04_D,1;9,5,Q09_G,G05_E,0;10,4,Q10_C,G04_D,1;10,5,Q10_C,G05_E,1"
qwen,gemma,9,4,Q09_H,G04_A,6,6,1.0,high,"8,4,Q08_B,G04_A,1;8,5,Q08_B,G05_C,1;9,4,Q09_H,G04_A,1;9,5,Q09_H,G05_C,1;10,4,Q10_J,G04_A,1;10,5,Q10_J,G05_C,1"
qwen,gemma,9,4,Q09_I,G04_C,6,6,1.0,high,"8,4,Q08_C,G04_C,1;8,5,Q08_C,G05_D,1;9,4,Q09_I,G04_C,1;9,5,Q09_I,G05_D,1;10,4,Q10_A,G04_C,1;10,5,Q10_A,G05_D,1"
qwen,gemma,9,5,Q09_B,G05_E,9,9,1.0,high,"8,4,Q08_E,G04_D,1;8,5,Q08_E,G05_E,1;8,6,Q08_E,G06_F,1;9,4,Q09_B,G04_D,1;9,5,Q09_B,G05_E,1;9,6,Q09_B,G06_F,1;10,4,Q10_H,G04_D,1;10,5,Q10_H,G05_E,1;10,6,Q10_H,G06_F,1"
qwen,gemma,9,5,Q09_C,G05_D,9,5,0.5555555555555556,moderate,"8,4,Q08_F,G04_C,0;8,5,Q08_F,G05_D,0;8,6,Q08_F,G06_D,1;9,4,Q09_C,G04_C,1;9,5,Q09_C,G05_D,1;9,6,Q09_C,G06_D,1;10,4,Q10_G,G04_C,0;10,5,Q10_G,G05_D,0;10,6,Q10_G,G06_D,1"
qwen,gemma,9,5,Q09_D,G05_B,9,6,0.6666666666666666,moderate,"8,4,Q08_G,G04_C,0;8,5,Q08_G,G05_B,1;8,6,Q08_G,G06_B,1;9,4,Q09_D,G04_C,0;9,5,Q09_D,G05_B,1;9,6,Q09_D,G06_B,1;10,4,Q10_E,G04_C,0;10,5,Q10_E,G05_B,1;10,6,Q10_E,G06_B,1"
qwen,gemma,9,5,Q09_E,G05_A,9,9,1.0,high,"8,4,Q08_D,G04_B,1;8,5,Q08_D,G05_A,1;8,6,Q08_D,G06_A,1;9,4,Q09_E,G04_B,1;9,5,Q09_E,G05_A,1;9,6,Q09_E,G06_A,1;10,4,Q10_F,G04_B,1;10,5,Q10_F,G05_A,1;10,6,Q10_F,G06_A,1"
qwen,gemma,9,5,Q09_H,G05_C,9,9,1.0,high,"8,4,Q08_B,G04_A,1;8,5,Q08_B,G05_C,1;8,6,Q08_B,G06_E,1;9,4,Q09_H,G04_A,1;9,5,Q09_H,G05_C,1;9,6,Q09_H,G06_E,1;10,4,Q10_J,G04_A,1;10,5,Q10_J,G05_C,1;10,6,Q10_J,G06_E,1"
qwen,gemma,9,5,Q09_I,G05_D,9,9,1.0,high,"8,4,Q08_C,G04_C,1;8,5,Q08_C,G05_D,1;8,6,Q08_C,G06_D,1;9,4,Q09_I,G04_C,1;9,5,Q09_I,G05_D,1;9,6,Q09_I,G06_D,1;10,4,Q10_A,G04_C,1;10,5,Q10_A,G05_D,1;10,6,Q10_A,G06_D,1"
qwen,gemma,9,6,Q09_A,G06_C,9,6,0.6666666666666666,moderate,"8,5,Q08_A,G05_D,0;8,6,Q08_A,G06_C,1;8,7,Q08_A,G07_D,1;9,5,Q09_A,G05_D,0;9,6,Q09_A,G06_C,1;9,7,Q09_A,G07_D,1;10,5,Q10_D,G05_D,0;10,6,Q10_D,G06_C,1;10,7,Q10_D,G07_D,1"
qwen,gemma,9,6,Q09_B,G06_F,9,9,1.0,high,"8,5,Q08_E,G05_E,1;8,6,Q08_E,G06_F,1;8,7,Q08_E,G07_A,1;9,5,Q09_B,G05_E,1;9,6,Q09_B,G06_F,1;9,7,Q09_B,G07_A,1;10,5,Q10_H,G05_E,1;10,6,Q10_H,G06_F,1;10,7,Q10_H,G07_A,1"
qwen,gemma,9,6,Q09_C,G06_D,9,7,0.7777777777777778,high,"8,5,Q08_F,G05_D,0;8,6,Q08_F,G06_D,1;8,7,Q08_F,G07_E,1;9,5,Q09_C,G05_D,1;9,6,Q09_C,G06_D,1;9,7,Q09_C,G07_E,1;10,5,Q10_G,G05_D,0;10,6,Q10_G,G06_D,1;10,7,Q10_G,G07_E,1"
qwen,gemma,9,6,Q09_D,G06_B,9,9,1.0,high,"8,5,Q08_G,G05_B,1;8,6,Q08_G,G06_B,1;8,7,Q08_G,G07_C,1;9,5,Q09_D,G05_B,1;9,6,Q09_D,G06_B,1;9,7,Q09_D,G07_C,1;10,5,Q10_E,G05_B,1;10,6,Q10_E,G06_B,1;10,7,Q10_E,G07_C,1"
qwen,gemma,9,6,Q09_E,G06_A,9,9,1.0,high,"8,5,Q08_D,G05_A,1;8,6,Q08_D,G06_A,1;8,7,Q08_D,G07_B,1;9,5,Q09_E,G05_A,1;9,6,Q09_E,G06_A,1;9,7,Q09_E,G07_B,1;10,5,Q10_F,G05_A,1;10,6,Q10_F,G06_A,1;10,7,Q10_F,G07_B,1"
qwen,gemma,9,6,Q09_H,G06_E,9,9,1.0,high,"8,5,Q08_B,G05_C,1;8,6,Q08_B,G06_E,1;8,7,Q08_B,G07_G,1;9,5,Q09_H,G05_C,1;9,6,Q09_H,G06_E,1;9,7,Q09_H,G07_G,1;10,5,Q10_J,G05_C,1;10,6,Q10_J,G06_E,1;10,7,Q10_J,G07_G,1"
qwen,gemma,9,6,Q09_I,G06_D,9,9,1.0,high,"8,5,Q08_C,G05_D,1;8,6,Q08_C,G06_D,1;8,7,Q08_C,G07_E,1;9,5,Q09_I,G05_D,1;9,6,Q09_I,G06_D,1;9,7,Q09_I,G07_E,1;10,5,Q10_A,G05_D,1;10,6,Q10_A,G06_D,1;10,7,Q10_A,G07_E,1"
qwen,gemma,9,7,Q09_A,G07_D,9,9,1.0,high,"8,6,Q08_A,G06_C,1;8,7,Q08_A,G07_D,1;8,8,Q08_A,G08_E,1;9,6,Q09_A,G06_C,1;9,7,Q09_A,G07_D,1;9,8,Q09_A,G08_E,1;10,6,Q10_D,G06_C,1;10,7,Q10_D,G07_D,1;10,8,Q10_D,G08_E,1"
qwen,gemma,9,7,Q09_B,G07_A,9,9,1.0,high,"8,6,Q08_E,G06_F,1;8,7,Q08_E,G07_A,1;8,8,Q08_E,G08_D,1;9,6,Q09_B,G06_F,1;9,7,Q09_B,G07_A,1;9,8,Q09_B,G08_D,1;10,6,Q10_H,G06_F,1;10,7,Q10_H,G07_A,1;10,8,Q10_H,G08_D,1"
qwen,gemma,9,7,Q09_C,G07_E,9,9,1.0,high,"8,6,Q08_F,G06_D,1;8,7,Q08_F,G07_E,1;8,8,Q08_F,G08_A,1;9,6,Q09_C,G06_D,1;9,7,Q09_C,G07_E,1;9,8,Q09_C,G08_A,1;10,6,Q10_G,G06_D,1;10,7,Q10_G,G07_E,1;10,8,Q10_G,G08_A,1"
qwen,gemma,9,7,Q09_D,G07_C,9,6,0.6666666666666666,moderate,"8,6,Q08_G,G06_B,1;8,7,Q08_G,G07_C,1;8,8,Q08_G,G08_H,0;9,6,Q09_D,G06_B,1;9,7,Q09_D,G07_C,1;9,8,Q09_D,G08_H,0;10,6,Q10_E,G06_B,1;10,7,Q10_E,G07_C,1;10,8,Q10_E,G08_H,0"
qwen,gemma,9,7,Q09_E,G07_B,9,9,1.0,high,"8,6,Q08_D,G06_A,1;8,7,Q08_D,G07_B,1;8,8,Q08_D,G08_B,1;9,6,Q09_E,G06_A,1;9,7,Q09_E,G07_B,1;9,8,Q09_E,G08_B,1;10,6,Q10_F,G06_A,1;10,7,Q10_F,G07_B,1;10,8,Q10_F,G08_B,1"
qwen,gemma,9,7,Q09_G,G07_C,9,2,0.2222222222222222,isolated,"8,6,Q08_H,G06_B,0;8,7,Q08_H,G07_C,0;8,8,Q08_H,G08_H,0;9,6,Q09_G,G06_B,0;9,7,Q09_G,G07_C,1;9,8,Q09_G,G08_H,1;10,6,Q10_C,G06_B,0;10,7,Q10_C,G07_C,0;10,8,Q10_C,G08_H,0"
qwen,gemma,9,7,Q09_H,G07_G,9,9,1.0,high,"8,6,Q08_B,G06_E,1;8,7,Q08_B,G07_G,1;8,8,Q08_B,G08_G,1;9,6,Q09_H,G06_E,1;9,7,Q09_H,G07_G,1;9,8,Q09_H,G08_G,1;10,6,Q10_J,G06_E,1;10,7,Q10_J,G07_G,1;10,8,Q10_J,G08_G,1"
qwen,gemma,9,7,Q09_I,G07_E,9,6,0.6666666666666666,moderate,"8,6,Q08_C,G06_D,1;8,7,Q08_C,G07_E,1;8,8,Q08_C,G08_A,0;9,6,Q09_I,G06_D,1;9,7,Q09_I,G07_E,1;9,8,Q09_I,G08_A,0;10,6,Q10_A,G06_D,1;10,7,Q10_A,G07_E,1;10,8,Q10_A,G08_A,0"
qwen,gemma,9,7,Q09_I,G07_F,9,5,0.5555555555555556,moderate,"8,6,Q08_C,G06_D,1;8,7,Q08_C,G07_F,0;8,8,Q08_C,G08_F,0;9,6,Q09_I,G06_D,1;9,7,Q09_I,G07_F,1;9,8,Q09_I,G08_F,0;10,6,Q10_A,G06_D,1;10,7,Q10_A,G07_F,1;10,8,Q10_A,G08_F,0"
qwen,gemma,9,8,Q09_A,G08_E,9,8,0.8888888888888888,high,"8,7,Q08_A,G07_D,1;8,8,Q08_A,G08_E,1;8,9,Q08_A,G09_B,1;9,7,Q09_A,G07_D,1;9,8,Q09_A,G08_E,1;9,9,Q09_A,G09_B,1;10,7,Q10_D,G07_D,1;10,8,Q10_D,G08_E,1;10,9,Q10_D,G09_B,0"
qwen,gemma,9,8,Q09_A,G08_F,9,5,0.5555555555555556,moderate,"8,7,Q08_A,G07_F,0;8,8,Q08_A,G08_F,1;8,9,Q08_A,G09_H,1;9,7,Q09_A,G07_F,0;9,8,Q09_A,G08_F,1;9,9,Q09_A,G09_H,1;10,7,Q10_D,G07_F,0;10,8,Q10_D,G08_F,0;10,9,Q10_D,G09_H,1"
qwen,gemma,9,8,Q09_B,G08_D,9,9,1.0,high,"8,7,Q08_E,G07_A,1;8,8,Q08_E,G08_D,1;8,9,Q08_E,G09_E,1;9,7,Q09_B,G07_A,1;9,8,Q09_B,G08_D,1;9,9,Q09_B,G09_E,1;10,7,Q10_H,G07_A,1;10,8,Q10_H,G08_D,1;10,9,Q10_H,G09_E,1"
qwen,gemma,9,8,Q09_C,G08_A,9,8,0.8888888888888888,high,"8,7,Q08_F,G07_E,1;8,8,Q08_F,G08_A,1;8,9,Q08_F,G09_I,1;9,7,Q09_C,G07_E,1;9,8,Q09_C,G08_A,1;9,9,Q09_C,G09_I,0;10,7,Q10_G,G07_E,1;10,8,Q10_G,G08_A,1;10,9,Q10_G,G09_I,1"
qwen,gemma,9,8,Q09_E,G08_B,9,9,1.0,high,"8,7,Q08_D,G07_B,1;8,8,Q08_D,G08_B,1;8,9,Q08_D,G09_A,1;9,7,Q09_E,G07_B,1;9,8,Q09_E,G08_B,1;9,9,Q09_E,G09_A,1;10,7,Q10_F,G07_B,1;10,8,Q10_F,G08_B,1;10,9,Q10_F,G09_A,1"
qwen,gemma,9,8,Q09_G,G08_H,9,3,0.3333333333333333,isolated,"8,7,Q08_H,G07_C,0;8,8,Q08_H,G08_H,0;8,9,Q08_H,G09_F,0;9,7,Q09_G,G07_C,1;9,8,Q09_G,G08_H,1;9,9,Q09_G,G09_F,1;10,7,Q10_C,G07_C,0;10,8,Q10_C,G08_H,0;10,9,Q10_C,G09_F,0"
qwen,gemma,9,8,Q09_H,G08_C,9,8,0.8888888888888888,high,"8,7,Q08_B,G07_G,1;8,8,Q08_B,G08_C,1;8,9,Q08_B,G09_C,1;9,7,Q09_H,G07_G,1;9,8,Q09_H,G08_C,1;9,9,Q09_H,G09_C,1;10,7,Q10_J,G07_G,1;10,8,Q10_J,G08_C,0;10,9,Q10_J,G09_C,1"
qwen,gemma,9,8,Q09_H,G08_G,9,9,1.0,high,"8,7,Q08_B,G07_G,1;8,8,Q08_B,G08_G,1;8,9,Q08_B,G09_G,1;9,7,Q09_H,G07_G,1;9,8,Q09_H,G08_G,1;9,9,Q09_H,G09_G,1;10,7,Q10_J,G07_G,1;10,8,Q10_J,G08_G,1;10,9,Q10_J,G09_G,1"
qwen,gemma,9,9,Q09_A,G09_B,9,8,0.8888888888888888,high,"8,8,Q08_A,G08_E,1;8,9,Q08_A,G09_B,1;8,10,Q08_A,G10_J,1;9,8,Q09_A,G08_E,1;9,9,Q09_A,G09_B,1;9,10,Q09_A,G10_J,1;10,8,Q10_D,G08_E,1;10,9,Q10_D,G09_B,0;10,10,Q10_D,G10_J,1"
qwen,gemma,9,9,Q09_A,G09_H,9,5,0.5555555555555556,moderate,"8,8,Q08_A,G08_F,1;8,9,Q08_A,G09_H,1;8,10,Q08_A,G10_F,0;9,8,Q09_A,G08_F,1;9,9,Q09_A,G09_H,1;9,10,Q09_A,G10_F,0;10,8,Q10_D,G08_F,0;10,9,Q10_D,G09_H,1;10,10,Q10_D,G10_F,0"
qwen,gemma,9,9,Q09_B,G09_E,9,9,1.0,high,"8,8,Q08_E,G08_D,1;8,9,Q08_E,G09_E,1;8,10,Q08_E,G10_A,1;9,8,Q09_B,G08_D,1;9,9,Q09_B,G09_E,1;9,10,Q09_B,G10_A,1;10,8,Q10_H,G08_D,1;10,9,Q10_H,G09_E,1;10,10,Q10_H,G10_A,1"
qwen,gemma,9,9,Q09_E,G09_A,9,9,1.0,high,"8,8,Q08_D,G08_B,1;8,9,Q08_D,G09_A,1;8,10,Q08_D,G10_C,1;9,8,Q09_E,G08_B,1;9,9,Q09_E,G09_A,1;9,10,Q09_E,G10_C,1;10,8,Q10_F,G08_B,1;10,9,Q10_F,G09_A,1;10,10,Q10_F,G10_C,1"
qwen,gemma,9,9,Q09_G,G09_F,9,3,0.3333333333333333,isolated,"8,8,Q08_H,G08_H,0;8,9,Q08_H,G09_F,0;8,10,Q08_H,G10_E,0;9,8,Q09_G,G08_H,1;9,9,Q09_G,G09_F,1;9,10,Q09_G,G10_E,1;10,8,Q10_C,G08_H,0;10,9,Q10_C,G09_F,0;10,10,Q10_C,G10_E,0"
qwen,gemma,9,9,Q09_H,G09_C,9,7,0.7777777777777778,high,"8,8,Q08_B,G08_C,1;8,9,Q08_B,G09_C,1;8,10,Q08_B,G10_B,1;9,8,Q09_H,G08_C,1;9,9,Q09_H,G09_C,1;9,10,Q09_H,G10_B,1;10,8,Q10_J,G08_C,0;10,9,Q10_J,G09_C,1;10,10,Q10_J,G10_B,0"
qwen,gemma,9,9,Q09_H,G09_G,9,9,1.0,high,"8,8,Q08_B,G08_G,1;8,9,Q08_B,G09_G,1;8,10,Q08_B,G10_G,1;9,8,Q09_H,G08_G,1;9,9,Q09_H,G09_G,1;9,10,Q09_H,G10_G,1;10,8,Q10_J,G08_G,1;10,9,Q10_J,G09_G,1;10,10,Q10_J,G10_G,1"
qwen,gemma,9,9,Q09_I,G09_I,9,6,0.6666666666666666,moderate,"8,8,Q08_C,G08_A,0;8,9,Q08_C,G09_I,1;8,10,Q08_C,G10_H,1;9,8,Q09_I,G08_A,0;9,9,Q09_I,G09_I,1;9,10,Q09_I,G10_H,1;10,8,Q10_A,G08_A,0;10,9,Q10_A,G09_I,1;10,10,Q10_A,G10_H,1"
qwen,gemma,9,10,Q09_A,G10_J,6,5,0.8333333333333334,high,"8,9,Q08_A,G09_B,1;8,10,Q08_A,G10_J,1;9,9,Q09_A,G09_B,1;9,10,Q09_A,G10_J,1;10,9,Q10_D,G09_B,0;10,10,Q10_D,G10_J,1"
qwen,gemma,9,10,Q09_B,G10_A,6,6,1.0,high,"8,9,Q08_E,G09_E,1;8,10,Q08_E,G10_A,1;9,9,Q09_B,G09_E,1;9,10,Q09_B,G10_A,1;10,9,Q10_H,G09_E,1;10,10,Q10_H,G10_A,1"
qwen,gemma,9,10,Q09_C,G10_I,6,5,0.8333333333333334,high,"8,9,Q08_F,G09_I,1;8,10,Q08_F,G10_I,1;9,9,Q09_C,G09_I,0;9,10,Q09_C,G10_I,1;10,9,Q10_G,G09_I,1;10,10,Q10_G,G10_I,1"
qwen,gemma,9,10,Q09_E,G10_C,6,6,1.0,high,"8,9,Q08_D,G09_A,1;8,10,Q08_D,G10_C,1;9,9,Q09_E,G09_A,1;9,10,Q09_E,G10_C,1;10,9,Q10_F,G09_A,1;10,10,Q10_F,G10_C,1"
qwen,gemma,9,10,Q09_G,G10_E,6,2,0.3333333333333333,isolated,"8,9,Q08_H,G09_F,0;8,10,Q08_H,G10_E,0;9,9,Q09_G,G09_F,1;9,10,Q09_G,G10_E,1;10,9,Q10_C,G09_F,0;10,10,Q10_C,G10_E,0"
qwen,gemma,9,10,Q09_H,G10_B,6,5,0.8333333333333334,high,"8,9,Q08_B,G09_C,1;8,10,Q08_B,G10_B,1;9,9,Q09_H,G09_C,1;9,10,Q09_H,G10_B,1;10,9,Q10_J,G09_C,1;10,10,Q10_J,G10_B,0"
qwen,gemma,9,10,Q09_H,G10_G,6,6,1.0,high,"8,9,Q08_B,G09_G,1;8,10,Q08_B,G10_G,1;9,9,Q09_H,G09_G,1;9,10,Q09_H,G10_G,1;10,9,Q10_J,G09_G,1;10,10,Q10_J,G10_G,1"
qwen,gemma,9,10,Q09_I,G10_H,6,6,1.0,high,"8,9,Q08_C,G09_I,1;8,10,Q08_C,G10_H,1;9,9,Q09_I,G09_I,1;9,10,Q09_I,G10_H,1;10,9,Q10_A,G09_I,1;10,10,Q10_A,G10_H,1"
qwen,gemma,10,4,Q10_A,G04_C,4,4,1.0,high,"9,4,Q09_I,G04_C,1;9,5,Q09_I,G05_D,1;10,4,Q10_A,G04_C,1;10,5,Q10_A,G05_D,1"
qwen,gemma,10,4,Q10_B,G04_A,4,4,1.0,high,"9,4,Q09_H,G04_A,1;9,5,Q09_H,G05_C,1;10,4,Q10_B,G04_A,1;10,5,Q10_B,G05_C,1"
qwen,gemma,10,4,Q10_C,G04_D,4,3,0.75,high,"9,4,Q09_G,G04_D,1;9,5,Q09_G,G05_E,0;10,4,Q10_C,G04_D,1;10,5,Q10_C,G05_E,1"
qwen,gemma,10,4,Q10_D,G04_C,4,2,0.5,moderate,"9,4,Q09_A,G04_C,1;9,5,Q09_A,G05_D,0;10,4,Q10_D,G04_C,1;10,5,Q10_D,G05_D,0"
qwen,gemma,10,4,Q10_F,G04_B,4,4,1.0,high,"9,4,Q09_E,G04_B,1;9,5,Q09_E,G05_A,1;10,4,Q10_F,G04_B,1;10,5,Q10_F,G05_A,1"
qwen,gemma,10,4,Q10_H,G04_D,4,4,1.0,high,"9,4,Q09_B,G04_D,1;9,5,Q09_B,G05_E,1;10,4,Q10_H,G04_D,1;10,5,Q10_H,G05_E,1"
qwen,gemma,10,4,Q10_I,G04_C,4,3,0.75,high,"9,4,Q09_C,G04_C,1;9,5,Q09_C,G05_D,1;10,4,Q10_I,G04_C,1;10,5,Q10_I,G05_D,0"
