model_a,model_b,K_a,K_b,profile_a,profile_b,size_a,size_b,intersection_count,union_count,jaccard,overlap_coefficient,p_b_given_a,p_a_given_b,expected_overlap,enrichment_ratio,hypergeom_p,hypergeom_q,strong_edge,valid_neighborhood_cells,supported_neighborhood_cells,persistence_score,persistence_tier,neighborhood_trace
qwen,llama,7,10,Q07_G,L10_D,3,2,2,3,0.6666666666666666,1.0,0.6666666666666666,1.0,0.02181818181818182,91.66666666666666,7.9628400796284e-05,0.00079628400796284,True,6,5,0.8333333333333334,high,"6,9,Q06_C,L09_I,0;6,10,Q06_C,L10_D,1;7,9,Q07_G,L09_I,1;7,10,Q07_G,L10_D,1;8,9,Q08_D,L09_I,1;8,10,Q08_D,L10_D,1"
qwen,llama,8,4,Q08_A,L04_C,31,63,24,70,0.34285714285714286,0.7741935483870968,0.7741935483870968,0.38095238095238093,7.101818181818182,3.3794162826420893,6.540516376088755e-12,5.232413100871004e-11,True,6,3,0.5,moderate,"7,4,Q07_C,L04_C,1;7,5,Q07_C,L05_C,0;8,4,Q08_A,L04_C,1;8,5,Q08_A,L05_C,0;9,4,Q09_A,L04_C,1;9,5,Q09_A,L05_C,0"
qwen,llama,8,4,Q08_B,L04_A,48,57,44,61,0.7213114754098361,0.9166666666666666,0.9166666666666666,0.7719298245614035,9.94909090909091,4.4225146198830405,1.7889351936653259e-34,5.724592619729043e-33,True,6,6,1.0,high,"7,4,Q07_D,L04_A,1;7,5,Q07_D,L05_B,1;8,4,Q08_B,L04_A,1;8,5,Q08_B,L05_B,1;9,4,Q09_H,L04_A,1;9,5,Q09_H,L05_B,1"
qwen,llama,8,4,Q08_C,L04_C,36,63,28,71,0.39436619718309857,0.7777777777777778,0.7777777777777778,0.4444444444444444,8.247272727272728,3.3950617283950613,3.647883176488765e-14,3.8910753882546826e-13,True,6,6,1.0,high,"7,4,Q07_F,L04_C,1;7,5,Q07_F,L05_C,1;8,4,Q08_C,L04_C,1;8,5,Q08_C,L05_C,1;9,4,Q09_I,L04_C,1;9,5,Q09_I,L05_C,1"
qwen,llama,8,4,Q08_D,L04_D,2,3,2,3,0.6666666666666666,1.0,1.0,0.6666666666666666,0.02181818181818182,91.66666666666666,7.9628400796284e-05,0.000424684804246848,True,6,6,1.0,high,"7,4,Q07_G,L04_D,1;7,5,Q07_G,L05_E,1;8,4,Q08_D,L04_D,1;8,5,Q08_D,L05_E,1;9,4,Q09_E,L04_D,1;9,5,Q09_E,L05_E,1"
qwen,llama,8,4,Q08_E,L04_B,77,152,77,152,0.506578947368421,1.0,1.0,0.506578947368421,42.56,1.8092105263157894,1.0368397166447937e-25,1.65894354663167e-24,True,6,6,1.0,high,"7,4,Q07_B,L04_B,1;7,5,Q07_B,L05_A,1;8,4,Q08_E,L04_B,1;8,5,Q08_E,L05_A,1;9,4,Q09_B,L04_B,1;9,5,Q09_B,L05_A,1"
qwen,llama,8,4,Q08_H,L04_B,50,152,47,155,0.3032258064516129,0.94,0.94,0.3092105263157895,27.636363636363637,1.700657894736842,5.6822015257094446e-11,3.636608976454045e-10,True,6,4,0.6666666666666666,moderate,"7,4,Q07_E,L04_B,1;7,5,Q07_E,L05_A,0;8,4,Q08_H,L04_B,1;8,5,Q08_H,L05_A,1;9,4,Q09_G,L04_B,1;9,5,Q09_G,L05_A,0"
qwen,llama,8,5,Q08_B,L05_B,48,47,39,56,0.6964285714285714,0.8297872340425532,0.8125,0.8297872340425532,8.203636363636363,4.753989361702128,9.84303976405802e-31,1.968607952811604e-29,True,9,9,1.0,high,"7,4,Q07_D,L04_A,1;7,5,Q07_D,L05_B,1;7,6,Q07_D,L06_A,1;8,4,Q08_B,L04_A,1;8,5,Q08_B,L05_B,1;8,6,Q08_B,L06_A,1;9,4,Q09_H,L04_A,1;9,5,Q09_H,L05_B,1;9,6,Q09_H,L06_A,1"
qwen,llama,8,5,Q08_C,L05_C,36,42,21,57,0.3684210526315789,0.5833333333333334,0.5833333333333334,0.5,5.498181818181818,3.8194444444444446,5.613981481202803e-11,7.485308641603738e-10,True,9,9,1.0,high,"7,4,Q07_F,L04_C,1;7,5,Q07_F,L05_C,1;7,6,Q07_F,L06_C,1;8,4,Q08_C,L04_C,1;8,5,Q08_C,L05_C,1;8,6,Q08_C,L06_C,1;9,4,Q09_I,L04_C,1;9,5,Q09_I,L05_C,1;9,6,Q09_I,L06_C,1"
qwen,llama,8,5,Q08_D,L05_E,2,3,2,3,0.6666666666666666,1.0,1.0,0.6666666666666666,0.02181818181818182,91.66666666666666,7.9628400796284e-05,0.00045501943312162285,True,9,9,1.0,high,"7,4,Q07_G,L04_D,1;7,5,Q07_G,L05_E,1;7,6,Q07_G,L06_F,1;8,4,Q08_D,L04_D,1;8,5,Q08_D,L05_E,1;8,6,Q08_D,L06_F,1;9,4,Q09_E,L04_D,1;9,5,Q09_E,L05_E,1;9,6,Q09_E,L06_F,1"
qwen,llama,8,5,Q08_E,L05_A,77,120,77,120,0.6416666666666667,1.0,1.0,0.6416666666666667,33.6,2.2916666666666665,2.171983786440991e-37,8.687935145763964e-36,True,9,9,1.0,high,"7,4,Q07_B,L04_B,1;7,5,Q07_B,L05_A,1;7,6,Q07_B,L06_D,1;8,4,Q08_E,L04_B,1;8,5,Q08_E,L05_A,1;8,6,Q08_E,L06_D,1;9,4,Q09_B,L04_B,1;9,5,Q09_B,L05_A,1;9,6,Q09_B,L06_D,1"
qwen,llama,8,5,Q08_G,L05_D,28,63,19,72,0.2638888888888889,0.6785714285714286,0.6785714285714286,0.30158730158730157,6.414545454545454,2.9620181405895694,8.595803925243598e-08,8.595803925243598e-07,True,9,4,0.4444444444444444,isolated,"7,4,Q07_E,L04_C,0;7,5,Q07_E,L05_D,0;7,6,Q07_E,L06_E,0;8,4,Q08_G,L04_C,0;8,5,Q08_G,L05_D,1;8,6,Q08_G,L06_E,1;9,4,Q09_D,L04_C,0;9,5,Q09_D,L05_D,1;9,6,Q09_D,L06_E,1"
qwen,llama,8,5,Q08_H,L05_A,50,120,37,133,0.2781954887218045,0.74,0.74,0.30833333333333335,21.818181818181817,1.6958333333333335,1.6519229301580813e-06,1.3215383441264652e-05,True,9,5,0.5555555555555556,moderate,"7,4,Q07_E,L04_B,1;7,5,Q07_E,L05_A,0;7,6,Q07_E,L06_D,0;8,4,Q08_H,L04_B,1;8,5,Q08_H,L05_A,1;8,6,Q08_H,L06_D,1;9,4,Q09_G,L04_B,1;9,5,Q09_G,L05_A,0;9,6,Q09_G,L06_D,0"
qwen,llama,8,6,Q08_A,L06_B,31,22,18,35,0.5142857142857142,0.8181818181818182,0.5806451612903226,0.8181818181818182,2.48,7.258064516129032,1.7302540296263972e-16,2.7684064474022355e-15,True,9,6,0.6666666666666666,moderate,"7,5,Q07_C,L05_C,0;7,6,Q07_C,L06_B,1;7,7,Q07_C,L07_E,1;8,5,Q08_A,L05_C,0;8,6,Q08_A,L06_B,1;8,7,Q08_A,L07_E,1;9,5,Q09_A,L05_C,0;9,6,Q09_A,L06_B,1;9,7,Q09_A,L07_E,1"
qwen,llama,8,6,Q08_B,L06_A,48,40,35,53,0.660377358490566,0.875,0.7291666666666666,0.875,6.9818181818181815,5.013020833333334,4.0214056936038084e-28,9.65137366464914e-27,True,9,9,1.0,high,"7,5,Q07_D,L05_B,1;7,6,Q07_D,L06_A,1;7,7,Q07_D,L07_F,1;8,5,Q08_B,L05_B,1;8,6,Q08_B,L06_A,1;8,7,Q08_B,L07_F,1;9,5,Q09_H,L05_B,1;9,6,Q09_H,L06_A,1;9,7,Q09_H,L07_F,1"
qwen,llama,8,6,Q08_C,L06_C,36,28,21,43,0.4883720930232558,0.75,0.5833333333333334,0.75,3.6654545454545455,5.729166666666667,2.905492032343432e-16,3.4865904388121187e-15,True,9,6,0.6666666666666666,moderate,"7,5,Q07_F,L05_C,1;7,6,Q07_F,L06_C,1;7,7,Q07_F,L07_B,0;8,5,Q08_C,L05_C,1;8,6,Q08_C,L06_C,1;8,7,Q08_C,L07_B,0;9,5,Q09_I,L05_C,1;9,6,Q09_I,L06_C,1;9,7,Q09_I,L07_B,0"
qwen,llama,8,6,Q08_D,L06_F,2,3,2,3,0.6666666666666666,1.0,1.0,0.6666666666666666,0.02181818181818182,91.66666666666666,7.9628400796284e-05,0.0005460233197459474,True,9,9,1.0,high,"7,5,Q07_G,L05_E,1;7,6,Q07_G,L06_F,1;7,7,Q07_G,L07_G,1;8,5,Q08_D,L05_E,1;8,6,Q08_D,L06_F,1;8,7,Q08_D,L07_G,1;9,5,Q09_E,L05_E,1;9,6,Q09_E,L06_F,1;9,7,Q09_E,L07_G,1"
qwen,llama,8,6,Q08_E,L06_D,77,124,77,124,0.6209677419354839,1.0,1.0,0.6209677419354839,34.72,2.217741935483871,1.1423723863164486e-35,5.483387454318954e-34,True,9,9,1.0,high,"7,5,Q07_B,L05_A,1;7,6,Q07_B,L06_D,1;7,7,Q07_B,L07_C,1;8,5,Q08_E,L05_A,1;8,6,Q08_E,L06_D,1;8,7,Q08_E,L07_C,1;9,5,Q09_B,L05_A,1;9,6,Q09_B,L06_D,1;9,7,Q09_B,L07_C,1"
qwen,llama,8,6,Q08_F,L06_C,3,28,3,28,0.10714285714285714,1.0,1.0,0.10714285714285714,0.3054545454545455,9.821428571428571,0.0009555408095554081,0.005733244857332448,True,9,8,0.8888888888888888,high,"7,5,Q07_A,L05_C,1;7,6,Q07_A,L06_C,1;7,7,Q07_A,L07_B,1;8,5,Q08_F,L05_C,0;8,6,Q08_F,L06_C,1;8,7,Q08_F,L07_B,1;9,5,Q09_C,L05_C,1;9,6,Q09_C,L06_C,1;9,7,Q09_C,L07_B,1"
qwen,llama,8,6,Q08_G,L06_E,28,58,19,67,0.2835820895522388,0.6785714285714286,0.6785714285714286,0.3275862068965517,5.905454545454545,3.2173645320197046,1.6220471025116522e-08,1.5571652184111862e-07,True,9,4,0.4444444444444444,isolated,"7,5,Q07_E,L05_D,0;7,6,Q07_E,L06_E,0;7,7,Q07_E,L07_A,0;8,5,Q08_G,L05_D,1;8,6,Q08_G,L06_E,1;8,7,Q08_G,L07_A,0;9,5,Q09_D,L05_D,1;9,6,Q09_D,L06_E,1;9,7,Q09_D,L07_A,0"
qwen,llama,8,6,Q08_H,L06_D,50,124,39,135,0.28888888888888886,0.78,0.78,0.31451612903225806,22.545454545454547,1.7298387096774193,1.9035262057777264e-07,1.5228209646221814e-06,True,9,3,0.3333333333333333,isolated,"7,5,Q07_E,L05_A,0;7,6,Q07_E,L06_D,0;7,7,Q07_E,L07_C,0;8,5,Q08_H,L05_A,1;8,6,Q08_H,L06_D,1;8,7,Q08_H,L07_C,1;9,5,Q09_G,L05_A,0;9,6,Q09_G,L06_D,0;9,7,Q09_G,L07_C,0"
qwen,llama,8,7,Q08_A,L07_E,31,19,16,34,0.47058823529411764,0.8421052631578947,0.5161290322580645,0.8421052631578947,2.1418181818181816,7.470288624787776,7.506043439658815e-15,1.4011281087363122e-13,True,9,9,1.0,high,"7,6,Q07_C,L06_B,1;7,7,Q07_C,L07_E,1;7,8,Q07_C,L08_G,1;8,6,Q08_A,L06_B,1;8,7,Q08_A,L07_E,1;8,8,Q08_A,L08_G,1;9,6,Q09_A,L06_B,1;9,7,Q09_A,L07_E,1;9,8,Q09_A,L08_G,1"
qwen,llama,8,7,Q08_B,L07_F,48,45,37,56,0.6607142857142857,0.8222222222222222,0.7708333333333334,0.8222222222222222,7.8545454545454545,4.710648148148148,3.2382937178065706e-28,9.067222409858398e-27,True,9,9,1.0,high,"7,6,Q07_D,L06_A,1;7,7,Q07_D,L07_F,1;7,8,Q07_D,L08_A,1;8,6,Q08_B,L06_A,1;8,7,Q08_B,L07_F,1;8,8,Q08_B,L08_A,1;9,6,Q09_H,L06_A,1;9,7,Q09_H,L07_F,1;9,8,Q09_H,L08_A,1"
qwen,llama,8,7,Q08_C,L07_A,36,53,26,63,0.4126984126984127,0.7222222222222222,0.7222222222222222,0.49056603773584906,6.9381818181818184,3.7473794549266244,4.156998348995982e-14,5.819797688594374e-13,True,9,6,0.6666666666666666,moderate,"7,6,Q07_F,L06_E,0;7,7,Q07_F,L07_A,1;7,8,Q07_F,L08_D,1;8,6,Q08_C,L06_E,0;8,7,Q08_C,L07_A,1;8,8,Q08_C,L08_D,1;9,6,Q09_I,L06_E,0;9,7,Q09_I,L07_A,1;9,8,Q09_I,L08_D,1"
qwen,llama,8,7,Q08_D,L07_G,2,3,2,3,0.6666666666666666,1.0,1.0,0.6666666666666666,0.02181818181818182,91.66666666666666,7.9628400796284e-05,0.000557398805573988,True,9,9,1.0,high,"7,6,Q07_G,L06_F,1;7,7,Q07_G,L07_G,1;7,8,Q07_G,L08_H,1;8,6,Q08_D,L06_F,1;8,7,Q08_D,L07_G,1;8,8,Q08_D,L08_H,1;9,6,Q09_E,L06_F,1;9,7,Q09_E,L07_G,1;9,8,Q09_E,L08_H,1"
qwen,llama,8,7,Q08_E,L07_C,77,118,77,118,0.652542372881356,1.0,1.0,0.652542372881356,33.04,2.330508474576271,2.7469206710871367e-38,1.5382755758087967e-36,True,9,9,1.0,high,"7,6,Q07_B,L06_D,1;7,7,Q07_B,L07_C,1;7,8,Q07_B,L08_F,1;8,6,Q08_E,L06_D,1;8,7,Q08_E,L07_C,1;8,8,Q08_E,L08_F,1;9,6,Q09_B,L06_D,1;9,7,Q09_B,L07_C,1;9,8,Q09_B,L08_F,1"
qwen,llama,8,7,Q08_F,L07_B,3,18,3,18,0.16666666666666666,1.0,1.0,0.16666666666666666,0.19636363636363635,15.277777777777779,0.00023801016501746422,0.001480952137886444,True,9,9,1.0,high,"7,6,Q07_A,L06_C,1;7,7,Q07_A,L07_B,1;7,8,Q07_A,L08_C,1;8,6,Q08_F,L06_C,1;8,7,Q08_F,L07_B,1;8,8,Q08_F,L08_C,1;9,6,Q09_C,L06_C,1;9,7,Q09_C,L07_B,1;9,8,Q09_C,L08_C,1"
qwen,llama,8,7,Q08_H,L07_C,50,118,34,134,0.2537313432835821,0.68,0.68,0.288135593220339,21.454545454545453,1.5847457627118644,7.254727062896582e-05,0.000557398805573988,True,9,3,0.3333333333333333,isolated,"7,6,Q07_E,L06_D,0;7,7,Q07_E,L07_C,0;7,8,Q07_E,L08_F,0;8,6,Q08_H,L06_D,1;8,7,Q08_H,L07_C,1;8,8,Q08_H,L08_F,1;9,6,Q09_G,L06_D,0;9,7,Q09_G,L07_C,0;9,8,Q09_G,L08_F,0"
qwen,llama,8,8,Q08_A,L08_G,31,17,12,36,0.3333333333333333,0.7058823529411765,0.3870967741935484,0.7058823529411765,1.9163636363636363,6.261859582542694,2.015454196451295e-09,3.224726714322072e-08,True,9,6,0.6666666666666666,moderate,"7,7,Q07_C,L07_E,1;7,8,Q07_C,L08_G,1;7,9,Q07_C,L09_C,0;8,7,Q08_A,L07_E,1;8,8,Q08_A,L08_G,1;8,9,Q08_A,L09_C,0;9,7,Q09_A,L07_E,1;9,8,Q09_A,L08_G,1;9,9,Q09_A,L09_C,0"
qwen,llama,8,8,Q08_B,L08_A,48,40,36,52,0.6923076923076923,0.9,0.75,0.9,6.9818181818181815,5.15625,3.248471516244305e-30,1.0395108851981775e-28,True,9,9,1.0,high,"7,7,Q07_D,L07_F,1;7,8,Q07_D,L08_A,1;7,9,Q07_D,L09_B,1;8,7,Q08_B,L07_F,1;8,8,Q08_B,L08_A,1;8,9,Q08_B,L09_B,1;9,7,Q09_H,L07_F,1;9,8,Q09_H,L08_A,1;9,9,Q09_H,L09_B,1"
qwen,llama,8,8,Q08_C,L08_D,36,50,28,58,0.4827586206896552,0.7777777777777778,0.7777777777777778,0.56,6.545454545454546,4.277777777777778,8.183523529606892e-18,1.7458183529828037e-16,True,9,9,1.0,high,"7,7,Q07_F,L07_A,1;7,8,Q07_F,L08_D,1;7,9,Q07_F,L09_A,1;8,7,Q08_C,L07_A,1;8,8,Q08_C,L08_D,1;8,9,Q08_C,L09_A,1;9,7,Q09_I,L07_A,1;9,8,Q09_I,L08_D,1;9,9,Q09_I,L09_A,1"
qwen,llama,8,8,Q08_D,L08_H,2,3,2,3,0.6666666666666666,1.0,1.0,0.6666666666666666,0.02181818181818182,91.66666666666666,7.9628400796284e-05,0.0007280310929945966,True,9,9,1.0,high,"7,7,Q07_G,L07_G,1;7,8,Q07_G,L08_H,1;7,9,Q07_G,L09_I,1;8,7,Q08_D,L07_G,1;8,8,Q08_D,L08_H,1;8,9,Q08_D,L09_I,1;9,7,Q09_E,L07_G,1;9,8,Q09_E,L08_H,1;9,9,Q09_E,L09_I,1"
qwen,llama,8,8,Q08_E,L08_F,77,121,77,121,0.6363636363636364,1.0,1.0,0.6363636363636364,33.88,2.2727272727272725,5.972955412712727e-37,3.8226914641361453e-35,True,9,9,1.0,high,"7,7,Q07_B,L07_C,1;7,8,Q07_B,L08_F,1;7,9,Q07_B,L09_G,1;8,7,Q08_E,L07_C,1;8,8,Q08_E,L08_F,1;8,9,Q08_E,L09_G,1;9,7,Q09_B,L07_C,1;9,8,Q09_B,L08_F,1;9,9,Q09_B,L09_G,1"
qwen,llama,8,8,Q08_F,L08_C,3,11,3,11,0.2727272727272727,1.0,1.0,0.2727272727272727,0.12,25.0,4.812705542632551e-05,0.0005133552578808054,True,9,9,1.0,high,"7,7,Q07_A,L07_B,1;7,8,Q07_A,L08_C,1;7,9,Q07_A,L09_D,1;8,7,Q08_F,L07_B,1;8,8,Q08_F,L08_C,1;8,9,Q08_F,L09_D,1;9,7,Q09_C,L07_B,1;9,8,Q09_C,L08_C,1;9,9,Q09_C,L09_D,1"
qwen,llama,8,8,Q08_H,L08_F,50,121,33,138,0.2391304347826087,0.66,0.66,0.2727272727272727,22.0,1.5,0.0004755173477381327,0.0038041387819050614,True,9,3,0.3333333333333333,isolated,"7,7,Q07_E,L07_C,0;7,8,Q07_E,L08_F,0;7,9,Q07_E,L09_G,0;8,7,Q08_H,L07_C,1;8,8,Q08_H,L08_F,1;8,9,Q08_H,L09_G,1;9,7,Q09_G,L07_C,0;9,8,Q09_G,L08_F,0;9,9,Q09_G,L09_G,0"
qwen,llama,8,9,Q08_A,L09_E,31,29,18,42,0.42857142857142855,0.6206896551724138,0.5806451612903226,0.6206896551724138,3.269090909090909,5.506117908787542,5.751027536237378e-13,1.035184956522728e-11,True,9,6,0.6666666666666666,moderate,"7,8,Q07_C,L08_B,0;7,9,Q07_C,L09_E,1;7,10,Q07_C,L10_A,1;8,8,Q08_A,L08_B,0;8,9,Q08_A,L09_E,1;8,10,Q08_A,L10_A,1;9,8,Q09_A,L08_B,0;9,9,Q09_A,L09_E,1;9,10,Q09_A,L10_A,1"
qwen,llama,8,9,Q08_B,L09_B,48,39,34,53,0.6415094339622641,0.8717948717948718,0.7083333333333334,0.8717948717948718,6.807272727272728,4.994658119658119,5.936768426947778e-27,2.1372366337012e-25,True,9,9,1.0,high,"7,8,Q07_D,L08_A,1;7,9,Q07_D,L09_B,1;7,10,Q07_D,L10_F,1;8,8,Q08_B,L08_A,1;8,9,Q08_B,L09_B,1;8,10,Q08_B,L10_F,1;9,8,Q09_H,L08_A,1;9,9,Q09_H,L09_B,1;9,10,Q09_H,L10_F,1"
qwen,llama,8,9,Q08_C,L09_A,36,31,23,44,0.5227272727272727,0.7419354838709677,0.6388888888888888,0.7419354838709677,4.058181818181819,5.667562724014337,6.323806885489018e-18,1.5177136525173644e-16,True,9,9,1.0,high,"7,8,Q07_F,L08_D,1;7,9,Q07_F,L09_A,1;7,10,Q07_F,L10_H,1;8,8,Q08_C,L08_D,1;8,9,Q08_C,L09_A,1;8,10,Q08_C,L10_H,1;9,8,Q09_I,L08_D,1;9,9,Q09_I,L09_A,1;9,10,Q09_I,L10_H,1"
qwen,llama,8,9,Q08_D,L09_I,2,3,2,3,0.6666666666666666,1.0,1.0,0.6666666666666666,0.02181818181818182,91.66666666666666,7.9628400796284e-05,0.0007166556071665559,True,9,9,1.0,high,"7,8,Q07_G,L08_H,1;7,9,Q07_G,L09_I,1;7,10,Q07_G,L10_D,1;8,8,Q08_D,L08_H,1;8,9,Q08_D,L09_I,1;8,10,Q08_D,L10_D,1;9,8,Q09_E,L08_H,1;9,9,Q09_E,L09_I,1;9,10,Q09_E,L10_D,1"
qwen,llama,8,9,Q08_E,L09_G,77,111,76,112,0.6785714285714286,0.987012987012987,0.987012987012987,0.6846846846846847,31.08,2.4453024453024454,4.2379320084180695e-39,3.05131104606101e-37,True,9,9,1.0,high,"7,8,Q07_B,L08_F,1;7,9,Q07_B,L09_G,1;7,10,Q07_B,L10_I,1;8,8,Q08_E,L08_F,1;8,9,Q08_E,L09_G,1;8,10,Q08_E,L10_I,1;9,8,Q09_B,L08_F,1;9,9,Q09_B,L09_G,1;9,10,Q09_B,L10_I,1"
qwen,llama,8,9,Q08_F,L09_D,3,7,3,7,0.42857142857142855,1.0,1.0,0.42857142857142855,0.07636363636363637,39.285714285714285,1.0208769332856926e-05,0.0001225052319942831,True,9,9,1.0,high,"7,8,Q07_A,L08_C,1;7,9,Q07_A,L09_D,1;7,10,Q07_A,L10_J,1;8,8,Q08_F,L08_C,1;8,9,Q08_F,L09_D,1;8,10,Q08_F,L10_J,1;9,8,Q09_C,L08_C,1;9,9,Q09_C,L09_D,1;9,10,Q09_C,L10_J,1"
qwen,llama,8,9,Q08_G,L09_H,28,41,17,52,0.3269230769230769,0.6071428571428571,0.6071428571428571,0.4146341463414634,4.174545454545455,4.072299651567944,2.3281769782443703e-09,3.3525748486718927e-08,True,9,4,0.4444444444444444,isolated,"7,8,Q07_E,L08_D,0;7,9,Q07_E,L09_H,1;7,10,Q07_E,L10_E,0;8,8,Q08_G,L08_D,0;8,9,Q08_G,L09_H,1;8,10,Q08_G,L10_E,1;9,8,Q09_D,L08_D,0;9,9,Q09_D,L09_H,0;9,10,Q09_D,L10_E,1"
qwen,llama,8,9,Q08_H,L09_G,50,111,33,128,0.2578125,0.66,0.66,0.2972972972972973,20.181818181818183,1.635135135135135,4.8807434834805196e-05,0.0005020193297294249,True,9,3,0.3333333333333333,isolated,"7,8,Q07_E,L08_F,0;7,9,Q07_E,L09_G,0;7,10,Q07_E,L10_I,0;8,8,Q08_H,L08_F,1;8,9,Q08_H,L09_G,1;8,10,Q08_H,L10_I,1;9,8,Q09_G,L08_F,0;9,9,Q09_G,L09_G,0;9,10,Q09_G,L10_I,0"
qwen,llama,8,10,Q08_A,L10_A,31,26,20,37,0.5405405405405406,0.7692307692307693,0.6451612903225806,0.7692307692307693,2.930909090909091,6.8238213399503715,1.2202345640472864e-17,3.25395883745943e-16,True,6,3,0.5,moderate,"7,9,Q07_C,L09_C,0;7,10,Q07_C,L10_A,1;8,9,Q08_A,L09_C,0;8,10,Q08_A,L10_A,1;9,9,Q09_A,L09_C,0;9,10,Q09_A,L10_A,1"
qwen,llama,8,10,Q08_B,L10_C,48,9,9,48,0.1875,1.0,0.1875,1.0,1.5709090909090908,5.729166666666667,7.722848461007959e-08,1.0297131281343945e-06,True,6,6,1.0,high,"7,9,Q07_D,L09_B,1;7,10,Q07_D,L10_C,1;8,9,Q08_B,L09_B,1;8,10,Q08_B,L10_C,1;9,9,Q09_H,L09_B,1;9,10,Q09_H,L10_C,1"
qwen,llama,8,10,Q08_B,L10_F,48,24,22,50,0.44,0.9166666666666666,0.4583333333333333,0.9166666666666666,4.189090909090909,5.251736111111111,3.536224741211078e-17,7.072449482422156e-16,True,6,6,1.0,high,"7,9,Q07_D,L09_B,1;7,10,Q07_D,L10_F,1;8,9,Q08_B,L09_B,1;8,10,Q08_B,L10_F,1;9,9,Q09_H,L09_B,1;9,10,Q09_H,L10_F,1"
qwen,llama,8,10,Q08_C,L10_H,36,29,23,42,0.5476190476190477,0.7931034482758621,0.6388888888888888,0.7931034482758621,3.7963636363636364,6.0584291187739465,4.225123912621261e-19,1.6900495650485043e-17,True,6,6,1.0,high,"7,9,Q07_F,L09_A,1;7,10,Q07_F,L10_H,1;8,9,Q08_C,L09_A,1;8,10,Q08_C,L10_H,1;9,9,Q09_I,L09_A,1;9,10,Q09_I,L10_H,1"
qwen,llama,8,10,Q08_D,L10_D,2,2,2,2,1.0,1.0,1.0,1.0,0.014545454545454545,137.5,2.6542800265428002e-05,0.00023593600235936,True,6,6,1.0,high,"7,9,Q07_G,L09_I,1;7,10,Q07_G,L10_D,1;8,9,Q08_D,L09_I,1;8,10,Q08_D,L10_D,1;9,9,Q09_E,L09_I,1;9,10,Q09_E,L10_D,1"
qwen,llama,8,10,Q08_E,L10_I,77,115,77,115,0.6695652173913044,1.0,1.0,0.6695652173913044,32.2,2.391304347826087,1.0970557911024019e-39,8.776446328819215e-38,True,6,6,1.0,high,"7,9,Q07_B,L09_G,1;7,10,Q07_B,L10_I,1;8,9,Q08_E,L09_G,1;8,10,Q08_E,L10_I,1;9,9,Q09_B,L09_G,1;9,10,Q09_B,L10_I,1"
qwen,llama,8,10,Q08_F,L10_J,3,6,3,6,0.5,1.0,1.0,0.5,0.06545454545454546,45.83333333333333,5.833582475918242e-06,5.833582475918242e-05,True,6,6,1.0,high,"7,9,Q07_A,L09_D,1;7,10,Q07_A,L10_J,1;8,9,Q08_F,L09_D,1;8,10,Q08_F,L10_J,1;9,9,Q09_C,L09_D,1;9,10,Q09_C,L10_J,1"
qwen,llama,8,10,Q08_G,L10_E,28,49,19,58,0.3275862068965517,0.6785714285714286,0.6785714285714286,0.3877551020408163,4.989090909090909,3.8083090379008744,4.5778653522885684e-10,7.32458456366171e-09,True,6,4,0.6666666666666666,moderate,"7,9,Q07_E,L09_H,1;7,10,Q07_E,L10_E,0;8,9,Q08_G,L09_H,1;8,10,Q08_G,L10_E,1;9,9,Q09_D,L09_H,0;9,10,Q09_D,L10_E,1"
qwen,llama,8,10,Q08_H,L10_I,50,115,36,129,0.27906976744186046,0.72,0.72,0.3130434782608696,20.90909090909091,1.7217391304347824,1.9124497697286505e-06,2.1856568796898862e-05,True,6,2,0.3333333333333333,isolated,"7,9,Q07_E,L09_G,0;7,10,Q07_E,L10_I,0;8,9,Q08_H,L09_G,1;8,10,Q08_H,L10_I,1;9,9,Q09_G,L09_G,0;9,10,Q09_G,L10_I,0"
qwen,llama,9,4,Q09_A,L04_C,27,63,21,69,0.30434782608695654,0.7777777777777778,0.7777777777777778,0.3333333333333333,6.1854545454545455,3.3950617283950617,1.9201305262484952e-10,1.7281174736236455e-09,True,6,3,0.5,moderate,"8,4,Q08_A,L04_C,1;8,5,Q08_A,L05_C,0;9,4,Q09_A,L04_C,1;9,5,Q09_A,L05_C,0;10,4,Q10_D,L04_C,1;10,5,Q10_D,L05_C,0"
qwen,llama,9,4,Q09_B,L04_B,88,152,88,152,0.5789473684210527,1.0,1.0,0.5789473684210527,48.64,1.8092105263157894,1.466957267503796e-30,2.640523081506833e-29,True,6,6,1.0,high,"8,4,Q08_E,L04_B,1;8,5,Q08_E,L05_A,1;9,4,Q09_B,L04_B,1;9,5,Q09_B,L05_A,1;10,4,Q10_H,L04_B,1;10,5,Q10_H,L05_A,1"
qwen,llama,9,4,Q09_C,L04_C,7,63,7,63,0.1111111111111111,1.0,1.0,0.1111111111111111,1.6036363636363635,4.365079365079366,2.5320253094705975e-05,0.00015192151856823586,True,6,2,0.3333333333333333,isolated,"8,4,Q08_F,L04_C,0;8,5,Q08_F,L05_C,0;9,4,Q09_C,L04_C,1;9,5,Q09_C,L05_C,1;10,4,Q10_G,L04_C,0;10,5,Q10_G,L05_C,0"
