model_a,model_b,K_a,K_b,profile_a,profile_b,intersection_count,jaccard,overlap_coefficient,persistence_score,persistence_tier,pearson_240_traits,spearman_240_traits,centered_cosine_240_traits,evidence_role
qwen,gemma,10,7,Q10_F,G07_B,2,0.5,1.0,1.0,high,0.7996978606211127,0.7828686261914267,0.7996978606211124,secondary same-activation-space confirmation
qwen,gemma,10,7,Q10_G,G07_E,3,0.1304347826086956,1.0,1.0,high,0.9192341099247616,0.9217182589975519,0.9192341099247617,secondary same-activation-space confirmation
qwen,gemma,10,7,Q10_H,G07_A,77,0.7475728155339806,0.9390243902439024,1.0,high,0.853335459053046,0.85445320231254,0.8533354590530463,secondary same-activation-space confirmation
qwen,gemma,10,7,Q10_J,G07_G,33,0.6226415094339622,0.8918918918918919,1.0,high,0.882595596504727,0.8921864962933382,0.8825955965047267,secondary same-activation-space confirmation
qwen,gemma,10,8,Q10_A,G08_H,20,0.3333333333333333,0.5714285714285714,0.1666666666666666,isolated,0.7456020942951862,0.7429122033368634,0.7456020942951862,secondary same-activation-space confirmation
qwen,gemma,10,8,Q10_B,G08_C,13,0.40625,1.0,1.0,high,0.7938560213041773,0.7705871629715793,0.7938560213041772,secondary same-activation-space confirmation
qwen,gemma,10,8,Q10_D,G08_E,10,0.3571428571428571,0.5882352941176471,0.8333333333333334,high,0.9449625785925768,0.9408027917151338,0.9449625785925768,secondary same-activation-space confirmation
qwen,gemma,10,8,Q10_F,G08_B,2,0.5,1.0,1.0,high,0.7996978606211127,0.7828686261914267,0.7996978606211124,secondary same-activation-space confirmation
qwen,gemma,10,8,Q10_G,G08_A,3,0.3,1.0,0.8333333333333334,high,0.932465858841202,0.9327670619281584,0.932465858841202,secondary same-activation-space confirmation
qwen,gemma,10,8,Q10_H,G08_D,82,0.7522935779816514,1.0,1.0,high,0.8621608457325912,0.8657858643379224,0.8621608457325911,secondary same-activation-space confirmation
qwen,gemma,10,8,Q10_J,G08_G,24,0.5,0.6857142857142857,1.0,high,0.875580113682533,0.8915033247104984,0.875580113682533,secondary same-activation-space confirmation
qwen,gemma,10,9,Q10_A,G09_I,15,0.3846153846153846,0.7894736842105263,0.6666666666666666,moderate,0.8935620017686606,0.893571068942169,0.8935620017686607,secondary same-activation-space confirmation
qwen,gemma,10,9,Q10_B,G09_C,12,0.2857142857142857,0.9230769230769232,1.0,high,0.7622454590299388,0.7407923748676191,0.7622454590299388,secondary same-activation-space confirmation
qwen,gemma,10,9,Q10_D,G09_H,11,0.3793103448275862,0.5789473684210527,0.5,moderate,0.8096511583340036,0.8035148179655894,0.8096511583340036,secondary same-activation-space confirmation
qwen,gemma,10,9,Q10_F,G09_A,2,0.6666666666666666,1.0,1.0,high,0.8458812407829815,0.8372758207607769,0.8458812407829818,secondary same-activation-space confirmation
qwen,gemma,10,9,Q10_G,G09_I,3,0.1578947368421052,1.0,0.5,moderate,0.8862126642504206,0.8933853018281567,0.8862126642504208,secondary same-activation-space confirmation
qwen,gemma,10,9,Q10_H,G09_E,81,0.7570093457943925,0.9878048780487804,1.0,high,0.8640176709448467,0.8686921647945276,0.8640176709448467,secondary same-activation-space confirmation
qwen,gemma,10,9,Q10_I,G09_B,8,0.4444444444444444,0.8,0.1666666666666666,isolated,0.9295823462906381,0.9340439938193371,0.9295823462906379,secondary same-activation-space confirmation
qwen,gemma,10,9,Q10_J,G09_C,21,0.3684210526315789,0.5675675675675675,0.6666666666666666,moderate,0.8575025579053338,0.8608908140766331,0.8575025579053336,secondary same-activation-space confirmation
qwen,gemma,10,9,Q10_J,G09_G,14,0.3111111111111111,0.6363636363636364,1.0,high,0.8181141847528346,0.8375562075730479,0.8181141847528348,secondary same-activation-space confirmation
qwen,gemma,10,10,Q10_A,G10_H,22,0.5641025641025641,0.8461538461538461,1.0,high,0.9345237232346034,0.9364910849146684,0.9345237232346035,secondary same-activation-space confirmation
qwen,gemma,10,10,Q10_B,G10_B,13,0.325,1.0,1.0,high,0.8008867293546231,0.7803928887654298,0.8008867293546232,secondary same-activation-space confirmation
qwen,gemma,10,10,Q10_D,G10_J,13,0.4333333333333333,0.6190476190476191,0.75,high,0.9376914312762011,0.9338929495303735,0.9376914312762009,secondary same-activation-space confirmation
qwen,gemma,10,10,Q10_F,G10_C,2,1.0,1.0,1.0,high,0.8160356217513635,0.8103664994183924,0.8160356217513635,secondary same-activation-space confirmation
qwen,gemma,10,10,Q10_G,G10_I,3,0.4285714285714285,1.0,0.75,high,0.9180880579999809,0.9141903505269187,0.918088057999981,secondary same-activation-space confirmation
qwen,gemma,10,10,Q10_H,G10_A,73,0.7373737373737373,0.8902439024390244,1.0,high,0.8611746949194893,0.8639524991753327,0.8611746949194892,secondary same-activation-space confirmation
qwen,gemma,10,10,Q10_J,G10_G,19,0.475,0.8636363636363636,1.0,high,0.8736379638895736,0.891640479869442,0.8736379638895739,secondary same-activation-space confirmation
qwen,llama,4,4,Q04_A,L04_C,26,0.3714285714285714,0.7878787878787878,0.5,moderate,0.7545066741685156,0.7605097310717198,0.7545066741685155,secondary same-activation-space confirmation
qwen,llama,4,4,Q04_B,L04_B,125,0.8116883116883117,0.984251968503937,1.0,high,0.8126520423320563,0.8026345943505963,0.812652042332056,secondary same-activation-space confirmation
qwen,llama,4,4,Q04_C,L04_C,32,0.3950617283950617,0.64,1.0,high,0.49149335731872934,0.5047865414330109,0.49149335731872934,secondary same-activation-space confirmation
qwen,llama,4,4,Q04_D,L04_A,54,0.7941176470588235,0.9473684210526316,1.0,high,0.8692762382226905,0.8825387593534608,0.8692762382226903,secondary same-activation-space confirmation
qwen,llama,4,5,Q04_B,L05_A,112,0.8296296296296296,0.9333333333333332,1.0,high,0.8644249862192641,0.8667416100973973,0.864424986219264,secondary same-activation-space confirmation
qwen,llama,4,5,Q04_C,L05_C,24,0.3529411764705882,0.5714285714285714,1.0,high,0.47927813857801593,0.4944313269327591,0.479278138578016,secondary same-activation-space confirmation
qwen,llama,4,5,Q04_D,L05_B,46,0.696969696969697,0.9787234042553192,1.0,high,0.8500093142457434,0.8622641018073228,0.8500093142457436,secondary same-activation-space confirmation
qwen,llama,4,6,Q04_A,L06_B,18,0.4864864864864865,0.8181818181818182,0.6666666666666666,moderate,0.8375716065217669,0.840158683310474,0.837571606521767,secondary same-activation-space confirmation
qwen,llama,4,6,Q04_B,L06_D,115,0.8455882352941176,0.9274193548387096,1.0,high,0.8567612796769415,0.8591755065192102,0.8567612796769414,secondary same-activation-space confirmation
qwen,llama,4,6,Q04_C,L06_C,23,0.4181818181818181,0.8214285714285714,1.0,high,0.6963861087131817,0.6940710776228752,0.6963861087131817,secondary same-activation-space confirmation
qwen,llama,4,6,Q04_D,L06_A,40,0.6153846153846154,1.0,1.0,high,0.8334644449314429,0.8448818555877705,0.833464444931443,secondary same-activation-space confirmation
qwen,llama,4,7,Q04_A,L07_E,16,0.4444444444444444,0.8421052631578947,1.0,high,0.8130962732820619,0.8189248077223561,0.8130962732820619,secondary same-activation-space confirmation
qwen,llama,4,7,Q04_B,L07_C,113,0.8560606060606061,0.9576271186440678,1.0,high,0.8594317680929289,0.8617866629628985,0.8594317680929288,secondary same-activation-space confirmation
qwen,llama,4,7,Q04_C,L07_A,33,0.4714285714285714,0.66,0.3333333333333333,isolated,0.7763370957767941,0.7933887741106614,0.7763370957767942,secondary same-activation-space confirmation
qwen,llama,4,7,Q04_C,L07_B,12,0.2142857142857142,0.6666666666666666,0.8333333333333334,high,0.5583898942554398,0.5608309172034235,0.5583898942554397,secondary same-activation-space confirmation
qwen,llama,4,7,Q04_D,L07_F,45,0.6923076923076923,1.0,1.0,high,0.834458451829277,0.8459027066442124,0.8344584518292769,secondary same-activation-space confirmation
qwen,llama,4,8,Q04_A,L08_G,12,0.3157894736842105,0.7058823529411765,0.6666666666666666,moderate,0.7921443637360319,0.8069949131061301,0.7921443637360319,secondary same-activation-space confirmation
qwen,llama,4,8,Q04_B,L08_F,112,0.8235294117647058,0.9256198347107438,1.0,high,0.8614066176270132,0.8641104880293059,0.8614066176270129,secondary same-activation-space confirmation
qwen,llama,4,8,Q04_C,L08_D,36,0.5625,0.72,0.6666666666666666,moderate,0.8304242696939652,0.8463106998385387,0.8304242696939652,secondary same-activation-space confirmation
qwen,llama,4,8,Q04_D,L08_A,40,0.6153846153846154,1.0,1.0,high,0.8722211465432892,0.8814562752825569,0.872221146543289,secondary same-activation-space confirmation
qwen,llama,4,8,Q04_D,L08_E,12,0.1739130434782608,0.75,0.5,moderate,0.42405321443522437,0.41785100435771444,0.42405321443522426,secondary same-activation-space confirmation
qwen,llama,4,9,Q04_A,L09_E,20,0.4761904761904761,0.6896551724137931,0.6666666666666666,moderate,0.8438130086264728,0.8457664195558948,0.8438130086264726,secondary same-activation-space confirmation
qwen,llama,4,9,Q04_B,L09_G,108,0.8307692307692308,0.972972972972973,1.0,high,0.863424829248526,0.866257226687963,0.8634248292485259,secondary same-activation-space confirmation
qwen,llama,4,9,Q04_C,L09_A,27,0.5,0.8709677419354839,0.8333333333333334,high,0.8765743329642569,0.8832922446570252,0.8765743329642569,secondary same-activation-space confirmation
qwen,llama,4,9,Q04_D,L09_B,39,0.6,1.0,1.0,high,0.8377741297968333,0.8514644351464433,0.8377741297968334,secondary same-activation-space confirmation
qwen,llama,4,10,Q04_A,L10_A,20,0.5128205128205128,0.7692307692307693,0.5,moderate,0.8096480698352286,0.8249361968089722,0.8096480698352287,secondary same-activation-space confirmation
qwen,llama,4,10,Q04_B,L10_I,112,0.8615384615384616,0.9739130434782608,1.0,high,0.8571618987180456,0.8578326012604384,0.8571618987180458,secondary same-activation-space confirmation
qwen,llama,4,10,Q04_C,L10_H,26,0.490566037735849,0.896551724137931,1.0,high,0.8794330602804308,0.88584437229813,0.8794330602804309,secondary same-activation-space confirmation
qwen,llama,4,10,Q04_D,L10_B,10,0.144927536231884,0.7142857142857143,0.25,isolated,0.38563256563234066,0.3813017587110887,0.3856325656323407,secondary same-activation-space confirmation
qwen,llama,4,10,Q04_D,L10_C,9,0.1384615384615384,1.0,1.0,high,0.7433396326466029,0.7614967273737391,0.7433396326466029,secondary same-activation-space confirmation
qwen,llama,4,10,Q04_D,L10_F,24,0.3692307692307692,1.0,1.0,high,0.8331689913898317,0.8356282227121997,0.8331689913898317,secondary same-activation-space confirmation
qwen,llama,5,4,Q05_A,L04_C,24,0.3287671232876712,0.7058823529411765,0.5,moderate,0.7166581114436732,0.7234587406031353,0.7166581114436734,secondary same-activation-space confirmation
qwen,llama,5,4,Q05_B,L04_B,91,0.5986842105263158,1.0,1.0,high,0.764774874203678,0.7342731644646607,0.7647748742036778,secondary same-activation-space confirmation
qwen,llama,5,4,Q05_C,L04_A,51,0.8360655737704918,0.9272727272727272,1.0,high,0.8633002451698647,0.8739752426257399,0.8633002451698646,secondary same-activation-space confirmation
qwen,llama,5,4,Q05_D,L04_B,55,0.3395061728395062,0.8461538461538461,0.3333333333333333,isolated,0.6297402316813583,0.6366673032517924,0.6297402316813584,secondary same-activation-space confirmation
qwen,llama,5,4,Q05_E,L04_C,28,0.4307692307692308,0.9333333333333332,1.0,high,0.68895296688006,0.6927707078247884,0.68895296688006,secondary same-activation-space confirmation
qwen,llama,5,5,Q05_B,L05_A,91,0.7583333333333333,1.0,1.0,high,0.8339053372551783,0.8255195402697962,0.8339053372551785,secondary same-activation-space confirmation
qwen,llama,5,5,Q05_C,L05_B,44,0.7586206896551724,0.9361702127659576,1.0,high,0.844674618504369,0.8540226392819317,0.8446746185043689,secondary same-activation-space confirmation
qwen,llama,5,5,Q05_D,L05_D,37,0.4065934065934066,0.5873015873015873,0.5555555555555556,moderate,0.08140844399567514,0.055788294935675956,0.08140844399567514,secondary same-activation-space confirmation
qwen,llama,5,5,Q05_E,L05_C,25,0.5319148936170213,0.8333333333333334,1.0,high,0.6691710379195979,0.6796515564506327,0.669171037919598,secondary same-activation-space confirmation
qwen,llama,5,6,Q05_A,L06_B,18,0.4736842105263157,0.8181818181818182,0.6666666666666666,moderate,0.8374857619848344,0.840569280716679,0.8374857619848346,secondary same-activation-space confirmation
qwen,llama,5,6,Q05_B,L06_D,91,0.7338709677419355,1.0,1.0,high,0.8248330385716324,0.8157094741228145,0.8248330385716323,secondary same-activation-space confirmation
qwen,llama,5,6,Q05_C,L06_A,38,0.6666666666666666,0.95,1.0,high,0.828583056850027,0.8367610548794248,0.828583056850027,secondary same-activation-space confirmation
qwen,llama,5,6,Q05_D,L06_E,33,0.3666666666666666,0.5689655172413793,0.6666666666666666,moderate,0.09454447903958638,0.08401534748867166,0.09454447903958636,secondary same-activation-space confirmation
qwen,llama,5,6,Q05_E,L06_C,24,0.7058823529411765,0.8571428571428571,0.8888888888888888,high,0.819322612732322,0.8192555426309484,0.8193226127323218,secondary same-activation-space confirmation
qwen,llama,5,7,Q05_A,L07_E,16,0.4324324324324324,0.8421052631578947,1.0,high,0.8148578741304182,0.8197468706053923,0.8148578741304181,secondary same-activation-space confirmation
qwen,llama,5,7,Q05_B,L07_C,91,0.7711864406779662,1.0,1.0,high,0.8260016136489529,0.8156652025208769,0.8260016136489527,secondary same-activation-space confirmation
qwen,llama,5,7,Q05_C,L07_F,42,0.7241379310344828,0.9333333333333332,1.0,high,0.82923106867606,0.8373947464365699,0.82923106867606,secondary same-activation-space confirmation
qwen,llama,5,7,Q05_D,L07_A,34,0.4047619047619047,0.6415094339622641,0.6666666666666666,moderate,0.5386473749503677,0.5733207173735654,0.538647374950368,secondary same-activation-space confirmation
qwen,llama,5,7,Q05_E,L07_B,14,0.4117647058823529,0.7777777777777778,0.6666666666666666,moderate,0.727591007890419,0.727319050677963,0.7275910078904188,secondary same-activation-space confirmation
qwen,llama,5,8,Q05_A,L08_G,12,0.3076923076923077,0.7058823529411765,0.6666666666666666,moderate,0.777289366170671,0.79335231514436,0.7772893661706708,secondary same-activation-space confirmation
qwen,llama,5,8,Q05_B,L08_F,91,0.7520661157024794,1.0,1.0,high,0.8311288962211205,0.8218163509783155,0.8311288962211203,secondary same-activation-space confirmation
qwen,llama,5,8,Q05_C,L08_A,39,0.6964285714285714,0.975,1.0,high,0.8692401189140501,0.8748953974895396,0.86924011891405,secondary same-activation-space confirmation
qwen,llama,5,8,Q05_D,L08_D,32,0.3855421686746988,0.64,0.5555555555555556,moderate,0.4741116603891431,0.48981839962499335,0.47411166038914304,secondary same-activation-space confirmation
qwen,llama,5,8,Q05_E,L08_C,9,0.28125,0.8181818181818182,0.4444444444444444,isolated,0.7238911224492759,0.7216123543811523,0.7238911224492759,secondary same-activation-space confirmation
qwen,llama,5,9,Q05_A,L09_E,20,0.4651162790697674,0.6896551724137931,0.6666666666666666,moderate,0.86124462109308,0.8624394520738204,0.86124462109308,secondary same-activation-space confirmation
qwen,llama,5,9,Q05_B,L09_G,90,0.8035714285714286,0.989010989010989,1.0,high,0.8335148896672386,0.8265395232556119,0.8335148896672386,secondary same-activation-space confirmation
qwen,llama,5,9,Q05_C,L09_B,38,0.6785714285714286,0.9743589743589745,1.0,high,0.8339003500941035,0.8442785465025433,0.8339003500941036,secondary same-activation-space confirmation
qwen,llama,5,9,Q05_D,L09_H,29,0.3766233766233766,0.7073170731707317,0.4444444444444444,isolated,0.4840802484729462,0.4953688432090834,0.48408024847294606,secondary same-activation-space confirmation
qwen,llama,5,9,Q05_E,L09_A,17,0.3863636363636363,0.5666666666666667,0.8888888888888888,high,0.853866612157743,0.8653040851403667,0.8538666121577427,secondary same-activation-space confirmation
qwen,llama,5,9,Q05_E,L09_D,5,0.15625,0.7142857142857143,0.3333333333333333,isolated,0.6557070916361973,0.6503923679230542,0.6557070916361973,secondary same-activation-space confirmation
qwen,llama,5,10,Q05_A,L10_A,20,0.5,0.7692307692307693,0.5,moderate,0.7978037008017861,0.8146964357020086,0.797803700801786,secondary same-activation-space confirmation
qwen,llama,5,10,Q05_B,L10_I,91,0.7913043478260869,1.0,1.0,high,0.8242973160917983,0.8132780082987551,0.8242973160917985,secondary same-activation-space confirmation
qwen,llama,5,10,Q05_C,L10_C,9,0.1636363636363636,1.0,1.0,high,0.7331951483449625,0.7500355908956752,0.7331951483449627,secondary same-activation-space confirmation
qwen,llama,5,10,Q05_C,L10_F,23,0.4107142857142857,0.9583333333333334,1.0,high,0.8323177253144596,0.8309241479886803,0.8323177253144594,secondary same-activation-space confirmation
qwen,llama,5,10,Q05_E,L10_H,17,0.4047619047619047,0.5862068965517241,1.0,high,0.8520472384341716,0.8635549228285212,0.8520472384341714,secondary same-activation-space confirmation
qwen,llama,5,10,Q05_E,L10_J,5,0.1612903225806451,0.8333333333333334,0.3333333333333333,isolated,0.6574137846038317,0.6503585131686312,0.6574137846038315,secondary same-activation-space confirmation
qwen,llama,6,4,Q06_A,L04_C,23,0.3333333333333333,0.7931034482758621,0.5,moderate,0.744671306695613,0.74985503220542,0.7446713066956131,secondary same-activation-space confirmation
qwen,llama,6,4,Q06_B,L04_B,33,0.2049689440993788,0.7857142857142857,0.5,moderate,0.19169031031440148,0.24513099185749748,0.19169031031440148,secondary same-activation-space confirmation
qwen,llama,6,4,Q06_C,L04_D,2,0.25,0.6666666666666666,0.3333333333333333,isolated,0.5471820893070256,0.5558065244188266,0.5471820893070254,secondary same-activation-space confirmation
qwen,llama,6,4,Q06_D,L04_A,48,0.7741935483870968,0.9056603773584906,1.0,high,0.8392721641234768,0.8557362106981021,0.8392721641234768,secondary same-activation-space confirmation
qwen,llama,6,4,Q06_E,L04_B,102,0.6710526315789473,1.0,1.0,high,0.7898537469167922,0.7674603725759126,0.7898537469167919,secondary same-activation-space confirmation
qwen,llama,6,4,Q06_F,L04_C,29,0.3815789473684211,0.6904761904761905,1.0,high,0.39298772981220353,0.41501935797496475,0.3929877298122034,secondary same-activation-space confirmation
qwen,llama,6,5,Q06_B,L05_D,27,0.3461538461538461,0.6428571428571429,0.4444444444444444,isolated,0.2541032826053151,0.219588013680793,0.25410328260531506,secondary same-activation-space confirmation
qwen,llama,6,5,Q06_C,L05_C,5,0.1136363636363636,0.7142857142857143,0.8888888888888888,high,0.8026887353828708,0.8114993315856176,0.8026887353828709,secondary same-activation-space confirmation
qwen,llama,6,5,Q06_C,L05_E,2,0.25,0.6666666666666666,0.3333333333333333,isolated,0.5471820893070256,0.5558065244188266,0.5471820893070254,secondary same-activation-space confirmation
qwen,llama,6,5,Q06_D,L05_B,42,0.7241379310344828,0.8936170212765957,1.0,high,0.8170592798700018,0.8321264258060034,0.8170592798700018,secondary same-activation-space confirmation
qwen,llama,6,5,Q06_E,L05_A,102,0.85,1.0,1.0,high,0.8542795025802663,0.8523785135158595,0.8542795025802661,secondary same-activation-space confirmation
qwen,llama,6,5,Q06_F,L05_C,21,0.3333333333333333,0.5,1.0,high,0.38679142302072245,0.408360388201184,0.38679142302072245,secondary same-activation-space confirmation
qwen,llama,6,6,Q06_A,L06_B,18,0.5454545454545454,0.8181818181818182,0.6666666666666666,moderate,0.8405261149260854,0.8423479574298163,0.8405261149260855,secondary same-activation-space confirmation
qwen,llama,6,6,Q06_B,L06_E,25,0.3333333333333333,0.5952380952380952,0.5555555555555556,moderate,0.38489176847844475,0.36037865240715977,0.3848917684784447,secondary same-activation-space confirmation
qwen,llama,6,6,Q06_C,L06_C,5,0.1666666666666666,0.7142857142857143,1.0,high,0.8817468392125939,0.8834971093248144,0.8817468392125939,secondary same-activation-space confirmation
qwen,llama,6,6,Q06_C,L06_F,2,0.25,0.6666666666666666,0.3333333333333333,isolated,0.5471820893070256,0.5558065244188266,0.5471820893070254,secondary same-activation-space confirmation
qwen,llama,6,6,Q06_D,L06_A,37,0.6607142857142857,0.925,1.0,high,0.8000888995503126,0.8140731609923781,0.8000888995503126,secondary same-activation-space confirmation
qwen,llama,6,6,Q06_E,L06_D,102,0.8225806451612904,1.0,1.0,high,0.84575115677568,0.8433288772374519,0.8457511567756798,secondary same-activation-space confirmation
qwen,llama,6,6,Q06_F,L06_C,20,0.4,0.7142857142857143,0.7777777777777778,high,0.627264458050921,0.629852080765291,0.6272644580509208,secondary same-activation-space confirmation
qwen,llama,6,7,Q06_A,L07_E,16,0.5,0.8421052631578947,1.0,high,0.81865590112845,0.8227330335596102,0.81865590112845,secondary same-activation-space confirmation
qwen,llama,6,7,Q06_C,L07_B,5,0.25,0.7142857142857143,1.0,high,0.8464698970429381,0.8453080782652476,0.8464698970429383,secondary same-activation-space confirmation
qwen,llama,6,7,Q06_C,L07_G,2,0.25,0.6666666666666666,0.3333333333333333,isolated,0.5471820893070256,0.5558065244188266,0.5471820893070254,secondary same-activation-space confirmation
qwen,llama,6,7,Q06_D,L07_F,40,0.6896551724137931,0.8888888888888888,1.0,high,0.8006255143971729,0.8148848070278997,0.8006255143971728,secondary same-activation-space confirmation
qwen,llama,6,7,Q06_E,L07_C,101,0.8487394957983193,0.9901960784313726,1.0,high,0.8460405574271102,0.8415415198180523,0.8460405574271098,secondary same-activation-space confirmation
qwen,llama,6,7,Q06_F,L07_A,30,0.4615384615384615,0.7142857142857143,0.4444444444444444,isolated,0.803444278368345,0.8259492352297781,0.8034442783683451,secondary same-activation-space confirmation
qwen,llama,6,8,Q06_A,L08_G,12,0.3529411764705882,0.7058823529411765,0.6666666666666666,moderate,0.7919305026296133,0.805789163006302,0.7919305026296132,secondary same-activation-space confirmation
qwen,llama,6,8,Q06_C,L08_C,5,0.3846153846153846,0.7142857142857143,1.0,high,0.8459438067055957,0.8429590791506795,0.8459438067055958,secondary same-activation-space confirmation
qwen,llama,6,8,Q06_C,L08_H,2,0.25,0.6666666666666666,0.2222222222222222,isolated,0.5471820893070256,0.5558065244188266,0.5471820893070254,secondary same-activation-space confirmation
qwen,llama,6,8,Q06_D,L08_A,39,0.7222222222222222,0.975,1.0,high,0.8456761788169204,0.8563464643483393,0.8456761788169205,secondary same-activation-space confirmation
qwen,llama,6,8,Q06_E,L08_F,101,0.8278688524590164,0.9901960784313726,1.0,high,0.850309382603469,0.847064185142103,0.850309382603469,secondary same-activation-space confirmation
qwen,llama,6,8,Q06_F,L08_D,33,0.559322033898305,0.7857142857142857,0.7777777777777778,high,0.8492700969090822,0.8697121477803432,0.849270096909082,secondary same-activation-space confirmation
qwen,llama,6,9,Q06_A,L09_E,18,0.45,0.6206896551724138,0.6666666666666666,moderate,0.8488833902766335,0.8497621486484138,0.8488833902766336,secondary same-activation-space confirmation
qwen,llama,6,9,Q06_B,L09_H,26,0.4561403508771929,0.6341463414634146,0.4444444444444444,isolated,0.6290888090879012,0.6226809493220367,0.6290888090879011,secondary same-activation-space confirmation
qwen,llama,6,9,Q06_C,L09_D,5,0.5555555555555556,0.7142857142857143,1.0,high,0.8083975510014958,0.80226566433445,0.808397551001496,secondary same-activation-space confirmation
qwen,llama,6,9,Q06_D,L09_B,36,0.6428571428571429,0.9230769230769232,1.0,high,0.8050836049551227,0.8212286671643603,0.8050836049551225,secondary same-activation-space confirmation
qwen,llama,6,9,Q06_E,L09_G,102,0.918918918918919,1.0,1.0,high,0.85396375140838,0.8535452004375074,0.8539637514083798,secondary same-activation-space confirmation
qwen,llama,6,9,Q06_F,L09_A,27,0.5869565217391305,0.8709677419354839,0.8888888888888888,high,0.8686377166285976,0.8766436917307591,0.8686377166285976,secondary same-activation-space confirmation
qwen,llama,6,10,Q06_A,L10_A,20,0.5714285714285714,0.7692307692307693,0.5,moderate,0.8105448142943783,0.8249778641990311,0.8105448142943784,secondary same-activation-space confirmation
qwen,llama,6,10,Q06_C,L10_D,2,0.2857142857142857,1.0,0.1666666666666666,isolated,0.5785407666316478,0.585879095123179,0.5785407666316478,secondary same-activation-space confirmation
qwen,llama,6,10,Q06_C,L10_J,5,0.625,0.8333333333333334,1.0,high,0.8057630614802948,0.7975225264327503,0.8057630614802945,secondary same-activation-space confirmation
qwen,llama,6,10,Q06_D,L10_C,9,0.1698113207547169,1.0,1.0,high,0.7090653280288102,0.7314449903644159,0.7090653280288102,secondary same-activation-space confirmation
qwen,llama,6,10,Q06_D,L10_F,24,0.4528301886792453,1.0,1.0,high,0.8075958269923331,0.8108456744040694,0.8075958269923332,secondary same-activation-space confirmation
qwen,llama,6,10,Q06_E,L10_I,102,0.8869565217391304,1.0,1.0,high,0.8456290492957448,0.8411977638500666,0.8456290492957446,secondary same-activation-space confirmation
qwen,llama,6,10,Q06_F,L10_H,27,0.6136363636363636,0.9310344827586208,1.0,high,0.8739479201194083,0.8814580114238093,0.8739479201194081,secondary same-activation-space confirmation
qwen,llama,7,4,Q07_A,L04_C,8,0.1269841269841269,1.0,0.5,moderate,0.8706366736739386,0.8755073872810291,0.8706366736739386,secondary same-activation-space confirmation
qwen,llama,7,4,Q07_B,L04_B,93,0.6118421052631579,1.0,1.0,high,0.7808961064896668,0.7532335630826922,0.7808961064896667,secondary same-activation-space confirmation
qwen,llama,7,4,Q07_C,L04_C,21,0.3,0.75,0.5,moderate,0.6956529060032285,0.6989869615791939,0.6956529060032286,secondary same-activation-space confirmation
qwen,llama,7,4,Q07_D,L04_A,51,0.8360655737704918,0.9272727272727272,1.0,high,0.859384885972394,0.8731896387090052,0.8593848859723937,secondary same-activation-space confirmation
qwen,llama,7,4,Q07_E,L04_B,40,0.2547770700636942,0.8888888888888888,0.3333333333333333,isolated,0.5845409194575056,0.6078291289779336,0.5845409194575055,secondary same-activation-space confirmation
qwen,llama,7,4,Q07_F,L04_C,29,0.3766233766233766,0.6744186046511628,1.0,high,0.39676112903214134,0.4171782496223892,0.39676112903214134,secondary same-activation-space confirmation
qwen,llama,7,4,Q07_G,L04_D,3,1.0,1.0,1.0,high,0.6255204952058128,0.6040990294970398,0.6255204952058129,secondary same-activation-space confirmation
qwen,llama,7,5,Q07_A,L05_C,8,0.1904761904761904,1.0,0.6666666666666666,moderate,0.8330070953048503,0.8410293581485787,0.8330070953048506,secondary same-activation-space confirmation
qwen,llama,7,5,Q07_B,L05_A,93,0.775,1.0,1.0,high,0.8480804898626214,0.8424182711505406,0.8480804898626216,secondary same-activation-space confirmation
qwen,llama,7,5,Q07_D,L05_B,44,0.7586206896551724,0.9361702127659576,1.0,high,0.8387681676456014,0.8513828365075781,0.8387681676456012,secondary same-activation-space confirmation
qwen,llama,7,5,Q07_F,L05_C,21,0.328125,0.5,1.0,high,0.3867445960657204,0.40696453063421234,0.3867445960657205,secondary same-activation-space confirmation
qwen,llama,7,5,Q07_G,L05_E,3,1.0,1.0,1.0,high,0.6255204952058128,0.6040990294970398,0.6255204952058129,secondary same-activation-space confirmation
qwen,llama,7,6,Q07_A,L06_C,7,0.2413793103448276,0.875,0.8888888888888888,high,0.8269252376446324,0.8323382350388027,0.8269252376446325,secondary same-activation-space confirmation
qwen,llama,7,6,Q07_B,L06_D,93,0.75,1.0,1.0,high,0.8393199734917476,0.8330387680341671,0.8393199734917475,secondary same-activation-space confirmation
qwen,llama,7,6,Q07_C,L06_B,17,0.5151515151515151,0.7727272727272727,0.6666666666666666,moderate,0.8253292226743072,0.8241801072935292,0.8253292226743075,secondary same-activation-space confirmation
qwen,llama,7,6,Q07_D,L06_A,38,0.6666666666666666,0.95,1.0,high,0.8226664998387461,0.8341637875657562,0.8226664998387461,secondary same-activation-space confirmation
qwen,llama,7,6,Q07_F,L06_C,20,0.392156862745098,0.7142857142857143,0.6666666666666666,moderate,0.6248488996572565,0.6261827462282331,0.6248488996572567,secondary same-activation-space confirmation
qwen,llama,7,6,Q07_G,L06_F,3,1.0,1.0,1.0,high,0.6255204952058128,0.6040990294970398,0.6255204952058129,secondary same-activation-space confirmation
qwen,llama,7,7,Q07_A,L07_B,7,0.3684210526315789,0.875,1.0,high,0.8357252602164237,0.8359190263719855,0.8357252602164236,secondary same-activation-space confirmation
