run_id,role,family,response_id,sp_idx,q_idx,original_score,score_class,truncated,activation_relpath,pc1,pc2,pc3
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q69,3,69,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q69.pt,-59.308061928762186,2.52044450600532,9.05220222002515
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q70,3,70,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q70.pt,-52.51384468496511,12.974240593036596,9.934891533246121
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q71,3,71,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q71.pt,-40.29521504506829,-0.7838980790757799,1.1333931154583141
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q72,3,72,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q72.pt,-47.60779785166078,14.237376021189924,12.96014641514503
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q73,3,73,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q73.pt,-40.314404251650686,10.837706989385605,10.793862050127828
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q74,3,74,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q74.pt,-49.1753433897682,12.9966774015117,4.744237582705869
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q75,3,75,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q75.pt,-62.43248278143047,16.336898641000968,0.479355602882361
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q76,3,76,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q76.pt,-35.77665860111032,7.321456164996766,8.425392886009131
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q77,3,77,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q77.pt,-45.92824743478163,6.2446611094137765,9.747254020512468
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q78,3,78,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q78.pt,-53.79411461755913,8.530608410266524,-1.3727037984655148
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q79,3,79,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q79.pt,-66.68530130260807,12.43570120923303,-2.3845344666798383
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q80,3,80,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q80.pt,-49.61244491286929,6.343894699782833,2.1065464918636723
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q81,3,81,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q81.pt,-65.29342230327714,16.156413550608576,4.334827713345275
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q82,3,82,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q82.pt,-53.52589765909069,13.789474801574801,19.278084810283275
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q83,3,83,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q83.pt,-44.92616550069535,12.642684364450108,-2.8966303975062857
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q84,3,84,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q84.pt,-51.82755001345682,13.952776036689144,4.041359726740604
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q85,3,85,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q85.pt,-44.97770188663805,-4.130705535922239,15.104764569777085
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q86,3,86,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q86.pt,-55.87755571910111,3.7534530087088935,10.499086923989307
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q87,3,87,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q87.pt,-37.67876294607441,-4.136691565764743,15.094567133563205
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q88,3,88,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q88.pt,-63.996979340914706,6.421500669256397,2.8287548459128953
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q89,3,89,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q89.pt,-21.261047118678214,15.89991101372124,8.78109623196962
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q90,3,90,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q90.pt,-48.441742293048165,16.730972278385558,-3.69132807231591
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q91,3,91,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q91.pt,-18.48883176564021,9.19958445896957,23.171488799784644
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q92,3,92,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q92.pt,-27.610902670286638,36.98899366947517,7.314645937794687
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q93,3,93,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q93.pt,-52.50029935420291,16.084959278648803,-0.6739539417208539
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q94,3,94,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q94.pt,-31.54907651449568,19.11316738060864,19.986329047743588
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q95,3,95,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q95.pt,-40.014312854603496,13.627320713369379,-3.159309369007678
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q96,3,96,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q96.pt,-17.67101813337796,27.62131897414088,17.589186518595966
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q97,3,97,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q97.pt,-28.49257113437701,-2.046631951880486,-1.1530261978792042
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q98,3,98,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q98.pt,-51.73532070324832,11.108196512913095,3.099942822355642
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q99,3,99,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q99.pt,-42.45604338336377,20.152145528354705,3.80110266520093
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q100,3,100,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q100.pt,-35.624592080072205,2.6817883661031447,22.733551201344312
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q101,3,101,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q101.pt,-42.497185124179154,19.632710811652444,16.79048918312162
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q102,3,102,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q102.pt,-50.196131472762566,-5.966358169127889,11.809811618786163
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q103,3,103,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q103.pt,-32.396302810496564,9.358547127062645,10.158758416789079
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q104,3,104,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q104.pt,-27.44965328088844,-5.953470735601565,18.605521144153844
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q105,3,105,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q105.pt,-50.28200887235898,12.257609117794589,5.03556618821648
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q106,3,106,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q106.pt,-51.59152914354319,1.0549112093907551,10.239749590471268
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q107,3,107,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q107.pt,-49.601244203746894,6.563031031100679,10.338849505831586
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q108,3,108,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q108.pt,-50.575290311880146,15.788573754417232,3.038981956195475
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q109,3,109,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q109.pt,-22.927730897379707,16.487421607619783,4.955448897516694
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q110,3,110,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q110.pt,-46.94686704178509,23.824043194229716,11.049397225352434
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q111,3,111,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q111.pt,-37.33909510154695,4.798717132237998,21.672622609947844
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q112,3,112,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q112.pt,-29.3541459025885,7.219906907990065,21.103714260662503
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q113,3,113,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q113.pt,-44.99238750913336,11.204095013000616,16.16641636305636
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q114,3,114,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q114.pt,-23.430546289274762,11.960845501354301,11.23093468380777
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q115,3,115,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q115.pt,-31.819477720875575,2.2947520999279725,15.552958638500135
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q116,3,116,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q116.pt,-30.80933274406963,-2.0481421052147337,19.609556715163645
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q117,3,117,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q117.pt,-41.732712890223,3.8002768078328466,11.658783044003785
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q118,3,118,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q118.pt,-25.839567996658097,15.297545878526918,17.210518505693557
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q119,3,119,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q119.pt,-39.23783620299093,12.10235265849345,20.03153502054809
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q120,3,120,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q120.pt,-34.52752694266989,19.444493019025085,25.218782461958845
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q121,3,121,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q121.pt,-28.76671820963471,10.346422822675951,-2.9032215042234744
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q122,3,122,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q122.pt,-38.95400814588883,11.57051902854331,6.439831313927281
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q123,3,123,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q123.pt,-45.79171949047543,25.850795504034128,0.5849213171234692
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q124,3,124,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q124.pt,-17.85604172618988,6.424867032169442,24.70762628717535
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q125,3,125,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q125.pt,-45.571791638586845,22.44175135438642,-1.8609272825789094
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q126,3,126,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q126.pt,-59.5934297338613,17.33456283697922,0.9935261413420589
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q127,3,127,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q127.pt,-7.954582744866809,3.380704623226233,5.638318622883355
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q128,3,128,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q128.pt,-46.68370372275227,1.1531882761354315,11.241420058812702
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q129,3,129,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q129.pt,-49.764304587334905,9.064457273265994,6.964448484697458
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q130,3,130,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q130.pt,-38.20366864809002,-1.247618586968629,19.10982275854335
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q131,3,131,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q131.pt,-32.352027779525166,28.45288258760568,19.17064590253672
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q132,3,132,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q132.pt,-52.076123685715096,19.330226738369205,13.003135271965522
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q133,3,133,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q133.pt,-48.93003409391327,13.727164551976461,6.274017601086381
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q134,3,134,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q134.pt,-54.80966763366452,9.38186326175579,16.980834270123193
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q135,3,135,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q135.pt,-48.417858929594125,31.884237821573763,18.483249084917986
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q136,3,136,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q136.pt,-66.57568661908059,8.958207782566756,9.6373657762931
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q137,3,137,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q137.pt,-42.74303779387559,18.18555566831882,-0.16731492308207552
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q138,3,138,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q138.pt,-54.675064227861874,8.729458928581584,7.319528174652105
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q139,3,139,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q139.pt,-47.94174502917332,21.640109821134526,-4.925038245748772
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q140,3,140,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q140.pt,-38.07345300183784,15.921251513410414,7.793190264979275
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q141,3,141,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q141.pt,-59.3540042157944,8.894041546448753,2.4244373332238323
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q142,3,142,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q142.pt,-32.123832663068335,7.1405209005776795,11.513135442526522
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q143,3,143,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q143.pt,-44.632308578820435,2.910314448639868,8.681626619202213
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q144,3,144,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q144.pt,-42.97904133688051,7.405977357010129,-4.072327854741714
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q145,3,145,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q145.pt,-46.6555945001649,29.383627521280026,11.972929540109815
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q146,3,146,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q146.pt,-34.305270561454776,9.040934311020127,20.01118327607506
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q147,3,147,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q147.pt,-57.30232211222753,7.6568991124232895,0.013522724216961879
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q148,3,148,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q148.pt,-41.82476908603135,23.431860773100198,17.849843650479823
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q149,3,149,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q149.pt,-16.70130238909624,0.9888332804989827,27.986110901184393
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q150,3,150,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q150.pt,-61.30503019317392,-0.21681840806729724,2.212087769836709
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q151,3,151,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q151.pt,-47.36631988108957,20.97115419427176,26.870919478526556
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q152,3,152,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q152.pt,-55.576284723102496,14.246426756975005,-1.165922283907188
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q153,3,153,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q153.pt,-53.199106754241676,21.585872302765424,14.449789879516658
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q154,3,154,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q154.pt,-46.13088478140699,13.6792491415053,-4.882367882052232
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q155,3,155,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q155.pt,-41.1280968584559,11.700124518523086,3.7527741804009804
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q156,3,156,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q156.pt,-46.40712121471486,13.960919751805594,-3.075636579022743
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q157,3,157,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q157.pt,-63.70408807236119,20.436020889970933,-16.131887835577263
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q158,3,158,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q158.pt,-43.56136894849817,13.434337649522808,9.530057750723925
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q159,3,159,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q159.pt,-56.296894521210234,20.119649906251457,3.029436943373674
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q160,3,160,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q160.pt,-45.70465694122454,-3.0110134422059516,10.524117903475284
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q161,3,161,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q161.pt,-46.09528018705354,2.118400248370172,11.456987562174968
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q162,3,162,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q162.pt,-46.39345340854263,-6.663294954916708,0.22775451055300333
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q163,3,163,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q163.pt,-40.57364315857463,11.761293525709299,23.104493369455827
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q164,3,164,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q164.pt,-59.149316467415645,4.385485506140038,14.790637646826147
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q165,3,165,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q165.pt,-36.463169924229085,18.56257822840741,4.13484679290684
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q166,3,166,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q166.pt,-58.36084095431718,12.954133547396431,5.469883504890759
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q167,3,167,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q167.pt,-24.455101953335088,11.967162894855909,18.205300780057343
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q168,3,168,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q168.pt,-49.00979656037865,10.32038495337692,-0.5796551285506983
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q169,3,169,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q169.pt,-33.345279581230145,18.920280344153376,17.047750224808812
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q170,3,170,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q170.pt,-25.633662492687222,6.65945803962917,28.74410175065967
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q171,3,171,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q171.pt,-38.71696661512789,19.23140920037072,8.71916728795948
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q172,3,172,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q172.pt,-58.81891546904677,6.133134325988871,15.702204483153718
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q173,3,173,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q173.pt,-46.449226161407665,8.918661505303685,8.436664274754822
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q174,3,174,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q174.pt,-43.128753196645796,1.7037357246630758,3.2801477230912153
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q175,3,175,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q175.pt,-60.33481380516156,4.330807605733433,5.952780301199602
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q176,3,176,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q176.pt,-27.171758276601857,10.84464226795657,7.772083379862251
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q177,3,177,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q177.pt,-36.62503365681385,15.19147282869094,7.03860047742696
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q178,3,178,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q178.pt,-41.4641332103463,16.811103835365376,1.3749874447668022
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q179,3,179,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q179.pt,-37.88309926541653,19.827221439457652,0.2738419757749868
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q180,3,180,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q180.pt,-36.248877786090134,22.057515272943494,-3.8324517813514682
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q181,3,181,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q181.pt,-20.177316872723566,0.7793000199952185,19.963850332983988
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q182,3,182,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q182.pt,-36.64528298347885,21.071462888660797,19.021380979760114
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q183,3,183,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q183.pt,-16.17410265711814,3.76497324389993,20.025245392792463
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q184,3,184,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q184.pt,-23.966095831403184,7.2131458469786525,15.752258541832411
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q185,3,185,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q185.pt,-23.57542286040966,-0.5022542232699045,18.98106522642614
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q186,3,186,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q186.pt,-35.53049979419795,18.789759689847717,20.614890837467982
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q187,3,187,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q187.pt,-39.894009110359654,15.57339498848164,15.515082637816386
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q188,3,188,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q188.pt,-28.412100444732996,13.262077949380885,24.718828384434776
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q189,3,189,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q189.pt,-46.17268400721475,12.121784673306776,-0.6897291396850043
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q190,3,190,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q190.pt,-23.884487123165325,18.153310006796954,19.630387196513652
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q191,3,191,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q191.pt,-38.353052660210174,4.362285993055558,6.541253157575975
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q192,3,192,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q192.pt,-49.211091217371646,13.847223334797688,9.765819922539734
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp3_q193,3,193,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp3_q193.pt,-43.87959732425461,16.889442916498872,6.235501308282728
