permutation_index,seed,global_max_fisher_z,global_max_back_transformed_r,global_maximizing_K,MFamily_A_max_r,MFamily_B_max_r,MFamily_C_max_r,MFamily_D_max_r
11101,2026091312,0.402091084194,0.381736751983,8,0.551500443857,0.413662010222,0.237327419894,0.421949258062
11102,2026091312,0.614541943859,0.547316385947,8,0.49216290054,0.569418990406,0.761932638828,0.415085428646
11103,2026091312,0.697096097985,0.602521320156,10,0.563803098026,0.714505884105,0.539854896189,0.705747025537
11104,2026091312,0.496908945655,0.459682734931,8,0.589692371484,0.425066012064,0.574843879554,0.359977497042
11105,2026091312,0.522069743685,0.479295865804,8,0.523238425356,0.540217764559,0.513756227869,0.525657415568
11106,2026091312,0.549198208066,0.49991904343,8,0.625402676275,0.720892404422,0.345058794193,0.562964475485
11107,2026091312,0.5043450237,0.465527422332,8,0.650312708321,0.607160056894,0.357988702946,0.419119133158
11108,2026091312,0.492344598156,0.456075327727,8,0.668265760589,0.381130642711,0.357817853035,0.574373690779
11109,2026091312,0.564841238882,0.511560593462,10,0.722900917757,0.673187706889,0.311363740252,0.444938260155
11110,2026091312,0.438868092904,0.412705767254,10,0.64624945027,0.384046534203,0.288032995026,0.366480753994
11111,2026091312,0.339463640095,0.32699847084,10,0.214127147531,0.346782961095,0.527648120092,0.34267859806
11112,2026091312,0.626757324381,0.555815341392,8,0.56652447835,0.832043011483,0.325783515577,0.555821268977
11113,2026091312,0.444090351789,0.417029182039,10,0.521645689426,0.471977993256,0.470661202999,0.305942095471
11114,2026091312,0.583049177164,0.524878102027,10,0.179437492024,0.712465700023,0.649074691177,0.532529561734
11115,2026091312,0.593159888033,0.532164426153,10,0.52628375033,0.511802508922,0.57649887538,0.51188186637
11116,2026091312,0.695825158339,0.601711152231,8,0.760821174094,0.681550566429,0.315401984111,0.624897249089
11117,2026091312,0.678988209701,0.590861232015,10,0.59220585875,0.790062531011,0.349069808494,0.574410611595
11118,2026091312,0.579459664781,0.522272591878,8,0.519432703741,0.604506327052,0.48139700033,0.544658166564
11119,2026091312,0.398672492543,0.378812522851,10,0.314985053853,0.22079022048,0.712476250174,0.297916485766
11120,2026091312,0.205370792016,0.202531366901,5,0.202757532712,0.275282550007,0.191823986186,0.237909777227
11121,2026091312,0.332203458766,0.320499290873,10,0.395219243096,0.220233536679,0.200179439848,0.54739592872
11122,2026091312,0.730423848168,0.623324586985,8,0.795128591345,0.565558932752,0.419103479218,0.795760366542
11123,2026091312,0.502132161869,0.46379233802,5,0.224787772813,0.558772322717,0.568133825027,0.558594835152
11124,2026091312,0.444952529257,0.417741159176,10,0.361517629124,0.537560778657,0.515018671528,0.502923648454
11125,2026091312,0.420153460429,0.39705970629,10,0.525881098496,0.286921848099,0.495120582987,0.364987770773
11126,2026091312,0.694839455812,0.601081956548,10,0.416210165304,0.716301357681,0.698046186468,0.676333505192
11127,2026091312,0.467331970309,0.436041078438,10,0.362880443135,0.443228660351,0.558100145876,0.365151707461
11128,2026091312,0.647472963733,0.569966324316,8,0.494897008275,0.643227559916,0.750798890209,0.616444763276
11129,2026091312,0.669640776627,0.584743536616,10,0.676000520251,0.454384461355,0.483970180481,0.741192731095
11130,2026091312,0.517700066202,0.47592296779,10,0.363051932788,0.623120159371,0.571574423043,0.518600514142
11131,2026091312,0.477446420791,0.444196205241,10,0.415521091922,0.536319687857,0.297003527323,0.574388367264
11132,2026091312,0.460185490983,0.430235379606,10,0.483408929009,0.694421016596,0.231568073941,0.258747230181
11133,2026091312,0.442541800073,0.415749118492,10,0.250936787762,0.410067960833,0.686788864295,0.449991452099
11134,2026091312,0.364617048384,0.349274355786,8,0.371196004436,0.640560141454,0.307461338731,0.129931731481
11135,2026091312,0.404796228016,0.384045304708,10,0.395518775895,0.554160338596,0.39839219093,0.44348493481
11136,2026091312,0.470232548563,0.438387190588,10,0.465468614305,0.163510951924,0.693762075666,0.355427828565
11137,2026091312,0.437960262704,0.411952282088,10,0.505791997721,0.592499588277,0.329485570014,0.27158277913
11138,2026091312,0.454100273788,0.425263596078,10,0.291429411055,0.368530087509,0.748096892544,0.207595089591
11139,2026091312,0.427353769236,0.403107445544,10,0.285580672895,0.582608033907,0.539512544089,0.294038110625
11140,2026091312,0.584325019641,0.525801834612,8,0.489195105606,0.55695442356,0.513151486826,0.632678943916
11141,2026091312,0.473754798727,0.44122812453,7,0.384721143638,0.34697881324,0.427377226453,0.749897421021
11142,2026091312,0.554593724925,0.503955191885,10,0.512721536177,0.534325578345,0.736770102762,0.409706144975
11143,2026091312,0.664348083006,0.581249767147,10,0.768197635805,0.60417432006,0.53310190806,0.621475875363
11144,2026091312,0.396325682286,0.376800692522,8,0.296592165102,0.431777090346,0.644313580968,0.163190412656
11145,2026091312,0.535068256072,0.489245751592,10,0.428082773672,0.618151245037,0.551545587617,0.47337168581
11146,2026091312,0.602443927394,0.53878632841,10,0.481867906361,0.751031431998,0.55332361217,0.391009507448
11147,2026091312,0.664593817654,0.581412456786,8,0.771509104511,0.620194639902,0.539994191695,0.50076317114
11148,2026091312,0.447060330829,0.419479599895,10,0.439302697829,0.289818269258,0.365304862242,0.592974458082
11149,2026091312,0.388932474554,0.37043955854,10,0.370530723522,0.45460809614,0.285052924807,0.524522479435
11150,2026091312,0.509144482623,0.469278353337,10,0.427314916266,0.449193035351,0.42516765236,0.668230723233
11151,2026091312,0.426365517132,0.402279450491,8,0.517195227271,0.421007984215,0.273784955608,0.488929492228
11152,2026091312,0.409042563356,0.387659429086,10,0.446675416372,0.334584717399,0.332031436317,0.488815476913
11153,2026091312,0.499339855472,0.46159782974,10,0.423293810691,0.551529781581,0.655779239623,0.336284577157
11154,2026091312,0.452995946457,0.424358560717,10,0.327756441218,0.643480946853,0.562661187666,0.232075544906
11155,2026091312,0.742612506419,0.630720982371,10,0.777274546885,0.5431513758,0.390341472128,0.758451820089
11156,2026091312,0.560548029475,0.508383935054,8,0.600310591055,0.286540179435,0.742168625993,0.356963383558
11157,2026091312,0.267810393943,0.261586229279,8,0.229567735573,0.28021340672,0.273051460849,0.365932189308
11158,2026091312,0.409305152775,0.387882533894,10,0.386668760363,0.504375506624,0.363676352478,0.373469670887
11159,2026091312,0.470891444958,0.438919304302,8,0.468788500919,0.384874937656,0.444699297397,0.533673935134
11160,2026091312,0.716167199243,0.614529563052,10,0.560557790397,0.792130616473,0.520455369814,0.581773107819
11161,2026091312,0.317464550254,0.307212558134,7,0.474366691053,0.183468745042,0.34947104673,0.379347291451
11162,2026091312,0.423382781775,0.399776411531,8,0.404796800758,0.184311868549,0.578732351277,0.517154391007
11163,2026091312,0.679520985432,0.591207897521,10,0.54899043751,0.797639347429,0.371943944526,0.550000874733
11164,2026091312,0.513406151689,0.4725948556,10,0.627369524279,0.291373354661,0.416329458583,0.632331136478
11165,2026091312,0.509219446098,0.469336806136,8,0.542472565124,0.576111920872,0.594562700686,0.319919294084
11166,2026091312,0.325297412312,0.314288985043,10,0.270495793135,0.399739680305,0.330178935555,0.365323030557
11167,2026091312,0.454604979989,0.425676937852,10,0.48896855185,0.324108658721,0.485549651192,0.587442663969
11168,2026091312,0.593778942343,0.532608018722,10,0.496660014712,0.391967484083,0.689041365961,0.577598505303
11169,2026091312,0.475653841901,0.442756175483,10,0.483424238874,0.296269059006,0.532124228551,0.510039365139
11170,2026091312,0.390421692554,0.371723708535,10,0.442968021176,0.524916803169,0.344661909365,0.22667398266
11171,2026091312,0.421789462427,0.398436886254,8,0.409234078425,0.589833224329,0.502157782172,0.276070821069
11172,2026091312,0.438802488809,0.412651335772,10,0.387424666781,0.359434748223,0.46433424288,0.494824797041
11173,2026091312,0.380840035018,0.363436767975,8,0.215764750747,0.452327232329,0.306724539052,0.474456888031
11174,2026091312,0.384783034578,0.366854036613,6,0.363296759664,0.340381430339,0.477180907954,0.506158013378
11175,2026091312,0.558806092832,0.507091065675,5,0.563317509596,0.215840002236,0.711671240868,0.568316255987
11176,2026091312,0.672498105533,0.586620731791,8,0.659646689494,0.658303310134,0.407979341648,0.770678878761
11177,2026091312,0.554681479001,0.504020656089,10,0.47673550034,0.656931008498,0.672129996821,0.298540514904
11178,2026091312,0.448702904892,0.420832208278,6,0.496444388325,0.384362130731,0.694717796909,0.264545221751
11179,2026091312,0.562219619522,0.509622441942,10,0.59739664823,0.566486888075,0.428039837095,0.59699472449
11180,2026091312,0.522044811674,0.479276661058,8,0.671283825281,0.597821894491,0.373499219728,0.475937350639
11181,2026091312,0.551201601473,0.501420245147,10,0.281790790935,0.612961865682,0.480706740873,0.647820259401
11182,2026091312,0.285535515137,0.278020546096,10,0.327997909521,0.376844269067,0.364045443441,0.262802323044
11183,2026091312,0.628166834681,0.556788647538,10,0.459101493271,0.725809097606,0.358711915028,0.688824838362
11184,2026091312,0.633634827337,0.560549999134,10,0.531108259695,0.616386191351,0.653716491887,0.551431793897
11185,2026091312,0.388054038477,0.369681419754,10,0.228497558023,0.65332690305,0.344320260111,0.373874773106
11186,2026091312,0.317994043559,0.307692000062,10,0.396073006999,0.304284798237,0.261106037328,0.349733441314
11187,2026091312,0.32079754264,0.310227885507,10,0.305913402285,0.458666222694,0.292037579511,0.253400738064
11188,2026091312,0.489941512762,0.454170010863,10,0.400782141725,0.473052208365,0.476611347991,0.520642133055
11189,2026091312,0.805547760819,0.667126859289,10,0.754246399804,0.791732184815,0.665535796682,0.46727350936
11190,2026091312,0.664809186751,0.581555004566,6,0.55578826734,0.577215297243,0.84564774927,0.459833013866
11191,2026091312,0.451120161447,0.422819344004,10,0.205322995805,0.595676660116,0.654700698366,0.263896112343
11192,2026091312,0.281213381314,0.274027720356,10,0.196640535752,0.336255262752,0.316681337089,0.382507366456
11193,2026091312,0.399578985335,0.379588668166,10,0.342937703464,0.75584636381,0.274934319002,0.146291628059
11194,2026091312,0.525567714469,0.481985746179,10,0.528710064462,0.583839958613,0.57564262722,0.466020926068
11195,2026091312,0.543831568127,0.495882839121,10,0.499663782312,0.545634663857,0.430794058403,0.554694340774
11196,2026091312,0.501573728943,0.463353912372,8,0.612433184334,0.399034028028,0.499178810834,0.475750889334
11197,2026091312,0.579445220417,0.522262087405,10,0.236425363847,0.526604943012,0.884578154221,0.213820005239
11198,2026091312,0.491823537754,0.455662552284,10,0.561940139384,0.249165973684,0.480635181617,0.508390227273
11199,2026091312,0.75846167084,0.640169960279,10,0.74467443796,0.592862674018,0.380124262141,0.793767725778
11200,2026091312,0.500500146831,0.462510405679,8,0.537935890256,0.414665338242,0.63202094306,0.430174504375
11201,2026091312,0.368691801813,0.352846915285,10,0.400019881809,0.331507972926,0.303152185062,0.490349674217
11202,2026091312,0.450096460378,0.421978292572,7,0.263070773666,0.663197256061,0.645645320008,0.253257849848
11203,2026091312,0.549848007427,0.500406287204,7,0.712401388027,0.457945449857,0.365689260758,0.659586262311
11204,2026091312,0.360117993669,0.345317961943,10,0.262654466494,0.402059952353,0.575456068873,0.203938254368
11205,2026091312,0.564956144312,0.511645423816,10,0.367730478432,0.449069393542,0.739519650091,0.500740844419
11206,2026091312,0.523958870092,0.48074969544,10,0.558419201731,0.634093100458,0.182419254514,0.733217650999
11207,2026091312,0.583134709347,0.524940067567,7,0.662634223631,0.717551847175,0.212836501749,0.511525583484
11208,2026091312,0.509060691696,0.469213012461,8,0.673192174525,0.542207487667,0.399846554886,0.512083920267
11209,2026091312,0.375144380651,0.358483231123,8,0.298952569234,0.572652491591,0.376949542292,0.195776995694
11210,2026091312,0.703351202553,0.606490610605,8,0.830282408688,0.543429273837,0.225143110045,0.710597209813
11211,2026091312,0.429046682408,0.404524299501,10,0.322713701814,0.217008877779,0.67231566276,0.451933677068
11212,2026091312,0.397851586233,0.378109197161,10,0.422542918939,0.570156963308,0.403735458589,0.228376632058
11213,2026091312,0.32737947559,0.316164157412,10,0.366684108763,0.286464929125,0.536894744756,0.410935138842
11214,2026091312,0.45486417721,0.425889144897,10,0.186637923874,0.540838356205,0.713116745542,0.235729661973
11215,2026091312,0.586841164703,0.527619937989,10,0.486745608698,0.579211437856,0.497291389249,0.68863784025
11216,2026091312,0.47988574187,0.446152100058,10,0.478800374912,0.492391245108,0.47914774801,0.569750739613
11217,2026091312,0.594403556921,0.533055299213,10,0.550785887222,0.267842568444,0.630760855007,0.629681713609
11218,2026091312,0.537832439915,0.491345451596,10,0.554451743952,0.603058774049,0.263483642059,0.64822211932
11219,2026091312,0.350752485265,0.337042718018,10,0.252852867774,0.339127662553,0.536917281389,0.270660937503
11220,2026091312,0.624223062783,0.554061524348,10,0.491368585224,0.79522818692,0.617317644831,0.600373792075
11221,2026091312,0.375238257717,0.358565041273,8,0.255826703509,0.344042283506,0.634468952343,0.273945934338
11222,2026091312,0.358443136797,0.343841970261,10,0.407614953283,0.400938936134,0.249065326744,0.348850854233
11223,2026091312,0.539135104029,0.492332993437,10,0.171439919559,0.671606404758,0.745585898037,0.39464100504
11224,2026091312,0.499913131739,0.462048837171,8,0.583663495286,0.633973371817,0.466019857001,0.601030833755
11225,2026091312,0.41253684539,0.390624562387,10,0.371166662198,0.154533751767,0.630566113684,0.499870804585
11226,2026091312,0.360553571869,0.345701542121,10,0.370800152554,0.328731992045,0.317851946089,0.434460915504
11227,2026091312,0.649095928714,0.57106103667,8,0.374613732993,0.713978647711,0.793498647954,0.448975970275
11228,2026091312,0.321945597925,0.31126508055,10,0.176855522997,0.383930003252,0.291786598179,0.425586899751
11229,2026091312,0.540367471828,0.493266078808,10,0.273190570074,0.625025375715,0.744310794563,0.387335577602
11230,2026091312,0.400226855186,0.380143051618,10,0.466856655025,0.614749877819,0.29982359033,0.2547688681
11231,2026091312,0.39512284229,0.375768162784,10,0.403926636616,0.314888054508,0.477397999477,0.384657354955
11232,2026091312,0.38346896577,0.365716269831,8,0.187076522401,0.430673789641,0.624704738523,0.376157834117
11233,2026091312,0.479376235785,0.445743919273,8,0.40857386541,0.480544010759,0.578877532118,0.361486040954
11234,2026091312,0.57362867233,0.51801920651,10,0.357617319897,0.66827823899,0.697120174212,0.510922844427
11235,2026091312,0.390972647899,0.372198436414,10,0.469797154285,0.386726659353,0.141751851149,0.560299467288
11236,2026091312,0.41113699443,0.389437663013,10,0.261794547983,0.427037110895,0.737248518997,0.165670685904
11237,2026091312,0.859535057788,0.696018045163,8,0.810707111605,0.625536542911,0.610691988548,0.778354857147
11238,2026091312,0.306296100934,0.297063782723,7,0.352376900099,0.318010467982,0.495567110026,0.173612221882
11239,2026091312,0.453606968363,0.424859419752,8,0.517386480103,0.580147246044,0.147089271872,0.724704622016
11240,2026091312,0.750750254591,0.635596330359,8,0.746754571172,0.492861773839,0.408474193252,0.847496217158
11241,2026091312,0.31048731616,0.300880362025,10,0.221039433482,0.398623320114,0.415899579288,0.309573513
11242,2026091312,0.296678082604,0.288269669546,5,0.363303486267,0.491261387503,0.276264811156,0.166115022138
11243,2026091312,0.546681217526,0.498028722192,8,0.586325204129,0.498704743592,0.601906145986,0.515936894344
11244,2026091312,0.640945612255,0.565543065411,8,0.626231073776,0.49626162896,0.530741090239,0.647558320991
11245,2026091312,0.397123228624,0.377484798489,7,0.431345080024,0.337780692784,0.477180598549,0.407417516372
11246,2026091312,0.750965993121,0.635724896624,8,0.828179347655,0.762926221612,0.454985384239,0.854113335153
11247,2026091312,0.504739797898,0.465836585898,5,0.434828133137,0.562206010113,0.539440815611,0.422721449188
11248,2026091312,0.612739195439,0.54605241448,10,0.582134096742,0.534233984269,0.52813355765,0.618236148319
11249,2026091312,0.655528495412,0.575379949876,8,0.721340465978,0.616098090865,0.412187262004,0.588145225216
11250,2026091312,0.841437608279,0.686569763837,10,0.752656706683,0.792754000046,0.46689225125,0.689382680873
11251,2026091312,0.675124596783,0.588340730623,10,0.692892272368,0.548063101318,0.299278635433,0.756184644974
11252,2026091312,0.354667843331,0.340508708465,8,0.336171511409,0.521046668918,0.443975136129,0.176085763183
11253,2026091312,0.639509485236,0.564565474443,10,0.685256583553,0.665915464013,0.286318624636,0.611668699607
11254,2026091312,0.342035143279,0.329293073793,7,0.291157562623,0.0753076713387,0.533872634968,0.453537019276
11255,2026091312,0.598808435489,0.536201133654,7,0.265443793962,0.6491010503,0.803566297346,0.49405883533
11256,2026091312,0.480951228195,0.447005093713,8,0.453053302156,0.421887360261,0.501363271326,0.575361391237
11257,2026091312,0.799194569597,0.663586249381,10,0.693868297769,0.658074749152,0.535344791095,0.815674405596
11258,2026091312,0.733655027478,0.625296366585,8,0.68456376859,0.710385467244,0.556241811377,0.699947840538
11259,2026091312,0.645119021284,0.568374955253,4,0.492712289282,0.554386533963,0.669266132396,0.640444771873
11260,2026091312,0.608103575309,0.542790779434,7,0.345537504668,0.665906311244,0.469504724466,0.782201071965
11261,2026091312,0.498687893006,0.461084628211,8,0.346033413093,0.544053033013,0.759834777257,0.184570791484
11262,2026091312,0.511433322192,0.471061221586,8,0.345622302013,0.549047715439,0.737287709956,0.424682621709
11263,2026091312,0.740005644505,0.629148571678,10,0.755148449471,0.759744718506,0.529591764855,0.550389485638
11264,2026091312,0.388383527199,0.369965844459,10,0.413838728762,0.393672257925,0.459037577152,0.438698318942
11265,2026091312,0.608705231958,0.543215036298,10,0.524762687355,0.588347997023,0.478282852798,0.638355377305
11266,2026091312,0.795295595273,0.661398526352,4,0.507104733029,0.749381187625,0.579388346157,0.817305022316
11267,2026091312,0.493584605224,0.4570568519,7,0.270831100914,0.574413474018,0.592026799817,0.563482524775
11268,2026091312,0.643939190157,0.567575733101,10,0.741156870287,0.390869561788,0.451899777459,0.618643372887
11269,2026091312,0.438557807374,0.41244829847,8,0.473375758769,0.436337414179,0.506411586121,0.351271064644
11270,2026091312,0.329409966924,0.317990506322,10,0.233427200421,0.37930536935,0.401400166077,0.316308256351
11271,2026091312,0.647099564463,0.569714174482,10,0.39088461901,0.550868002159,0.626608801489,0.803513028836
11272,2026091312,0.429985545152,0.405309228491,8,0.551657914658,0.45012288047,0.295464787659,0.608588626095
11273,2026091312,0.585160424607,0.526406011668,10,0.673972145587,0.405583903836,0.487277705896,0.715932358179
11274,2026091312,0.720581286682,0.617269236053,10,0.499941277788,0.650382820793,0.677817007329,0.703286414018
11275,2026091312,0.38890768525,0.370418170763,8,0.309192699705,0.457979258622,0.491815532926,0.392045662202
11276,2026091312,0.345027615989,0.331958426535,10,0.412526075293,0.54204933812,0.215793733278,0.129241504607
11277,2026091312,0.469572620133,0.437853935205,10,0.52745783535,0.578963809603,0.501369767003,0.422587756864
11278,2026091312,0.799859395102,0.663958157033,10,0.809886417288,0.570165455814,0.458474360607,0.766815957809
11279,2026091312,0.560708933569,0.508503243044,7,0.571983526597,0.605911362977,0.299434049798,0.590534184672
11280,2026091312,0.422294945223,0.398862037006,10,0.510089520269,0.236089588746,0.383931767315,0.506685962889
11281,2026091312,0.485448432923,0.450596452159,10,0.510781668516,0.488695323845,0.589586308079,0.366002521079
11282,2026091312,0.634848806958,0.561381960013,8,0.330618919415,0.640553940311,0.645403057339,0.685060609836
11283,2026091312,0.503856413108,0.465144614323,10,0.495549624033,0.515910651831,0.283104417353,0.552961179786
11284,2026091312,0.431030140848,0.40618185286,10,0.348620535172,0.443249582279,0.343482046121,0.59778213245
11285,2026091312,0.480957190494,0.447009864651,10,0.623990169606,0.486982848404,0.428376457264,0.521973497667
11286,2026091312,0.56439178885,0.511228685624,10,0.670293980025,0.599465713361,0.329802886099,0.534250033174
11287,2026091312,0.30578487974,0.296597604454,10,0.168072129392,0.416715295074,0.372819898189,0.240906503001
11288,2026091312,0.787741654052,0.657127785595,8,0.826065501893,0.562916455172,0.0985684909378,0.889367326457
11289,2026091312,0.552164065872,0.502140376812,8,0.424339065999,0.434070036441,0.663110160825,0.45795531361
11290,2026091312,0.360633412016,0.345771838667,10,0.493081893215,0.364418787699,0.163597516065,0.376353657035
11291,2026091312,0.459385675064,0.429583387381,10,0.535681467427,0.482131261785,0.637892039126,0.305023412687
11292,2026091312,0.305096593062,0.295969738375,10,0.339035606074,0.176746661785,0.247049756186,0.533151739191
11293,2026091312,0.408410878845,0.387122542617,10,0.466105970701,0.294140629994,0.511640562518,0.399298159469
11294,2026091312,0.455427620905,0.426350279588,10,0.568866636529,0.577301847676,0.319674982601,0.464618753115
11295,2026091312,0.517082610202,0.475445226894,10,0.535939769712,0.424904336335,0.605933223931,0.332125091536
11296,2026091312,0.697401412793,0.602715760161,10,0.70613449727,0.658422206756,0.414115261335,0.722642725967
11297,2026091312,0.404067093543,0.383423536861,10,0.491803709365,0.435400410541,0.516074736052,0.438059725829
11298,2026091312,0.497808110444,0.460391605623,8,0.333597555492,0.674999973982,0.593570654367,0.237469236358
11299,2026091312,0.484489147327,0.449831606818,10,0.343222321068,0.57368305497,0.615038661841,0.48996064785
11300,2026091312,0.460729648072,0.430678708033,8,0.192121536487,0.61412874758,0.698228326431,0.445420300514
11301,2026091312,0.433554575567,0.408287633307,10,0.306617217039,0.399247023243,0.545506053807,0.451980633981
11302,2026091312,0.323695183567,0.312844294298,8,0.388760453559,0.246254986823,0.313809426442,0.42807457525
11303,2026091312,0.480644938371,0.446759971195,10,0.568505574844,0.253569376733,0.316211903617,0.629247431814
11304,2026091312,0.600361229057,0.537306559695,8,0.730817209661,0.291396887171,0.41544226434,0.684457639688
11305,2026091312,0.563197230047,0.510345791705,7,0.604468191685,0.338530852151,0.517338937759,0.67048628439
11306,2026091312,0.373641121557,0.357172450814,10,0.410231924143,0.251539040429,0.316798888512,0.477150030139
11307,2026091312,0.487864770909,0.452520085553,8,0.394336332561,0.375271843393,0.5671185641,0.543945269707
11308,2026091312,0.404232940679,0.383564993214,8,0.330457577963,0.525868354929,0.462955809597,0.268196102754
11309,2026091312,0.391486419343,0.37264094958,6,0.488337817223,0.572565752081,0.301162824326,0.164104325417
11310,2026091312,0.573131645864,0.51765546044,8,0.531104034979,0.375553117235,0.818769077826,0.454149361792
11311,2026091312,0.495186264657,0.458322995168,10,0.578129120496,0.315395332922,0.642603993803,0.305149901
11312,2026091312,0.502077739167,0.463749620744,8,0.470695255455,0.318081304624,0.592469907147,0.548879924953
11313,2026091312,0.606652326839,0.541766294152,7,0.688915409138,0.669297622298,0.42511641943,0.694350420225
11314,2026091312,0.493590514958,0.457061527072,10,0.452525967749,0.420771279648,0.380179969924,0.671363311092
11315,2026091312,0.660971281287,0.579009433517,10,0.580699898052,0.299932841083,0.547427687551,0.817316129704
11316,2026091312,0.398492829495,0.378658630785,7,0.379113474541,0.550109221964,0.541113811467,0.243912157634
11317,2026091312,0.568284947603,0.514098622252,10,0.701266869252,0.719855067476,0.336114917386,0.429042361822
11318,2026091312,0.334127161402,0.322224325478,10,0.161155497508,0.30584870477,0.574613051207,0.314348288669
11319,2026091312,0.700802397622,0.604876843677,7,0.554811808638,0.663082053656,0.795069137953,0.630537818786
11320,2026091312,0.554325332705,0.50375493638,8,0.551329316,0.672921732497,0.46753528597,0.402670308833
11321,2026091312,0.702141556324,0.605725348537,10,0.682788884319,0.402581067606,0.667201313457,0.735788273993
11322,2026091312,0.4537141434,0.424947245102,8,0.430605829276,0.666009717655,0.156109279827,0.464557067125
11323,2026091312,0.58874803313,0.528994582347,10,0.700971510912,0.403202336561,0.677811014611,0.455841143116
11324,2026091312,0.488181804947,0.452772162955,10,0.336962980247,0.780143497046,0.230711830819,0.372787529928
11325,2026091312,0.625200404736,0.554738471003,10,0.744834130244,0.258309392793,0.675989513778,0.449463066699
11326,2026091312,0.286355606546,0.278777075532,10,0.427427280472,0.130925873934,0.213301570445,0.339895467869
11327,2026091312,0.657829933672,0.576917430535,10,0.646872000508,0.809592427739,0.616536204389,0.262296275335
11328,2026091312,0.498756364281,0.461138540856,8,0.481205678462,0.594103288661,0.597147992758,0.5003298978
11329,2026091312,0.607153013707,0.542119928103,8,0.653520635969,0.617833584535,0.422599094813,0.634645831024
11330,2026091312,0.494819717044,0.458033395896,8,0.570792405299,0.305518632561,0.697194096743,0.570148008721
11331,2026091312,0.45955512264,0.429721554723,10,0.589208315643,0.571074260333,0.537978199147,0.170623350891
11332,2026091312,0.449917080238,0.42183084272,10,0.356622211196,0.153552672366,0.530329469221,0.651188292463
11333,2026091312,0.350507960467,0.336825952837,10,0.452099187042,0.344134905622,0.354815448832,0.254623533397
11334,2026091312,0.44116175041,0.41460695213,5,0.295588054528,0.294631111315,0.294936946729,0.737516293476
11335,2026091312,0.713099056011,0.612616492607,8,0.633448068711,0.911470734034,0.602645941233,0.354113881073
11336,2026091312,0.529402647121,0.484924338582,10,0.464604014132,0.585549807467,0.472656562188,0.46828305772
11337,2026091312,0.353274532623,0.339276362942,10,0.365063012562,0.227031424439,0.331070403295,0.506157386405
11338,2026091312,0.450668195201,0.422448107647,10,0.334423025285,0.518139282658,0.566674383042,0.413739082606
11339,2026091312,0.350415522395,0.336743999472,8,0.352866229194,0.42065363952,0.399074636497,0.285560853472
11340,2026091312,0.43604685889,0.410362340559,10,0.284105729469,0.594598991688,0.416273702222,0.356893238526
11341,2026091312,0.597564824787,0.535314484741,8,0.605002139998,0.575325602569,0.405889532394,0.539274422293
11342,2026091312,0.300433352567,0.29170913932,8,0.197716167303,0.473497226371,0.433531966433,0.319514189
11343,2026091312,0.625729924199,0.555104931235,10,0.53365946851,0.630338334022,0.615868520426,0.51733528229
11344,2026091312,0.498479669008,0.460920656693,10,0.605217091413,0.342159114191,0.716877107349,0.292455236434
11345,2026091312,0.566161453062,0.512534656776,10,0.394080840126,0.511248392745,0.592610689486,0.697075144445
11346,2026091312,0.684968439228,0.594739910285,10,0.523821459528,0.67401476815,0.603382658253,0.686047533183
11347,2026091312,0.306725272077,0.297455030943,10,0.529492773387,0.213490705632,0.435343520606,0.294274330605
11348,2026091312,0.581067028434,0.523440535628,7,0.499009145212,0.693410302577,0.515248640104,0.537020083815
11349,2026091312,0.77702705027,0.650996997654,10,0.683014071279,0.61782697971,0.775606654869,0.508404565192
11350,2026091312,0.437160769321,0.411288247915,8,0.580006376128,0.631152071394,0.227204379653,0.289057275915
11351,2026091312,0.492218718688,0.455975626056,10,0.534876687316,0.399744473092,0.434907948745,0.677206204199
11352,2026091312,0.51777814849,0.475983361987,10,0.440027696405,0.390882700793,0.563628604856,0.604716898806
11353,2026091312,0.631686074829,0.559212116658,7,0.645582892787,0.566115317407,0.455302744026,0.574726289368
11354,2026091312,0.47335826547,0.440908733398,6,0.490559466219,0.440815137504,0.472103306187,0.539349745333
11355,2026091312,0.432128589937,0.407098666332,8,0.304879332377,0.630106397483,0.532735177406,0.52580801163
11356,2026091312,0.611012493869,0.544839426627,10,0.407580666512,0.76170188836,0.50292838982,0.466641623122
11357,2026091312,0.475689819928,0.442785100168,10,0.636973613428,0.263344368455,0.590260584763,0.386938094755
11358,2026091312,0.467903376747,0.436503727006,8,0.19722035817,0.343632510211,0.752954974002,0.46738930322
11359,2026091312,0.573719625745,0.518085749996,8,0.459223987446,0.549647476493,0.675600355396,0.515863822451
11360,2026091312,0.408764691253,0.387423290124,8,0.427956452053,0.370980457139,0.292469119182,0.579205030067
11361,2026091312,0.556351422591,0.505265323741,8,0.560871319552,0.416710852117,0.688774884012,0.444584078833
11362,2026091312,0.406316268847,0.38534039648,10,0.429588099073,0.438381430257,0.485097524606,0.24940772194
11363,2026091312,0.600806493493,0.537623201253,10,0.558960479429,0.650960979953,0.634030703183,0.490443184574
11364,2026091312,0.48607602724,0.451096480037,10,0.273489947611,0.68538940179,0.311863253949,0.493423341677
11365,2026091312,0.473334485059,0.44088957571,7,0.489827342798,0.460931971537,0.382204886803,0.515663274892
11366,2026091312,0.393120728193,0.374047458385,8,0.517630093496,0.34948079041,0.276206984275,0.44928485061
11367,2026091312,0.707972450009,0.609403834874,10,0.735454587344,0.311692845309,0.554775493333,0.832302278353
