reference_model,reference_component,target_model,target_component,pearson_correlation,absolute_pearson_correlation,spearman_correlation,absolute_spearman_correlation,matching_objective_mean_absolute_correlation,is_unconstrained_best_pearson_match,is_hungarian_match,hungarian_sign_orientation,best_to_second_best_abs_pearson_gap
Qwen/Qwen3-32B,6,Gemma-2-27B,10,-0.008023451663610754,0.008023451663610754,-0.012320475462335202,0.012320475462335202,0.010171963562972978,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,11,-0.06380608975901693,0.06380608975901693,-0.10056028389255944,0.10056028389255944,0.08218318682578818,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,12,0.2702230807769486,0.2702230807769486,0.3060563745996939,0.3060563745996939,0.2881397276883213,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,13,-0.1642090793418709,0.1642090793418709,-0.20282911629785635,0.20282911629785635,0.18351909781986364,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,14,0.10379800982128069,0.10379800982128069,0.07310810420934191,0.07310810420934191,0.08845305701531131,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,15,-0.06329590733871264,0.06329590733871264,-0.08839906523181675,0.08839906523181675,0.07584748628526469,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,16,-0.0422111417318049,0.0422111417318049,-0.09253108681226738,0.09253108681226738,0.06737111427203614,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,17,0.08862361948074492,0.08862361948074492,0.10470499985574556,0.10470499985574556,0.09666430966824524,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,18,-0.010604593268135383,0.010604593268135383,-0.04290355154207903,0.04290355154207903,0.02675407240510721,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,19,-0.08240896042306214,0.08240896042306214,-0.09438850581345035,0.09438850581345035,0.08839873311825625,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,20,-0.036186402301816724,0.036186402301816724,-0.018968869911427853,0.018968869911427853,0.02757763610662229,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,1,0.048503175579648915,0.048503175579648915,0.0905207582008598,0.0905207582008598,0.06951196689025435,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,2,-0.039865583778539784,0.039865583778539784,-0.02931190675398865,0.02931190675398865,0.034588745266264216,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,3,0.12173184462902298,0.12173184462902298,-0.024406104844061034,0.024406104844061034,0.073068974736542,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,4,0.12046821707867093,0.12046821707867093,0.09257724820403332,0.09257724820403332,0.10652273264135212,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,5,-0.2977674335278334,0.2977674335278334,-0.26011367242722366,0.26011367242722366,0.2789405529775285,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,6,0.5392033316416561,0.5392033316416561,0.5395487723954875,0.5395487723954875,0.5393760520185717,True,False,,0.11283169228139261
Qwen/Qwen3-32B,7,Gemma-2-27B,7,-0.3657757803747214,0.3657757803747214,-0.2601107873402382,0.2601107873402382,0.3129432838574798,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,8,-0.04549344705787009,0.04549344705787009,-0.053940740313320426,0.053940740313320426,0.04971709368559526,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,9,0.12146846308375354,0.12146846308375354,0.10102132079282199,0.10102132079282199,0.11124489193828777,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,10,-0.4263716393602635,0.4263716393602635,-0.4554502178240677,0.4554502178240677,0.44091092859216563,False,True,-1,
Qwen/Qwen3-32B,7,Gemma-2-27B,11,0.05917348206747698,0.05917348206747698,0.12006866507025198,0.12006866507025198,0.08962107356886448,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,12,-0.2491366266295446,0.2491366266295446,-0.30181125760941685,0.30181125760941685,0.27547394211948073,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,13,0.06348817230757689,0.06348817230757689,0.1386538184126252,0.1386538184126252,0.10107099536010104,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,14,-0.09681455804267117,0.09681455804267117,-0.0861885115836243,0.0861885115836243,0.09150153481314774,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,15,-0.10363713484088402,0.10363713484088402,-0.08818903089928172,0.08818903089928172,0.09591308287008288,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,16,-0.13920979425929353,0.13920979425929353,-0.19609359222180564,0.19609359222180564,0.16765169324054957,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,17,-0.09505390812980916,0.09505390812980916,-0.12589942586768998,0.12589942586768998,0.11047666699874957,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,18,0.00018212841899147464,0.00018212841899147464,-0.04122789302097458,0.04122789302097458,0.020705010719983027,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,19,0.09270663706261556,0.09270663706261556,0.14385563024725181,0.14385563024725181,0.11828113365493369,False,False,,
Qwen/Qwen3-32B,7,Gemma-2-27B,20,0.05091745834592055,0.05091745834592055,0.10039756498658432,0.10039756498658432,0.07565751166625244,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,1,-0.02564806654316267,0.02564806654316267,-0.060306396237846546,0.060306396237846546,0.042977231390504606,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,2,0.10032065861944897,0.10032065861944897,0.14689535789504055,0.14689535789504055,0.12360800825724476,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,3,0.02226597609591179,0.02226597609591179,0.01932777473240821,0.01932777473240821,0.020796875414159997,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,4,0.25648431714918,0.25648431714918,0.1664695190559995,0.1664695190559995,0.21147691810258976,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,5,-0.11588755541868305,0.11588755541868305,-0.1264475923949108,0.1264475923949108,0.12116757390679692,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,6,0.13803578533281696,0.13803578533281696,0.07981131531115658,0.07981131531115658,0.10892355032198678,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,7,-0.5528053546866487,0.5528053546866487,-0.5631320504313205,0.5631320504313205,0.5579687025589846,True,True,-1,0.05420223587258366
Qwen/Qwen3-32B,8,Gemma-2-27B,8,-0.18888453330489474,0.18888453330489474,-0.17528230576151857,0.17528230576151857,0.18208341953320667,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,9,-0.06123042943451113,0.06123042943451113,-0.06324803092813255,0.06324803092813255,0.06223923018132184,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,10,0.49860311881406505,0.49860311881406505,0.482792764201841,0.482792764201841,0.490697941507953,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,11,-0.09159778379353002,0.09159778379353002,-0.1043616745044863,0.1043616745044863,0.09797972914900815,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,12,0.31511677138239746,0.31511677138239746,0.3272271428983585,0.3272271428983585,0.321171957140378,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,13,0.0391492524582635,0.0391492524582635,0.07401863766192553,0.07401863766192553,0.05658394506009451,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,14,0.20741819005497844,0.20741819005497844,0.24658203744842935,0.24658203744842935,0.2270001137517039,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,15,0.13203933563511674,0.13203933563511674,0.1863962378465713,0.1863962378465713,0.15921778674084403,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,16,0.0286858272425981,0.0286858272425981,0.0019918640547012412,0.0019918640547012412,0.015338845648649669,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,17,0.06314030312851375,0.06314030312851375,0.09454430051066047,0.09454430051066047,0.07884230181958711,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,18,0.008747672094814696,0.008747672094814696,0.006366232941923173,0.006366232941923173,0.007556952518368934,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,19,0.017574740995895236,0.017574740995895236,-0.005215083234759529,0.005215083234759529,0.011394912115327383,False,False,,
Qwen/Qwen3-32B,8,Gemma-2-27B,20,-0.12472769308123527,0.12472769308123527,-0.13304405527826674,0.13304405527826674,0.128885874179751,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,1,-0.040659702094161074,0.040659702094161074,-0.058155275381552775,0.058155275381552775,0.04940748873785693,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,2,0.04587555045452819,0.04587555045452819,-0.07122645047748198,0.07122645047748198,0.05855100046600509,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,3,-0.2525205721881714,0.2525205721881714,-0.15690603271688636,0.15690603271688636,0.2047133024525289,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,4,0.018737081536858467,0.018737081536858467,0.18625429156689072,0.18625429156689072,0.10249568655187459,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,5,0.14880155627236677,0.14880155627236677,0.05526268717001819,0.05526268717001819,0.10203212172119248,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,6,0.5937300132468099,0.5937300132468099,0.5535270188396181,0.5535270188396181,0.573628516043214,True,True,1,0.14311123878821885
Qwen/Qwen3-32B,9,Gemma-2-27B,7,0.2291922283802084,0.2291922283802084,0.1766798418972332,0.1766798418972332,0.2029360351387208,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,8,0.450618774458591,0.450618774458591,0.44578575344046645,0.44578575344046645,0.4482022639495287,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,9,-0.16773150283555235,0.16773150283555235,-0.198289143417674,0.198289143417674,0.1830103231266132,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,10,0.13990836127806205,0.13990836127806205,0.16918150082224975,0.16918150082224975,0.1545449310501559,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,11,0.1431302873839499,0.1431302873839499,0.1642774299645134,0.1642774299645134,0.15370385867423164,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,12,0.08973893600565017,0.08973893600565017,0.09421655462912214,0.09421655462912214,0.09197774531738614,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,13,0.007770682896154863,0.007770682896154863,0.01934277718473213,0.01934277718473213,0.013556730040443497,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,14,0.2547816122795719,0.2547816122795719,0.2424257811373013,0.2424257811373013,0.2486036967084366,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,15,-0.1768450051161943,0.1768450051161943,-0.19065174114999572,0.19065174114999572,0.183748373133095,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,16,0.10566645455513644,0.10566645455513644,0.13266553186578575,0.13266553186578575,0.11916599321046109,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,17,0.12425537921263848,0.12425537921263848,0.15118663627708379,0.15118663627708379,0.13772100774486112,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,18,0.06600232543542782,0.06600232543542782,0.09564640373907278,0.09564640373907278,0.0808243645872503,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,19,-0.047472053168573586,0.047472053168573586,-0.05212832866910941,0.05212832866910941,0.0498001909188415,False,False,,
Qwen/Qwen3-32B,9,Gemma-2-27B,20,-0.11232007343884665,0.11232007343884665,-0.1464539395862786,0.1464539395862786,0.12938700651256263,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,1,-0.0177913245833899,0.0177913245833899,-0.07258128732581287,0.07258128732581287,0.04518630595460139,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,2,0.07717677547231495,0.07717677547231495,0.12160410836386719,0.12160410836386719,0.09939044191809107,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,3,0.20944917443458638,0.20944917443458638,0.14022965292403566,0.14022965292403566,0.17483941367931102,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,4,-0.11860031952333311,0.11860031952333311,-0.02601713741669311,0.02601713741669311,0.07230872847001311,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,5,-0.05394316384718956,0.05394316384718956,-0.0429670234557573,0.0429670234557573,0.04845509365147343,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,6,-0.08440372386455156,0.08440372386455156,-0.08357577680967078,0.08357577680967078,0.08398975033711117,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,7,0.06964030143675501,0.06964030143675501,0.06782666397391883,0.06782666397391883,0.06873348270533691,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,8,-0.2655331703687787,0.2655331703687787,-0.29211621130377097,0.29211621130377097,0.2788246908362748,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,9,-0.5644644006844324,0.5644644006844324,-0.5619889789677162,0.5619889789677162,0.5632266898260743,True,True,-1,0.0129502185749365
Qwen/Qwen3-32B,10,Gemma-2-27B,10,0.061663268941666384,0.061663268941666384,0.06385101410807535,0.06385101410807535,0.06275714152487087,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,11,0.5515141821094959,0.5515141821094959,0.5369585413000205,0.5369585413000205,0.5442363617047582,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,12,-0.13226747899786917,0.13226747899786917,-0.1725553215429445,0.1725553215429445,0.15241140027040684,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,13,0.08086211233837229,0.08086211233837229,0.00670782724099133,0.00670782724099133,0.043784969789681806,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,14,0.06205002163941655,0.06205002163941655,0.04372464729811602,0.04372464729811602,0.052887334468766284,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,15,-0.12144218126930423,0.12144218126930423,-0.17356798707481016,0.17356798707481016,0.1475050841720572,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,16,-0.01789808446382932,0.01789808446382932,0.053504515161132096,0.053504515161132096,0.03570129981248071,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,17,0.15469846670178486,0.15469846670178486,0.15156458267216763,0.15156458267216763,0.15313152468697624,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,18,0.10015457936484481,0.10015457936484481,0.09636190531144516,0.09636190531144516,0.09825824233814498,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,19,0.13925630642432452,0.13925630642432452,0.12883298231441673,0.12883298231441673,0.13404464436937064,False,False,,
Qwen/Qwen3-32B,10,Gemma-2-27B,20,0.04498731681625818,0.04498731681625818,0.07134473904388214,0.07134473904388214,0.058166027930070155,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,1,-0.03493995720504058,0.03493995720504058,-0.0208609099564352,0.0208609099564352,0.02790043358073789,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,2,0.09106368341618434,0.09106368341618434,0.061143648481001775,0.061143648481001775,0.07610366594859305,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,3,0.0060286741556211925,0.0060286741556211925,0.01285306251983498,0.01285306251983498,0.009440868337728087,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,4,0.03950343689033592,0.03950343689033592,0.03710914284065663,0.03710914284065663,0.03830628986549628,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,5,0.02167077932920286,0.02167077932920286,-0.009082253829952988,0.009082253829952988,0.015376516579577924,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,6,0.23562817255165638,0.23562817255165638,0.16622544069703704,0.16622544069703704,0.2009268066243467,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,7,0.0846580009455262,0.0846580009455262,0.052375869132454345,0.052375869132454345,0.06851693503899027,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,8,-0.08101606516645858,0.08101606516645858,-0.029824875219987876,0.029824875219987876,0.05542047019322323,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,9,-0.3876125342989877,0.3876125342989877,-0.4068376561553333,0.4068376561553333,0.3972250952271605,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,10,-0.061096117146695696,0.061096117146695696,0.0040685496667724474,0.0040685496667724474,0.03258233340673407,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,11,-0.23208269247160626,0.23208269247160626,-0.2024061625458007,0.2024061625458007,0.21724442750870349,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,12,-0.2757288275869311,0.2757288275869311,-0.22182741409653503,0.22182741409653503,0.24877812084173306,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,13,-0.3050174666133094,0.3050174666133094,-0.3234257522864315,0.3234257522864315,0.31422160944987043,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,14,0.03660445284773161,0.03660445284773161,0.033539713222353676,0.033539713222353676,0.03507208303504264,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,15,0.5861286072947084,0.5861286072947084,0.5896979313926314,0.5896979313926314,0.5879132693436699,True,True,1,0.19851607299572072
Qwen/Qwen3-32B,11,Gemma-2-27B,16,-0.028342300254385756,0.028342300254385756,-0.038786532413952274,0.038786532413952274,0.03356441633416901,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,17,-0.04648018606819394,0.04648018606819394,-0.09262917976977005,0.09262917976977005,0.069554682918982,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,18,0.049769360010556596,0.049769360010556596,0.05034880701653154,0.05034880701653154,0.05005908351354407,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,19,0.06581296300401675,0.06581296300401675,0.07179596664839447,0.07179596664839447,0.06880446482620561,False,False,,
Qwen/Qwen3-32B,11,Gemma-2-27B,20,0.08727395508347856,0.08727395508347856,0.06198147774155386,0.06198147774155386,0.07462771641251621,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,1,-0.028475945177509336,0.028475945177509336,-0.0501803179365858,0.0501803179365858,0.03932813155704756,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,2,-0.012318918240311914,0.012318918240311914,0.06258042179971732,0.06258042179971732,0.03744967002001462,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,3,-0.008837680850435046,0.008837680850435046,0.09134358500908803,0.09134358500908803,0.050090632929761535,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,4,-0.2135397699745281,0.2135397699745281,0.05789677158766342,0.05789677158766342,0.13571827078109575,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,5,0.022522228650112542,0.022522228650112542,-0.008550243789850288,0.008550243789850288,0.015536236219981415,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,6,0.05538504813738964,0.05538504813738964,0.08770260523354785,0.08770260523354785,0.07154382668546874,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,7,0.06343569958836498,0.06343569958836498,0.08627044805400881,0.08627044805400881,0.07485307382118689,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,8,0.03122199092921114,0.03122199092921114,0.12440437379186992,0.12440437379186992,0.07781318236054052,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,9,0.23777301347802984,0.23777301347802984,0.17083696373445645,0.17083696373445645,0.20430498860624313,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,10,0.4876741760967761,0.4876741760967761,0.36572920573555323,0.36572920573555323,0.42670169091616467,True,False,,0.08563473098261071
Qwen/Qwen3-32B,12,Gemma-2-27B,11,0.17980516040725344,0.17980516040725344,0.10974466980179454,0.10974466980179454,0.144774915104524,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,12,-0.3737073021156674,0.3737073021156674,-0.39229220160987893,0.39229220160987893,0.38299975186277313,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,13,-0.07102836604481912,0.07102836604481912,0.02914630276102822,0.02914630276102822,0.050087334402923664,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,14,0.10831999629287316,0.10831999629287316,0.11254724329938542,0.11254724329938542,0.11043361979612928,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,15,-0.014394962382594566,0.014394962382594566,-0.013791869824875236,0.013791869824875236,0.0140934161037349,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,16,-0.31751077095485297,0.31751077095485297,-0.26416029543290737,0.26416029543290737,0.29083553319388017,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,17,-0.4020394451141654,0.4020394451141654,-0.521005164305704,0.521005164305704,0.4615223047099347,False,True,-1,
Qwen/Qwen3-32B,12,Gemma-2-27B,18,0.015323274158770784,0.015323274158770784,-0.023128588326938104,0.023128588326938104,0.019225931242854443,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,19,0.020454765899678342,0.020454765899678342,-0.012041776059548197,0.012041776059548197,0.016248270979613268,False,False,,
Qwen/Qwen3-32B,12,Gemma-2-27B,20,0.08591476292599275,0.08591476292599275,0.14536914687977853,0.14536914687977853,0.11564195490288565,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,1,0.03561472283394379,0.03561472283394379,0.026397391881365258,0.026397391881365258,0.031006057357654524,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,2,-0.008523182088034023,0.008523182088034023,-0.014382735639479484,0.014382735639479484,0.011452958863756753,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,3,-0.06636303235611296,0.06636303235611296,-0.014337151265110624,0.014337151265110624,0.04035009181061179,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,4,0.061389154224536537,0.061389154224536537,0.12507429098987333,0.12507429098987333,0.09323172260720493,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,5,0.22077211639443117,0.22077211639443117,0.030977178961945732,0.030977178961945732,0.12587464767818846,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,6,-0.01495314591523795,0.01495314591523795,0.004114134041141333,0.004114134041141333,0.009533639978189642,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,7,-0.11358647527406102,0.11358647527406102,-0.04743025302212864,0.04743025302212864,0.08050836414809483,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,8,0.059725618434201745,0.059725618434201745,0.07958685554369459,0.07958685554369459,0.06965623698894817,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,9,0.18211395780207323,0.18211395780207323,0.18424107786849792,0.18424107786849792,0.18317751783528557,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,10,-0.11755676125044012,0.11755676125044012,-0.1247038458209514,0.1247038458209514,0.12113030353569576,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,11,0.4433225466507748,0.4433225466507748,0.4041597184155103,0.4041597184155103,0.42374113253314255,True,True,1,0.1417900617049303
Qwen/Qwen3-32B,13,Gemma-2-27B,12,0.021392443523681918,0.021392443523681918,0.03723954877239549,0.03723954877239549,0.029315996148038703,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,13,-0.3015324849458445,0.3015324849458445,-0.3283996422492138,0.3283996422492138,0.31496606359752916,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,14,0.005760585119908315,0.005760585119908315,-0.03707048267505267,0.03707048267505267,0.021415533897480493,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,15,0.2698837124647824,0.2698837124647824,0.2893494128847984,0.2893494128847984,0.2796165626747904,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,16,-0.26333492380003554,0.26333492380003554,-0.23471682871238575,0.23471682871238575,0.24902587625621064,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,17,0.24636967572171584,0.24636967572171584,0.21994114422549835,0.21994114422549835,0.2331554099736071,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,18,-0.23981014871010647,0.23981014871010647,-0.3337820605291248,0.3337820605291248,0.28679610461961563,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,19,-0.28010883323680985,0.28010883323680985,-0.3588148062664091,0.3588148062664091,0.3194618197516095,False,False,,
Qwen/Qwen3-32B,13,Gemma-2-27B,20,-0.12698614802490846,0.12698614802490846,-0.08970831770577889,0.08970831770577889,0.10834723286534367,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,1,0.01267706306552259,0.01267706306552259,-0.043098006404893106,0.043098006404893106,0.027887534735207848,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,2,0.05429784751044687,0.05429784751044687,-0.03816854678168553,0.03816854678168553,0.046233197146066204,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,3,0.020782735496731524,0.020782735496731524,0.12141657770981792,0.12141657770981792,0.07109965660327472,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,4,0.013317206677719249,0.013317206677719249,0.12086841118259717,0.12086841118259717,0.0670928089301582,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,5,-0.018730998545501677,0.018730998545501677,-0.05509766019445481,0.05509766019445481,0.036914329369978245,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,6,-0.11265971203503496,0.11265971203503496,-0.09495744496696576,0.09495744496696576,0.10380857850100036,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,7,-0.007717713442343725,0.007717713442343725,-0.059683217449006024,0.059683217449006024,0.03370046544567487,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,8,0.006771729362749038,0.006771729362749038,-0.07371974265024087,0.07371974265024087,0.040245736006494955,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,9,0.046285541655058486,0.046285541655058486,-0.030820807247338555,0.030820807247338555,0.03855317445119852,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,10,0.13754432832264205,0.13754432832264205,0.18055047459680912,0.18055047459680912,0.15904740145972557,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,11,-0.28598630952287335,0.28598630952287335,-0.23987824932921728,0.23987824932921728,0.2629322794260453,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,12,-0.4424685738222419,0.4424685738222419,-0.387826086956522,0.387826086956522,0.41514733038938195,True,True,-1,0.12437939260589725
Qwen/Qwen3-32B,14,Gemma-2-27B,13,-0.31808918121634466,0.31808918121634466,-0.26496581171922345,0.26496581171922345,0.2915274964677841,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,14,0.18600642673777304,0.18600642673777304,0.1623126857274748,0.1623126857274748,0.1741595562326239,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,15,-0.24406705000506632,0.24406705000506632,-0.21088658723060508,0.21088658723060508,0.2274768186178357,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,16,0.16125873463069912,0.16125873463069912,0.20941865497244735,0.20941865497244735,0.18533869480157322,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,17,0.1821977420013917,0.1821977420013917,0.20216612330861763,0.20216612330861763,0.19218193265500466,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,18,-0.1333004377407535,0.1333004377407535,-0.20209399613398343,0.20209399613398343,0.16769721693736847,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,19,0.16303397028491404,0.16303397028491404,0.176438071607859,0.176438071607859,0.1697360209463865,False,False,,
Qwen/Qwen3-32B,14,Gemma-2-27B,20,-0.13409204461413407,0.13409204461413407,-0.15221257320908224,0.15221257320908224,0.14315230891160816,False,False,,
Qwen/Qwen3-32B,15,Gemma-2-27B,1,-0.025507673244418567,0.025507673244418567,0.017900810709442896,0.017900810709442896,0.02170424197693073,False,False,,
