model,model_key,feature_budget,bank,subset_seed,traits,scope,n_oof_predictions,mean_pc_r2,aggregate_normalized_geometric_error,mean_normalized_rmse_per_pc,core_pc1_pc3_aggregate_nrmse,secondary_pc4_pc6_aggregate_nrmse,full_pc1_pc6_aggregate_nrmse,selected_alpha_counts,pc1_r2,pc1_rmse,pc1_normalized_rmse,pc1_mae,pc2_r2,pc2_rmse,pc2_normalized_rmse,pc2_mae,pc3_r2,pc3_rmse,pc3_normalized_rmse,pc3_mae,pc4_r2,pc4_rmse,pc4_normalized_rmse,pc4_mae,pc5_r2,pc5_rmse,pc5_normalized_rmse,pc5_mae,pc6_r2,pc6_rmse,pc6_normalized_rmse,pc6_mae
Qwen/Qwen3-32B,qwen,5,25,2026091201,"[""accessible"", ""altruistic"", ""prescriptive"", ""sarcastic"", ""zealous""]",extended,275,0.608961657876,1.5461761938,0.530893339968,0.342743745566,1.50770937091,1.5461761938,"{""0.01"": 1, ""0.1"": 2, ""1.0"": 2}",0.953877321886,6.44820314701,0.214975498639,4.72675976623,0.956964330171,4.45503423109,0.207343620797,3.47051020839,0.97197609415,2.63604322677,0.168129215261,2.00783805718,0.26873679336,9.71144321294,0.875087480889,6.73678503984,0.4558046703,7.49185632311,0.740514107896,5.87477275098,0.0464107373875,8.76505107224,0.979310116327,7.03447855478
Qwen/Qwen3-32B,qwen,5,26,2026091201,"[""accessible"", ""arrogant"", ""curious"", ""hostile"", ""technical""]",core,275,0.956069664371,0.363077641414,0.207544719869,0.363077641414,,,"{""0.0001"": 1, ""0.01"": 3, ""0.1"": 1}",0.950013895208,6.71283697985,0.223517314072,4.95755678851,0.94568944616,5.00470954515,0.23286199472,3.7739688192,0.972505651745,2.61101826412,0.166254850816,1.98374123651,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,26,2026091201,"[""accessible"", ""arrogant"", ""curious"", ""hostile"", ""technical""]",extended,275,0.590681562137,1.58063785552,0.54792268627,0.36490574193,1.53794012556,1.58063785552,"{""0.1"": 4, ""1.0"": 1}",0.949422564722,6.75242632564,0.224884982463,4.9525633052,0.944745438386,5.04801725461,0.234777803662,3.79031743157,0.972695217635,2.60200157274,0.16571761543,1.96282639478,0.164507185864,10.3805000106,0.930169963338,7.33337485598,0.24509636389,8.82384343097,0.874834405515,5.88010922299,0.267622602326,7.681415214,0.857151347214,6.19984517332
Qwen/Qwen3-32B,qwen,5,27,2026091201,"[""accessible"", ""blunt"", ""closure_seeking"", ""patient"", ""temperamental""]",core,275,0.902611057464,0.541418852801,0.31225561654,0.541418852801,,,"{""0.0001"": 1, ""0.1"": 4}",0.889290034968,9.99021442206,0.332643804129,7.27318538794,0.908685305282,6.48943815123,0.302332351251,4.80661101326,0.909857832143,4.72772486355,0.30179069424,3.60746560123,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,27,2026091201,"[""accessible"", ""blunt"", ""closure_seeking"", ""patient"", ""temperamental""]",extended,275,0.523229992986,1.70430118701,0.621120020901,0.540184907302,1.61642902781,1.70430118701,"{""0.1"": 1, ""1.0"": 4}",0.89027610152,9.94562471569,0.331120350281,7.31340309691,0.908451569892,6.49773824996,0.302572066891,4.84601836028,0.910346049932,4.71490459738,0.301013607739,3.59552571775,0.0856692316728,10.8592187321,0.973419047007,7.99751628611,0.312090319859,8.42321226848,0.832962159439,5.95715775513,0.0325466850402,8.82853785198,0.985632894048,7.11310547508
Qwen/Qwen3-32B,qwen,5,28,2026091201,"[""accessible"", ""convergent"", ""epicurean"", ""generalist"", ""intuitive""]",core,275,0.622076269524,1.07035926671,0.576327951783,1.07035926671,,,"{""1.0"": 4, ""10.0"": 1}",0.897348210491,9.61977059101,0.320860388044,7.73989797055,0.706112921207,11.6419842639,0.543887263733,8.69593465799,0.262767676873,13.5204261124,0.864236203571,10.0401497498,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,28,2026091201,"[""accessible"", ""convergent"", ""epicurean"", ""generalist"", ""intuitive""]",extended,275,0.474385552068,1.79186647589,0.700489955173,1.06890166229,1.4381358433,1.79186647589,"{""0.1"": 1, ""1.0"": 4}",0.901223005276,9.43646551678,0.314453548423,7.65972559926,0.704469647145,11.6744870582,0.545360110517,8.73297648346,0.263455940553,13.5141134544,0.863858830705,10.0451768338,0.438440645422,8.51029758964,0.772354468549,6.17539340548,0.41792356644,7.74822177747,0.767062892349,5.83794824839,0.120800507571,8.41622794108,0.939849880496,6.76177386589
Qwen/Qwen3-32B,qwen,5,29,2026091201,"[""accessible"", ""eloquent"", ""flippant"", ""materialist"", ""perfectionist""]",core,275,0.927814676768,0.464976364945,0.267939502272,0.464976364945,,,"{""0.1"": 3, ""1.0"": 2}",0.937063198616,7.53240714144,0.251846576381,5.52436844872,0.931085255207,5.6375815606,0.261156671092,4.02850026755,0.91529557648,4.58290907179,0.290815259343,3.4034222265,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,29,2026091201,"[""accessible"", ""eloquent"", ""flippant"", ""materialist"", ""perfectionist""]",extended,275,0.570409714927,1.62325785124,0.582549474501,0.466424414438,1.55480362658,1.62325785124,"{""0.1"": 5}",0.936902103908,7.54204105524,0.252212798698,5.55043520934,0.930416949364,5.66485104058,0.262401518876,4.04321684312,0.914799048611,4.59632169522,0.291694843026,3.41098447023,0.234905250354,9.93355097112,0.899562964526,6.83449996767,0.312580663504,8.42020969052,0.834794198292,6.0878355738,0.0928542738224,8.5489406934,0.954630523588,6.92212207832
Qwen/Qwen3-32B,qwen,5,30,2026091201,"[""accessible"", ""enigmatic"", ""misanthropic"", ""structuralist"", ""systems_thinker""]",core,275,0.966833930801,0.316108596803,0.16960661053,0.316108596803,,,"{""0.0001"": 2, ""0.01"": 2, ""0.1"": 1}",0.994222179565,2.28225135283,0.0761256856837,1.77161348395,0.960030918979,4.29337520055,0.200262717192,3.20172254502,0.94624869386,3.65075514593,0.232431428715,2.80335125757,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,30,2026091201,"[""accessible"", ""enigmatic"", ""misanthropic"", ""structuralist"", ""systems_thinker""]",extended,275,0.651755436191,1.45608034903,0.488571278375,0.316245005646,1.42132300313,1.45608034903,"{""0.0001"": 1, ""0.1"": 4}",0.994217787582,2.28311860923,0.0761598063947,1.77119584401,0.960006972851,4.29466112355,0.200318168972,3.20473647187,0.946203225208,3.65229892074,0.232557989899,2.80475052366,0.619710831326,7.00331872488,0.629178991079,5.08635062684,0.0359262006128,9.97165340636,0.987399962912,6.90407755007,0.354467599566,7.21161938467,0.805812750993,5.77334195541
Qwen/Qwen3-32B,qwen,5,31,2026091201,"[""accessible"", ""environmental"", ""passionate"", ""principled"", ""regulatory""]",core,275,0.897510394174,0.555087348257,0.318519454437,0.555087348257,,,"{""0.1"": 5}",0.869901104623,10.8297456662,0.361049041389,8.00694059478,0.897505292378,6.87523397308,0.320111683756,5.17847731064,0.925124785522,4.30880891652,0.274397638165,3.28323571325,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,31,2026091201,"[""accessible"", ""environmental"", ""passionate"", ""principled"", ""regulatory""]",extended,275,0.581374202116,1.60113031516,0.591472477478,0.555469616902,1.50168964531,1.60113031516,"{""0.1"": 4, ""1.0"": 1}",0.869463444176,10.8479463274,0.36168714766,8.0260775548,0.897583055122,6.87262535788,0.319992713226,5.17718508707,0.925083060257,4.31000932146,0.27446960852,3.29017881382,0.241542798521,9.89036805188,0.894934077385,6.90863202242,0.143583409121,9.39841398007,0.929451768847,6.56438288307,0.410989445498,6.88866893506,0.768299549228,5.35222330104
Qwen/Qwen3-32B,qwen,5,32,2026091201,"[""accessible"", ""iconoclastic"", ""literal"", ""mischievous"", ""subversive""]",core,275,0.898017798993,0.553023771349,0.318347284272,0.553023771349,,,"{""0.0001"": 2, ""0.01"": 3}",0.888208041564,10.0389140303,0.33445917196,7.78694949522,0.886227806627,7.24360612503,0.336851856995,5.50119254289,0.919617548789,4.46445878365,0.283730823859,3.30926751603,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,32,2026091201,"[""accessible"", ""iconoclastic"", ""literal"", ""mischievous"", ""subversive""]",extended,275,0.642490590035,1.47301614292,0.53705294953,0.553720234239,1.36498002165,1.47301614292,"{""0.1"": 5}",0.887904353206,10.0525403844,0.33494776809,7.80384376642,0.88597262633,7.25172493776,0.337211610866,5.50289498703,0.919384349389,4.47093006617,0.284085233608,3.31410433012,0.803533584936,5.03374340988,0.453240019772,3.6749550693,0.0274442520969,10.0154227903,0.991745552959,7.54478156404,0.330704374252,7.34315622975,0.821087511886,5.80801554836
Qwen/Qwen3-32B,qwen,5,33,2026091201,"[""accessible"", ""impatient"", ""irreverent"", ""relativist"", ""socratic""]",core,275,0.876450581233,0.609411672402,0.349126746734,0.609411672402,,,"{""0.1"": 1, ""1.0"": 4}",0.85039904817,11.6131124473,0.388231679964,8.73529965063,0.861766344986,7.984425216,0.370928463103,6.10683725169,0.917186350541,4.53147049843,0.288220097135,3.51371898537,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,33,2026091201,"[""accessible"", ""impatient"", ""irreverent"", ""relativist"", ""socratic""]",extended,275,0.589689356977,1.59048247585,0.590088999489,0.609604164436,1.46901915192,1.59048247585,"{""0.1"": 3, ""1.0"": 2}",0.850188014508,11.6213005435,0.38850492731,8.73980149905,0.861311900046,7.9975388979,0.371517962751,6.10777469042,0.917658448148,4.51853571054,0.287498803662,3.51015373092,0.219335499993,10.0341162694,0.914998578491,7.07963110545,0.651518801516,5.99517287325,0.594415993672,4.30582189892,0.0381234776512,8.80305544283,0.98359773105,7.11342280065
Qwen/Qwen3-32B,qwen,5,34,2026091201,"[""accommodating"", ""adventurous"", ""diplomatic"", ""efficient"", ""grandiose""]",core,275,0.914178091638,0.50922227748,0.264994740651,0.50922227748,,,"{""0.0001"": 1, ""0.01"": 2, ""0.1"": 1, ""1.0"": 1}",0.974231061005,4.81980781539,0.160323283434,3.68785040287,0.96391988135,4.07916000111,0.190431849823,3.12968565217,0.804383332558,6.96451892791,0.444229088696,5.4182432768,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,34,2026091201,"[""accommodating"", ""adventurous"", ""diplomatic"", ""efficient"", ""grandiose""]",extended,275,0.620531064556,1.5238814454,0.54478104905,0.508854980811,1.43641263854,1.5238814454,"{""0.1"": 5}",0.974560600402,4.78889022048,0.159311930057,3.66278200456,0.963677638513,4.09283088496,0.1910814901,3.13890023976,0.80467314784,6.95935788464,0.443892965228,5.41706108565,0.140831167783,10.5265527394,0.945258654251,7.63709977801,0.394979982316,7.89945095054,0.782330925175,5.38489561747,0.444463850481,6.69005883316,0.74681032949,5.45034950914
Qwen/Qwen3-32B,qwen,5,35,2026091201,"[""accommodating"", ""animated"", ""confident"", ""reverent"", ""secular""]",core,275,0.932478136737,0.451189954012,0.252970240728,0.451189954012,,,"{""0.1"": 3, ""1.0"": 2}",0.940368635019,7.33193874855,0.244327524834,5.41552346066,0.967131789457,3.8933620562,0.181533755144,2.91699559145,0.889933985734,5.22414009784,0.333049442206,3.99621822722,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,35,2026091201,"[""accommodating"", ""animated"", ""confident"", ""reverent"", ""secular""]",extended,275,0.650554323572,1.46898439741,0.520269390314,0.450642961823,1.39815452679,1.46898439741,"{""0.1"": 5}",0.940831886635,7.30340380896,0.243368675171,5.37670670559,0.967052074929,3.89808043857,0.181769517763,2.92266594279,0.890031875549,5.22181647475,0.332882275585,3.99196581579,0.0101631314279,11.2987064833,1.01930897767,8.20938136021,0.44515274043,7.56482276584,0.750538791638,5.28453826593,0.650094232458,5.30944743329,0.593748104059,4.18448457989
Qwen/Qwen3-32B,qwen,5,36,2026091201,"[""accommodating"", ""bombastic"", ""hedonistic"", ""idealistic"", ""irreverent""]",core,275,0.958705803027,0.352325360424,0.199255275436,0.352325360424,,,"{""0.1"": 4, ""1.0"": 1}",0.934814399887,7.665796515,0.255138992305,5.56277773439,0.975034844955,3.39315653858,0.158261970449,2.50766156038,0.966268164238,2.89206589235,0.184364863553,2.32580274846,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,36,2026091201,"[""accommodating"", ""bombastic"", ""hedonistic"", ""idealistic"", ""irreverent""]",extended,275,0.587249620509,1.59349279921,0.546879719515,0.352325360424,1.55405474213,1.59349279921,"{""0.1"": 4, ""1.0"": 1}",0.934814399887,7.665796515,0.255138992305,5.56277773439,0.975034844955,3.39315653858,0.158261970449,2.50766156038,0.966268164238,2.89206589235,0.184364863553,2.32580274846,0.309761988906,9.4350965728,0.861416073044,6.1075600767,0.0252745303782,10.0265885121,0.991766276491,7.34600389437,0.312343794687,7.44319604633,0.830330141246,5.81045074585
Qwen/Qwen3-32B,qwen,5,37,2026091201,"[""accommodating"", ""circumspect"", ""disorganized"", ""dramatic"", ""rationalist""]",core,275,0.961329833351,0.339957940062,0.195657164961,0.339957940062,,,"{""0.1"": 5}",0.969056955692,5.28156917715,0.176204583665,3.89286840277,0.953807694391,4.61553003918,0.214289016547,3.44031052472,0.961124849969,3.10473283092,0.196477894669,2.27803767205,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,37,2026091201,"[""accommodating"", ""circumspect"", ""disorganized"", ""dramatic"", ""rationalist""]",extended,275,0.645950423629,1.47374573886,0.510656139063,0.339913666358,1.43401018205,1.47374573886,"{""0.01"": 1, ""0.1"": 4}",0.96905351641,5.28186268898,0.176214000286,3.89296406158,0.953792418926,4.61629313748,0.21432628062,3.43989165476,0.961171692414,3.10286174987,0.196352163513,2.2758760351,0.242210137471,9.88601600651,0.892120160397,6.96055866301,0.452580876138,7.51401430362,0.744952037419,5.47450544571,0.296893900415,7.52634648276,0.839972192145,6.02668969471
Qwen/Qwen3-32B,qwen,5,38,2026091201,"[""accommodating"", ""conscientious"", ""edgy"", ""militant"", ""serene""]",core,275,0.9582713221,0.354746345687,0.198726463025,0.354746345687,,,"{""0.1"": 3, ""1.0"": 2}",0.9784661608,4.40597659437,0.147231603853,3.37434465079,0.96638641312,3.93726087289,0.183298853583,2.98444521431,0.92996139238,4.16732092666,0.265648931638,3.14542197777,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,38,2026091201,"[""accommodating"", ""conscientious"", ""edgy"", ""militant"", ""serene""]",extended,275,0.638987055556,1.48773464255,0.510376148829,0.353741671976,1.44506788635,1.48773464255,"{""0.1"": 5}",0.979067452818,4.34402676347,0.145105825143,3.34192219631,0.9669301996,3.90528334001,0.181851060277,2.95761601987,0.929500042096,4.18102364769,0.26647262876,3.15942078758,0.0702242447174,10.9505522673,0.983462006592,8.10657059741,0.5853597404,6.53954855519,0.64816143645,4.79032553602,0.302840653703,7.49445060989,0.837203935755,6.02138604787
Qwen/Qwen3-32B,qwen,5,39,2026091201,"[""accommodating"", ""cruel"", ""dramatic"", ""empathetic"", ""utilitarian""]",core,275,0.974397970806,0.27711321454,0.159199785812,0.27711321454,,,"{""0.0001"": 1, ""0.1"": 4}",0.976688091602,4.58427188378,0.152566960774,3.37382783538,0.967254290833,3.88609991098,0.181117632595,2.90643707147,0.979251529982,2.26819941377,0.143914764067,1.74653878796,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,39,2026091201,"[""accommodating"", ""cruel"", ""dramatic"", ""empathetic"", ""utilitarian""]",extended,275,0.689661617087,1.37682947192,0.458919458682,0.277289292884,1.34861782682,1.37682947192,"{""0.01"": 1, ""0.1"": 4}",0.976626402837,4.5903334044,0.152772585646,3.37861993186,0.967204820652,3.88903424219,0.181244903567,2.90709615837,0.979263752122,2.26753126003,0.14387555023,1.7460748629,0.608811340854,7.10297100131,0.641542986561,5.18942265414,-0.00172642058656,10.164513548,1.00688599706,7.48950842886,0.607789806642,5.62125404564,0.627194729027,4.3697871732
Qwen/Qwen3-32B,qwen,5,40,2026091201,"[""accommodating"", ""effusive"", ""historical"", ""playful"", ""stream_of_consciousness""]",core,275,0.780947986986,0.813400629075,0.468542172263,0.813400629075,,,"{""0.0001"": 1, ""0.1"": 4}",0.809186458714,13.1155361465,0.436775773706,10.4714217225,0.739741059559,10.9556863558,0.5119174222,8.54886028297,0.793916442685,7.14841679048,0.456933320882,5.48758769858,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,40,2026091201,"[""accommodating"", ""effusive"", ""historical"", ""playful"", ""stream_of_consciousness""]",extended,275,0.498085388547,1.74784196669,0.676264433639,0.813736708341,1.54686266683,1.74784196669,"{""0.1"": 5}",0.809111079622,13.1181264752,0.436866692294,10.4725702267,0.739571242562,10.9592600243,0.512079827798,8.5520388472,0.793598382765,7.15393093321,0.45726269652,5.48964125736,0.526138412322,7.81758597823,0.705725171324,5.89279677153,0.00231350540305,10.1439962852,1.00408969487,7.54491116951,0.117779708609,8.43067399812,0.941562519031,6.79734568221
Qwen/Qwen3-32B,qwen,5,41,2026091201,"[""accommodating"", ""erudite"", ""evil"", ""hedonistic"", ""nonchalant""]",core,275,0.862442011052,0.643218164097,0.371087474384,0.643218164097,,,"{""0.1"": 5}",0.855257888989,11.4229665241,0.380285358475,8.51449433462,0.853993198173,8.20584493675,0.382060367212,6.12873318895,0.878074945994,5.49837901503,0.350916697464,4.31722445011,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,41,2026091201,"[""accommodating"", ""erudite"", ""evil"", ""hedonistic"", ""nonchalant""]",extended,275,0.574663959202,1.61789425857,0.609290041606,0.642821229818,1.48470963438,1.61789425857,"{""0.1"": 4, ""1.0"": 1}",0.855095373218,11.429377552,0.380497017012,8.52709015531,0.854338492206,8.19613612028,0.381599279962,6.13064173609,0.878384107807,5.49140355051,0.35046132894,4.31214153926,0.0196612552096,11.2443666211,1.01763632342,8.06067030537,0.500907302588,7.17468176442,0.712111258718,5.05232622953,0.339597224186,7.29420928421,0.813435041584,5.78769109255
Qwen/Qwen3-32B,qwen,5,42,2026091201,"[""accommodating"", ""manic"", ""meticulous"", ""neurotic"", ""solemn""]",core,275,0.950816004805,0.38455157397,0.220561514622,0.38455157397,,,"{""0.1"": 5}",0.961456158204,5.8946626139,0.195700396916,4.35379460449,0.955922197674,4.50865213234,0.210512581874,3.34745605329,0.935069658538,4.01247221854,0.255471565076,3.02975207485,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,42,2026091201,"[""accommodating"", ""manic"", ""meticulous"", ""neurotic"", ""solemn""]",extended,275,0.635203027018,1.50021751593,0.52416260877,0.38455157397,1.45009402525,1.50021751593,"{""0.1"": 5}",0.961456158204,5.8946626139,0.195700396916,4.35379460449,0.955922197674,4.50865213234,0.210512581874,3.34745605329,0.935069658538,4.01247221854,0.255471565076,3.02975207485,0.0443461533249,11.1018976671,1.00513627848,7.90200223463,0.459245452044,7.46813440126,0.737874787612,5.76419034089,0.455178542325,6.62522873418,0.740280042658,5.24117391994
Qwen/Qwen3-32B,qwen,5,43,2026091201,"[""acerbic"", ""altruistic"", ""closure_seeking"", ""skeptical"", ""sycophantic""]",core,275,0.883478218559,0.591182197627,0.324130638271,0.591182197627,,,"{""0.0001"": 1, ""0.1"": 3, ""1.0"": 1}",0.886668277655,10.1078129702,0.336479853877,7.41340182093,0.798818809754,9.63230994075,0.448504152063,7.24590187817,0.964947568267,2.94813435135,0.187407908872,2.29116457871,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,43,2026091201,"[""acerbic"", ""altruistic"", ""closure_seeking"", ""skeptical"", ""sycophantic""]",extended,275,0.568131354604,1.62073176037,0.596113077927,0.59275486367,1.50844725154,1.62073176037,"{""0.1"": 4, ""1.0"": 1}",0.886348409057,10.1220671162,0.3369804269,7.41799765736,0.797249239074,9.66981150276,0.450203277213,7.26678946239,0.964947380548,2.94814224552,0.187402053023,2.29109535102,0.385034391427,8.90578749833,0.800016311759,6.40729965485,0.326178293969,8.33651494927,0.82472523102,5.96153409458,0.0490304135502,8.75300322951,0.977351167648,7.1043941103
Qwen/Qwen3-32B,qwen,5,44,2026091201,"[""acerbic"", ""animated"", ""elitist"", ""impatient"", ""meditative""]",core,275,0.968192560476,0.309698170582,0.176106052094,0.309698170582,,,"{""0.1"": 4, ""1.0"": 1}",0.979248322528,4.32521855394,0.144243692601,3.28230449026,0.952655116055,4.67275800393,0.218019121504,3.59384838522,0.972674242844,2.60300077428,0.166055342176,1.99367271112,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,44,2026091201,"[""acerbic"", ""animated"", ""elitist"", ""impatient"", ""meditative""]",extended,275,0.665098329052,1.43685776605,0.487784065335,0.309578123267,1.40311140878,1.43685776605,"{""0.1"": 5}",0.97928607856,4.32128206647,0.144105716841,3.27628165456,0.952712530116,4.66992387094,0.217890136032,3.59353034264,0.972651354641,2.6040906899,0.166120574884,1.99280996097,0.106860217772,10.7326416937,0.968736404388,7.58695038979,0.580995705221,6.57387242995,0.651547303205,4.88197648083,0.398084087999,6.96372619715,0.778304256663,5.34017108901
Qwen/Qwen3-32B,qwen,5,45,2026091201,"[""acerbic"", ""anthropocentric"", ""data_driven"", ""ethereal"", ""evil""]",core,275,0.956205035974,0.362345927937,0.190194229147,0.362345927937,,,"{""0.0001"": 1, ""0.001"": 1, ""0.01"": 1, ""0.1"": 2}",0.99204543626,2.67787090075,0.0893874214774,1.98664022901,0.908558564674,6.49394011088,0.3019573037,4.65777982502,0.968011106989,2.81635762167,0.179237962263,2.11610807419,,,,,,,,,,,,
