model,model_key,feature_budget,bank,fold_seed_min,fold_seed_max,direction_generation_used_pc_targets,scope,n_oof_predictions,mean_pc_r2,aggregate_normalized_geometric_error,mean_normalized_rmse_per_pc,core_pc1_pc3_aggregate_nrmse,secondary_pc4_pc6_aggregate_nrmse,full_pc1_pc6_aggregate_nrmse,selected_alpha_counts,pc1_r2,pc1_rmse,pc1_normalized_rmse,pc1_mae,pc2_r2,pc2_rmse,pc2_normalized_rmse,pc2_mae,pc3_r2,pc3_rmse,pc3_normalized_rmse,pc3_mae,pc4_r2,pc4_rmse,pc4_normalized_rmse,pc4_mae,pc5_r2,pc5_rmse,pc5_normalized_rmse,pc5_mae,pc6_r2,pc6_rmse,pc6_normalized_rmse,pc6_mae
Qwen/Qwen3-32B,qwen,5,29,30002900,30002904,False,extended,275,0.390191383641,1.92823822812,0.771723476973,1.10855604317,1.57772182705,1.92823822812,"{""1.0"": 1, ""10.0"": 4}",0.713529545813,16.0702033091,0.536167470213,12.7621592667,0.628564152763,13.0881622288,0.611451726186,9.90657932317,0.43394395494,11.8472597772,0.753357638357,9.40910142906,0.30075148676,9.49648069131,0.860942635198,6.62200166743,0.200549538519,9.08045924597,0.898963755538,6.71625665005,0.0638096230532,8.68472080158,0.969457636347,6.91983907578
Qwen/Qwen3-32B,qwen,5,30,30003000,30003004,False,core,275,0.513203409456,1.20718552871,0.688972776294,1.20718552871,,,"{""1.0"": 1, ""10.0"": 4}",0.689162614269,16.739715657,0.554616364468,13.2757279244,0.509016169377,15.0477080587,0.700612827672,11.749777642,0.341431444723,12.7787593145,0.81168913674,10.132642353,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,30,30003000,30003004,False,extended,275,0.329522687545,2.01557935391,0.809717714503,1.20632977375,1.61472245568,2.01557935391,"{""1.0"": 2, ""10.0"": 3}",0.688055936572,16.7694884755,0.555578216328,13.2727943247,0.510384957686,15.0267180576,0.699590691713,11.7390646828,0.34304564388,12.7630888746,0.810640014215,10.1201573512,0.122109709075,10.64062252,0.95483268826,7.43326135175,0.269856982651,8.67792720953,0.859177436238,6.56285560567,0.0436828954067,8.77757879282,0.978487240266,6.83480612959
Qwen/Qwen3-32B,qwen,5,31,30003100,30003104,False,core,275,0.553427406799,1.16121097883,0.659049445755,1.16121097883,,,"{""1.0"": 2, ""10.0"": 3}",0.667061847639,17.3246007683,0.5766111905,12.9265380877,0.680078413906,12.1467063949,0.567644437944,9.2321657094,0.313141958853,13.0503358554,0.832892708822,10.1829792628,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,31,30003100,30003104,False,extended,275,0.378979804894,1.9408815283,0.778390325544,1.16083435543,1.55546928808,1.9408815283,"{""10.0"": 5}",0.667194231994,17.3211560833,0.576456913698,12.9568484343,0.678629659282,12.1741783134,0.568973311956,9.2449318341,0.315427858979,13.028601651,0.831566712708,10.1583031605,0.278137629509,9.64881801699,0.86685465703,6.92614740238,0.173478561172,9.23292050573,0.910580968498,6.87850678713,0.161010888429,8.22151658344,0.915909389375,6.58154615692
Qwen/Qwen3-32B,qwen,5,32,30003200,30003204,False,core,275,0.493780099577,1.23899638846,0.711968775818,1.23899638846,,,"{""10.0"": 5}",0.625107851885,18.3837719989,0.614376231534,14.782820013,0.438384206015,16.093719151,0.752796975608,12.22111851,0.417848240832,12.0145166098,0.768733120313,9.42446842149,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,32,30003200,30003204,False,extended,275,0.343209404899,2.00072968263,0.809171814095,1.23899638846,1.57092559096,2.00072968263,"{""10.0"": 5}",0.625107851885,18.3837719989,0.614376231534,14.782820013,0.438384206015,16.093719151,0.752796975608,12.22111851,0.417848240832,12.0145166098,0.768733120313,9.42446842149,0.289531974006,9.57236350985,0.862532323549,6.8948075298,0.120244468527,9.5256152939,0.942040975487,7.12468783891,0.168139688133,8.18651340183,0.914551258079,6.37577825556
Qwen/Qwen3-32B,qwen,5,33,30003300,30003304,False,core,275,0.484399001401,1.24589955166,0.712501264867,1.24589955166,,,"{""1.0"": 1, ""10.0"": 4}",0.661182206804,17.4769062912,0.583328555087,13.503419969,0.322205671877,17.6801411153,0.823256614181,13.4843879778,0.469809125522,11.4657988723,0.730918625332,9.06041411185,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,33,30003300,30003304,False,extended,275,0.322844929886,2.03192199607,0.819214908481,1.24723136862,1.60409504433,2.03192199607,"{""10.0"": 5}",0.661408944704,17.4710575131,0.583135956406,13.5039387244,0.322160717439,17.6807274197,0.823284455762,13.4924490986,0.466421925499,11.5023660075,0.733308426322,9.10161147446,0.281611530952,9.62557295781,0.87486914099,6.75132590982,0.155268383595,9.33407764902,0.923785778561,6.92482426226,0.0501980771276,8.74762781976,0.976905692845,6.89845017283
Qwen/Qwen3-32B,qwen,5,34,30003400,30003404,False,core,275,0.527260970906,1.19658622136,0.670037349816,1.19658622136,,,"{""1.0"": 2, ""10.0"": 3}",0.809550777057,13.1030094849,0.441254824993,9.77960620913,0.297001407474,18.0058649995,0.84124528764,13.8387515186,0.475230728188,11.407025002,0.727611936817,9.02670028274,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,34,30003400,30003404,False,extended,275,0.345471098166,1.99355923448,0.794416293324,1.19793965529,1.59349270587,1.99355923448,"{""1.0"": 1, ""10.0"": 4}",0.809044499404,13.1204140139,0.441815276002,9.80828155407,0.297072395607,18.004955869,0.841203092714,13.8259054547,0.472488448685,11.436790932,0.729545088684,9.04628354611,0.27662792237,9.65890254395,0.865473328843,7.15085223375,0.220381571354,8.96712209413,0.884932526785,6.63226735169,-0.00278824842585,8.98831724961,1.00352844692,7.13736963868
Qwen/Qwen3-32B,qwen,5,35,30003500,30003504,False,core,275,0.533173526871,1.18529070427,0.682965325833,1.18529070427,,,"{""1.0"": 1, ""10.0"": 4}",0.59910750439,19.0105821502,0.631303709638,14.5364123174,0.54017083292,14.5624691894,0.680638001311,10.9602726033,0.460242243303,11.5687821004,0.736954266551,9.2985954803,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,35,30003500,30003504,False,extended,275,0.355571443284,1.97553132758,0.797372457701,1.18455683602,1.58099624556,1.97553132758,"{""10.0"": 5}",0.599522786931,19.0007331152,0.630957028578,14.5153100215,0.540225155829,14.5616089796,0.680598920107,10.9581647096,0.46156085315,11.5546423888,0.736106810055,9.29942594324,0.200678419007,10.1533108616,0.908292106713,7.25760120888,0.238985098065,8.85948781895,0.87382297009,6.60472300366,0.092456346722,8.55081552018,0.954456910662,6.80114542957
Qwen/Qwen3-32B,qwen,5,36,30003600,30003604,False,core,275,0.514333609752,1.21054605843,0.682357568849,1.21054605843,,,"{""1.0"": 2, ""10.0"": 3}",0.753345586569,14.9116567544,0.495223446045,11.9477359003,0.527744449748,14.7579249438,0.68632152093,11.0117214497,0.261910792939,13.5282812153,0.865527739573,10.4691653066,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,36,30003600,30003604,False,extended,275,0.350919782129,1.98677750264,0.795919162281,1.21152244578,1.57464224774,1.98677750264,"{""1.0"": 1, ""10.0"": 4}",0.752417685554,14.9396788615,0.49620966591,11.9944263415,0.527997063462,14.7539773428,0.686141271055,11.0003987226,0.260184315048,13.544094098,0.86647144226,10.4750456539,0.170330115485,10.344263549,0.928474209922,7.43965031971,0.22927130597,8.91585093401,0.881232243034,6.65655279925,0.165318207256,8.20038504467,0.916986141507,6.52392247735
Qwen/Qwen3-32B,qwen,5,37,30003700,30003704,False,core,275,0.475025386578,1.25630245358,0.718421115812,1.25630245358,,,"{""1.0"": 2, ""10.0"": 3}",0.657328422982,17.5760182358,0.584581073938,13.1850066792,0.446541510518,15.9764133623,0.746357674107,12.2347163336,0.321206226233,12.9734989233,0.824324599392,10.0814407913,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,37,30003700,30003704,False,extended,275,0.323944704487,2.03064291466,0.819227665845,1.250889243,1.59962081401,2.03064291466,"{""1.0"": 1, ""10.0"": 4}",0.658162018025,17.5546271958,0.583872955697,13.2186784092,0.447093753413,15.9684407113,0.746009764134,12.2692787756,0.33408229136,12.8498624004,0.816875572945,10.0493073774,0.268111625913,9.71559355241,0.882557078469,6.69104223213,0.169626750003,9.25440943941,0.917665165676,6.96298773043,0.0665917882058,8.67180659831,0.96838545815,6.75474401236
Qwen/Qwen3-32B,qwen,5,38,30003800,30003804,False,core,275,0.473220114869,1.25809679423,0.718687666474,1.25809679423,,,"{""1.0"": 2, ""10.0"": 3}",0.674250922937,17.1365364809,0.571625462476,13.4492727188,0.338577068743,17.4653135062,0.812599151775,13.1889260293,0.406832352927,12.1276574816,0.771838385172,9.83564303439,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,38,30003800,30003804,False,extended,275,0.317731439881,2.03257228632,0.819881818533,1.25806762524,1.59643852041,2.03257228632,"{""1.0"": 1, ""10.0"": 4}",0.672488333507,17.1828358136,0.573247755427,13.5110506847,0.338347213014,17.4683479895,0.812737645659,13.1941065905,0.409109490239,12.1043563989,0.770440575187,9.80402418888,0.170587534906,10.3426586812,0.926680287659,7.40739550015,0.238100129864,8.86463757814,0.872856472383,6.70837016165,0.0777559377549,8.61979046222,0.963328174882,6.87481038265
Qwen/Qwen3-32B,qwen,5,39,30003900,30003904,False,core,275,0.612136381303,1.08058393233,0.608761484736,1.08058393233,,,"{""0.0001"": 2, ""10.0"": 3}",0.74242987665,15.2380430383,0.506033213156,11.681893493,0.730656792793,11.1452489959,0.518597615813,8.23006957181,0.363322474466,12.5645793939,0.801653625239,10.0196963065,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,39,30003900,30003904,False,extended,275,0.391705439129,1.92589047953,0.763914728904,1.08019106953,1.59444077734,1.92589047953,"{""1.0"": 2, ""10.0"": 3}",0.742553118667,15.2343970567,0.505905424802,11.6863379636,0.731110387797,11.1358603064,0.518159050657,8.22574583221,0.363591090022,12.5619286033,0.801488394224,10.0169424637,0.161694280412,10.3979596638,0.938156521293,7.42619298221,0.277212419208,8.63410599125,0.853738081943,6.449703886,0.074071338668,8.63699242307,0.966040900505,6.89850861256
Qwen/Qwen3-32B,qwen,5,40,30004000,30004004,False,core,275,0.495457033272,1.22995271496,0.703821428792,1.22995271496,,,"{""1.0"": 2, ""10.0"": 3}",0.64359083362,17.9248646653,0.597952973157,14.0876582433,0.525651694754,14.7905879596,0.686478792326,10.7297686938,0.317128571441,13.0124078249,0.827032520894,9.97877483195,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,40,30004000,30004004,False,extended,275,0.353987030655,1.97808238326,0.799095643952,1.23249452872,1.54718038755,1.97808238326,"{""10.0"": 5}",0.64216900555,17.9605830344,0.599133289873,14.1327938003,0.52332130333,14.82687525,0.688232396584,10.7349126991,0.314811364552,13.0344668128,0.82850361049,9.9992381746,0.274335098036,9.67419802358,0.869456056168,6.88875690623,0.228068664823,8.92280434686,0.88092582222,6.67772914529,0.141216747642,8.31793568525,0.92832268838,6.74830686922
Qwen/Qwen3-32B,qwen,5,41,30004100,30004104,False,core,275,0.555112325901,1.15675200645,0.66196425745,1.15675200645,,,"{""0.0001"": 1, ""1.0"": 1, ""10.0"": 3}",0.689639664557,16.7268652844,0.555307973369,12.933571272,0.566064212635,14.146516035,0.658627482633,10.6577510551,0.409633100511,12.0989921479,0.77195731635,9.13899238999,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,41,30004100,30004104,False,extended,275,0.364416374961,1.96787697232,0.790225322767,1.15728862776,1.59161013136,1.96787697232,"{""1.0"": 1, ""10.0"": 4}",0.688599393019,16.7548745424,0.556294100445,12.9446332323,0.566205494614,14.1442129171,0.658522438889,10.6550359543,0.409333179979,12.1020650467,0.772141204204,9.14296803167,0.291792818771,9.55712083071,0.864732756455,6.77904086772,0.129144559318,9.47730963014,0.939835838437,7.09345541776,0.101422804063,8.50846998767,0.949825598174,6.78877840902
Qwen/Qwen3-32B,qwen,5,42,30004200,30004204,False,core,275,0.471613400324,1.26327778285,0.724774951059,1.26327778285,,,"{""1.0"": 2, ""10.0"": 3}",0.589525048224,19.2364435831,0.64029929028,15.3944794243,0.517456078278,14.9178139558,0.698930618952,10.9669590525,0.307859074469,13.1004272508,0.835094943945,10.0825216573,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,42,30004200,30004204,False,extended,275,0.356107061069,1.98065761671,0.802314537165,1.26201300801,1.52654111056,1.98065761671,"{""10.0"": 5}",0.589277269272,19.2422486471,0.640520430641,15.4806418725,0.518716226673,14.8983225193,0.698052833285,10.9812525508,0.310225156001,13.0780161971,0.833746155768,10.0693286209,0.35313906533,9.13381846437,0.82658103963,6.3789526231,0.182369187164,9.18312846233,0.908732540003,6.82067994475,0.182915461972,8.11348188751,0.906254223663,6.51867748919
Qwen/Qwen3-32B,qwen,5,43,30004300,30004304,False,core,275,0.493856485131,1.23543496871,0.710820181617,1.23543496871,,,"{""1.0"": 2, ""10.0"": 3}",0.603415744488,18.9081564545,0.632375707463,14.9526375058,0.47686290229,15.5326129797,0.724810822959,12.2218567,0.401290808616,12.1841758337,0.775274014428,9.17579541846,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,43,30004300,30004304,False,extended,275,0.339405402338,2.00387852225,0.810858110271,1.23562574309,1.57757984107,2.00387852225,"{""10.0"": 5}",0.604229899523,18.888738034,0.63177180769,14.9993106099,0.474063069991,15.5741228238,0.726765929338,12.2475174627,0.402898042967,12.1678106381,0.774239397049,9.16717087984,0.188129184233,10.2327032289,0.919295862398,6.98526496055,0.179328823644,9.20018636993,0.910512034487,6.94300936772,0.187783393668,8.08927700069,0.902563630663,6.38272269154
Qwen/Qwen3-32B,qwen,5,44,30004400,30004404,False,core,275,0.541429706576,1.17488689842,0.67090009663,1.17488689842,,,"{""1.0"": 3, ""10.0"": 2}",0.671530786791,17.2079362314,0.574627359021,13.769578894,0.605959458578,13.480537705,0.629215128628,10.0278768143,0.346798874358,12.7265784018,0.808857802242,9.85696262512,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,44,30004400,30004404,False,extended,275,0.356918772121,1.97486802395,0.793216734242,1.17564639929,1.58680788247,1.97486802395,"{""10.0"": 5}",0.673126665679,17.1660826599,0.573307913407,13.7379312632,0.60385590463,13.5164721972,0.630959725339,10.0412834632,0.3458494927,12.7358236347,0.809538336082,9.86761962241,0.281991035603,9.62303016068,0.862051192779,7.36666648866,0.165218908633,9.27893935914,0.917765598806,6.64496621529,0.0714706254816,8.64911354551,0.96567763904,6.95054365088
Qwen/Qwen3-32B,qwen,5,45,30004500,30004504,False,core,275,0.573509434249,1.13225734805,0.645266126501,1.13225734805,,,"{""1.0"": 3, ""10.0"": 2}",0.742765381823,15.2281154346,0.50607958928,11.8947783332,0.548645949055,14.4276445514,0.671028801016,11.1465655883,0.42911697187,11.8976656751,0.758689989208,9.42866785752,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,45,30004500,30004504,False,extended,275,0.352682471814,1.98521174581,0.793247217699,1.13364586479,1.62969712798,1.98521174581,"{""1.0"": 1, ""10.0"": 4}",0.742858150392,15.2253692687,0.506012333827,11.8924780793,0.546513962669,14.4616791456,0.672641650762,11.1873792124,0.428295980128,11.9062176687,0.759379795905,9.4489474181,0.104978175276,10.7439437644,0.966340183699,7.7217553879,0.199464365641,9.08662005701,0.901248370133,6.63892924185,0.0939841967806,8.54361483785,0.953860971865,7.03492398021
Qwen/Qwen3-32B,qwen,5,46,30004600,30004604,False,core,275,0.578183292231,1.12847874332,0.641056862052,1.12847874332,,,"{""1.0"": 2, ""10.0"": 3}",0.763921351661,14.5884720569,0.487083352677,11.2978360135,0.557800113636,14.2805875211,0.667839978514,11.245990442,0.412828411394,12.0662053382,0.768247254966,9.31544553482,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,46,30004600,30004604,False,extended,275,0.401556351577,1.90568437014,0.762967587484,1.12879708528,1.53539899012,1.90568437014,"{""1.0"": 1, ""10.0"": 4}",0.763100346823,14.6138170237,0.487917689396,11.3307174649,0.558121184282,14.275402185,0.66759480599,11.2616426678,0.41260333604,12.0685177332,0.768398570488,9.31840698283,0.372276352926,8.99769273858,0.804475162465,6.65171984935,0.163733746754,9.28718978747,0.917857473822,6.72682934511,0.139503142637,8.32623030026,0.931561822746,6.60235021451
Qwen/Qwen3-32B,qwen,5,47,30004700,30004704,False,core,275,0.429220931336,1.31378662279,0.749614219977,1.31378662279,,,"{""1.0"": 1, ""10.0"": 4}",0.612372302679,18.6934238658,0.621116657417,14.7562472988,0.476189114133,15.5426125792,0.725819209641,11.6939539319,0.199101377196,14.0921406303,0.901906792872,11.071615584,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,47,30004700,30004704,False,extended,275,0.350275144698,1.98292895493,0.802398183621,1.31399960488,1.48506305546,1.98292895493,"{""10.0"": 5}",0.612424286859,18.69217035,0.62107255941,14.7750314755,0.475236946438,15.5567326125,0.726461278446,11.7087129067,0.199437288889,14.0891850682,0.901730474416,11.0616675836,0.325572123866,9.32641357424,0.831663499604,6.87473033392,0.373217243607,8.04026855202,0.791550593033,6.11498900644,0.11576297853,8.44030463592,0.941910696818,6.75954125227
Qwen/Qwen3-32B,qwen,5,48,30004800,30004804,False,core,275,0.547957677096,1.16786645036,0.662233173664,1.16786645036,,,"{""1.0"": 2, ""10.0"": 3}",0.701954696235,16.391647062,0.546427436667,12.7870075943,0.639305751377,12.8975247698,0.601524778175,9.88143950467,0.302612583674,13.149984727,0.83874730615,10.1892951358,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,48,30004800,30004804,False,extended,275,0.366855796508,1.9676853814,0.787658903076,1.16817656542,1.58339801446,1.9676853814,"{""10.0"": 5}",0.70098541395,16.4182793161,0.54730621706,12.8246194449,0.640701146044,12.8725526817,0.600413940182,9.87663075844,0.301594814833,13.159576788,0.83940186633,10.1989657084,0.164781232684,10.3787974368,0.941892173316,7.58034395164,0.291459516509,8.54858766097,0.846061963313,6.40365606999,0.101612655031,8.50757110742,0.950877258254,6.72108109777
Qwen/Qwen3-32B,qwen,5,49,30004900,30004904,False,core,275,0.50796093453,1.22195263269,0.6994230499,1.22195263269,,,"{""1.0"": 2, ""10.0"": 3}",0.623588647618,18.4209833245,0.614873139934,14.5364368366,0.572202206132,14.0461089327,0.655479104917,10.4323840441,0.328091949841,12.9075292322,0.827916904849,9.96139741508,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,49,30004900,30004904,False,extended,275,0.328299048423,2.02700795997,0.816368395611,1.22279772895,1.61664064771,2.02700795997,"{""10.0"": 5}",0.623251779466,18.4292243816,0.615156241278,14.5950575523,0.571608710029,14.0558488399,0.655921674156,10.4628504677,0.326889253531,12.9190761225,0.828603549419,9.98630741745,0.217435766391,10.0463177754,0.913635038476,6.84783751301,0.18332634977,9.17775175626,0.907910366875,6.49343242645,0.0472824313531,8.76104400688,0.97698350346,6.96049901118
Qwen/Qwen3-32B,qwen,5,50,30005000,30005004,False,core,275,0.434914493816,1.3063161807,0.748271219832,1.3063161807,,,"{""1.0"": 2, ""10.0"": 3}",0.62432730424,18.4029000984,0.615147726545,14.9745471241,0.328723298376,17.5949302271,0.823484901699,13.0387531531,0.351692878831,12.6788128428,0.806181031251,10.1002053865,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,50,30005000,30005004,False,extended,275,0.332449144807,2.01909577671,0.817944716658,1.30590724907,1.53992013182,2.01909577671,"{""10.0"": 5}",0.622639140291,18.4442023934,0.616537370813,14.9950456327,0.331092097956,17.5638583179,0.82197694098,13.0272353214,0.35218619646,12.6739880676,0.80599585734,10.0987691531,0.164599844203,10.3799243824,0.942638500235,7.40083995408,0.32459578836,8.34629857954,0.823566691639,6.22548171025,0.199581801572,8.03030890874,0.896952938938,6.1916970884
Qwen/Qwen3-32B,qwen,5,51,30005100,30005104,False,core,275,0.572005077081,1.13604465623,0.647611624285,1.13604465623,,,"{""1.0"": 1, ""10.0"": 4}",0.747060755442,15.1004385885,0.501117319265,11.827302178,0.46870452379,15.6532607936,0.730961774145,12.0453747603,0.500249952011,11.1317800676,0.710755779445,8.86187373192,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,51,30005100,30005104,False,extended,275,0.361213296403,1.97426658413,0.789704526226,1.13612282899,1.6146062872,1.97426658413,"{""1.0"": 2, ""10.0"": 3}",0.746577800663,15.114847881,0.501588163391,11.8245114012,0.467503921052,15.6709371559,0.731782592594,12.0590277752,0.501705486154,11.115557457,0.709703201391,8.85002454953,0.232372174016,9.94998138734,0.900998848745,6.92670970713,0.162080969902,9.29636274857,0.922135402692,6.5213244079,0.0570394266316,8.71606664188,0.97201894854,6.82349256615
Qwen/Qwen3-32B,qwen,5,52,30005200,30005204,False,core,275,0.472929880859,1.25881936947,0.724559808141,1.25881936947,,,"{""1.0"": 2, ""10.0"": 3}",0.559229685261,19.9336864068,0.660456339497,15.7713182319,0.488605043179,15.3573040375,0.71476912257,11.6581423979,0.370954914137,12.4890407329,0.798453962356,9.63754707092,,,,,,,,,,,,
Qwen/Qwen3-32B,qwen,5,52,30005200,30005204,False,extended,275,0.338041951481,2.00320394225,0.811529467241,1.25866875324,1.55838987543,2.00320394225,"{""10.0"": 5}",0.561322564955,19.8863052122,0.65891293334,15.7552359862,0.487987891478,15.3665678447,0.715198869757,11.6842799652,0.369934222589,12.4991690144,0.799106596998,9.66000616758,0.313437231838,9.40994397756,0.843606867394,7.08351210249,0.104047594612,9.61290177534,0.951703701123,6.95948665553,0.191522203415,8.07063717418,0.900647834834,6.43677260495
