model,model_key,feature_budget,bank,fold_seed_min,fold_seed_max,outer_training_role_only,direction_generation_used_pc_targets,scope,n_oof_predictions,mean_pc_r2,aggregate_normalized_geometric_error,mean_normalized_rmse_per_pc,core_pc1_pc3_aggregate_nrmse,secondary_pc4_pc6_aggregate_nrmse,full_pc1_pc6_aggregate_nrmse,selected_alpha_counts,pc1_r2,pc1_rmse,pc1_normalized_rmse,pc1_mae,pc2_r2,pc2_rmse,pc2_normalized_rmse,pc2_mae,pc3_r2,pc3_rmse,pc3_normalized_rmse,pc3_mae,pc4_r2,pc4_rmse,pc4_normalized_rmse,pc4_mae,pc5_r2,pc5_rmse,pc5_normalized_rmse,pc5_mae,pc6_r2,pc6_rmse,pc6_normalized_rmse,pc6_mae
Gemma-2-27B,gemma,12,368,52036800,52036804,True,False,core,275,0.94218063898,0.417267709093,0.207790175857,0.417267709093,,,"{""0.0001"": 1, ""0.1"": 3, ""1.0"": 1}",0.995664470625,34.1145505733,0.0660533978163,24.8722816019,0.962949342057,73.6233656957,0.193664158799,52.7541882655,0.867928104258,92.7101482295,0.363652970956,66.4912808978,,,,,,,,,,,,
Gemma-2-27B,gemma,12,368,52036800,52036804,True,False,extended,275,0.817160459522,1.05246398437,0.377338617383,0.420466812778,0.96482542346,1.05246398437,"{""0.1"": 3, ""1.0"": 2}",0.99563354162,34.2360183229,0.066275132614,25.0205364887,0.962261602137,74.3035279182,0.195562653278,53.0481362608,0.866054391852,93.3654745183,0.366272024714,67.2536734237,0.849061166528,95.9315612464,0.388909222753,65.3362284534,0.660057079954,122.767111205,0.590968561495,86.3322826093,0.569894975041,124.704542569,0.656044109445,84.6863621161
Gemma-2-27B,gemma,12,369,52036900,52036904,True,False,core,275,0.940884018797,0.423609170694,0.217553203945,0.423609170694,,,"{""0.01"": 1, ""0.1"": 1, ""1.0"": 2, ""10.0"": 1}",0.993094018744,43.0557625482,0.0836672541373,32.4025427052,0.955517308186,80.670218853,0.211803784052,61.6452289169,0.874040729461,90.5393011654,0.357188573646,60.703444064,,,,,,,,,,,,
Gemma-2-27B,gemma,12,369,52036900,52036904,True,False,extended,275,0.840690815989,0.990773148947,0.360318323955,0.415589964352,0.899397806426,0.990773148947,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 3}",0.993321745502,42.339923631,0.0822563590962,31.8051084245,0.956231424273,80.0200673025,0.210118244106,61.1039117065,0.879742156091,88.4664858554,0.348997468977,60.1958732187,0.890908967809,81.5559297957,0.347517597319,53.7601137236,0.672691757522,120.464063152,0.577575600695,83.4869857496,0.651248844736,112.293040944,0.595444673534,80.9970470281
Gemma-2-27B,gemma,12,370,52037000,52037004,True,False,core,275,0.92377341379,0.477617742824,0.231354885194,0.477617742824,,,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 2}",0.994808126809,37.3319457391,0.0718269891549,27.7187452861,0.964183434985,72.3868488583,0.189937697864,53.765109395,0.812328679575,110.514948189,0.432299968563,73.868952555,,,,,,,,,,,,
Gemma-2-27B,gemma,12,370,52037000,52037004,True,False,extended,275,0.826638068688,1.02853825946,0.372184233872,0.4866885355,0.906104420356,1.02853825946,"{""0.1"": 3, ""1.0"": 1, ""10.0"": 1}",0.994492951023,38.4483810048,0.0741148749641,28.6462217035,0.962570926655,73.9983852065,0.194015985762,55.0950697607,0.805666240843,112.45951221,0.440148285427,75.628522724,0.886621738703,83.1430427566,0.351544421169,55.2110811359,0.734559927189,108.483148277,0.519014712609,76.0483327886,0.575916627717,123.828507316,0.654267123298,88.8605085304
Gemma-2-27B,gemma,12,371,52037100,52037104,True,False,core,275,0.931054676631,0.456653157581,0.231008600906,0.456653157581,,,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 2}",0.99338317029,42.1447582114,0.0812689785058,31.8614232771,0.95157042182,84.1730469379,0.219842798909,63.1713068977,0.848210437782,99.390076255,0.391914025303,70.4919968051,,,,,,,,,,,,
Gemma-2-27B,gemma,12,371,52037100,52037104,True,False,extended,275,0.851648667046,0.959248484761,0.355566083393,0.456765139296,0.843518383345,0.959248484761,"{""0.1"": 3, ""1.0"": 2}",0.993383608655,42.143362143,0.0812663794145,31.8401130474,0.951560254925,84.1818817619,0.219868312027,63.1831536509,0.848121200937,99.419287597,0.392030730197,70.5116227153,0.877866923574,86.2934169912,0.36839561625,57.174600803,0.750451556758,105.185643667,0.509533041866,74.6940092222,0.688508457429,106.125107982,0.562302420603,74.5012333266
Gemma-2-27B,gemma,12,372,52037200,52037204,True,False,core,275,0.915433674638,0.503560935015,0.243592070559,0.503560935015,,,"{""1.0"": 5}",0.99265520593,44.4025998485,0.0855680608751,31.6048838778,0.966354640056,70.1584998904,0.184573384431,52.1646950752,0.787291177928,117.656200878,0.460634766372,77.643599595,,,,,,,,,,,,
Gemma-2-27B,gemma,12,372,52037200,52037204,True,False,extended,275,0.821639402557,1.04338960805,0.381587513558,0.500713690699,0.915394818711,1.04338960805,"{""0.1"": 2, ""1.0"": 3}",0.992703631872,44.2559794205,0.0852919321471,31.566334863,0.966500353667,70.0064114439,0.184175031521,52.067644267,0.790037198081,116.894277082,0.45773250281,77.2784560469,0.83446441214,100.463130188,0.412015539781,68.9507339579,0.739748074147,107.417740379,0.517778061857,76.6268452807,0.606382745436,119.297702357,0.632532013231,85.5720850885
Gemma-2-27B,gemma,12,373,52037300,52037304,True,False,core,275,0.932720211655,0.451284542985,0.221898721793,0.451284542985,,,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 1, ""10.0"": 1}",0.994264947294,39.2362320549,0.0755587863266,28.3258945355,0.9656626976,70.8762598475,0.185941366026,52.4609643161,0.838232990071,102.604651278,0.404196013026,70.6356363736,,,,,,,,,,,,
Gemma-2-27B,gemma,12,373,52037300,52037304,True,False,extended,275,0.813747467883,1.08505343026,0.394644666206,0.446523713801,0.988917347174,1.08505343026,"{""0.1"": 1, ""1.0"": 4}",0.994437326342,38.6420696338,0.074474155889,28.2056234854,0.96658000007,69.9231407597,0.183077689653,52.0730663827,0.841213002303,101.655185743,0.400399284018,70.4027942393,0.764510441273,119.824836706,0.524708246942,71.7570875559,0.67436771466,120.155253767,0.580792498384,82.168079101,0.641376322647,113.871356746,0.604416122348,81.9621056648
Gemma-2-27B,gemma,12,374,52037400,52037404,True,False,core,275,0.932659781622,0.455741775162,0.237525289593,0.455741775162,,,"{""1.0"": 5}",0.991698370585,47.2063322742,0.0909995404794,36.6942252339,0.93813808655,95.1326029137,0.254926355601,67.9238485129,0.868142887731,92.6347320712,0.3666499727,65.0597086824,,,,,,,,,,,,
Gemma-2-27B,gemma,12,374,52037400,52037404,True,False,extended,275,0.835705953808,1.00907316306,0.374564914636,0.454147078695,0.901098817735,1.00907316306,"{""0.1"": 2, ""1.0"": 3}",0.991773733783,46.9915713533,0.0905831720514,36.5319334815,0.938256058134,95.0418499861,0.254686537461,67.7974101483,0.869419325174,92.1852682829,0.364937016024,64.5417972477,0.863113095151,91.3570294654,0.385872219939,58.9190046163,0.692942915602,116.677898217,0.562932717409,82.0613171058,0.658730595004,111.082000653,0.588377824933,78.2240266352
Gemma-2-27B,gemma,12,375,52037500,52037504,True,False,core,275,0.917012724576,0.503792523759,0.246086697935,0.503792523759,,,"{""1.0"": 5}",0.991621416451,47.424623312,0.0914286286428,35.4846581831,0.965084619032,71.4703810553,0.188782451594,51.8481691691,0.794332138244,115.692521367,0.458049013567,73.1324320465,,,,,,,,,,,,
Gemma-2-27B,gemma,12,375,52037500,52037504,True,False,extended,275,0.832939190694,1.01441775985,0.373398150422,0.504025900739,0.880341571716,1.01441775985,"{""0.01"": 1, ""0.1"": 1, ""1.0"": 3}",0.991598298874,47.4900035247,0.0915497872516,35.5023278012,0.965346431021,71.2019175344,0.188042348662,51.6892074847,0.793875747879,115.820814849,0.458585673762,73.0322297699,0.844131650336,97.4854916769,0.411295289511,63.0401363688,0.781563570074,98.4105301405,0.472011245096,70.3071434449,0.621119445977,117.043196298,0.618904558248,83.2316259331
Gemma-2-27B,gemma,12,376,52037600,52037604,True,False,core,275,0.925108005013,0.478186893648,0.239635093264,0.478186893648,,,"{""0.0001"": 1, ""1.0"": 3, ""10.0"": 1}",0.991517967066,47.7164982598,0.0925330440765,34.5810881912,0.959069365674,77.3823550162,0.203803184608,57.2647243779,0.824736682299,106.799097783,0.422569051108,69.2493769918,,,,,,,,,,,,
Gemma-2-27B,gemma,12,376,52037600,52037604,True,False,extended,275,0.81864675665,1.06122786594,0.38839811397,0.466704290437,0.953095844459,1.06122786594,"{""0.0001"": 1, ""1.0"": 4}",0.992033064148,46.2449429321,0.0896778814291,34.277597637,0.959378160629,77.089902668,0.203094417369,57.1082001958,0.834300371707,103.844341495,0.410516053192,68.0428611972,0.832608008886,101.024882855,0.424413207953,65.2884342751,0.706965082185,113.982643044,0.551159108826,78.9428659507,0.586595852342,122.259447881,0.651528015053,85.7805316027
Gemma-2-27B,gemma,12,377,52037700,52037704,True,False,core,275,0.908726388856,0.526575474838,0.259018210169,0.526575474838,,,"{""0.1"": 2, ""1.0"": 2, ""10.0"": 1}",0.99268066301,44.3255832773,0.0854181380658,31.9050820054,0.950352270775,85.2250765328,0.221711530948,60.2906665299,0.783146232783,118.797022353,0.469924961494,82.9094260095,,,,,,,,,,,,
Gemma-2-27B,gemma,12,377,52037700,52037704,True,False,extended,275,0.844782833528,0.976630947669,0.364172426175,0.522188031928,0.825304590594,0.976630947669,"{""0.1"": 3, ""1.0"": 2}",0.992861761562,43.7737862556,0.0843645398673,31.104753565,0.951498369534,84.235638918,0.219130471216,59.7994103643,0.786546368617,117.862010058,0.466416982631,81.7568058623,0.868136070912,89.6652211389,0.378050929694,59.6432526514,0.716682398458,112.076823782,0.533475280666,77.4729121143,0.752972032089,94.5078924349,0.503596352976,64.284050524
Gemma-2-27B,gemma,12,378,52037800,52037804,True,False,core,275,0.942304564635,0.416709218065,0.208088470318,0.416709218065,,,"{""0.1"": 2, ""1.0"": 3}",0.995242655702,35.7355836267,0.0690434789606,27.2556086021,0.963227311631,73.3466690632,0.191750982446,54.5821800061,0.868443726573,92.5289962529,0.363470949547,65.5333550193,,,,,,,,,,,,
Gemma-2-27B,gemma,12,378,52037800,52037804,True,False,extended,275,0.875090240531,0.873860748398,0.324050745817,0.418239344707,0.767273392038,0.873860748398,"{""0.1"": 2, ""1.0"": 3}",0.995258462493,35.6761665598,0.0689362185792,27.3340228344,0.963223452715,73.3505174517,0.191777648333,54.4704954487,0.867285669886,92.9353586417,0.365230448934,65.7887131026,0.871198515092,88.6178997106,0.36620197506,59.7270746471,0.7532915888,104.585388652,0.501593479255,74.1971762729,0.800283754202,84.9770621143,0.450564704744,62.305235115
Gemma-2-27B,gemma,12,379,52037900,52037904,True,False,core,275,0.919687934979,0.493754031894,0.241908067637,0.493754031894,,,"{""0.1"": 1, ""1.0"": 3, ""10.0"": 1}",0.993673637711,41.209336021,0.0794336127284,32.1589399582,0.959340493079,77.1256360937,0.203484144962,57.4024681752,0.806049674146,112.348512419,0.442806445222,80.4356453327,,,,,,,,,,,,
Gemma-2-27B,gemma,12,379,52037900,52037904,True,False,extended,275,0.776264386132,1.17729006665,0.427388706673,0.492248385176,1.06944070818,1.17729006665,"{""0.1"": 3, ""1.0"": 2}",0.993719745476,41.0588905548,0.0791630802943,31.8568681186,0.960151423813,76.3526490176,0.201433472565,56.6566905942,0.806500976906,112.217724489,0.442115635956,80.1429203141,0.748575353108,123.812628126,0.524442851226,79.4925265958,0.546586668993,141.783658634,0.682932346802,93.2572157625,0.602052148497,119.952166845,0.634244853195,89.0632863838
Gemma-2-27B,gemma,12,380,52038000,52038004,True,False,core,275,0.932619091207,0.45093017778,0.232251890068,0.45093017778,,,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 2, ""10.0"": 1}",0.992829945307,43.8712311309,0.0843935654627,31.6962381855,0.94326845434,91.1024409025,0.240142890375,63.3534667758,0.861758873973,94.8507350727,0.372219214367,66.9253061484,,,,,,,,,,,,
Gemma-2-27B,gemma,12,380,52038000,52038004,True,False,extended,275,0.845468987537,0.970553415046,0.352928799257,0.444117929637,0.862979255853,0.970553415046,"{""0.1"": 2, ""1.0"": 3}",0.99347542891,41.8499141476,0.0806235556757,29.4847967646,0.945663209075,89.1588992377,0.234580495903,62.0313409586,0.864527896698,93.8959815848,0.36839186831,66.4508918994,0.922452163426,68.761582176,0.287950830709,48.6923317938,0.728356266268,109.743518996,0.52236883582,76.1817008201,0.618338960847,117.471882825,0.623657209123,84.2252966763
Gemma-2-27B,gemma,12,381,52038100,52038104,True,False,core,275,0.93254311894,0.452630700987,0.222639765029,0.452630700987,,,"{""0.1"": 1, ""1.0"": 4}",0.993831478525,40.6920086539,0.0787926421816,31.0469758828,0.967481937933,68.973145595,0.18246701868,52.5538983081,0.836315940363,103.210828312,0.406659634225,74.0641744538,,,,,,,,,,,,
Gemma-2-27B,gemma,12,381,52038100,52038104,True,False,extended,275,0.851253325602,0.956896707597,0.349618533548,0.453866186003,0.842411297534,0.956896707597,"{""0.1"": 1, ""1.0"": 4}",0.993932801562,40.3564250388,0.0781529665922,30.9266375257,0.967058584284,69.4206754546,0.183530649129,53.1996576182,0.835503220291,103.466740977,0.407680180337,74.222808405,0.885019161009,83.7285855303,0.359655626426,54.4230407924,0.784747059601,97.6907812562,0.466325430881,68.705756856,0.641259126864,113.88996142,0.60236634792,80.2201951067
Gemma-2-27B,gemma,12,382,52038200,52038204,True,False,core,275,0.93691660141,0.436496085163,0.220082571388,0.436496085163,,,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 3}",0.993792302054,40.8210222384,0.0792614907427,30.1061076375,0.959182835085,77.2750194683,0.202533028303,56.5619639846,0.857774667092,96.2078587989,0.378453195117,70.0234822102,,,,,,,,,,,,
Gemma-2-27B,gemma,12,382,52038200,52038204,True,False,extended,275,0.847985240017,0.964538490051,0.354533230856,0.441575151699,0.857523110004,0.964538490051,"{""0.1"": 1, ""1.0"": 4}",0.993796339039,40.8077467349,0.0792369455976,30.2054797909,0.958863292655,77.5769084944,0.203401618791,56.7911480591,0.853764838763,97.5546496907,0.383846196443,70.7444471912,0.877001818555,86.5984987075,0.364134496764,58.6161711849,0.730390577693,109.3318179,0.520831327466,80.548577893,0.674094573397,108.552745332,0.575748800075,75.0612980274
Gemma-2-27B,gemma,12,383,52038300,52038304,True,False,core,275,0.955738327859,0.366203699816,0.19001052107,0.366203699816,,,"{""0.0001"": 1, ""0.01"": 1, ""1.0"": 3}",0.992151383029,45.9002610195,0.0879631870406,35.045875074,0.971291194867,64.8074992944,0.169715649704,49.6899332577,0.90377240568,79.13559716,0.312352726465,60.663720087,,,,,,,,,,,,
Gemma-2-27B,gemma,12,383,52038300,52038304,True,False,extended,275,0.846416614811,0.973735182085,0.353149288226,0.366652089309,0.902067874517,0.973735182085,"{""0.1"": 2, ""1.0"": 3}",0.992134656101,45.9491461746,0.0880518131823,35.1129013826,0.971347788594,64.743590205,0.169566126355,49.7130683537,0.90339154873,79.2920469773,0.312934436557,61.0251464066,0.83469637217,100.392717535,0.417670660994,70.1432692042,0.687787505993,117.653316979,0.571137236538,78.0316897956,0.689141817281,106.017160292,0.559535455731,80.464768058
Gemma-2-27B,gemma,12,384,52038400,52038404,True,False,core,275,0.892259250467,0.572933900699,0.272586763763,0.572933900699,,,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 2}",0.992860697372,43.7770490988,0.0844593860629,26.9385998131,0.959038183009,77.4118259578,0.205010794927,54.6617725609,0.724878871021,133.808604702,0.528290110298,92.3485480136,,,,,,,,,,,,
Gemma-2-27B,gemma,12,384,52038400,52038404,True,False,extended,275,0.796263875341,1.12644619207,0.415946706459,0.574261067277,0.969074429664,1.12644619207,"{""0.1"": 2, ""1.0"": 3}",0.99278639813,44.0042549586,0.0849011952184,26.9463252789,0.959172165373,77.285118753,0.204646740914,54.5860360716,0.723333648717,134.183847655,0.529799275079,92.6015935371,0.735606985581,126.965581499,0.554886228042,67.5437024167,0.643893270022,125.651919413,0.595256442632,88.9507488123,0.722790784224,100.114929883,0.526190356871,72.4195970932
Gemma-2-27B,gemma,12,385,52038500,52038504,True,False,core,275,0.916528764596,0.506781836373,0.255857430626,0.506781836373,,,"{""0.01"": 1, ""0.1"": 1, ""1.0"": 1, ""10.0"": 2}",0.989706830275,52.5645746718,0.101916877415,38.7701860968,0.952396613645,83.4519768988,0.221265584686,59.7190706455,0.807482849869,111.932648937,0.444389829777,74.8675098817,,,,,,,,,,,,
Gemma-2-27B,gemma,12,385,52038500,52038504,True,False,extended,275,0.850987974607,0.956596841767,0.358472621564,0.494795232155,0.818691148061,0.956596841767,"{""0.1"": 1, ""1.0"": 4}",0.990494185789,50.5141731549,0.098083382152,37.2173581904,0.95728493007,79.0511634151,0.20897291105,57.6162857114,0.813454506556,110.182963873,0.437644026986,73.5028013261,0.859021350734,92.7123715853,0.382712854541,57.4641889689,0.751324717306,105.001462124,0.505032797179,75.6361949711,0.734348157189,98.0057218763,0.518389757476,71.2580060528
Gemma-2-27B,gemma,12,386,52038600,52038604,True,False,core,275,0.927589982129,0.468072267032,0.229681172391,0.468072267032,,,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 3}",0.99283350776,43.8603310324,0.0850668378189,32.9045120648,0.967353326147,69.1094084142,0.180618315234,51.0532671752,0.82258311248,107.45324803,0.42335836412,78.0030651585,,,,,,,,,,,,
Gemma-2-27B,gemma,12,386,52038600,52038604,True,False,extended,275,0.85352877202,0.948694673739,0.350832556434,0.466916446098,0.825839340517,0.948694673739,"{""0.1"": 3, ""1.0"": 2}",0.992925970408,43.5764677258,0.0844799624507,32.7231231315,0.967559262229,68.8910915939,0.180063779607,50.9895549775,0.823337414169,107.224581805,0.422434774675,77.8897770632,0.854608783682,94.152119872,0.39538365406,61.8522923503,0.779008547607,98.9844044619,0.473946244799,70.6256199523,0.703732654028,103.499179982,0.548686923016,74.1908210138
Gemma-2-27B,gemma,12,387,52038700,52038704,True,False,core,275,0.924718093268,0.480573284743,0.232641565496,0.480573284743,,,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 2}",0.993380349183,42.1537415309,0.0822153473636,31.8968470261,0.969919373501,66.3378120715,0.176244801517,48.2752500956,0.81085455712,110.948136129,0.439464547609,77.9786229637,,,,,,,,,,,,
Gemma-2-27B,gemma,12,387,52038700,52038704,True,False,extended,275,0.777102766818,1.17301558552,0.417986838073,0.481768682876,1.06951601207,1.17301558552,"{""0.0001"": 1, ""1.0"": 4}",0.993253676665,42.5551537256,0.0829736268087,32.2202586924,0.970021417232,66.2251962552,0.175942595428,48.1342031145,0.809609268676,111.312764978,0.440750092647,78.5244529962,0.831734245068,101.288207864,0.431350361206,62.1560477206,0.627988363034,128.427284284,0.618207716576,83.0001277015,0.43000963023,143.558454588,0.758696635772,102.449365022
Gemma-2-27B,gemma,12,388,52038800,52038804,True,False,core,275,0.912314997698,0.516206290868,0.255068694903,0.516206290868,,,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 3}",0.994356614001,38.9214011139,0.0749508412872,30.504858269,0.943300097613,91.0770301593,0.238767019076,67.1171191378,0.799288281479,114.290053056,0.451488224347,76.4612498046,,,,,,,,,,,,
Gemma-2-27B,gemma,12,388,52038800,52038804,True,False,extended,275,0.830426086344,1.01828815782,0.378023983082,0.515080200213,0.878409448782,1.01828815782,"{""0.1"": 3, ""1.0"": 2}",0.994440270261,38.6318430613,0.0743967601327,30.2814244115,0.943032217239,91.2919247074,0.239320884129,67.1144007689,0.800667021297,113.896832896,0.44999805461,76.1296854272,0.850268769088,95.5470351442,0.402315655021,63.2326250864,0.733089794909,108.783148878,0.516276659325,78.4161654167,0.66105844527,110.702498816,0.585835885272,81.8935396375
Gemma-2-27B,gemma,12,389,52038900,52038904,True,False,core,275,0.928555700276,0.46597974913,0.242577452912,0.46597974913,,,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 3}",0.989655718202,52.6949211745,0.102423616566,37.6824354507,0.943725021068,90.7351111608,0.238018528987,67.9443611553,0.852286361557,98.0465614819,0.387290213184,68.3932803753,,,,,,,,,,,,
Gemma-2-27B,gemma,12,389,52038900,52038904,True,False,extended,275,0.800199490472,1.10856794182,0.406757570597,0.465045114651,1.00630806564,1.10856794182,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 3}",0.98962010675,52.7855475916,0.102595861786,37.8637584758,0.943624872172,90.8158129406,0.238214777683,68.1364142823,0.853232292448,97.7321212228,0.385998403492,68.3025741221,0.837876261994,99.4224182164,0.422050917395,64.0195766052,0.606767697844,132.039426496,0.63352854992,93.7619532402,0.570075711622,124.678338457,0.658156913306,92.5136514735
Gemma-2-27B,gemma,12,390,52039000,52039004,True,False,core,275,0.919038284741,0.497677236868,0.252965686611,0.497677236868,,,"{""0.1"": 2, ""1.0"": 3}",0.994871101705,37.1048458144,0.0718837752388,26.7328341848,0.91961000522,108.447290364,0.286402665424,77.3787036999,0.842633747299,101.199384529,0.40061061917,70.1605988138,,,,,,,,,,,,
Gemma-2-27B,gemma,12,390,52039000,52039004,True,False,extended,275,0.804649211027,1.10722326431,0.409562315199,0.500594638551,0.98759726857,1.10722326431,"{""0.1"": 2, ""1.0"": 3}",0.994907290811,36.973709635,0.0716362356308,26.7419577596,0.920349307646,107.947473628,0.285019758051,77.1952619374,0.839103128022,102.328326138,0.405249280581,70.0609768622,0.805086941629,109.013801847,0.479490070362,58.2189920479,0.700367711237,115.258600578,0.552600987294,82.5295913784,0.568080886815,124.967253988,0.663377559277,83.604383302
Gemma-2-27B,gemma,12,391,52039100,52039104,True,False,core,275,0.904424001607,0.536845676434,0.257857138549,0.536845676434,,,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 2, ""10.0"": 1}",0.992781306811,44.0197811952,0.0847272813886,33.3452353853,0.961621569259,74.9309625507,0.196483824195,56.7912781083,0.75886912875,125.270403779,0.492360310062,87.605078102,,,,,,,,,,,,
Gemma-2-27B,gemma,12,391,52039100,52039104,True,False,extended,275,0.832458714488,1.01500992007,0.373391581259,0.518808903876,0.872400400681,1.01500992007,"{""0.1"": 2, ""1.0"": 3}",0.992831520972,43.8664103739,0.0844483243155,33.1424289994,0.964286074638,72.2830548243,0.188942547729,55.2466304554,0.774669005848,121.096763472,0.475743494878,85.6306157939,0.860659672227,92.1720892689,0.385706332701,65.784943234,0.67647830304,119.765227108,0.577636555529,85.9738881189,0.7258277102,99.5650222181,0.527872232401,71.3239395547
Gemma-2-27B,gemma,12,392,52039200,52039204,True,False,core,275,0.911574341985,0.517833042101,0.267906338904,0.517833042101,,,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 2}",0.991884815182,46.6732233505,0.0900076287709,35.0854653243,0.908332951141,115.804205142,0.30509802007,83.3069094187,0.834505259632,103.780119767,0.408613367872,77.130510117,,,,,,,,,,,,
Gemma-2-27B,gemma,12,392,52039200,52039204,True,False,extended,275,0.790216548436,1.13714045026,0.419702676737,0.509701989556,1.01650985507,1.13714045026,"{""0.01"": 1, ""0.1"": 3, ""1.0"": 1}",0.991922317899,46.5652529432,0.0898150557138,35.0089915908,0.911279098326,113.928053806,0.300134820719,82.3419285477,0.839764840321,102.117689121,0.402055298829,75.5809900164,0.809931185844,107.650598935,0.450207477136,75.512438907,0.478715035077,152.02556843,0.728867441057,95.4020478327,0.709686813151,102.453876914,0.547135966966,73.5518475613
Gemma-2-27B,gemma,12,393,52039300,52039304,True,False,core,275,0.935817633004,0.440790078088,0.227500908272,0.440790078088,,,"{""0.1"": 2, ""1.0"": 3}",0.990245412108,51.1708994494,0.0990561470264,32.6144404959,0.957361821545,78.9799812952,0.207228265047,61.8453843618,0.859845665358,95.5048301617,0.376218312742,68.1427570693,,,,,,,,,,,,
Gemma-2-27B,gemma,12,393,52039300,52039304,True,False,extended,275,0.78109157405,1.15848441355,0.421442892239,0.44966335609,1.06765584465,1.15848441355,"{""1.0"": 4, ""10.0"": 1}",0.989828375617,52.2533026159,0.101119738188,34.2231442348,0.956191457454,80.0565937121,0.210013997763,62.1298379662,0.853503031573,97.6419374789,0.384533552636,69.532540191,0.763107294697,120.181290095,0.50088405045,77.3676495509,0.600301613405,133.120590074,0.636464548037,95.011446851,0.523617671553,131.241999045,0.695641466362,96.3582728095
Gemma-2-27B,gemma,12,394,52039400,52039404,True,False,core,275,0.925308885562,0.474044277296,0.23288385571,0.474044277296,,,"{""0.0001"": 3, ""1.0"": 2}",0.991917933764,46.5778877942,0.0904806520879,34.0120373397,0.96770048549,68.7409773137,0.178396759776,50.4368455446,0.81630823743,109.336938766,0.429774155268,77.371973645,,,,,,,,,,,,
Gemma-2-27B,gemma,12,394,52039400,52039404,True,False,extended,275,0.833741963332,1.01678095358,0.373333323714,0.474480550743,0.899284001041,1.01678095358,"{""0.0001"": 2, ""0.1"": 1, ""1.0"": 2}",0.991912530442,46.5934551803,0.0905108042863,34.0294026635,0.967655268876,68.7890762912,0.178515079095,50.4647439577,0.815959518482,109.440671735,0.430199899903,77.4292232311,0.851306828898,95.215253857,0.407360007322,58.5224301533,0.702941176857,114.762569789,0.551612054282,74.2089696093,0.672676456437,108.788662532,0.581802097394,74.8160075532
Gemma-2-27B,gemma,12,395,52039500,52039504,True,False,core,275,0.940818344701,0.422465922464,0.212328704288,0.422465922464,,,"{""0.0001"": 1, ""0.01"": 1, ""0.1"": 1, ""1.0"": 2}",0.994596919468,38.0837151363,0.0735299590465,27.6625686256,0.961570636228,74.9806674971,0.197083578774,53.9586399014,0.866287478407,93.2842037968,0.366372575043,69.324998959,,,,,,,,,,,,
Gemma-2-27B,gemma,12,395,52039500,52039504,True,False,extended,275,0.826986528731,1.03369381593,0.373596962688,0.425342005407,0.942129016395,1.03369381593,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 3}",0.99455460675,38.2325453221,0.0738141494603,27.7942481326,0.961526739141,75.023479727,0.197193811573,53.9110235477,0.863892726674,94.1158429746,0.369569876451,70.1890162118,0.861368982712,91.9371894191,0.385035246425,60.5276106081,0.634804675084,127.245268081,0.613685763387,87.1823543309,0.645771442025,113.17142934,0.602282928829,81.0176665475
Gemma-2-27B,gemma,12,396,52039600,52039604,True,False,core,275,0.918383168312,0.495687592592,0.248310135004,0.495687592592,,,"{""0.1"": 2, ""1.0"": 3}",0.990377356391,50.8236425992,0.0981561763833,38.293703537,0.956998398805,79.3158565531,0.207384737017,60.6929106808,0.807773749739,111.848049973,0.439389491613,76.8262685819,,,,,,,,,,,,
Gemma-2-27B,gemma,12,396,52039600,52039604,True,False,extended,275,0.812230513046,1.07952906508,0.39544511839,0.497690257384,0.957960025296,1.07952906508,"{""0.01"": 1, ""0.1"": 1, ""1.0"": 3}",0.990362670402,50.8624110986,0.0982349858861,38.3883630995,0.956348545598,79.9129318262,0.208834940483,61.1509788912,0.806504537786,112.216691936,0.440946082278,76.8980746159,0.865688792649,90.4934497314,0.385334980919,57.142885269,0.59846615581,133.425891951,0.64463662352,84.8112449746,0.65601237603,111.523508638,0.594683097257,79.3800974821
Gemma-2-27B,gemma,12,397,52039700,52039704,True,False,core,275,0.935663331185,0.442647907974,0.230061044859,0.442647907974,,,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 2}",0.990904444496,49.4120875077,0.0964132283577,35.545646471,0.949878508183,85.6307404748,0.224911662694,62.3325993387,0.866207040876,93.3122580984,0.368858243524,66.5076328135,,,,,,,,,,,,
