model,model_key,role,trait,raw_cosine,within_model_z_score,within_model_percentile
Llama-3.3-70B,llama,interpreter,manipulative,-0.298426933838,-1.0201297042,11.3138686131
Llama-3.3-70B,llama,interviewer,manipulative,-0.18824694344,0.449890427421,71.897810219
Llama-3.3-70B,llama,jester,manipulative,-0.0820313806547,1.86701721261,93.795620438
Llama-3.3-70B,llama,journalist,manipulative,-0.265950950212,-0.586835513915,37.2262773723
Llama-3.3-70B,llama,judge,manipulative,-0.283229562223,-0.817366551454,25.9124087591
Llama-3.3-70B,llama,lawyer,manipulative,-0.294909383905,-0.973198594498,14.9635036496
Llama-3.3-70B,llama,leviathan,manipulative,-0.171115049823,0.678463949879,78.4671532847
Llama-3.3-70B,llama,librarian,manipulative,-0.286945067857,-0.866938783769,20.4379562044
Llama-3.3-70B,llama,linguist,manipulative,-0.276108022626,-0.7223510542,32.1167883212
Llama-3.3-70B,llama,loner,manipulative,-0.138195843434,1.11767161303,85.7664233577
Llama-3.3-70B,llama,luddite,manipulative,-0.0742440340334,1.97091589933,95.2554744526
Llama-3.3-70B,llama,marketer,manipulative,-0.293704574388,-0.957124040143,16.0583941606
Llama-3.3-70B,llama,martyr,manipulative,-0.156627214221,0.871760481505,82.1167883212
Llama-3.3-70B,llama,mathematician,manipulative,-0.279010385324,-0.761074343064,28.8321167883
Llama-3.3-70B,llama,maverick,manipulative,-0.162056390746,0.799324472381,80.2919708029
Llama-3.3-70B,llama,mechanic,manipulative,-0.180447713286,0.553947664094,74.8175182482
Llama-3.3-70B,llama,mediator,manipulative,-0.291411575521,-0.926530876318,19.3430656934
Llama-3.3-70B,llama,mentor,manipulative,-0.2927232386,-0.944031069645,17.1532846715
Llama-3.3-70B,llama,merchant,manipulative,-0.248005489636,-0.347407390693,44.5255474453
Llama-3.3-70B,llama,minimalist,manipulative,-0.215842599213,0.0817095137714,57.6642335766
Llama-3.3-70B,llama,moderator,manipulative,-0.283269780871,-0.817903148178,25.5474452555
Llama-3.3-70B,llama,musician,manipulative,-0.200888446456,0.281227643375,65.3284671533
Llama-3.3-70B,llama,mycorrhizal,manipulative,-0.23911066022,-0.228732681594,48.1751824818
Llama-3.3-70B,llama,mystic,manipulative,-0.2226962387,-0.00973166338724,53.6496350365
Llama-3.3-70B,llama,narcissist,manipulative,0.0360755591984,3.44279861031,100
Llama-3.3-70B,llama,narrator,manipulative,-0.18971543633,0.430297812614,70.802919708
Llama-3.3-70B,llama,naturalist,manipulative,-0.265408077161,-0.579592508074,37.9562043796
Llama-3.3-70B,llama,navigator,manipulative,-0.28543043758,-0.846730604498,22.2627737226
Llama-3.3-70B,llama,negotiator,manipulative,-0.298413951283,-1.0199564911,11.6788321168
Llama-3.3-70B,llama,networker,manipulative,-0.267412434812,-0.606334624196,36.8613138686
Llama-3.3-70B,llama,newlywed,manipulative,-0.183376308641,0.514874379435,73.7226277372
Llama-3.3-70B,llama,nomad,manipulative,-0.212632819171,0.124534361209,60.9489051095
Llama-3.3-70B,llama,novelist,manipulative,-0.225918737355,-0.0527262024138,52.1897810219
Llama-3.3-70B,llama,nutritionist,manipulative,-0.284790894298,-0.83819782557,24.0875912409
Llama-3.3-70B,llama,observer,manipulative,-0.29023408447,-0.910820804612,19.7080291971
Llama-3.3-70B,llama,optimist,manipulative,-0.214304102215,0.102236122553,59.8540145985
Llama-3.3-70B,llama,oracle,manipulative,-0.220611257325,0.0180861335075,55.1094890511
Llama-3.3-70B,llama,organizer,manipulative,-0.320472738908,-1.31426457527,2.1897810219
Llama-3.3-70B,llama,orphan,manipulative,-0.141679378598,1.07119432798,84.6715328467
Llama-3.3-70B,llama,pacifist,manipulative,-0.255576731572,-0.448422811255,41.9708029197
Llama-3.3-70B,llama,paramedic,manipulative,-0.251629965936,-0.395765110708,43.4306569343
Llama-3.3-70B,llama,parasite,manipulative,-0.173390423444,0.64810594188,77.7372262774
Llama-3.3-70B,llama,parent,manipulative,-0.191144897013,0.411225965051,70.0729927007
Llama-3.3-70B,llama,patient,manipulative,-0.16336778363,0.781827884004,79.9270072993
Llama-3.3-70B,llama,peacekeeper,manipulative,-0.294442892525,-0.966974672007,15.3284671533
Llama-3.3-70B,llama,perfectionist,manipulative,-0.218022726259,0.0526222844409,56.5693430657
Llama-3.3-70B,llama,pharmacist,manipulative,-0.282183144275,-0.803405255548,26.2773722628
Llama-3.3-70B,llama,philosopher,manipulative,-0.256886138985,-0.465892909502,41.6058394161
Llama-3.3-70B,llama,photographer,manipulative,-0.21322341205,0.11665467799,60.2189781022
Llama-3.3-70B,llama,physicist,manipulative,-0.278903560189,-0.759649083374,29.197080292
Llama-3.3-70B,llama,pilgrim,manipulative,-0.214456466466,0.100203280514,59.1240875912
Llama-3.3-70B,llama,pilot,manipulative,-0.26043662293,-0.513263424398,40.1459854015
Llama-3.3-70B,llama,pirate,manipulative,-0.130309191,1.22289523674,87.5912408759
Llama-3.3-70B,llama,planner,manipulative,-0.321329495466,-1.32569541115,1.4598540146
Llama-3.3-70B,llama,playwright,manipulative,-0.225359824622,-0.045269195318,52.9197080292
Llama-3.3-70B,llama,podcaster,manipulative,-0.199008915343,0.306304325304,66.7883211679
Llama-3.3-70B,llama,poet,manipulative,-0.19985468733,0.295020045431,66.0583941606
Llama-3.3-70B,llama,polymath,manipulative,-0.313899643119,-1.22656640882,4.3795620438
Llama-3.3-70B,llama,pragmatist,manipulative,-0.268198121555,-0.616817247448,35.7664233577
Llama-3.3-70B,llama,predator,manipulative,-0.193955184628,0.373731140859,68.6131386861
Llama-3.3-70B,llama,presenter,manipulative,-0.275745700379,-0.717516955049,32.4817518248
Llama-3.3-70B,llama,prey,manipulative,-0.127695994138,1.25776047843,88.3211678832
Llama-3.3-70B,llama,prisoner,manipulative,-0.0815310754081,1.87369227931,94.1605839416
Llama-3.3-70B,llama,procrastinator,manipulative,0.0123481824046,3.12622822914,99.2700729927
Llama-3.3-70B,llama,prodigy,manipulative,-0.286420901576,-0.85994536344,21.5328467153
Llama-3.3-70B,llama,producer,manipulative,-0.284666870821,-0.836543105812,24.8175182482
Llama-3.3-70B,llama,programmer,manipulative,-0.286836173828,-0.865485920925,21.1678832117
Llama-3.3-70B,llama,proofreader,manipulative,-0.270063853359,-0.641709819169,35.401459854
Llama-3.3-70B,llama,prophet,manipulative,-0.188866980199,0.441617904298,71.5328467153
Llama-3.3-70B,llama,provincial,manipulative,-0.096982849148,1.66753489642,92.3357664234
Llama-3.3-70B,llama,provocateur,manipulative,-0.0683229901749,2.04991439662,95.6204379562
Llama-3.3-70B,llama,psychologist,manipulative,-0.302046340355,-1.06841978323,9.48905109489
Llama-3.3-70B,llama,publisher,manipulative,-0.289956410954,-0.907116087844,20.0729927007
Llama-3.3-70B,llama,purist,manipulative,-0.168858563064,0.708569969583,79.197080292
Llama-3.3-70B,llama,realist,manipulative,-0.245348557984,-0.311958639945,45.6204379562
Llama-3.3-70B,llama,rebel,manipulative,-0.10384780063,1.57594279477,91.6058394161
Llama-3.3-70B,llama,recruiter,manipulative,-0.280977295386,-0.787316833896,27.0072992701
Llama-3.3-70B,llama,refugee,manipulative,-0.181685885007,0.537427991612,74.0875912409
Llama-3.3-70B,llama,reporter,manipulative,-0.261820829049,-0.5317314861,39.4160583942
Llama-3.3-70B,llama,researcher,manipulative,-0.321579799366,-1.32903496284,1.09489051095
Llama-3.3-70B,llama,retiree,manipulative,-0.169615419987,0.698471993458,78.8321167883
Llama-3.3-70B,llama,revenant,manipulative,-0.176480632584,0.606876408007,76.2773722628
Llama-3.3-70B,llama,reviewer,manipulative,-0.314530430698,-1.23498236925,3.6496350365
Llama-3.3-70B,llama,revolutionary,manipulative,-0.176085755625,0.612144851734,76.6423357664
Llama-3.3-70B,llama,robot,manipulative,-0.308413026157,-1.15336403006,7.29927007299
Llama-3.3-70B,llama,rogue,manipulative,-0.105268068525,1.55699359727,91.2408759124
Llama-3.3-70B,llama,romantic,manipulative,-0.172115882983,0.665110845666,78.102189781
Llama-3.3-70B,llama,saboteur,manipulative,-0.189264516512,0.436313979502,71.1678832117
Llama-3.3-70B,llama,sage,manipulative,-0.243853509389,-0.292011719241,45.9854014599
Llama-3.3-70B,llama,scheduler,manipulative,-0.29276024622,-0.944524824873,16.7883211679
Llama-3.3-70B,llama,scholar,manipulative,-0.295530529853,-0.981485916403,14.2335766423
Llama-3.3-70B,llama,scientist,manipulative,-0.308911637831,-1.16001650113,6.93430656934
Llama-3.3-70B,llama,scout,manipulative,-0.265441429564,-0.580037495442,37.5912408759
Llama-3.3-70B,llama,screener,manipulative,-0.298992941002,-1.02768136509,10.9489051095
Llama-3.3-70B,llama,secretary,manipulative,-0.280484203441,-0.780738006991,27.3722627737
Llama-3.3-70B,llama,shaman,manipulative,-0.223880956947,-0.0255381602614,53.2846715328
Llama-3.3-70B,llama,shapeshifter,manipulative,-0.230334344631,-0.111639182578,51.4598540146
Llama-3.3-70B,llama,simulacrum,manipulative,-0.187254349796,0.463133600107,72.6277372263
Llama-3.3-70B,llama,skeptic,manipulative,-0.243347988545,-0.285267066094,46.3503649635
Llama-3.3-70B,llama,smuggler,manipulative,-0.0822228971125,1.86446200229,93.4306569343
Llama-3.3-70B,llama,sociologist,manipulative,-0.297787107491,-1.01159314861,12.0437956204
Llama-3.3-70B,llama,soldier,manipulative,-0.188002917287,0.453146221474,72.2627737226
Llama-3.3-70B,llama,sommelier,manipulative,-0.233970320464,-0.160150329228,50
Llama-3.3-70B,llama,specialist,manipulative,-0.311177175975,-1.19024328431,6.20437956204
Llama-3.3-70B,llama,spirit,manipulative,-0.238787279857,-0.22441814461,48.5401459854
Llama-3.3-70B,llama,spy,manipulative,-0.193426979932,0.380778441674,69.3430656934
Llama-3.3-70B,llama,statistician,manipulative,-0.292012409254,-0.934547192887,18.6131386861
Llama-3.3-70B,llama,stoic,manipulative,-0.222019248472,-0.00069926774807,54.0145985401
Llama-3.3-70B,llama,strategist,manipulative,-0.326764483821,-1.39820896164,0.36496350365
Llama-3.3-70B,llama,student,manipulative,-0.215118843305,0.0913658565439,58.3941605839
Llama-3.3-70B,llama,summarizer,manipulative,-0.327559958128,-1.40882217046,0
Llama-3.3-70B,llama,supervisor,manipulative,-0.297124477716,-1.00275234999,12.7737226277
Llama-3.3-70B,llama,surfer,manipulative,-0.138995904137,1.10699721258,85.0364963504
Llama-3.3-70B,llama,survivor,manipulative,-0.203042080987,0.252493876879,64.598540146
Llama-3.3-70B,llama,swarm,manipulative,-0.272947437464,-0.680182564258,34.6715328467
Llama-3.3-70B,llama,symbiont,manipulative,-0.273456684788,-0.686976936045,34.3065693431
Llama-3.3-70B,llama,synthesizer,manipulative,-0.311386198103,-1.19303205508,5.47445255474
Llama-3.3-70B,llama,teacher,manipulative,-0.29428980723,-0.96493220981,15.6934306569
Llama-3.3-70B,llama,technologist,manipulative,-0.292118527979,-0.935963027674,18.2481751825
Llama-3.3-70B,llama,teenager,manipulative,-0.0580196706211,2.18738116451,95.9854014599
Llama-3.3-70B,llama,theorist,manipulative,-0.311890936772,-1.19976627244,5.10948905109
Llama-3.3-70B,llama,therapist,manipulative,-0.276525237108,-0.727917524888,31.0218978102
Llama-3.3-70B,llama,toddler,manipulative,-0.0796879902346,1.89828269995,94.5255474453
Llama-3.3-70B,llama,traditionalist,manipulative,-0.178875504363,0.574924056986,75.5474452555
Llama-3.3-70B,llama,trainer,manipulative,-0.306528332404,-1.12821846825,8.39416058394
Llama-3.3-70B,llama,translator,manipulative,-0.280155972403,-0.776358752347,27.7372262774
Llama-3.3-70B,llama,tree,manipulative,-0.212288124354,0.129133275389,61.6788321168
Llama-3.3-70B,llama,trickster,manipulative,-0.125839345684,1.28253186019,88.6861313869
Llama-3.3-70B,llama,tulpa,manipulative,-0.221626173318,0.00454513630782,54.3795620438
Llama-3.3-70B,llama,tutor,manipulative,-0.284886500687,-0.839473404887,23.7226277372
Llama-3.3-70B,llama,validator,manipulative,-0.305988893015,-1.12102127429,8.75912408759
Llama-3.3-70B,llama,vampire,manipulative,-0.130897273027,1.21504905326,87.2262773723
Llama-3.3-70B,llama,vegan,manipulative,-0.219216441264,0.0366957529403,56.204379562
Llama-3.3-70B,llama,veteran,manipulative,-0.179439528061,0.567398859467,75.1824817518
Llama-3.3-70B,llama,veterinarian,manipulative,-0.260857356459,-0.518876846174,39.7810218978
Llama-3.3-70B,llama,vigilante,manipulative,-0.129857019348,1.22892810558,87.9562043796
Llama-3.3-70B,llama,virtuoso,manipulative,-0.250230206539,-0.377089537354,43.795620438
Llama-3.3-70B,llama,virus,manipulative,-0.235387618236,-0.179059899376,49.2700729927
Llama-3.3-70B,llama,visionary,manipulative,-0.276486372908,-0.727398999192,31.3868613139
Llama-3.3-70B,llama,void,manipulative,-0.156568391953,0.872545287516,82.4817518248
Llama-3.3-70B,llama,wanderer,manipulative,-0.214325176437,0.101954950537,59.4890510949
Llama-3.3-70B,llama,warrior,manipulative,-0.197071439598,0.332154103822,67.5182481752
Llama-3.3-70B,llama,whale,manipulative,-0.217794527731,0.0556669065148,56.9343065693
Llama-3.3-70B,llama,widow,manipulative,-0.159300863123,0.836088689408,80.6569343066
Llama-3.3-70B,llama,wind,manipulative,-0.220889624123,0.0143721669806,54.7445255474
Llama-3.3-70B,llama,witch,manipulative,-0.212379693884,0.127911555801,61.3138686131
Llama-3.3-70B,llama,witness,manipulative,-0.245772413266,-0.317613712121,45.2554744526
Llama-3.3-70B,llama,workaholic,manipulative,-0.0483482906105,2.31641660248,97.4452554745
Llama-3.3-70B,llama,wraith,manipulative,-0.191979161952,0.400095212076,69.7080291971
Llama-3.3-70B,llama,writer,manipulative,-0.257214947993,-0.470279875407,41.2408759124
Llama-3.3-70B,llama,zealot,manipulative,-0.0413024015597,2.41042277104,97.8102189781
Llama-3.3-70B,llama,zeitgeist,manipulative,-0.262577181619,-0.541822733156,39.0510948905
Llama-3.3-70B,llama,aberration,optimistic,0.0685214415503,-1.72758662305,6.56934306569
Llama-3.3-70B,llama,absurdist,optimistic,0.0472483983446,-2.140611256,4.01459854015
Llama-3.3-70B,llama,accountant,optimistic,0.174772813512,0.335326213673,52.5547445255
Llama-3.3-70B,llama,activist,optimistic,0.172524150807,0.291667528864,50.3649635036
Llama-3.3-70B,llama,actor,optimistic,0.142650476128,-0.288341800319,29.197080292
Llama-3.3-70B,llama,addict,optimistic,0.0989599712367,-1.13661040823,14.9635036496
Llama-3.3-70B,llama,adolescent,optimistic,0.0930462136915,-1.25142837367,13.503649635
Llama-3.3-70B,llama,advocate,optimistic,0.21060282195,1.03098014249,91.6058394161
Llama-3.3-70B,llama,alien,optimistic,0.152434490322,-0.0983812557723,31.7518248175
Llama-3.3-70B,llama,altruist,optimistic,0.206120600076,0.943956014049,87.5912408759
Llama-3.3-70B,llama,amateur,optimistic,0.170964470728,0.261385717004,48.1751824818
Llama-3.3-70B,llama,ambassador,optimistic,0.214438864854,1.10545844807,93.0656934307
Llama-3.3-70B,llama,amnesiac,optimistic,0.110783751842,-0.907046983889,19.7080291971
Llama-3.3-70B,llama,analyst,optimistic,0.184289324509,0.520093076769,64.2335766423
Llama-3.3-70B,llama,anarchist,optimistic,0.107768726667,-0.965584902239,18.6131386861
Llama-3.3-70B,llama,ancient,optimistic,0.136524420935,-0.407281609395,26.6423357664
Llama-3.3-70B,llama,angel,optimistic,0.219328119061,1.20038527187,95.2554744526
Llama-3.3-70B,llama,anthropologist,optimistic,0.17464290004,0.332803891705,52.1897810219
Llama-3.3-70B,llama,archaeologist,optimistic,0.162073145332,0.0887570821228,39.4160583942
Llama-3.3-70B,llama,architect,optimistic,0.199442119656,0.814290648475,81.3868613139
Llama-3.3-70B,llama,archivist,optimistic,0.177853416931,0.395137359827,56.5693430657
Llama-3.3-70B,llama,artisan,optimistic,0.177103554221,0.380578475723,54.7445255474
Llama-3.3-70B,llama,ascetic,optimistic,0.100295074312,-1.11068884862,16.4233576642
Llama-3.3-70B,llama,assistant,optimistic,0.19962926692,0.817924187373,82.1167883212
Llama-3.3-70B,llama,auctioneer,optimistic,0.148084205833,-0.182843767177,30.6569343066
Llama-3.3-70B,llama,auditor,optimistic,0.171458348532,0.270974551872,48.5401459854
Llama-3.3-70B,llama,avatar,optimistic,0.199175126305,0.809106865884,80.6569343066
Llama-3.3-70B,llama,bard,optimistic,0.154148665046,-0.0650998686626,33.5766423358
Llama-3.3-70B,llama,bartender,optimistic,0.172251726832,0.286378308546,49.6350364964
Llama-3.3-70B,llama,biologist,optimistic,0.180643182509,0.449301773108,60.5839416058
Llama-3.3-70B,llama,blogger,optimistic,0.18570585559,0.547595593645,66.4233576642
Llama-3.3-70B,llama,bohemian,optimistic,0.154057706739,-0.0668658605284,33.2116788321
Llama-3.3-70B,llama,builder,optimistic,0.181526023739,0.4664424883,62.0437956204
Llama-3.3-70B,llama,caregiver,optimistic,0.223249094618,1.27651257885,97.0802919708
Llama-3.3-70B,llama,cartographer,optimistic,0.184814120257,0.530282195881,65.3284671533
Llama-3.3-70B,llama,caveman,optimistic,0.0994827080894,-1.12646126339,15.6934306569
Llama-3.3-70B,llama,celebrity,optimistic,0.15567979927,-0.0353722859631,35.401459854
Llama-3.3-70B,llama,chameleon,optimistic,0.188679304263,0.605326287598,71.5328467153
Llama-3.3-70B,llama,chef,optimistic,0.180107108644,0.438893684855,58.3941605839
Llama-3.3-70B,llama,chemist,optimistic,0.171981917675,0.281139855966,49.2700729927
Llama-3.3-70B,llama,chimera,optimistic,0.141600418045,-0.308729097515,28.102189781
Llama-3.3-70B,llama,coach,optimistic,0.227604030961,1.36106540783,99.2700729927
Llama-3.3-70B,llama,collaborator,optimistic,0.224578020442,1.30231420465,97.8102189781
Llama-3.3-70B,llama,collector,optimistic,0.182254235502,0.48058101063,62.7737226277
Llama-3.3-70B,llama,comedian,optimistic,0.0690438382042,-1.7174440833,6.93430656934
Llama-3.3-70B,llama,competitor,optimistic,0.0971574106056,-1.17160784305,14.598540146
Llama-3.3-70B,llama,composer,optimistic,0.177246544531,0.383354689718,55.4744525547
Llama-3.3-70B,llama,conservator,optimistic,0.174344602894,0.327012333447,51.8248175182
Llama-3.3-70B,llama,consultant,optimistic,0.200062436517,0.826334348147,83.2116788321
Llama-3.3-70B,llama,contrarian,optimistic,0.0468331355129,-2.14867374979,3.6496350365
Llama-3.3-70B,llama,coordinator,optimistic,0.211235571328,1.04326522446,91.9708029197
Llama-3.3-70B,llama,coral_reef,optimistic,0.185254335158,0.538829144057,65.6934306569
Llama-3.3-70B,llama,cosmopolitan,optimistic,0.200288196959,0.830717577332,83.5766423358
Llama-3.3-70B,llama,counselor,optimistic,0.211275747877,1.04404526822,92.3357664234
Llama-3.3-70B,llama,criminal,optimistic,0.0381213514395,-2.31781651815,2.9197080292
Llama-3.3-70B,llama,critic,optimistic,0.162435390475,0.0957902162938,39.7810218978
Llama-3.3-70B,llama,crystalline,optimistic,0.180796167565,0.452272039104,60.9489051095
Llama-3.3-70B,llama,curator,optimistic,0.202285833085,0.869502480824,85.401459854
Llama-3.3-70B,llama,cyborg,optimistic,0.189013888784,0.611822379738,71.897810219
Llama-3.3-70B,llama,cynic,optimistic,-0.0928315854473,-4.86032010678,0
Llama-3.3-70B,llama,daredevil,optimistic,0.099675093871,-1.12272601658,16.0583941606
Llama-3.3-70B,llama,debugger,optimistic,0.184292252208,0.520149919209,64.598540146
Llama-3.3-70B,llama,demon,optimistic,0.0149585023628,-2.76753248711,1.09489051095
Llama-3.3-70B,llama,designer,optimistic,0.215998415221,1.13573774152,94.5255474453
Llama-3.3-70B,llama,destroyer,optimistic,0.142564916089,-0.290002982663,28.8321167883
Llama-3.3-70B,llama,detective,optimistic,0.16407839149,0.127689737428,41.2408759124
Llama-3.3-70B,llama,devils_advocate,optimistic,0.0425485123288,-2.23186142072,3.28467153285
Llama-3.3-70B,llama,dilettante,optimistic,0.147215795479,-0.199704301163,30.2919708029
Llama-3.3-70B,llama,dispatcher,optimistic,0.195633743947,0.740349512536,77.3722627737
Llama-3.3-70B,llama,divorcee,optimistic,0.16966382094,0.236133081726,45.6204379562
Llama-3.3-70B,llama,doctor,optimistic,0.194930446521,0.726694712032,76.2773722628
Llama-3.3-70B,llama,dreamer,optimistic,0.175136531612,0.342387945896,52.9197080292
Llama-3.3-70B,llama,echo,optimistic,0.137115928054,-0.395797262361,27.0072992701
Llama-3.3-70B,llama,economist,optimistic,0.165403335727,0.153414059146,43.0656934307
Llama-3.3-70B,llama,ecosystem,optimistic,0.222619412277,1.26428704461,96.3503649635
Llama-3.3-70B,llama,editor,optimistic,0.189432608387,0.619951988119,72.9927007299
Llama-3.3-70B,llama,egregore,optimistic,0.182119389657,0.477962924662,62.4087591241
Llama-3.3-70B,llama,elder,optimistic,0.161264059781,0.0730483629092,38.6861313869
Llama-3.3-70B,llama,eldritch,optimistic,0.0910652075755,-1.28989039887,12.4087591241
Llama-3.3-70B,llama,emissary,optimistic,0.21472205801,1.11095675632,93.4306569343
Llama-3.3-70B,llama,empath,optimistic,0.197717650961,0.780809399778,78.8321167883
Llama-3.3-70B,llama,engineer,optimistic,0.189091345115,0.613326225353,72.2627737226
Llama-3.3-70B,llama,entrepreneur,optimistic,0.199528510614,0.815967963431,81.7518248175
Llama-3.3-70B,llama,evaluator,optimistic,0.18804329131,0.59297784201,70.0729927007
Llama-3.3-70B,llama,evangelist,optimistic,0.226062696475,1.33113978299,98.9051094891
Llama-3.3-70B,llama,examiner,optimistic,0.177669256208,0.39156180581,56.204379562
Llama-3.3-70B,llama,exile,optimistic,0.0945784563201,-1.22167927086,13.8686131387
Llama-3.3-70B,llama,expatriate,optimistic,0.178044274177,0.398842929508,56.9343065693
Llama-3.3-70B,llama,facilitator,optimistic,0.220846851704,1.22987207291,95.9854014599
Llama-3.3-70B,llama,familiar,optimistic,0.165246354662,0.150366209043,42.3357664234
Llama-3.3-70B,llama,fixer,optimistic,0.108485739019,-0.951663820954,19.3430656934
Llama-3.3-70B,llama,flaneur,optimistic,0.125794731873,-0.615602809312,23.3576642336
Llama-3.3-70B,llama,fool,optimistic,0.103635379542,-1.04583548805,17.1532846715
Llama-3.3-70B,llama,forecaster,optimistic,0.186401025254,0.561092590405,67.1532846715
Llama-3.3-70B,llama,futurist,optimistic,0.198137958544,0.788969839436,79.5620437956
Llama-3.3-70B,llama,gamer,optimistic,0.152617883162,-0.0948206105121,32.1167883212
Llama-3.3-70B,llama,generalist,optimistic,0.195136292729,0.730691298387,76.6423357664
Llama-3.3-70B,llama,genie,optimistic,0.0947761344768,-1.21784127047,14.2335766423
Llama-3.3-70B,llama,geographer,optimistic,0.180106592821,0.43888366993,58.0291970803
Llama-3.3-70B,llama,ghost,optimistic,0.116588355659,-0.794348281689,21.5328467153
Llama-3.3-70B,llama,golem,optimistic,0.137151260067,-0.395111277215,27.3722627737
Llama-3.3-70B,llama,gossip,optimistic,0.0650325581275,-1.7953246886,6.20437956204
Llama-3.3-70B,llama,grader,optimistic,0.183185323516,0.498658456418,63.503649635
Llama-3.3-70B,llama,graduate,optimistic,0.165571327155,0.156675679831,43.4306569343
Llama-3.3-70B,llama,grandparent,optimistic,0.155856673093,-0.031938210039,35.7664233577
Llama-3.3-70B,llama,guardian,optimistic,0.187410913566,0.580699975471,68.2481751825
Llama-3.3-70B,llama,guide,optimistic,0.201784251088,0.859764065952,85.0364963504
Llama-3.3-70B,llama,guru,optimistic,0.196096757752,0.749339110547,77.7372262774
Llama-3.3-70B,llama,hacker,optimistic,0.1284383326,-0.564276245022,23.7226277372
Llama-3.3-70B,llama,healer,optimistic,0.236853165557,1.54064105129,99.6350364964
Llama-3.3-70B,llama,hedonist,optimistic,0.130084201652,-0.532321039801,24.8175182482
Llama-3.3-70B,llama,hermit,optimistic,0.121220242451,-0.704418349064,22.6277372263
Llama-3.3-70B,llama,historian,optimistic,0.157402763818,-0.00192024090954,37.2262773723
Llama-3.3-70B,llama,hive,optimistic,0.180507671776,0.446670778081,59.8540145985
Llama-3.3-70B,llama,hoarder,optimistic,0.069387082741,-1.71077985348,7.29927007299
Llama-3.3-70B,llama,homunculus,optimistic,0.133989171224,-0.456504495432,26.2773722628
Llama-3.3-70B,llama,hybrid,optimistic,0.215006140157,1.11647232471,94.1605839416
Llama-3.3-70B,llama,idealist,optimistic,0.198182867531,0.78984176536,79.9270072993
Llama-3.3-70B,llama,immigrant,optimistic,0.182335216893,0.482153296682,63.1386861314
Llama-3.3-70B,llama,improviser,optimistic,0.155173293819,-0.0452062916726,34.6715328467
Llama-3.3-70B,llama,infant,optimistic,0.0869282480429,-1.37021112101,10.9489051095
Llama-3.3-70B,llama,influencer,optimistic,0.206163371201,0.944786432515,87.9562043796
Llama-3.3-70B,llama,instructor,optimistic,0.206457344863,0.95049404861,88.3211678832
Llama-3.3-70B,llama,interpreter,optimistic,0.202905949624,0.881542291183,86.1313868613
Llama-3.3-70B,llama,interviewer,optimistic,0.146878867275,-0.206245896854,29.5620437956
Llama-3.3-70B,llama,jester,optimistic,0.0555828016807,-1.97879548543,4.3795620438
Llama-3.3-70B,llama,journalist,optimistic,0.157557377526,0.00108164601066,37.5912408759
Llama-3.3-70B,llama,judge,optimistic,0.162710595269,0.101133427321,40.1459854015
Llama-3.3-70B,llama,lawyer,optimistic,0.16436108598,0.133178363897,41.6058394161
Llama-3.3-70B,llama,leviathan,optimistic,0.0749590022241,-1.6025988106,9.12408759124
Llama-3.3-70B,llama,librarian,optimistic,0.192927776883,0.68781208088,74.4525547445
Llama-3.3-70B,llama,linguist,optimistic,0.166545157695,0.175582988831,44.1605839416
Llama-3.3-70B,llama,loner,optimistic,0.0842241498693,-1.42271226741,10.2189781022
Llama-3.3-70B,llama,luddite,optimistic,0.0255834638252,-2.56124461538,1.4598540146
Llama-3.3-70B,llama,marketer,optimistic,0.207394695566,0.968693087021,89.7810218978
Llama-3.3-70B,llama,martyr,optimistic,0.122493937897,-0.67968904312,22.9927007299
Llama-3.3-70B,llama,mathematician,optimistic,0.161824549949,0.0839305034391,39.0510948905
Llama-3.3-70B,llama,maverick,optimistic,0.114545767168,-0.834005953304,20.4379562044
Llama-3.3-70B,llama,mechanic,optimistic,0.133456216252,-0.466852029143,25.9124087591
Llama-3.3-70B,llama,mediator,optimistic,0.209934415921,1.01800277239,91.2408759124
Llama-3.3-70B,llama,mentor,optimistic,0.209433664998,1.00828049315,90.8759124088
Llama-3.3-70B,llama,merchant,optimistic,0.185604374687,0.545625301359,66.0583941606
Llama-3.3-70B,llama,minimalist,optimistic,0.192668914626,0.68278616674,74.0875912409
Llama-3.3-70B,llama,moderator,optimistic,0.209295674588,1.00560135421,90.5109489051
Llama-3.3-70B,llama,musician,optimistic,0.187462398569,0.581699577358,68.6131386861
Llama-3.3-70B,llama,mycorrhizal,optimistic,0.178776370321,0.413056868642,57.6642335766
Llama-3.3-70B,llama,mystic,optimistic,0.191868466404,0.667245144713,73.7226277372
Llama-3.3-70B,llama,narcissist,optimistic,0.0294873603701,-2.48544890425,1.82481751825
Llama-3.3-70B,llama,narrator,optimistic,0.147168749827,-0.200617711285,29.9270072993
Llama-3.3-70B,llama,naturalist,optimistic,0.187528747776,0.582987773726,68.9781021898
Llama-3.3-70B,llama,navigator,optimistic,0.199749842313,0.820265206803,82.8467153285
Llama-3.3-70B,llama,negotiator,optimistic,0.206662954754,0.954486046808,89.0510948905
Llama-3.3-70B,llama,networker,optimistic,0.225371969821,1.31772904904,98.1751824818
Llama-3.3-70B,llama,newlywed,optimistic,0.19318999375,0.692903126126,74.8175182482
Llama-3.3-70B,llama,nomad,optimistic,0.173632477141,0.313186127437,51.0948905109
Llama-3.3-70B,llama,novelist,optimistic,0.151130110965,-0.123706302125,31.3868613139
