family,target,baseline_r2,candidate_r2,delta_r2
EPQr:EPQ:N,BFAS:BFAS:A:C,0.2752415204521521,0.275558461996842,0.0003169415446898638
EPQr:EPQ:N,BFAS:BFAS:A:P,0.13728131607445693,0.13509078571941957,-0.0021905303550373567
EPQr:EPQ:N,BFAS:BFAS:C:I,0.27240724578999154,0.28496931450304064,0.012562068713049102
EPQr:EPQ:N,BFAS:BFAS:C:O,0.1802797798388266,0.18057565589992386,0.0002958760610972666
EPQr:EPQ:N,BFAS:BFAS:E:A,0.29742663863956864,0.2970411943371202,-0.0003854443024484677
EPQr:EPQ:N,BFAS:BFAS:N:V,0.2220636365578451,0.25361212150688084,0.03154848494903573
EPQr:EPQ:N,BFAS:BFAS:O:I,0.22619625289866152,0.22760062246950497,0.0014043695708434445
EPQr:EPQ:N,BFAS:BFAS:O:O,0.10948438645703873,0.10942634807530105,-5.80383817376795e-05
EPQr:EPQ:N,EPQr:EPQ:E,0.27248820570127386,0.27225053568074353,-0.00023767002053032282
EPQr:EPQ:N,EPQr:EPQ:P,0.10918889288382172,0.10903931536405997,-0.0001495775197617455
EPQr:EPQ:N,HEXACO:H:A:FL,0.1375707921994529,0.15095871867378274,0.013387926474329848
EPQr:EPQ:N,HEXACO:H:A:FO,0.13812147068819935,0.14542698750756455,0.007305516819365199
EPQr:EPQ:N,HEXACO:H:A:G,0.17446791762969982,0.18260325224455054,0.00813533461485072
EPQr:EPQ:N,HEXACO:H:A:P,0.27481013792268094,0.2873096737191716,0.012499535796490657
EPQr:EPQ:N,HEXACO:H:C:D,0.2785292149075048,0.2818345255019833,0.003305310594478472
EPQr:EPQ:N,HEXACO:H:C:O,0.22200936290656825,0.2212261725935215,-0.0007831903130467444
EPQr:EPQ:N,HEXACO:H:C:PE,0.12335784611714795,0.12559633083939004,0.0022384847222420845
EPQr:EPQ:N,HEXACO:H:C:PR,0.18559993815070053,0.19353359940988646,0.007933661259185931
EPQr:EPQ:N,HEXACO:H:E:D,0.13759616213087955,0.15778146655928915,0.0201853044284096
EPQr:EPQ:N,HEXACO:H:E:F,0.10693958776230739,0.10983025326827756,0.002890665505970169
EPQr:EPQ:N,HEXACO:H:E:S,0.19663638411585616,0.19990791265586205,0.003271528540005897
EPQr:EPQ:N,HEXACO:H:H:F,0.13801501008215,0.1382228442769451,0.0002078341947950868
EPQr:EPQ:N,HEXACO:H:H:GA,0.05288074217532435,0.05819654960745735,0.005315807432133002
EPQr:EPQ:N,HEXACO:H:H:M,0.11358513195139752,0.1146323958531722,0.0010472639017746754
EPQr:EPQ:N,HEXACO:H:H:S,0.07720717783885434,0.0795090126444421,0.0023018348055877658
EPQr:EPQ:N,HEXACO:H:O:A,0.10231261577220807,0.10123931496571714,-0.0010733008064909288
EPQr:EPQ:N,HEXACO:H:O:C,0.06243052515054093,0.06705331788408886,0.004622792733547931
EPQr:EPQ:N,HEXACO:H:O:I,0.0921713710608858,0.09161545628176593,-0.0005559147791198704
EPQr:EPQ:N,HEXACO:H:O:U,0.1311470239614887,0.13065765810960728,-0.0004893658518814181
EPQr:EPQ:N,HEXACO:H:X:E,0.1929985413918902,0.19216173843540285,-0.0008368029564873591
EPQr:EPQ:N,HEXACO:H:X:S,0.31083340722293984,0.31023189118595174,-0.0006015160369881034
EPQr:EPQ:N,HEXACO:H:X:SB,0.257907519208754,0.2598085429284336,0.0019010237196795954
EPQr:EPQ:N,IPIPneo:A1:TR,0.26263970873438724,0.26165191440524316,-0.0009877943291440872
EPQr:EPQ:N,IPIPneo:A2:MO,0.10686654091490899,0.107033061756869,0.00016652084196000505
EPQr:EPQ:N,IPIPneo:A3:AL,0.3935126294383855,0.39364068278897313,0.00012805335058763134
EPQr:EPQ:N,IPIPneo:A4:CO,0.13799348409540024,0.13654361616757382,-0.0014498679278264204
EPQr:EPQ:N,IPIPneo:A5:MO,0.14180637331319323,0.13993083475173618,-0.0018755385614570574
EPQr:EPQ:N,IPIPneo:A6:SY,0.1975583461306819,0.19793370483296013,0.0003753587022782279
EPQr:EPQ:N,IPIPneo:C1:SE,0.337707668705878,0.3443835790177302,0.006675910311852218
EPQr:EPQ:N,IPIPneo:C2:OR,0.13090407794205494,0.1316523502678112,0.0007482723257562496
EPQr:EPQ:N,IPIPneo:C3:DU,0.2028142669598778,0.20446447921268296,0.00165021225280515
EPQr:EPQ:N,IPIPneo:C4:AS,0.2621363107567529,0.26235686500632516,0.00022055424957223568
EPQr:EPQ:N,IPIPneo:C5:SD,0.31627141056904995,0.3201083520542706,0.003836941485220624
EPQr:EPQ:N,IPIPneo:C6:CA,0.17177162190947504,0.17214180136267077,0.0003701794531957292
EPQr:EPQ:N,IPIPneo:E1:FR,0.464533567387563,0.4645412251489395,7.65776137645613e-06
EPQr:EPQ:N,IPIPneo:E2:GR,0.27902320707885664,0.27872115277685694,-0.00030205430199969907
EPQr:EPQ:N,IPIPneo:E3:AS,0.2324453152548268,0.23176232659659646,-0.0006829886582303546
EPQr:EPQ:N,IPIPneo:E4:AL,0.11308097436790532,0.11289245735179754,-0.00018851701610778093
EPQr:EPQ:N,IPIPneo:E5:ES,0.10186158083732977,0.10235782504255275,0.0004962442052229843
EPQr:EPQ:N,IPIPneo:N1:ANX,0.2110155820203814,0.22703412611204699,0.016018544091665587
EPQr:EPQ:N,IPIPneo:N4:SC,0.30871437898817244,0.32420391043602526,0.015489531447852811
EPQr:EPQ:N,IPIPneo:N5:IM,0.11457224386382547,0.12885276089076914,0.014280517026943662
EPQr:EPQ:N,IPIPneo:O1:IM,0.12264888992016276,0.12816018618582303,0.00551129626566027
EPQr:EPQ:N,IPIPneo:O2:AI,0.10853650686961636,0.10881579530382102,0.0002792884342046609
EPQr:EPQ:N,IPIPneo:O3:EM,0.1857573816411251,0.18961487239391916,0.0038574907527940683
EPQr:EPQ:N,IPIPneo:O4:AD,0.1278684482165473,0.1292172999866129,0.0013488517700656066
EPQr:EPQ:N,IPIPneo:O5:IN,0.23894149575369705,0.23579171738140514,-0.0031497783722919115
EPQr:EPQ:N,IPIPneo:O6:LI,0.07717833234222127,0.0779090768924513,0.0007307445502300336
EPQr:EPQ:N,MPQ:MPQ:AB,0.12567722958925842,0.12833588081895642,0.0026586512296979947
EPQr:EPQ:N,MPQ:MPQ:AC,0.26863776291342845,0.26898904966143056,0.0003512867480021109
EPQr:EPQ:N,MPQ:MPQ:AG,0.12090376736613428,0.12072956175320149,-0.00017420561293279846
EPQr:EPQ:N,MPQ:MPQ:AL,0.3009458474425877,0.31130436825384467,0.010358520811256988
EPQr:EPQ:N,MPQ:MPQ:CO,0.2068767794494386,0.2062419883423019,-0.0006347911071367118
EPQr:EPQ:N,MPQ:MPQ:HA,0.1133822344468427,0.1135729542178785,0.00019071977103579663
EPQr:EPQ:N,MPQ:MPQ:SC,0.35928056623115456,0.36015613772163435,0.0008755714904797873
EPQr:EPQ:N,MPQ:MPQ:SP,0.318387336141137,0.3179986126957767,-0.0003887234453603394
EPQr:EPQ:N,MPQ:MPQ:TR,0.0912678673106333,0.09485134052946997,0.0035834732188366747
EPQr:EPQ:N,MPQ:MPQ:UV,0.12192667155283854,0.12649172056600666,0.004565049013168121
EPQr:EPQ:N,PS:PS:P,0.29617585159574444,0.29803022323262507,0.0018543716368806251
EPQr:EPQ:N,QB6:QB6:A,0.1547511416134263,0.15604044717915433,0.0012893055657280383
EPQr:EPQ:N,QB6:QB6:C,0.2880013064446012,0.28830342545380716,0.0003021190092059589
EPQr:EPQ:N,QB6:QB6:H,0.08561940155417092,0.08582630500588606,0.0002069034517151458
EPQr:EPQ:N,QB6:QB6:O,0.15143966040127266,0.1508615234704086,-0.0005781369308640594
EPQr:EPQ:N,QB6:QB6:X,0.2235785378398859,0.22330002342785382,-0.0002785144120320826
PS:PS:S,BFAS:BFAS:A:C,0.2752415204521521,0.2749982981943303,-0.00024322225782180684
PS:PS:S,BFAS:BFAS:A:P,0.13728131607445693,0.13724616106741971,-3.515500703721308e-05
PS:PS:S,BFAS:BFAS:C:I,0.27240724578999154,0.28604202948309887,0.013634783693107333
PS:PS:S,BFAS:BFAS:C:O,0.1802797798388266,0.18265712597193706,0.0023773461331104695
PS:PS:S,BFAS:BFAS:E:A,0.29742663863956864,0.2968404392031738,-0.0005861994363948186
PS:PS:S,BFAS:BFAS:N:V,0.2220636365578451,0.23056425795744973,0.008500621399604613
PS:PS:S,BFAS:BFAS:O:I,0.22619625289866152,0.2257529846697628,-0.00044326822889872997
PS:PS:S,BFAS:BFAS:O:O,0.10948438645703873,0.11130727773130256,0.001822891274263827
PS:PS:S,EPQr:EPQ:E,0.27248820570127386,0.27347020932308297,0.0009820036218091133
PS:PS:S,EPQr:EPQ:P,0.10918889288382172,0.1120143489632216,0.0028254560793998795
PS:PS:S,HEXACO:H:A:FL,0.1375707921994529,0.14123726970011174,0.003666477500658849
PS:PS:S,HEXACO:H:A:FO,0.13812147068819935,0.13689341095346597,-0.0012280597347333888
PS:PS:S,HEXACO:H:A:G,0.17446791762969982,0.17788869217136505,0.003420774541665228
PS:PS:S,HEXACO:H:A:P,0.27481013792268094,0.27603237164948236,0.0012222337268014138
PS:PS:S,HEXACO:H:C:D,0.2785292149075048,0.28637413920089183,0.007844924293387012
PS:PS:S,HEXACO:H:C:O,0.22200936290656825,0.2222894581844067,0.00028009527783845467
PS:PS:S,HEXACO:H:C:PE,0.12335784611714795,0.1228735553532927,-0.00048429076385525516
PS:PS:S,HEXACO:H:C:PR,0.18559993815070053,0.20375988738588025,0.018159949235179718
PS:PS:S,HEXACO:H:E:D,0.13759616213087955,0.14241188587978648,0.0048157237489069304
PS:PS:S,HEXACO:H:E:F,0.10693958776230739,0.10705555540887568,0.0001159676465682935
PS:PS:S,HEXACO:H:E:S,0.19663638411585616,0.19655667704472302,-7.970707113313935e-05
PS:PS:S,HEXACO:H:H:F,0.13801501008215,0.1415564099769131,0.0035413998947630976
PS:PS:S,HEXACO:H:H:GA,0.05288074217532435,0.05564416387827431,0.002763421702949964
PS:PS:S,HEXACO:H:H:M,0.11358513195139752,0.11562240228412768,0.0020372703327301567
PS:PS:S,HEXACO:H:H:S,0.07720717783885434,0.07999134278339792,0.002784164944543588
PS:PS:S,HEXACO:H:O:A,0.10231261577220807,0.10345226059440771,0.001139644822199637
PS:PS:S,HEXACO:H:O:C,0.06243052515054093,0.07146708321128126,0.00903655806074033
PS:PS:S,HEXACO:H:O:I,0.0921713710608858,0.0926444947786601,0.0004731237177743042
PS:PS:S,HEXACO:H:O:U,0.1311470239614887,0.13659892590087142,0.0054519019393827195
PS:PS:S,HEXACO:H:X:E,0.1929985413918902,0.19401363953624484,0.0010150981443546314
PS:PS:S,HEXACO:H:X:S,0.31083340722293984,0.30940214211542516,-0.0014312651075146787
PS:PS:S,HEXACO:H:X:SB,0.257907519208754,0.2573925095999826,-0.0005150096087713774
PS:PS:S,IPIPneo:A1:TR,0.26263970873438724,0.26377996068900134,0.001140251954614091
PS:PS:S,IPIPneo:A2:MO,0.10686654091490899,0.10961779787340342,0.00275125695849443
PS:PS:S,IPIPneo:A3:AL,0.3935126294383855,0.39511424639307136,0.0016016169546858583
PS:PS:S,IPIPneo:A4:CO,0.13799348409540024,0.13862432458190532,0.0006308404865050798
PS:PS:S,IPIPneo:A5:MO,0.14180637331319323,0.14382119841584395,0.002014825102650719
PS:PS:S,IPIPneo:A6:SY,0.1975583461306819,0.19859234507849355,0.001033998947811643
PS:PS:S,IPIPneo:C1:SE,0.337707668705878,0.3426432384166792,0.004935569710801224
PS:PS:S,IPIPneo:C2:OR,0.13090407794205494,0.130184160253226,-0.0007199176888289527
PS:PS:S,IPIPneo:C3:DU,0.2028142669598778,0.21175718669704102,0.008942919737163213
PS:PS:S,IPIPneo:C4:AS,0.2621363107567529,0.2660257566723513,0.0038894459155983663
PS:PS:S,IPIPneo:C5:SD,0.31627141056904995,0.3203926541270953,0.004121243558045329
PS:PS:S,IPIPneo:C6:CA,0.17177162190947504,0.18244293957418467,0.010671317664709634
PS:PS:S,IPIPneo:E1:FR,0.464533567387563,0.46468203971070754,0.00014847232314452175
PS:PS:S,IPIPneo:E2:GR,0.27902320707885664,0.278472358805537,-0.0005508482733196374
PS:PS:S,IPIPneo:E3:AS,0.2324453152548268,0.23241404581369152,-3.1269441135295395e-05
PS:PS:S,IPIPneo:E4:AL,0.11308097436790532,0.11575831822720084,0.0026773438592955223
PS:PS:S,IPIPneo:E5:ES,0.10186158083732977,0.11052755936157554,0.008665978524245777
PS:PS:S,IPIPneo:N1:ANX,0.2110155820203814,0.20978988689602052,-0.0012256951243608816
PS:PS:S,IPIPneo:N4:SC,0.30871437898817244,0.30888734175564925,0.00017296276747680306
PS:PS:S,IPIPneo:N5:IM,0.11457224386382547,0.12056240222281944,0.005990158358993969
PS:PS:S,IPIPneo:O1:IM,0.12264888992016276,0.12801456758069318,0.005365677660530421
PS:PS:S,IPIPneo:O2:AI,0.10853650686961636,0.10919473063559582,0.0006582237659794599
PS:PS:S,IPIPneo:O3:EM,0.1857573816411251,0.18507344358472166,-0.0006839380564034325
PS:PS:S,IPIPneo:O4:AD,0.1278684482165473,0.12838757030009962,0.0005191220835523147
PS:PS:S,IPIPneo:O5:IN,0.23894149575369705,0.23729368011944718,-0.0016478156342498718
PS:PS:S,IPIPneo:O6:LI,0.07717833234222127,0.07958361956899851,0.002405287226777242
PS:PS:S,MPQ:MPQ:AB,0.12567722958925842,0.1299635933610176,0.004286363771759172
PS:PS:S,MPQ:MPQ:AC,0.26863776291342845,0.2741155788162518,0.005477815902823369
PS:PS:S,MPQ:MPQ:AG,0.12090376736613428,0.12258168966657645,0.0016779223004421695
PS:PS:S,MPQ:MPQ:AL,0.3009458474425877,0.3086740388381859,0.007728191395598216
PS:PS:S,MPQ:MPQ:CO,0.2068767794494386,0.21310223292468589,0.006225453475247278
PS:PS:S,MPQ:MPQ:HA,0.1133822344468427,0.11952124538867814,0.006139010941835443
PS:PS:S,MPQ:MPQ:SC,0.35928056623115456,0.3589974826202321,-0.00028308361092244105
PS:PS:S,MPQ:MPQ:SP,0.318387336141137,0.3171745681346235,-0.0012127680065134872
PS:PS:S,MPQ:MPQ:TR,0.0912678673106333,0.09299537368900035,0.0017275063783670497
PS:PS:S,MPQ:MPQ:UV,0.12192667155283854,0.1269068206651729,0.004980149112334353
PS:PS:S,PS:PS:P,0.29617585159574444,0.2962383539444656,6.250234872118288e-05
PS:PS:S,QB6:QB6:A,0.1547511416134263,0.15775778047040134,0.0030066388569750524
PS:PS:S,QB6:QB6:C,0.2880013064446012,0.2906977322025337,0.002696425757932497
PS:PS:S,QB6:QB6:H,0.08561940155417092,0.08860212451930982,0.0029827229651389064
PS:PS:S,QB6:QB6:O,0.15143966040127266,0.15143556744078257,-4.0929604900874494e-06
PS:PS:S,QB6:QB6:X,0.2235785378398859,0.22299759376417838,-0.0005809440757075235
