model,trait,persona_count,signed_score,missing,sd,skew,min,max,outliers_3iqr,max_abs_correlation_other,near_duplicate_representative
Gemma,literal,275,True,0,0.006313519479809174,1.7778918544249933,-0.3853017550079938,-0.3388087435439954,4,0.7862718322107077,literal
Gemma,manic,275,True,0,0.013821299679815054,0.8864220133934094,-0.4014895975051934,-0.3240432631401947,0,0.9754460891452373,manic
Gemma,manipulative,275,True,0,0.012425370927240617,0.40170899246493663,-0.4838137867125178,-0.4255982552776043,0,0.9648574645078192,manipulative
Gemma,materialist,275,True,0,0.009458358890367162,0.11808490786752626,-0.336562546854287,-0.2755038772866073,0,0.8447923471481545,materialist
Gemma,meditative,275,True,0,0.014071418802288911,0.23327322115882404,0.2079513133711799,0.2819834107186854,0,0.9264808206021401,meditative
Gemma,melancholic,275,True,0,0.015689629850237703,0.667972707682329,-0.2301705665943423,-0.1606510682720684,0,0.9449529118687551,melancholic
Gemma,melodramatic,275,True,0,0.019189370457116568,0.40513598889218566,-0.096072430810244,-0.0219860341871899,0,0.9938712213539005,melodramatic
Gemma,mercurial,275,True,0,0.016492839643536414,0.40214818010181597,-0.4069645490488977,-0.3414787691945323,0,0.9761168127377132,mercurial
Gemma,metaphorical,275,True,0,0.017308980126026854,0.15686300432578815,0.0016071292328136,0.0771450892914831,0,0.9851577341423609,metaphorical
Gemma,methodical,275,True,0,0.017622211810701456,-0.11448648386480544,0.3080578678588559,0.3930948611699884,0,0.9916627602841748,methodical
Gemma,meticulous,275,True,0,0.013786103153716638,-1.172746189996323,0.1463517642728712,0.2232408796285196,0,0.9814150499080628,meticulous
Gemma,militant,275,True,0,0.01498161741369443,0.5722732219249342,-0.3461055423457831,-0.2656470012862161,0,0.9816530062441554,militant
Gemma,misanthropic,275,True,0,0.016000968911403658,0.6900244258390037,-0.3192581521291329,-0.247151664386772,0,0.9609064380608883,misanthropic
Gemma,mischievous,275,True,0,0.015549121191211638,0.823684668639067,-0.2608220862038078,-0.1888560982818397,0,0.977642276638675,mischievous
Gemma,moderate,275,True,0,0.014827218900699398,-0.4836641751264541,0.4191859806423881,0.4943306233123148,0,0.9860951542863555,moderate
Gemma,mystical,275,True,0,0.02158449716220583,0.5303151708511535,-0.0630535818617274,0.0208406189898306,0,0.991074877319729,mystical
Gemma,naive,275,True,0,0.012198015545174731,3.3993255232398294,-0.1377215423464285,-0.0232586184273465,4,0.9066807461363262,naive
Gemma,narrative,275,True,0,0.018894974220098823,0.05949509886583297,-0.0399405894122211,0.0314373801860973,0,0.9625186952771919,narrative
Gemma,neurotic,275,True,0,0.01296926979798878,1.3671878021424784,-0.3607663115532864,-0.2931509743554201,0,0.977761491401708,neurotic
Gemma,nihilistic,275,True,0,0.015162034928775525,0.8906719247583423,-0.2618576860794637,-0.1875132778521516,0,0.9692118884990527,nihilistic
Gemma,nonchalant,275,True,0,0.012424870083306437,1.3756873766251485,-0.2837433776102271,-0.2174239354789411,1,0.9741705752601492,nonchalant
Gemma,nostalgic,275,True,0,0.017478582364743953,0.4136742487132753,-0.2731738425298239,-0.2059680358258517,0,0.9522099294072275,nostalgic
Gemma,nurturing,275,True,0,0.009106308139739611,-0.8540301656342265,0.3133740253757047,0.3693168059964919,1,0.948800984258284,nurturing
Gemma,obsessive,275,True,0,0.015498747130050724,0.32136258653506605,-0.4668727611221491,-0.4029302151259328,0,0.941201596316988,obsessive
Gemma,open_ended,275,True,0,0.007557998142930545,-0.11897923939259258,0.2878090394867056,0.3398799670429492,0,0.9334455514405535,open_ended
Gemma,optimistic,275,True,0,0.009366036027990033,-0.6866269052452083,0.2663181677962175,0.3322800736750963,0,0.9522641564813733,optimistic
Gemma,pacifist,275,True,0,0.00995560099480812,0.3469308551427713,0.0401705173809684,0.09565959696757,0,0.9097377944158661,pacifist
Gemma,paradoxical,275,True,0,0.01555431500829765,0.09943832551106324,0.0722805060450329,0.1339894497496678,0,0.9794444664176061,paradoxical
Gemma,paranoid,275,True,0,0.01396765377999187,0.4799239023527232,-0.4038806929476025,-0.3417549280653005,0,0.9768056192416965,paranoid
Gemma,passionate,275,True,0,0.015622966597946646,-0.08519799102646179,-0.190591869969884,-0.1231046050623224,0,0.9699839036457857,passionate
Gemma,passive_aggressive,275,True,0,0.012274939166181841,0.9368096333096462,-0.4463170630127883,-0.3868281618571033,0,0.9729956280203619,passive_aggressive
Gemma,patient,275,True,0,0.010127685617863902,-1.17950470663682,0.3325134628892238,0.3870064464490167,0,0.964335519029381,patient
Gemma,pedantic,275,True,0,0.00999178395837058,-0.6596064238459247,-0.2521559334674473,-0.1913983179883951,0,0.9347910690296776,pedantic
Gemma,pensive,275,True,0,0.010168356284425832,-1.418820668261281,0.0472138195378864,0.1174017096934694,3,0.9349880713445733,pensive
Gemma,perfectionist,275,True,0,0.013418562288500552,-1.1372941205708245,0.048770508931112,0.1259614868500665,0,0.9850156581317061,perfectionist
Gemma,pessimistic,275,True,0,0.009953037098794401,0.8220485836408877,-0.4067500082223815,-0.3443222903155685,0,0.977600267534686,pessimistic
Gemma,petty,275,True,0,0.013302501790476007,0.6545794701987991,-0.5037366576242465,-0.4456683840570395,0,0.9809132664831757,petty
Gemma,philosophical,275,True,0,0.014238157087083014,0.2867074211136207,0.030481022635774,0.1006826992987798,0,0.9709882128667785,philosophical
Gemma,playful,275,True,0,0.015746277295773825,0.572951454927208,-0.1574000885075869,-0.0681186524090824,0,0.9813725316077488,playful
Gemma,pluralist,275,True,0,0.009625349314727551,-0.7402916495718912,0.4009733680534081,0.4604759569270492,0,0.9723675483482154,pluralist
Gemma,poetic,275,True,0,0.01823284325451825,0.5580788758193058,-0.2553504679573193,-0.1575486422006388,0,0.9879231598392184,poetic
Gemma,practical,275,True,0,0.01069639193292211,-0.21483950366458504,0.1537882550077807,0.2095784376563767,0,0.9912709852854009,practical
Gemma,prescriptive,275,True,0,0.008376683402634132,0.019684392880795487,-0.0632926484544759,-0.000426561168389,0,0.9334455514405535,prescriptive
Gemma,principled,275,True,0,0.007726329000762547,-0.2620078259109977,0.0646134714839059,0.1094318932917066,0,0.8291451530340574,principled
Gemma,proactive,275,True,0,0.005692507168268914,-1.5951891006153625,0.2130189893316801,0.2556790864818402,3,0.8696621816181266,proactive
Gemma,problem_solving,275,True,0,0.010661639389533727,0.0022213660679751067,0.3191238628968693,0.3660661622248711,0,0.9172998882556291,problem_solving
Gemma,progressive,275,True,0,0.007135922649553076,0.32287572127970854,0.0206522675330142,0.0783834333282803,1,0.8166085695927224,progressive
Gemma,provocative,275,True,0,0.01081275057321983,0.3356696653904915,0.0093639762248379,0.0686413861951574,0,0.992160275144764,provocative
Gemma,qualitative,275,True,0,0.016785635217140576,-0.16107034102334666,0.097829014750451,0.1751619951001927,0,0.9782492745286413,qualitative
Gemma,quantitative,275,True,0,0.013683790153042363,0.32700980186153306,-0.2732779100615953,-0.2052205779691038,0,0.9798123188094503,quantitative
Gemma,radical,275,True,0,0.0115254203690674,0.6856537419887302,-0.1904572241444339,-0.129919272519825,0,0.9437892500696313,radical
Gemma,rationalist,275,True,0,0.015739511705142085,0.2861780042084425,0.0685856235189628,0.1497880240684614,0,0.9930187510635946,rationalist
Gemma,reactive,275,True,0,0.014262209668456038,0.997258276509427,-0.2870336458841935,-0.2051933363693391,0,0.9717009666930103,reactive
Gemma,rebellious,275,True,0,0.010762086294104412,0.5636494499836433,-0.0096715344327385,0.0500814793897523,0,0.93563866618016,rebellious
Gemma,reductionist,275,True,0,0.012436576736254583,-0.1243930112934214,0.0520034412033434,0.1127733692880072,0,0.9542542812469545,reductionist
Gemma,regulatory,275,True,0,0.010491617428595881,0.15592705721715377,-0.2791389468044483,-0.2261196330852996,0,0.9300435881963349,regulatory
Gemma,relativist,275,True,0,0.009733760146060998,-0.1571141601058455,-0.1769375816419307,-0.1369429390621253,0,0.9395937299927606,relativist
Gemma,reserved,275,True,0,0.013412903769522347,-0.06347941047582638,0.1923769276089905,0.2637134719739294,0,0.9782019628689052,reserved
Gemma,resilient,275,True,0,0.013167258755589715,-1.0115127383181175,0.3129713931658794,0.3763619558293412,0,0.977761491401708,resilient
Gemma,reverent,275,True,0,0.015657346796501857,-0.19236298440582755,-0.0041039475805253,0.0823538988456895,0,0.9400289644847885,reverent
Gemma,rhetorical,275,True,0,0.017499636827211094,0.15964250807198707,-0.0723958552183726,-0.0034329382940437,0,0.9866871647026199,rhetorical
Gemma,risk_taking,275,True,0,0.0139815562249115,0.07058377192575138,-0.0601266680914711,0.0018037860314465,0,0.9874654256873373,risk_taking
Gemma,ritualistic,275,True,0,0.015398709813259047,-0.4279590336406559,-0.0491195195016452,0.0356673943022495,0,0.9400289644847885,ritualistic
Gemma,romantic,275,True,0,0.021897548002456184,0.3211206203160256,-0.0556937299716694,0.029447415265623,0,0.9879231598392184,romantic
Gemma,sarcastic,275,True,0,0.013038478727981114,0.9535505608799755,-0.4868119381000881,-0.4232842361149896,0,0.997108617305835,sarcastic
Gemma,sardonic,275,True,0,0.013023416958021951,0.9779164325431908,-0.4954617880287928,-0.426354475347359,0,0.997108617305835,sarcastic
Gemma,sassy,275,True,0,0.012104052355550367,1.1776997934222804,-0.2048144760036022,-0.1386201739054986,1,0.918352775423845,sassy
Gemma,savage,275,True,0,0.012615698790416687,0.8974015802941044,-0.3891517804742505,-0.3215498780293057,0,0.9888818454007782,savage
Gemma,secular,275,True,0,0.01065948081201098,-0.8451989900485063,0.0382990320170209,0.0958694828643392,0,0.9545186618683882,secular
Gemma,serene,275,True,0,0.01202566233474158,-0.6597738125675077,0.2841558954247705,0.349648229060089,0,0.8809172116761358,serene
Gemma,serious,275,True,0,0.015224037591646233,-1.2020431305867607,0.125568051675608,0.2115928686989314,1,0.9850719209610472,serious
Gemma,skeptical,275,True,0,0.01041253086943918,-0.8712273276496698,0.2450929867994701,0.3179598517254791,1,0.9066807461363262,skeptical
Gemma,socratic,275,True,0,0.0066945062284130925,2.1666620528419864,-0.0634280591429027,0.0016096868547193,2,0.8533340288160912,socratic
Gemma,solemn,275,True,0,0.015515779162601807,-1.4222860460024536,0.1240039049825902,0.2070315862991837,5,0.9680757923838866,solemn
Gemma,specialized,275,True,0,0.011012512319583013,-0.9596105558929017,-0.1540201626631085,-0.0882377190709822,0,0.9591507643621251,specialized
Gemma,speculative,275,True,0,0.010150134041665539,-0.2806564850693774,0.2655341091841296,0.318431989400418,0,0.9675488879975577,speculative
Gemma,spiritual,275,True,0,0.019805601290610528,0.6576944530712331,0.0041724822186817,0.0866954349663973,0,0.991074877319729,spiritual
Gemma,spontaneous,275,True,0,0.018487928208597113,-0.03475123478471208,-0.0373432674128555,0.0398789460732915,0,0.978277394603066,spontaneous
Gemma,stoic,275,True,0,0.012751414775315783,-0.6430942631783073,0.2783248727639212,0.3589963821025264,0,0.9674530184424617,stoic
Gemma,strategic,275,True,0,0.01116771313711811,-1.6786046667325336,0.2959641198064381,0.370509789860199,3,0.9695760148617013,strategic
Gemma,stream_of_consciousness,275,True,0,0.015168524795585097,-0.01775941378093025,-0.4029671937304947,-0.3313962514231561,0,0.9916627602841748,stream_of_consciousness
Gemma,structuralist,275,True,0,0.015565024898662985,-0.2190680579540251,0.240287840172822,0.3221737363114624,0,0.9744152290163668,structuralist
Gemma,submissive,275,True,0,0.00794135220207605,1.448621176303083,-0.2113490055860974,-0.1558407228002027,1,0.9023172814540479,submissive
Gemma,subversive,275,True,0,0.013719524568462224,0.09907498834722953,-0.2788681891430606,-0.2210296623624135,0,0.9524295513210761,subversive
Gemma,supportive,275,True,0,0.00918945348704093,-0.8915452193418792,0.3226185408216363,0.3695544782436055,0,0.9488169384107124,supportive
Gemma,sycophantic,275,True,0,0.008782951724027717,0.38550843405053564,-0.3626501398930771,-0.3169108245888631,0,0.905389550156317,sycophantic
Gemma,systems_thinker,275,True,0,0.006280980131744201,-1.8390934859073707,0.3863560020304265,0.4387085872740872,3,0.8719215106717895,systems_thinker
Gemma,tactful,275,True,0,0.010422782094965267,-0.9420073685900944,0.3860323911782078,0.4442757677008356,0,0.9711322560586652,tactful
Gemma,technical,275,True,0,0.012203552463782472,-0.7304597218387496,-0.1195975260889573,-0.038376388305959,0,0.9591507643621251,technical
Gemma,temperamental,275,True,0,0.015218905188602458,0.6104277626446666,-0.3450469658970391,-0.276218809824601,0,0.9761168127377132,temperamental
Gemma,theatrical,275,True,0,0.016001758408970248,0.45751405760848907,-0.0097487327092293,0.0508139303605141,0,0.9916215912099027,theatrical
Gemma,theoretical,275,True,0,0.011124071667418241,0.07665822590622562,-0.1194736090039035,-0.0601926330708145,0,0.9912709852854009,theoretical
Gemma,traditional,275,True,0,0.008689629100764058,-0.8772048523929217,-0.1134720341086284,-0.0457803032285603,1,0.8524699021712955,traditional
Gemma,transparent,275,True,0,0.01953969867364435,-0.32975721458142,0.0575745524827856,0.1346525018015796,0,0.993058044003124,transparent
Gemma,understated,275,True,0,0.00847473137556462,-0.009746474640667172,0.0034471584018818,0.0541612197508056,0,0.8411584304859738,understated
Gemma,universalist,275,True,0,0.006567267454671233,0.17352428375950635,-0.1989547131677711,-0.1579646947805452,0,0.9115814047881655,universalist
Gemma,urgent,275,True,0,0.00772858243503898,0.9882462323289596,-0.1966800186822939,-0.1522907689600477,1,0.8829246639649864,urgent
Gemma,utilitarian,275,True,0,0.007071954214982626,-0.08411054435211103,0.1154090807646257,0.1509744176128383,0,0.9058173594001083,utilitarian
Gemma,verbose,275,True,0,0.0036651437832654265,-1.0634985381197453,-0.0686582885926717,-0.0438615887006332,4,0.7898513690431265,verbose
Gemma,vindictive,275,True,0,0.003315596203467575,0.36444683046410953,-0.4647332512929399,-0.4442174478254957,0,0.59533983659373,vindictive
Gemma,visceral,275,True,0,0.01653362601549767,0.3014075095492187,-0.41418759572015,-0.3429451614821987,0,0.9756180047977668,visceral
Gemma,whimsical,275,True,0,0.01838866314142156,0.35595012033455303,-0.0865082210615354,-0.008763992933348,0,0.9624412169256568,whimsical
Gemma,witty,275,True,0,0.013072883029799769,0.5807022590000814,-0.2792398524798887,-0.204430852846164,0,0.9876769229819528,witty
Gemma,wry,275,True,0,0.012584044944025912,1.0660393895872295,-0.4385300304010537,-0.3650751900822119,0,0.9926925810623589,wry
Gemma,zealous,275,True,0,0.01766890605530974,0.2257254552726717,-0.2316861421203191,-0.1499333941643311,0,0.9811029579725429,zealous
