persona,nearest_neighbor_distance,mean_5nn_distance,mean_5nn_distance_percentile,profile_pca_reconstruction_error,reconstruction_error_percentile,neighbor_1,neighbor_1_distance,neighbor_2,neighbor_2_distance,neighbor_3,neighbor_3_distance,neighbor_4,neighbor_4_distance,neighbor_5,neighbor_5_distance
veterinarian,3.070166942486319,3.469769574943554,26.90909090909091,1.810377334947953,20.727272727272727,paramedic,3.070166942486319,nutritionist,3.113984952698091,pharmacist,3.5210583479660866,reporter,3.807506022229652,recruiter,3.8361316093376194
vigilante,8.283825673044362,8.809034798828304,84.36363636363636,3.106097501865586,70.18181818181817,auctioneer,8.283825673044362,veteran,8.470168057142068,fixer,8.952502531253963,rogue,9.01538074991632,hedonist,9.323296982784814
virtuoso,3.7720727226982467,5.060404592514317,52.36363636363637,1.8483253326068043,22.90909090909091,writer,3.7720727226982467,composer,4.971885979575716,zeitgeist,5.47492481950239,novelist,5.52626184152249,egregore,5.556877599272742
virus,4.80815945605487,5.5176478721424544,57.81818181818181,3.062490542310555,68.72727272727272,physicist,4.80815945605487,saboteur,5.124743674137464,mathematician,5.337129870054334,spy,6.0818714633982225,archaeologist,6.236334897067384
visionary,5.530634569827978,7.47433535772848,72.72727272727273,2.637187445386143,53.81818181818182,zeitgeist,5.530634569827978,writer,7.193104802963966,virtuoso,8.018375065077214,ecosystem,8.29448700395065,cosmopolitan,8.335075346822592
void,10.240445580678477,10.725925981114756,94.18181818181817,2.9048650497138153,63.63636363636363,leviathan,10.240445580678477,aberration,10.540951678623772,eldritch,10.712547847109496,wraith,11.031752493782928,vampire,11.103932305379102
wanderer,5.735771964651224,6.306580563861244,66.18181818181819,2.6285865250863383,52.72727272727272,guru,5.735771964651224,novelist,6.155611835111742,empath,6.332779006273118,nomad,6.6369264011252165,photographer,6.671813612144923
warrior,8.784071137510214,9.79824279946772,89.0909090909091,2.7414671868653246,59.27272727272728,martyr,8.784071137510214,predator,9.211831068682512,revenant,10.232008344264585,purist,10.330212990734152,hedonist,10.433090456147145
whale,2.9346716017059737,4.001398308176508,35.63636363636364,2.166567049363255,36.36363636363637,wind,2.9346716017059737,tree,3.1929462768804937,mycorrhizal,4.346131296996107,chimera,4.488432740489424,familiar,5.0448096248105445
widow,3.6098598369047865,5.194989358615676,54.54545454545454,2.6136775572488387,51.63636363636363,retiree,3.6098598369047865,refugee,4.560716954057549,divorcee,5.648907620002073,celebrity,5.93791091212135,immigrant,6.217551469992619
wind,2.9346716017059737,4.16862586816176,38.90909090909091,2.587370181028649,51.272727272727266,whale,2.9346716017059737,dreamer,3.676036439341464,tree,4.425994597663612,witch,4.7420772606430015,bard,5.06434944145475
witch,2.4257095599648086,3.5757345528205113,28.363636363636363,2.076824447637172,32.36363636363636,oracle,2.4257095599648086,echo,3.1979864831498355,dreamer,3.6462425482088965,ghost,3.9092400257268163,bard,4.6994941470521985
witness,3.1527373541619848,3.4009465727757515,25.454545454545453,1.4978786590560356,10.181818181818182,reporter,3.1527373541619848,conservator,3.25430937881359,merchant,3.344104592288915,collector,3.600222177585967,guardian,3.6533593610283015
workaholic,12.029204483711744,12.576218699119732,97.45454545454545,5.33744543880192,94.9090909090909,competitor,12.029204483711744,criminal,12.349862869878015,narcissist,12.447586935931316,pirate,12.99333317363307,cynic,13.061106032444522
wraith,2.7690200742846187,4.161992016950921,37.81818181818182,2.7183770166982915,57.81818181818181,ghost,2.7690200742846187,echo,3.2608269991806145,homunculus,3.9471667690001913,witch,5.38664187316988,oracle,5.446304369119301
writer,3.7720727226982467,4.292867337867908,40.36363636363636,2.0422101036118145,30.545454545454547,virtuoso,3.7720727226982467,naturalist,4.0850461433474425,composer,4.288259619379264,playwright,4.3670081763554744,cosmopolitan,4.951950027559116
zealot,13.148878353639725,17.228161501143425,99.27272727272727,6.691722214633708,99.27272727272727,narcissist,13.148878353639725,luddite,16.656660251339147,demon,17.564231323803362,vampire,18.899489571371316,provocateur,19.871548005563582
zeitgeist,4.998767059289081,5.5197503187800185,58.18181818181818,1.9026351406243776,24.363636363636363,egregore,4.998767059289081,virtuoso,5.47492481950239,visionary,5.530634569827978,writer,5.737045168807885,novelist,5.857379976472759
