model,model_label,construction,construction_label,domain,persona,raw_projection_score,within_model_percentile,pc1,pc2,pc3
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,archaeologist,0.40953708769749214,52.18181818181818,57.16588688200539,-152.31102247658572,11.169838176174588
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,architect,0.41573392917649443,80.9090909090909,456.7763741987894,-192.83479016140282,-39.752683267696305
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,archivist,0.41520731301810415,78.72727272727273,297.38188481499,-208.19233742607366,59.279166121944016
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,artisan,0.4095800844331397,52.54545454545455,-347.2496766619287,-171.6743488112054,-214.0004285124917
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,ascetic,0.39631336157806807,22.727272727272727,-750.4923807001704,-409.9730722647266,72.36966187185247
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,assistant,0.4221154331025082,93.27272727272727,607.5056401756186,-88.4614393650641,-167.5436570310146
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,auctioneer,0.39807234533190894,24.90909090909091,-44.43216654510261,744.3533090633368,17.889952042043653
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,auditor,0.4117837020232459,61.63636363636363,643.7426852939184,-183.77609209824848,155.02065086903846
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,avatar,0.40754583225763075,45.27272727272727,-667.9592398138517,-569.2482419277512,-136.1091516313275
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,bard,0.4017645420298497,32.90909090909091,-860.6309900739913,-233.7832838193556,-286.2619299208421
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,bartender,0.409170080802889,51.09090909090909,79.04605376243187,603.1256133457381,-173.07271594913533
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,biologist,0.4148837219787197,76.54545454545455,414.50896142343464,-202.3640187819437,43.55607549387769
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,blogger,0.4090150554948849,50.0,96.49561485608679,170.37937533318188,-140.68131301497627
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,bohemian,0.39600055974385295,22.0,-628.5804158514117,295.4733334807991,-145.80361203181818
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,builder,0.4100488139971083,54.0,181.88567002638993,82.59213953118102,-107.00025214513724
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,caregiver,0.4330173502823393,99.81818181818181,310.44845917307504,35.009170119375064,-508.3027444900995
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,cartographer,0.41320106387295946,68.54545454545455,259.8926455646978,-163.40457542703405,14.05794864570476
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,caveman,0.3888674256453057,12.181818181818182,-1058.527941777101,584.2059934766943,-1078.232107447572
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,celebrity,0.4058747433767831,41.27272727272727,134.1908831430706,487.4791610009525,1.0459786409638543
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,chameleon,0.4111621974354094,58.0,-56.32011649429058,181.40050919483315,-129.96089157431018
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,chef,0.41334613416760363,69.27272727272727,186.9528792449668,134.0613951928675,-112.16653142229823
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,chemist,0.4129396998489214,65.63636363636364,422.36839287027516,-69.1504212533576,139.12164303392063
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,chimera,0.393296699141001,18.0,-725.2615113046255,-274.72018897464915,155.1337291187276
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,coach,0.42136997277585053,92.54545454545455,611.3079728570415,-109.26280238477943,-229.1671414783721
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,collaborator,0.42707862157395216,98.0,654.3820659654936,-103.49943332654412,-210.47882625641506
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,collector,0.4103407270632789,54.36363636363637,123.11887072391475,-192.49822155029054,62.04761852772949
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,comedian,0.38346278301025627,7.454545454545454,-89.17593815629839,1117.9809984907854,407.22390565506794
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,competitor,0.375958188097471,2.727272727272727,54.714041928433645,664.3774134136894,538.2777921479019
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,composer,0.4116213395258058,60.90909090909091,1.0692011529746026,-281.48812686383474,12.809697252722518
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,conservator,0.4159587500023873,81.63636363636364,340.0154930780432,-226.85419573671712,9.589263064011543
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,consultant,0.4150251796902144,78.0,654.9841933258781,-271.487932426886,-33.56048322675558
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,contrarian,0.38685732697785324,10.0,15.889997238623508,251.64260958368652,500.3344109631085
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,coordinator,0.4180831819044327,87.0909090909091,614.2459331164459,-208.8154456427959,-46.28211501636888
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,coral_reef,0.4015971351884824,31.818181818181817,-746.8313549949007,-318.51144667571475,-190.30720588525165
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,cosmopolitan,0.4126518426644158,64.9090909090909,34.24130611051142,-119.49020186023316,-51.79395477875572
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,counselor,0.4310305410262561,99.45454545454545,522.2890604668036,-110.89448596196968,-376.13687728637103
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,criminal,0.3794217068285539,3.8181818181818183,-349.5294250822357,938.0127077286298,97.40069503009134
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,critic,0.40786735585714556,45.63636363636363,258.2118583894095,-282.7990970776492,158.75537817340322
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,crystalline,0.39773564203640505,23.818181818181817,-576.6130354912156,-472.14162189603127,254.57609738437827
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,curator,0.4145694943815863,74.36363636363636,245.89749831667558,-254.35131374208655,-58.53392999272961
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,cyborg,0.40870316586381983,48.90909090909091,173.41368166442302,-252.59771108045456,207.84346203528116
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,cynic,0.36394438515311994,0.18181818181818182,-187.9224555613701,913.4270359453986,704.5167166476958
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,daredevil,0.38198481978530446,5.636363636363637,-182.69547910438285,807.8324407045733,273.3594318452736
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,debugger,0.41403501771510354,71.81818181818181,628.0428164335386,-157.85966892791498,74.08731540793033
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,demon,0.3730995475352898,2.0,-870.9837782514512,-19.18064133737303,538.885227182181
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,designer,0.41706660943661367,84.54545454545455,500.4462694259695,-196.04264232726763,-43.21890051779305
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,destroyer,0.3953609863151082,20.181818181818183,15.883059063831162,-138.98482777299756,367.8350217356011
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,detective,0.40569095708601505,40.54545454545455,374.3710960809275,-22.24588023734416,166.46607112493692
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,devils_advocate,0.39539925256907615,20.545454545454547,206.8501583298594,111.31691162605449,348.18813801331254
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,dilettante,0.3982390821917991,25.272727272727273,-243.8004258329257,301.6654282624621,257.2089856189055
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,dispatcher,0.412138704665631,63.45454545454545,540.4219540108114,31.195270124696986,63.13186516917472
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,divorcee,0.4093315185715407,51.45454545454545,140.8743134114306,573.471240757008,-153.53997045309404
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,doctor,0.4228358829849105,94.72727272727273,594.383955570991,-63.709707781145624,-116.58012764083661
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,dreamer,0.4000649542802561,29.272727272727273,-860.3169864801642,-307.4035624438174,-53.04968127954102
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,echo,0.39483895836708044,19.454545454545453,-1032.7332753777546,-430.907705224945,-77.2260905771352
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,economist,0.41056742100052007,55.45454545454545,562.9074601565189,-162.22562507146742,128.88531354898726
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,ecosystem,0.4144997059319025,73.63636363636364,-137.23659508584657,-389.65737066220134,-199.8952486546463
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,editor,0.4184157696745018,88.18181818181819,675.594813359685,-138.1042922671128,20.647735104187582
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,egregore,0.4057833965040608,40.90909090909091,-427.9128246204689,-421.8526473402643,9.601984829954038
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,elder,0.40983735814990835,53.63636363636363,-456.40914112010284,43.833507239831214,-358.64421588308
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,eldritch,0.3828314708714153,6.363636363636363,-1206.3418614416923,-539.0129397634172,308.2020911784916
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,emissary,0.42108078654303716,92.18181818181819,330.050940757962,-410.0600402313254,-152.6418449787291
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,empath,0.4207137472165699,91.0909090909091,-144.51246447901843,-117.2029275713397,-306.0483563513509
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,engineer,0.4123699357300574,64.18181818181819,617.3462248276218,-223.66969296630523,58.77941021414502
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,entrepreneur,0.40677420909677664,44.18181818181818,460.89337517001087,68.4903712461474,72.62074841990652
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,evaluator,0.4130576476635616,66.72727272727273,654.497233331668,-297.1775329754496,30.331273676966404
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,evangelist,0.40128878672856877,31.454545454545453,-402.4080055909441,-51.641641510108215,49.00664304716787
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,examiner,0.41316888262597645,68.18181818181819,698.9275169260121,-270.3999249643612,131.8380113438205
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,exile,0.3978146710531826,24.181818181818183,-744.5452236050438,3.054307120194548,-125.95248877091758
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,expatriate,0.4121196755847381,63.09090909090909,197.64457181175126,200.38648449074574,-130.35387177141527
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,facilitator,0.42784271209445895,98.36363636363636,689.7321832649164,-193.15673433028917,-240.204258145997
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,familiar,0.400896957496599,31.09090909090909,-745.869841993743,-447.7050128107,-94.13198909090299
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,fixer,0.38843641477136603,11.454545454545455,-26.030161727879108,461.8942527185343,315.0890635688799
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,flaneur,0.39258686273008253,16.545454545454547,-640.9681165890566,-55.16681287314743,168.67028963052778
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,fool,0.4061823008166709,42.36363636363637,-571.8414289068561,1180.43277363336,-650.7250828817944
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,forecaster,0.4109438322186582,56.90909090909091,530.4749684256137,-235.45568858765336,82.47831021255239
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,futurist,0.4087991518273242,49.63636363636363,399.4238162168813,-291.1726527929762,110.70494816280825
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,gamer,0.39265170841087826,16.90909090909091,100.49925204340104,581.3489127720469,199.5536366729526
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,generalist,0.41426618174189894,72.54545454545455,502.79659422891507,-240.59482160810984,-63.277173196060396
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,genie,0.3877562353209259,10.727272727272727,-766.5011674100019,-1.4301764771427896,206.52239511599592
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,geographer,0.4151501109965258,78.36363636363636,444.64935907358233,-189.16845817702423,-10.176506596922321
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,ghost,0.39461006101403484,19.09090909090909,-948.9769040419791,-283.30997380398463,-26.32963466445627
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,golem,0.3962518018226536,22.363636363636363,-983.5979421795855,-431.1813526975917,-119.17171169590264
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,gossip,0.3833581931768761,6.7272727272727275,-84.4277141323848,1022.1538751735695,299.2281033588296
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,grader,0.41812210316322546,87.45454545454545,753.7689075350848,-153.41893565531763,55.472132283569174
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,graduate,0.40855476548125164,47.81818181818182,329.1492684760103,499.60919724293893,-43.968586174194165
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,grandparent,0.4164571228806677,82.72727272727273,-213.31853429080644,649.8611630495229,-495.40611984053464
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,guardian,0.41499709560754494,77.63636363636364,218.4828906354056,-240.8693076002931,-49.61320647807467
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,guide,0.4160025695727901,82.0,245.00349116158407,-146.91747557298874,-175.78319597199987
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,guru,0.4090362533686428,50.36363636363637,-613.3274213584676,-451.8870857498395,-252.3374295252412
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,hacker,0.3810663498950095,4.909090909090909,-85.3601158629382,593.5197296303351,473.0941253006504
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,healer,0.4235628961622563,95.81818181818181,2.0471661115041164,-395.2317825752912,-386.9121165760314
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,hedonist,0.3897269699502764,14.0,-284.986272292723,269.51813446054894,287.30983108330497
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,hermit,0.39932794001767724,28.181818181818183,-925.0831687856644,-264.1822645271792,-246.87945090633204
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,historian,0.40800327605997866,46.36363636363637,202.70489060860575,-181.645112837936,137.95542232235593
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,hive,0.402663120889358,34.72727272727273,-233.72789881208644,-468.464007853007,190.33258449891377
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,hoarder,0.39798988511120037,24.545454545454547,-402.15047496510556,920.9488136712106,-31.216766369536654
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,homunculus,0.39503630006148915,19.818181818181817,-726.6582603689802,-375.56485487072905,148.67845279548612
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,hybrid,0.4144913831757936,73.27272727272727,-51.0707384296528,-217.8227688675258,-133.52721990869364
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,idealist,0.4135780233238612,70.36363636363636,-108.51596600353824,-162.1673404239663,-52.36385970757043
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,immigrant,0.4154992249430562,80.54545454545455,-149.76717094753562,89.0232871349312,-333.90463832987035
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,improviser,0.4023111493816736,33.27272727272727,-127.65176135538441,718.1269019061755,-58.9203368785177
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,infant,0.4049539506235691,40.18181818181818,-355.937839637463,794.7046095688069,-788.2804835284428
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,influencer,0.40975950294475766,52.90909090909091,367.7304870359694,486.7963689808767,-122.62480138698905
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,instructor,0.4178978032989652,86.36363636363636,568.2996246863131,-123.81950815910338,-192.017338074395
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,interpreter,0.41988539935621466,90.0,410.0075418284293,-128.04996504742215,-180.40232528560165
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,interviewer,0.42347852450052753,95.0909090909091,629.1075011225117,-29.46098412920473,-105.21989415334481
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,jester,0.38430195464955275,8.181818181818182,-567.6095118845137,538.9946433072126,234.0315320012889
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,journalist,0.4124915794778346,64.54545454545455,542.9125185937745,-165.94565771050074,81.40266135676549
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,judge,0.41310496427312,67.0909090909091,466.7944065945172,-251.52305373267407,113.84594476550076
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,lawyer,0.4115444465820423,59.45454545454545,620.251288849321,-146.02405025879918,151.84057249445203
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,leviathan,0.3833808320655477,7.090909090909091,-1214.5474112001812,-446.52836350195446,14.08289055580952
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,librarian,0.41769748605550244,86.0,492.0887858847735,-124.72666596223853,1.9400590205964987
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,linguist,0.4153730503836861,79.81818181818181,524.9865817501162,-167.9753796971389,78.5060616854383
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,loner,0.39587413265860577,21.636363636363637,-254.45745839683707,230.52962079414127,90.78075101700415
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,luddite,0.38416401670837297,7.818181818181818,-728.8572164778735,393.95366083154005,-48.32833170412466
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,marketer,0.4131385948815613,67.45454545454545,621.0423396883086,-141.18146083668054,-10.284189018734313
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,martyr,0.3993226672202457,27.818181818181817,-618.3700541716871,-177.58413264080053,113.486655857332
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,mathematician,0.41062961089688005,55.81818181818182,363.05566719780785,-152.3533696900641,215.33397828487162
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,maverick,0.38545481739360826,8.909090909090908,-96.87320212359718,328.9012744971941,379.056271468079
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,mechanic,0.4066194423873674,43.81818181818182,222.0897415304454,665.060297737662,-136.43363883036864
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,mediator,0.42558435795187327,97.27272727272727,610.9612343977976,-230.46518581105568,-184.26615603596582
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,mentor,0.4184758669317221,88.54545454545455,546.9117396454864,-152.148778577238,-164.62718257312093
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,merchant,0.4079075026983927,46.0,24.134498354022437,-39.37833518053022,-77.46618368247299
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,minimalist,0.4113946796594399,59.09090909090909,33.867055959337925,-138.82897146858429,-128.17183103379256
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,moderator,0.43089107082722605,99.0909090909091,728.5970168457048,-188.94365510831022,-251.63988890752844
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,musician,0.41190533461588286,62.0,-195.58228760654202,-12.260450916118371,-181.48324634269747
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,mycorrhizal,0.40491478853532353,39.45454545454545,-788.2124447353065,-466.67432467772676,-252.58718983529937
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,mystic,0.4063823179183828,43.45454545454545,-810.7086292011691,-536.0930209842489,-241.0612575151096
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,narcissist,0.36651262774579874,0.5454545454545454,-278.542086852091,688.9534636812821,828.4181173874294
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,narrator,0.3987171919097581,26.0,-614.9199802821789,-94.65787182049692,-55.057887930214974
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,naturalist,0.41272058691358265,65.27272727272727,-4.461923321994462,-269.2528483372846,-143.03805655823467
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,navigator,0.4138359538597284,71.0909090909091,325.68461767018255,-145.49206067376403,-65.25461160522485
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,negotiator,0.41802427395973196,86.72727272727273,570.4959932761889,-218.0028934965891,-79.66487526347318
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,networker,0.42066175757865815,90.72727272727273,526.7898442073729,-89.83540791554888,-149.52361402761093
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,newlywed,0.4197204351793273,89.27272727272727,280.25357535188647,659.1264642567709,-267.78700852700484
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,nomad,0.40608904178820476,42.0,-348.7823586717595,81.3381132702702,-325.08550701781445
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,novelist,0.40238730940999107,33.63636363636363,-243.73394356393248,-86.20147516770822,36.342167243471245
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,nutritionist,0.4224769848651539,94.0,662.5716808832321,-96.46067681646248,-142.63332637758614
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,observer,0.4116912281930548,61.27272727272727,488.8724279471157,-264.61696053348084,96.32279341190932
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,optimist,0.42707746090213833,97.63636363636364,243.2068439220605,217.03552174465614,-297.6771324606978
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,oracle,0.39862948084654254,25.636363636363637,-894.1538760036884,-476.51361389010356,-106.70779010058547
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,organizer,0.41496808792368467,77.27272727272727,613.9811888472091,-242.4344125992277,-55.38269926786574
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,orphan,0.4069055816394175,44.54545454545455,-121.75867697328877,497.49629898656616,-236.04080933628774
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,pacifist,0.42517281769236953,96.9090909090909,247.64084241511574,-305.7106215352696,-218.34379680681627
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,paramedic,0.4139171787375427,71.45454545454545,464.31096556785195,180.40517049361495,-51.02625418981749
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,parasite,0.3864094391779026,9.272727272727273,-415.79705167995996,30.869232911276864,419.97554360812876
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,parent,0.41689627986167355,83.45454545454545,278.3607703755776,501.9825777442105,-296.35965874428064
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,patient,0.41469833515454213,75.81818181818181,215.50863383366956,477.82299992205463,-230.63660186869757
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,peacekeeper,0.4238172599279672,96.18181818181819,454.98772275679016,-284.5594325498674,-180.9878214560478
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,perfectionist,0.3932499337785794,17.636363636363637,119.21961430075689,-112.92732380418636,476.85664592968004
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,pharmacist,0.4209480070078523,91.81818181818181,620.5701999269634,-94.98333074147624,-63.26978134187841
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,philosopher,0.4037597527543717,36.18181818181818,-167.78054653850512,-386.2696107717897,204.04426852348618
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,photographer,0.4090669757075094,50.72727272727273,-107.38490711440697,-19.81177913284868,-49.17108446001253
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,physicist,0.41086181968003477,56.54545454545455,359.85955462176764,-187.48604230675912,162.84200246701073
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,pilgrim,0.40861184726122396,48.54545454545455,-752.5587553558372,-380.99649813767024,-295.1020302742041
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,pilot,0.41208338649428283,62.72727272727273,476.41769313094915,43.33834548337062,10.674088458226244
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,pirate,0.3891971356096208,12.909090909090908,-591.8164137197601,615.3870474996681,-217.58735137995455
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,planner,0.414708751460078,76.18181818181819,666.9699684158835,-251.68695392846186,-53.54446367961554
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,playwright,0.4043070612206463,38.0,5.52566730432516,66.56222365834866,7.40838552129409
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,podcaster,0.41652432690397223,83.0909090909091,305.01897642350207,146.41661424866246,-106.81263122482893
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,poet,0.3957338806642959,21.272727272727273,-922.3897540923881,55.05472685194725,30.692612041574673
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,polymath,0.40851242344210426,47.45454545454545,143.68646054292236,-301.55717689986477,113.6337544918094
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,pragmatist,0.4063158969815162,43.09090909090909,532.6278000069483,79.82008933348273,43.29290822080014
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,predator,0.3820319597830705,6.0,-630.1767181305469,-108.91024375173947,251.62331361829686
