persona,nearest_neighbor_distance,mean_5nn_distance,mean_5nn_distance_percentile,profile_pca_reconstruction_error,reconstruction_error_percentile,neighbor_1,neighbor_1_distance,neighbor_2,neighbor_2_distance,neighbor_3,neighbor_3_distance,neighbor_4,neighbor_4_distance,neighbor_5,neighbor_5_distance
veterinarian,2.9638071085134485,3.710031418280349,24.727272727272727,1.945921891100478,27.636363636363637,nutritionist,2.9638071085134485,doctor,3.2447719697683617,moderator,3.914095724113398,mediator,4.100727118407316,paramedic,4.32675517059922
vigilante,4.562101014309783,5.992079937408223,68.0,3.639204626044534,79.63636363636364,competitor,4.562101014309783,fixer,5.065352957291586,rogue,6.108617710924398,narcissist,7.024347579035201,smuggler,7.199980425480151
virtuoso,5.424199934029361,6.027966185692735,68.72727272727272,2.6662209499107132,59.27272727272728,anarchist,5.424199934029361,egregore,5.843572147842255,novelist,6.036716898105816,swarm,6.28948034095223,alien,6.545861607534012
virus,3.073302595085511,5.861310594723269,65.81818181818181,4.0689602773283715,86.18181818181819,parasite,3.073302595085511,spy,5.449173062727505,predator,5.998186952106925,saboteur,7.123674482097426,devils_advocate,7.662215881598981
visionary,4.141742731889869,6.671820212192079,79.27272727272727,1.9368824067720993,26.90909090909091,zeitgeist,4.141742731889869,virtuoso,6.878918334373091,prodigy,7.2947806254912,novelist,7.461369528169137,playwright,7.582289841037105
void,4.486445486826699,5.496148997279654,57.45454545454546,3.510612538514381,77.81818181818181,eldritch,4.486445486826699,wraith,4.886955605924149,leviathan,5.3384978661933,homunculus,6.3795536827961605,echo,6.389292344657963
wanderer,4.359048241969541,4.8177424909476,47.27272727272727,2.1084497442908625,35.27272727272727,narrator,4.359048241969541,exile,4.392936775633633,dreamer,4.554120059044914,wind,5.035352876170387,shapeshifter,5.74725450191953
warrior,6.27200222434314,8.50935674818353,94.9090909090909,1.9847078934565152,30.181818181818183,predator,6.27200222434314,revenant,8.26595523282002,luddite,8.804905317191903,martyr,9.540859186339821,prey,9.663061780222765
whale,2.6653548585099207,3.192139644858776,11.636363636363637,1.9859675172005455,30.545454545454547,tree,2.6653548585099207,mycorrhizal,3.073747250446227,coral_reef,3.1314440858634467,wind,3.537706362301363,guru,3.5524456671729236
widow,6.347102525084913,6.951789638049279,81.81818181818183,2.9624797083169487,68.72727272727272,empath,6.347102525084913,refugee,6.636188054264632,provincial,7.025230434934366,romantic,7.053006284537735,divorcee,7.697420891424748
wind,2.481889566020389,3.682694374049587,24.0,2.0793708265399733,34.18181818181818,tree,2.481889566020389,whale,3.537706362301363,bard,3.630625969777775,hermit,4.27978429284743,coral_reef,4.483465679300978
witch,2.587474539896111,3.3855858467395796,16.727272727272727,3.1158123644627755,70.9090909090909,oracle,2.587474539896111,echo,2.988643707713957,bard,3.344666618660442,hermit,3.7920834241060604,whale,4.215060943321328
witness,4.687672413345413,5.448991951123142,57.09090909090909,2.116259793775659,36.0,merchant,4.687672413345413,cartographer,5.3384173270950095,conservator,5.484913179070942,reporter,5.862217476464009,navigator,5.871739359640335
workaholic,6.585928439217851,7.544575188891149,89.0909090909091,3.9541457006609924,85.45454545454545,fixer,6.585928439217851,spy,7.17332626289099,vigilante,7.674326719864708,competitor,8.087571650863065,soldier,8.20172287161913
wraith,2.956014595556538,3.848764492126451,29.09090909090909,2.2999581223647487,45.81818181818182,leviathan,2.956014595556538,revenant,3.122279394457149,ghost,3.725253455817712,echo,4.709715718527209,prophet,4.730559296273646
writer,3.0112721435463046,4.149476185572903,34.54545454545455,1.891094412638085,23.636363636363637,sommelier,3.0112721435463046,symbiont,3.9513605017184315,cosmopolitan,4.18340001776773,merchant,4.699873087766676,naturalist,4.901475177065372
zealot,11.259492342523197,12.824310880467241,99.63636363636364,4.173124962321836,89.0909090909091,vampire,11.259492342523197,demon,12.47159989572794,aberration,13.018392080652504,leviathan,13.209573906170943,warrior,14.16249617726161
zeitgeist,4.141742731889869,5.832580925660002,64.0,1.8440368964804483,20.363636363636363,visionary,4.141742731889869,novelist,4.442489010054012,playwright,6.258501956984026,virtuoso,6.854390995578405,flaneur,7.465779933793699
