model,K,profile_id,opaque_role_id,similarity_to_centroid,within_profile_centroid_rank,role
qwen,7,Q07_C,R209,0.9940889073152862,2,rogue
qwen,7,Q07_C,R091,0.9939339409315012,3,fixer
qwen,7,Q07_C,R199,0.9931422867286872,4,rebel
qwen,7,Q07_C,R050,0.9918035144764245,5,contrarian
qwen,7,Q07_C,R194,0.9913286440950102,6,provocateur
qwen,7,Q07_C,R251,0.9911130838992503,7,trickster
qwen,7,Q07_C,R065,0.9906708178359932,8,destroyer
qwen,7,Q07_C,R259,0.9903103745888482,9,vigilante
qwen,7,Q07_C,R211,0.9901309008896296,10,saboteur
qwen,7,Q07_C,R046,0.9898333670583108,11,competitor
qwen,7,Q07_C,R067,0.9897694256135036,12,devils_advocate
qwen,7,Q07_C,R109,0.9897272068615818,13,hacker
qwen,7,Q07_C,R060,0.9881998973528188,14,cynic
qwen,7,Q07_C,R223,0.9873027006212736,15,smuggler
qwen,7,Q07_C,R229,0.987234866747608,16,spy
qwen,7,Q07_C,R271,0.9864162768208282,17,workaholic
qwen,7,Q07_C,R134,0.9863580276260768,18,luddite
qwen,7,Q07_C,R025,0.9856286388115176,19,auctioneer
qwen,7,Q07_C,R111,0.985430747022316,20,hedonist
qwen,7,Q07_C,R061,0.9852465926040448,21,daredevil
qwen,7,Q07_C,R055,0.9849517547223527,22,criminal
qwen,7,Q07_C,R207,0.9823199873145858,23,revolutionary
qwen,7,Q07_C,R126,0.9821430375176484,24,jester
qwen,7,Q07_C,R225,0.981333184775096,25,soldier
qwen,7,Q07_C,R002,0.9803102063992526,26,absurdist
qwen,7,Q07_C,R096,0.9765212608075138,27,gamer
qwen,7,Q07_C,R176,0.9507789004197608,28,pirate
qwen,7,Q07_D,R016,0.99716974328382,1,ancient
qwen,7,Q07_D,R041,0.996167103484611,2,chimera
qwen,7,Q07_D,R160,0.995768940836992,3,oracle
qwen,7,Q07_D,R100,0.9953683204651982,4,ghost
qwen,7,Q07_D,R072,0.9952760665291852,5,dreamer
qwen,7,Q07_D,R112,0.994974119332816,6,hermit
qwen,7,Q07_D,R073,0.9947461963355708,7,echo
qwen,7,Q07_D,R027,0.9946950801612592,8,avatar
qwen,7,Q07_D,R212,0.99435471841513,9,sage
qwen,7,Q07_D,R149,0.9942415843577912,10,narrator
qwen,7,Q07_D,R264,0.994126964623656,11,wanderer
qwen,7,Q07_D,R108,0.9939289596556924,12,guru
qwen,7,Q07_D,R090,0.9938050252728848,13,familiar
qwen,7,Q07_D,R220,0.9937789649995686,14,shapeshifter
qwen,7,Q07_D,R228,0.993706412783574,15,spirit
qwen,7,Q07_D,R077,0.9934209371111012,16,egregore
qwen,7,Q07_D,R272,0.9930317560093436,17,wraith
qwen,7,Q07_D,R192,0.9926060786993448,18,prophet
qwen,7,Q07_D,R268,0.9925741495873264,19,wind
qwen,7,Q07_D,R205,0.9918567406659377,20,revenant
qwen,7,Q07_D,R078,0.9916474084188132,21,elder
qwen,7,Q07_D,R087,0.991207101746806,22,exile
qwen,7,Q07_D,R266,0.9910274556367938,23,whale
qwen,7,Q07_D,R116,0.9910088149216196,24,homunculus
qwen,7,Q07_D,R174,0.9905642666792008,25,pilgrim
qwen,7,Q07_D,R079,0.9903443216609776,26,eldritch
qwen,7,Q07_D,R269,0.989491023698814,27,witch
qwen,7,Q07_D,R263,0.9894731630462272,28,void
qwen,7,Q07_D,R101,0.9893723459181414,29,golem
qwen,7,Q07_D,R028,0.9887255508229776,30,bard
qwen,7,Q07_D,R136,0.9886081321520712,31,martyr
qwen,7,Q07_D,R147,0.9883083714836924,32,mystic
qwen,7,Q07_D,R032,0.9879228103898614,33,bohemian
qwen,7,Q07_D,R250,0.9875872240499513,34,tree
qwen,7,Q07_D,R017,0.9875655987716824,35,angel
qwen,7,Q07_D,R255,0.9875164760038116,36,vampire
qwen,7,Q07_D,R023,0.9873277945047928,37,ascetic
qwen,7,Q07_D,R009,0.9862622961377824,38,alien
qwen,7,Q07_D,R098,0.9862527650409516,39,genie
qwen,7,Q07_D,R092,0.9861145192766092,40,flaneur
qwen,7,Q07_D,R130,0.9858309224676056,41,leviathan
qwen,7,Q07_D,R063,0.985627760884765,42,demon
qwen,7,Q07_D,R001,0.9855673007748972,43,aberration
qwen,7,Q07_D,R146,0.9854678908051392,44,mycorrhizal
qwen,7,Q07_D,R052,0.9852842707304332,45,coral_reef
qwen,7,Q07_D,R210,0.9850267611452788,46,romantic
qwen,7,Q07_D,R265,0.9844145570434638,47,warrior
qwen,7,Q07_D,R221,0.9843225865151168,48,simulacrum
qwen,7,Q07_D,R219,0.9840738412288214,49,shaman
qwen,7,Q07_D,R183,0.983621217690654,50,predator
qwen,7,Q07_D,R185,0.9816048139261216,51,prey
qwen,7,Q07_D,R180,0.98041638178239,52,poet
qwen,7,Q07_D,R274,0.9784792307061028,53,zealot
qwen,7,Q07_D,R013,0.9780934034108472,54,amnesiac
qwen,7,Q07_D,R231,0.9742873479308654,55,stoic
qwen,7,Q07_E,R273,0.9972788974172492,1,writer
qwen,7,Q07_E,R058,0.9963695002259058,2,curator
qwen,7,Q07_E,R188,0.9962271597530028,3,prodigy
qwen,7,Q07_E,R117,0.9959610139810218,4,hybrid
qwen,7,Q07_E,R080,0.995839303520928,5,emissary
qwen,7,Q07_E,R107,0.9958057927879692,6,guide
qwen,7,Q07_E,R239,0.995661999309406,7,symbiont
qwen,7,Q07_E,R075,0.995532757827276,8,ecosystem
qwen,7,Q07_E,R270,0.9953665936079747,9,witness
qwen,7,Q07_E,R044,0.9953607674604308,10,collector
qwen,7,Q07_E,R252,0.9951078788755332,11,tulpa
qwen,7,Q07_E,R053,0.995021036778772,12,cosmopolitan
qwen,7,Q07_E,R106,0.9948502399904112,13,guardian
qwen,7,Q07_E,R008,0.9941627201284796,14,advocate
qwen,7,Q07_E,R260,0.9940389905785788,15,virtuoso
qwen,7,Q07_E,R059,0.9935072071245434,16,cyborg
qwen,7,Q07_E,R262,0.9933866804818186,17,visionary
qwen,7,Q07_E,R033,0.9933053059623154,18,builder
qwen,7,Q07_E,R216,0.9929572429255472,19,scout
qwen,7,Q07_E,R151,0.992816836945874,20,navigator
qwen,7,Q07_E,R150,0.9927855480718276,21,naturalist
qwen,7,Q07_E,R275,0.9924853797150116,22,zeitgeist
qwen,7,Q07_E,R118,0.9919834434405688,23,idealist
qwen,7,Q07_E,R010,0.9919337661645424,24,altruist
qwen,7,Q07_E,R035,0.9917016361059762,25,cartographer
qwen,7,Q07_E,R238,0.9916558593150484,26,swarm
qwen,7,Q07_E,R156,0.9909892937110014,27,novelist
qwen,7,Q07_E,R048,0.9908422352093992,28,conservator
qwen,7,Q07_E,R022,0.9907260634046162,29,artisan
qwen,7,Q07_E,R114,0.9904100670303868,30,hive
qwen,7,Q07_E,R019,0.9903598691901616,31,archaeologist
qwen,7,Q07_E,R142,0.9897785710748492,32,merchant
qwen,7,Q07_E,R047,0.9888857161136412,33,composer
qwen,7,Q07_E,R197,0.9886916545170934,34,purist
qwen,7,Q07_E,R110,0.988631738095614,35,healer
qwen,7,Q07_E,R163,0.9885937535904512,36,pacifist
qwen,7,Q07_E,R171,0.987993112554292,37,philosopher
qwen,7,Q07_E,R178,0.987805325535144,38,playwright
qwen,7,Q07_E,R247,0.9860141650009188,39,traditionalist
qwen,7,Q07_E,R004,0.9848749232627322,40,activist
qwen,7,Q07_E,R226,0.9825150447400374,41,sommelier
qwen,7,Q07_E,R165,0.9814232888905834,42,parasite
qwen,7,Q07_E,R261,0.9812892565218316,43,virus
qwen,7,Q07_E,R015,0.9805246063063372,44,anarchist
qwen,7,Q07_E,R057,0.977582522920568,45,crystalline
qwen,7,Q07_F,R031,0.9978272474262724,1,blogger
qwen,7,Q07_F,R179,0.9958156080770086,2,podcaster
qwen,7,Q07_F,R038,0.9957604068192843,3,chameleon
qwen,7,Q07_F,R204,0.9955356171530204,4,retiree
qwen,7,Q07_F,R104,0.9943736935021312,5,graduate
qwen,7,Q07_F,R070,0.9938733598121134,6,divorcee
qwen,7,Q07_F,R037,0.9937546391875218,7,celebrity
qwen,7,Q07_F,R155,0.9937224957114956,8,nomad
qwen,7,Q07_F,R237,0.9937155634573508,9,survivor
qwen,7,Q07_F,R005,0.993554110224439,10,actor
qwen,7,Q07_F,R166,0.9932502272777506,11,parent
qwen,7,Q07_F,R119,0.9931410022436084,12,immigrant
qwen,7,Q07_F,R011,0.9930327619483112,13,amateur
qwen,7,Q07_F,R088,0.9928986269583946,14,expatriate
qwen,7,Q07_F,R154,0.9920968897001208,15,newlywed
qwen,7,Q07_F,R167,0.9920562851578116,16,patient
qwen,7,Q07_F,R159,0.9919940413900568,17,optimist
qwen,7,Q07_F,R120,0.9918702443488407,18,improviser
qwen,7,Q07_F,R162,0.991584718115737,19,orphan
qwen,7,Q07_F,R201,0.991376832403758,20,refugee
qwen,7,Q07_F,R068,0.9913567152305146,21,dilettante
qwen,7,Q07_F,R034,0.9909395433501718,22,caregiver
qwen,7,Q07_F,R054,0.990208069989859,23,counselor
qwen,7,Q07_F,R081,0.99012026666674,24,empath
qwen,7,Q07_F,R233,0.9900857373317602,25,student
qwen,7,Q07_F,R133,0.989544868864358,26,loner
qwen,7,Q07_F,R267,0.98901893873808,27,widow
qwen,7,Q07_F,R172,0.9889971439553495,28,photographer
qwen,7,Q07_F,R143,0.9886807574735827,29,minimalist
qwen,7,Q07_F,R245,0.9879796633097498,30,therapist
qwen,7,Q07_F,R122,0.987809840289162,31,influencer
qwen,7,Q07_F,R039,0.9874625596990374,32,chef
qwen,7,Q07_F,R145,0.9870510643175888,33,musician
qwen,7,Q07_F,R006,0.9866368037625332,34,addict
qwen,7,Q07_F,R085,0.986232659828634,35,evangelist
qwen,7,Q07_F,R193,0.9861908432833986,36,provincial
qwen,7,Q07_F,R257,0.9850491953720948,37,veteran
qwen,7,Q07_F,R029,0.9848394300704412,38,bartender
qwen,7,Q07_F,R256,0.9844897975904698,39,vegan
qwen,7,Q07_F,R139,0.9842886017978352,40,mechanic
qwen,7,Q07_F,R186,0.9832538378938726,41,prisoner
qwen,7,Q07_F,R105,0.983111781961406,42,grandparent
qwen,7,Q07_F,R236,0.977525601906467,43,surfer
qwen,7,Q07_G,R121,0.9816567604357658,1,infant
qwen,7,Q07_G,R246,0.9809952470603732,2,toddler
qwen,7,Q07_G,R036,0.9670313637596968,3,caveman
qwen,8,Q08_A,R209,0.9942772416520969,1,rogue
qwen,8,Q08_A,R138,0.9931299192543592,2,maverick
qwen,8,Q08_A,R251,0.9930609776761352,3,trickster
qwen,8,Q08_A,R091,0.9930594833913658,4,fixer
qwen,8,Q08_A,R199,0.99213987498332,5,rebel
qwen,8,Q08_A,R194,0.9910069724601837,6,provocateur
qwen,8,Q08_A,R050,0.9906495330696716,7,contrarian
qwen,8,Q08_A,R060,0.9897032375883198,8,cynic
qwen,8,Q08_A,R046,0.9892666931084756,9,competitor
qwen,8,Q08_A,R259,0.9885430406097472,10,vigilante
qwen,8,Q08_A,R067,0.9883803421852252,11,devils_advocate
qwen,8,Q08_A,R109,0.9882285503880948,12,hacker
qwen,8,Q08_A,R211,0.9877122532354295,13,saboteur
qwen,8,Q08_A,R223,0.9873904245074282,14,smuggler
qwen,8,Q08_A,R061,0.9868760472098096,15,daredevil
qwen,8,Q08_A,R098,0.9868204675742148,16,genie
qwen,8,Q08_A,R111,0.9860129124605784,17,hedonist
qwen,8,Q08_A,R025,0.9859553180978798,18,auctioneer
qwen,8,Q08_A,R134,0.9857856754996912,19,luddite
qwen,8,Q08_A,R271,0.9853729311441244,20,workaholic
qwen,8,Q08_A,R055,0.9851748377288744,21,criminal
qwen,8,Q08_A,R229,0.9851429169439876,22,spy
qwen,8,Q08_A,R126,0.9850513129476082,23,jester
qwen,8,Q08_A,R002,0.9825986234774338,24,absurdist
qwen,8,Q08_A,R102,0.9799194787358584,25,gossip
qwen,8,Q08_A,R148,0.9798826244790448,26,narcissist
qwen,8,Q08_A,R225,0.9788239757858002,27,soldier
qwen,8,Q08_A,R093,0.9785702661683876,28,fool
qwen,8,Q08_A,R045,0.9773758165554832,29,comedian
qwen,8,Q08_A,R096,0.9767330195541212,30,gamer
qwen,8,Q08_A,R176,0.9517458426464134,31,pirate
qwen,8,Q08_B,R016,0.9967888521353048,1,ancient
qwen,8,Q08_B,R160,0.9960699143309528,2,oracle
qwen,8,Q08_B,R100,0.995667201651502,3,ghost
qwen,8,Q08_B,R041,0.9954818082936052,4,chimera
qwen,8,Q08_B,R112,0.9954347512040176,5,hermit
qwen,8,Q08_B,R072,0.9952338217649874,6,dreamer
qwen,8,Q08_B,R073,0.99496946566134,7,echo
qwen,8,Q08_B,R027,0.9946402560985284,8,avatar
qwen,8,Q08_B,R090,0.9941421482324782,9,familiar
qwen,8,Q08_B,R264,0.994078989887987,10,wanderer
qwen,8,Q08_B,R228,0.9939938813641206,11,spirit
qwen,8,Q08_B,R212,0.9939026808852542,12,sage
qwen,8,Q08_B,R108,0.9937128666615024,13,guru
qwen,8,Q08_B,R149,0.9936206873315154,14,narrator
qwen,8,Q08_B,R272,0.993501782980723,15,wraith
qwen,8,Q08_B,R268,0.9932467016722796,16,wind
qwen,8,Q08_B,R220,0.9931465492999656,17,shapeshifter
qwen,8,Q08_B,R192,0.993124929440145,18,prophet
qwen,8,Q08_B,R205,0.9921976254773198,19,revenant
qwen,8,Q08_B,R078,0.9919326715737268,20,elder
qwen,8,Q08_B,R266,0.99148817636578,21,whale
qwen,8,Q08_B,R087,0.991300298436163,22,exile
qwen,8,Q08_B,R174,0.9909081728820522,23,pilgrim
qwen,8,Q08_B,R116,0.9901531476174642,24,homunculus
qwen,8,Q08_B,R269,0.9901493629544792,25,witch
qwen,8,Q08_B,R101,0.9901359825595476,26,golem
qwen,8,Q08_B,R028,0.9898826911639512,27,bard
qwen,8,Q08_B,R079,0.9898528042788368,28,eldritch
qwen,8,Q08_B,R250,0.9887665126240472,29,tree
qwen,8,Q08_B,R263,0.988744264995272,30,void
qwen,8,Q08_B,R147,0.9884154727121792,31,mystic
qwen,8,Q08_B,R136,0.9881397823735696,32,martyr
qwen,8,Q08_B,R017,0.988115412918527,33,angel
qwen,8,Q08_B,R255,0.9874279442553858,34,vampire
qwen,8,Q08_B,R032,0.9873674350254834,35,bohemian
qwen,8,Q08_B,R023,0.9869781251093644,36,ascetic
qwen,8,Q08_B,R130,0.9867265696399308,37,leviathan
qwen,8,Q08_B,R146,0.9856320150178696,38,mycorrhizal
qwen,8,Q08_B,R052,0.9855245956464828,39,coral_reef
qwen,8,Q08_B,R219,0.9851839002915292,40,shaman
qwen,8,Q08_B,R063,0.9848794799734918,41,demon
qwen,8,Q08_B,R210,0.984819184379368,42,romantic
qwen,8,Q08_B,R265,0.984497938843932,43,warrior
qwen,8,Q08_B,R001,0.9840752118880884,44,aberration
qwen,8,Q08_B,R183,0.9831884680116244,45,predator
qwen,8,Q08_B,R185,0.9821292648858329,46,prey
qwen,8,Q08_B,R180,0.9812230362276968,47,poet
qwen,8,Q08_B,R036,0.9466312663212586,48,caveman
qwen,8,Q08_C,R031,0.9972271124782626,1,blogger
qwen,8,Q08_C,R204,0.9953140468144512,2,retiree
qwen,8,Q08_C,R179,0.995040597356086,3,podcaster
qwen,8,Q08_C,R038,0.9948879985811968,4,chameleon
qwen,8,Q08_C,R005,0.9945854393097394,5,actor
qwen,8,Q08_C,R237,0.9945834849410492,6,survivor
qwen,8,Q08_C,R070,0.9941663298290536,7,divorcee
qwen,8,Q08_C,R155,0.9938601682307878,8,nomad
qwen,8,Q08_C,R037,0.9937054352253656,9,celebrity
qwen,8,Q08_C,R104,0.9935680343307752,10,graduate
qwen,8,Q08_C,R162,0.993338893309897,11,orphan
qwen,8,Q08_C,R011,0.9929616699743758,12,amateur
qwen,8,Q08_C,R119,0.9928362436428356,13,immigrant
qwen,8,Q08_C,R120,0.9923755307387012,14,improviser
qwen,8,Q08_C,R166,0.992145372425278,15,parent
qwen,8,Q08_C,R154,0.991989288445024,16,newlywed
qwen,8,Q08_C,R201,0.9918213127908272,17,refugee
qwen,8,Q08_C,R167,0.9917342587451968,18,patient
qwen,8,Q08_C,R068,0.9909559671743116,19,dilettante
qwen,8,Q08_C,R159,0.990793748499337,20,optimist
qwen,8,Q08_C,R267,0.9906494336518508,21,widow
qwen,8,Q08_C,R133,0.9905174813298294,22,loner
qwen,8,Q08_C,R081,0.9899976315310978,23,empath
qwen,8,Q08_C,R034,0.9897280308704276,24,caregiver
qwen,8,Q08_C,R172,0.9888550628873792,25,photographer
qwen,8,Q08_C,R006,0.9880875082727872,26,addict
qwen,8,Q08_C,R143,0.9877477709075088,27,minimalist
qwen,8,Q08_C,R122,0.9869978467360944,28,influencer
qwen,8,Q08_C,R145,0.9869862120891552,29,musician
qwen,8,Q08_C,R193,0.9869416391266944,30,provincial
qwen,8,Q08_C,R029,0.985261705819915,31,bartender
qwen,8,Q08_C,R105,0.9848060477369092,32,grandparent
qwen,8,Q08_C,R186,0.9845743387614608,33,prisoner
qwen,8,Q08_C,R115,0.981541847091508,34,hoarder
qwen,8,Q08_C,R013,0.9797826292752744,35,amnesiac
qwen,8,Q08_C,R236,0.9787744840001488,36,surfer
qwen,8,Q08_D,R121,0.9895520759456884,1,infant
qwen,8,Q08_D,R246,0.9895520759456872,2,toddler
qwen,8,Q08_E,R014,0.9987740468218892,1,analyst
qwen,8,Q08_E,R206,0.9986144329557136,2,reviewer
qwen,8,Q08_E,R161,0.998323203494411,3,organizer
qwen,8,Q08_E,R049,0.9982889960389332,4,consultant
qwen,8,Q08_E,R097,0.9982357797416108,5,generalist
qwen,8,Q08_E,R084,0.9981901799037088,6,evaluator
qwen,8,Q08_E,R203,0.998170179049238,7,researcher
qwen,8,Q08_E,R227,0.9981670114114412,8,specialist
qwen,8,Q08_E,R240,0.9980671006938744,9,synthesizer
qwen,8,Q08_E,R215,0.997587391126222,10,scientist
qwen,8,Q08_E,R131,0.9974727883121068,11,librarian
qwen,8,Q08_E,R082,0.9974560411248818,12,engineer
qwen,8,Q08_E,R024,0.9974239035941824,13,assistant
qwen,8,Q08_E,R232,0.997411887697657,14,strategist
qwen,8,Q08_E,R158,0.9973922427419674,15,observer
qwen,8,Q08_E,R254,0.9971133248492432,16,validator
qwen,8,Q08_E,R094,0.9970502196609676,17,forecaster
qwen,8,Q08_E,R196,0.9968478352562437,18,publisher
qwen,8,Q08_E,R086,0.9968266121775016,19,examiner
qwen,8,Q08_E,R051,0.9967642806594822,20,coordinator
qwen,8,Q08_E,R177,0.9967626638638324,21,planner
qwen,8,Q08_E,R069,0.9965727381262084,22,dispatcher
qwen,8,Q08_E,R123,0.9965691574722418,23,instructor
qwen,8,Q08_E,R181,0.9965225146537638,24,polymath
qwen,8,Q08_E,R127,0.9964924481012362,25,journalist
qwen,8,Q08_E,R214,0.9959511994603334,26,scholar
qwen,8,Q08_E,R056,0.9955202490645654,27,critic
qwen,8,Q08_E,R062,0.995484258960358,28,debugger
qwen,8,Q08_E,R202,0.9954061392772472,29,reporter
qwen,8,Q08_E,R066,0.9952893699397882,30,detective
qwen,8,Q08_E,R235,0.995170045427706,31,supervisor
qwen,8,Q08_E,R248,0.9950822486074395,32,trainer
qwen,8,Q08_E,R253,0.9949919839145412,33,tutor
qwen,8,Q08_E,R242,0.9949759303993524,34,technologist
qwen,8,Q08_E,R128,0.994969532652507,35,judge
qwen,8,Q08_E,R076,0.9945225927374104,36,editor
qwen,8,Q08_E,R230,0.9940159596064104,37,statistician
qwen,8,Q08_E,R222,0.9938830903332394,38,skeptic
qwen,8,Q08_E,R234,0.9937375659705616,39,summarizer
qwen,8,Q08_E,R071,0.9937080276401128,40,doctor
qwen,8,Q08_E,R182,0.99361923731753,41,pragmatist
qwen,8,Q08_E,R021,0.9935842845822608,42,archivist
qwen,8,Q08_E,R244,0.9935658095656652,43,theorist
qwen,8,Q08_E,R169,0.9935646794570268,44,perfectionist
qwen,8,Q08_E,R026,0.993301503696752,45,auditor
qwen,8,Q08_E,R224,0.9931273714975272,46,sociologist
qwen,8,Q08_E,R195,0.9931024505719428,47,psychologist
qwen,8,Q08_E,R095,0.993061715308833,48,futurist
qwen,8,Q08_E,R003,0.992875898049254,49,accountant
qwen,8,Q08_E,R213,0.9928755294563708,50,scheduler
qwen,8,Q08_E,R059,0.9928109928575096,51,cyborg
qwen,8,Q08_E,R074,0.9928072553180188,52,economist
qwen,8,Q08_E,R020,0.9926940016308756,53,architect
qwen,8,Q08_E,R103,0.9926582794833596,54,grader
qwen,8,Q08_E,R030,0.9925641353191996,55,biologist
qwen,8,Q08_E,R190,0.9925331150581488,56,programmer
qwen,8,Q08_E,R218,0.9923667919094802,57,secretary
qwen,8,Q08_E,R198,0.9920892834363044,58,realist
qwen,8,Q08_E,R035,0.9920647369290018,59,cartographer
qwen,8,Q08_E,R217,0.9918034171610184,60,screener
qwen,8,Q08_E,R173,0.9916761613833608,61,physicist
qwen,8,Q08_E,R040,0.9916319126530936,62,chemist
qwen,8,Q08_E,R137,0.9914383995987192,63,mathematician
qwen,8,Q08_E,R113,0.9913651680471436,64,historian
qwen,8,Q08_E,R170,0.9913464419719604,65,pharmacist
qwen,8,Q08_E,R099,0.9912309347625062,66,geographer
qwen,8,Q08_E,R135,0.9912099608670754,67,marketer
qwen,8,Q08_E,R208,0.9906172486926764,68,robot
qwen,8,Q08_E,R018,0.9904332469988026,69,anthropologist
qwen,8,Q08_E,R048,0.990050641189416,70,conservator
qwen,8,Q08_E,R129,0.9896093500154068,71,lawyer
qwen,8,Q08_E,R157,0.9891130503217948,72,nutritionist
qwen,8,Q08_E,R132,0.9885991596740138,73,linguist
qwen,8,Q08_E,R175,0.9878930204230068,74,pilot
qwen,8,Q08_E,R019,0.9877185226964924,75,archaeologist
qwen,8,Q08_E,R249,0.9770318023444589,76,translator
qwen,8,Q08_E,R191,0.9743955982118476,77,proofreader
qwen,8,Q08_F,R243,0.9978393833144928,1,teenager
qwen,8,Q08_F,R007,0.9977376119538915,2,adolescent
qwen,8,Q08_F,R187,0.9913408529231108,3,procrastinator
qwen,8,Q08_G,R260,0.99546905650369,1,virtuoso
qwen,8,Q08_G,R188,0.9949802636932192,2,prodigy
qwen,8,Q08_G,R077,0.9945454602738716,3,egregore
qwen,8,Q08_G,R275,0.994524000044951,4,zeitgeist
qwen,8,Q08_G,R252,0.9943530455158016,5,tulpa
qwen,8,Q08_G,R262,0.9934199003158068,6,visionary
qwen,8,Q08_G,R238,0.9933852503128728,7,swarm
qwen,8,Q08_G,R156,0.9929521935506032,8,novelist
qwen,8,Q08_G,R118,0.9920157292392696,9,idealist
qwen,8,Q08_G,R065,0.9915608053416232,10,destroyer
qwen,8,Q08_G,R114,0.9913129884176954,11,hive
qwen,8,Q08_G,R221,0.9906007322270488,12,simulacrum
qwen,8,Q08_G,R197,0.9904954952653716,13,purist
qwen,8,Q08_G,R171,0.990000772447314,14,philosopher
qwen,8,Q08_G,R022,0.9894885597313804,15,artisan
qwen,8,Q08_G,R009,0.989088835467762,16,alien
qwen,8,Q08_G,R085,0.988320101567483,17,evangelist
qwen,8,Q08_G,R178,0.9879614544650392,18,playwright
qwen,8,Q08_G,R047,0.9878221599371524,19,composer
qwen,8,Q08_G,R092,0.9872862138364984,20,flaneur
qwen,8,Q08_G,R165,0.985616446628267,21,parasite
qwen,8,Q08_G,R207,0.9851737524566612,22,revolutionary
qwen,8,Q08_G,R261,0.9849223870645458,23,virus
qwen,8,Q08_G,R247,0.984832128686437,24,traditionalist
qwen,8,Q08_G,R057,0.9817064118966428,25,crystalline
qwen,8,Q08_G,R015,0.9811198218807984,26,anarchist
qwen,8,Q08_G,R274,0.9794047684364212,27,zealot
qwen,8,Q08_G,R231,0.9768355522170074,28,stoic
qwen,8,Q08_H,R107,0.9984741911597252,1,guide
qwen,8,Q08_H,R124,0.9976879657364632,2,interpreter
qwen,8,Q08_H,R184,0.9974810889650382,3,presenter
qwen,8,Q08_H,R141,0.9974672711545112,4,mentor
qwen,8,Q08_H,R043,0.9973593572724436,5,collaborator
qwen,8,Q08_H,R080,0.9972405732840852,6,emissary
qwen,8,Q08_H,R140,0.9970862695234312,7,mediator
qwen,8,Q08_H,R168,0.9970170858397828,8,peacekeeper
qwen,8,Q08_H,R152,0.9967088264461696,9,negotiator
qwen,8,Q08_H,R273,0.9966205431459496,10,writer
qwen,8,Q08_H,R058,0.9965275950135216,11,curator
qwen,8,Q08_H,R144,0.9964833407653384,12,moderator
qwen,8,Q08_H,R008,0.9963977491139488,13,advocate
qwen,8,Q08_H,R012,0.9959259049675596,14,ambassador
qwen,8,Q08_H,R241,0.9957202517934012,15,teacher
qwen,8,Q08_H,R042,0.9956669926536764,16,coach
qwen,8,Q08_H,R153,0.9956539061508042,17,networker
qwen,8,Q08_H,R089,0.9956497754396904,18,facilitator
qwen,8,Q08_H,R117,0.9952750974609976,19,hybrid
qwen,8,Q08_H,R053,0.9950945782004814,20,cosmopolitan
qwen,8,Q08_H,R106,0.9949339842404934,21,guardian
qwen,8,Q08_H,R270,0.9947567923877438,22,witness
qwen,8,Q08_H,R189,0.994665818550323,23,producer
qwen,8,Q08_H,R033,0.994486886612815,24,builder
qwen,8,Q08_H,R075,0.9944319250535744,25,ecosystem
qwen,8,Q08_H,R064,0.9941458491359756,26,designer
qwen,8,Q08_H,R088,0.9941186376277562,27,expatriate
qwen,8,Q08_H,R151,0.993933735339136,28,navigator
qwen,8,Q08_H,R010,0.9938574084302296,29,altruist
qwen,8,Q08_H,R239,0.9936713263701852,30,symbiont
qwen,8,Q08_H,R200,0.9932497686547422,31,recruiter
qwen,8,Q08_H,R044,0.992755929178338,32,collector
qwen,8,Q08_H,R216,0.9925755448969968,33,scout
qwen,8,Q08_H,R233,0.9916341488817508,34,student
qwen,8,Q08_H,R258,0.9915007640483814,35,veterinarian
qwen,8,Q08_H,R164,0.9907191245114008,36,paramedic
qwen,8,Q08_H,R083,0.9904004239682228,37,entrepreneur
qwen,8,Q08_H,R125,0.9903363088752084,38,interviewer
qwen,8,Q08_H,R150,0.9900610907069132,39,naturalist
qwen,8,Q08_H,R054,0.990005521344566,40,counselor
qwen,8,Q08_H,R163,0.9894527613983388,41,pacifist
qwen,8,Q08_H,R256,0.9884662717613562,42,vegan
qwen,8,Q08_H,R245,0.9883661970316489,43,therapist
qwen,8,Q08_H,R110,0.9881643685372156,44,healer
qwen,8,Q08_H,R039,0.987848939909312,45,chef
qwen,8,Q08_H,R142,0.9874340511465804,46,merchant
qwen,8,Q08_H,R004,0.9863820798278804,47,activist
qwen,8,Q08_H,R139,0.9850069368059252,48,mechanic
qwen,8,Q08_H,R257,0.9849070887677294,49,veteran
qwen,8,Q08_H,R226,0.9801329457466148,50,sommelier
qwen,9,Q09_A,R209,0.9944929419744316,1,rogue
qwen,9,Q09_A,R091,0.9939966709497366,2,fixer
qwen,9,Q09_A,R138,0.99351770468983,3,maverick
qwen,9,Q09_A,R199,0.9924836053859158,4,rebel
qwen,9,Q09_A,R251,0.9914513950343772,5,trickster
qwen,9,Q09_A,R050,0.9912535976531228,6,contrarian
qwen,9,Q09_A,R194,0.9909227171199811,7,provocateur
qwen,9,Q09_A,R046,0.9901777066998704,8,competitor
qwen,9,Q09_A,R259,0.9899354082750044,9,vigilante
qwen,9,Q09_A,R109,0.9893883002913756,10,hacker
qwen,9,Q09_A,R211,0.9893174381990512,11,saboteur
qwen,9,Q09_A,R067,0.9891610564794002,12,devils_advocate
qwen,9,Q09_A,R060,0.9889626250188884,13,cynic
qwen,9,Q09_A,R223,0.9878297575192228,14,smuggler
qwen,9,Q09_A,R229,0.986871866838498,15,spy
qwen,9,Q09_A,R271,0.9864916535795888,16,workaholic
