trait,component,retained,cross_model_mean_loading,minimum_model_loading,maximum_model_loading,sign_consistent,loading_range,supported_consensus_axis,consensus_loading
grounded,C11,True,0.0411740506401998,0.0240274546155658,0.0599369745840116,True,0.0359095199684458,False,
hedonistic,C11,True,-0.0232559147596855,-0.0921553316086141,0.059770365432628,False,0.1519256970412422,False,
historical,C11,True,-0.0092187259041295,-0.0417458358524618,0.0352918931657107,False,0.0770377290181726,False,
holistic,C11,True,-0.0332297131683088,-0.2242599088762069,0.0980132800716022,False,0.3222731889478092,False,
hostile,C11,True,0.0036072522641339,-0.0695684241459168,0.11458127220799,False,0.1841496963539069,False,
humanistic,C11,True,0.1005307129498795,0.0758609417737764,0.1183188969461464,True,0.0424579551723699,False,
humble,C11,True,0.0906022365082429,0.0153630460040951,0.2266398875805763,True,0.2112768415764812,False,
iconoclastic,C11,True,0.0220283296174698,-0.0520633786319581,0.0645523299005271,False,0.1166157085324853,False,
idealistic,C11,True,-0.0260144751454524,-0.1143613695914574,0.0308340230204436,False,0.1451953926119011,False,
impatient,C11,True,0.0117095327025254,-0.1193368558884564,0.1273240165985526,False,0.246660872487009,False,
improvisational,C11,True,0.0336325409773782,-0.1267048625044468,0.1750263823197136,False,0.3017312448241606,False,
impulsive,C11,True,0.0027945757504047,-0.1405051340128724,0.1229459097632432,False,0.2634510437761156,False,
inclusive,C11,True,0.2076776854191894,0.1580599048932785,0.2871292937830502,True,0.1290693888897716,False,
independent,C11,True,0.0120069072159103,-0.1067159720705667,0.0800689680222681,False,0.1867849400928348,False,
individualistic,C11,True,-0.0185847126981562,-0.1228431271257827,0.0421958467072449,False,0.1650389738330276,False,
innovative,C11,True,0.0042386456748615,-0.0039771578949537,0.0137041372696821,False,0.0176812951646359,False,
inquisitive,C11,True,0.193170622498662,0.0215311230741196,0.3923831543883399,True,0.3708520313142203,False,
inspirational,C11,True,0.0309100085921585,-0.0567160140854215,0.1183673730005418,False,0.1750833870859633,False,
interdisciplinary,C11,True,-0.1460722507775795,-0.2117134131296336,-0.0264905017865952,True,0.1852229113430384,False,
introspective,C11,True,0.1234765323457994,-0.1242818669800202,0.4429287868009643,False,0.5672106537809847,False,
introverted,C11,True,0.0199781876346487,-0.0450135085420117,0.0683182859912139,False,0.1133317945332257,False,
intuitive,C11,True,-0.0467198353644634,-0.1288507318150389,0.0038570977689451,False,0.132707829583984,False,
ironic,C11,True,-0.0282481685275026,-0.0818220164543301,0.0752921981959753,False,0.1571142146503055,False,
irreverent,C11,True,-0.0260316607399396,-0.1189226530447586,0.0826012014067386,False,0.2015238544514973,False,
judgmental,C11,True,-0.0032417914313847,-0.0911552810395845,0.0879366593468551,False,0.1790919403864396,False,
libertarian,C11,True,-0.1089234202684446,-0.2015611191529578,-0.020634702940298,True,0.1809264162126597,False,
literal,C11,True,-0.0242780183026581,-0.0718799093331602,0.041718550901722,False,0.1135984602348823,False,
manic,C11,True,-0.0206302937459175,-0.089061149956496,0.0920955012130448,False,0.1811566511695409,False,
manipulative,C11,True,0.0390551527459692,-0.048341755352938,0.0971595117557721,False,0.1455012671087101,False,
materialist,C11,True,-0.0246808735374317,-0.0479500895569285,-0.0067831776335625,True,0.041166911923366,False,
meditative,C11,True,-0.0005614736653882,-0.0255568210086533,0.0208300740341531,False,0.0463868950428064,False,
melancholic,C11,True,0.0931478718427325,0.0448560828367192,0.1658561168234008,True,0.1210000339866815,False,
melodramatic,C11,True,0.0873097470335647,0.0204781340948756,0.1345212014928834,True,0.1140430673980078,False,
mercurial,C11,True,0.0036025366864492,-0.055596483208538,0.0950933006994787,False,0.1506897839080167,False,
metaphorical,C11,True,0.0328041474483671,-0.0212395451275686,0.0725686910015398,False,0.0938082361291085,False,
methodical,C11,True,0.0395483153343504,-0.0841110756417953,0.1611250207860182,False,0.2452360964278135,False,
meticulous,C11,True,0.0422749813752669,-0.0742119362082494,0.1674888161655596,False,0.2417007523738091,False,
militant,C11,True,0.0435800957705854,-0.0029699097951276,0.1353844647307827,False,0.1383543745259104,False,
misanthropic,C11,True,0.0422478904023836,-0.0117627205395914,0.1241135959244817,False,0.1358763164640732,False,
mischievous,C11,True,0.0010968030488719,-0.0583059118914548,0.0909209827302174,False,0.1492268946216722,False,
moderate,C11,True,-0.0247321425502797,-0.1224979149513496,0.0344864240369488,False,0.1569843389882985,False,
mystical,C11,True,0.0222660671679793,-0.0187018027127413,0.0832606203370502,False,0.1019624230497915,False,
naive,C11,True,-0.063510297147116,-0.1838483878052265,0.1143877439989226,False,0.2982361318041492,False,
narrative,C11,True,0.0609042297809318,0.0218190765610241,0.1316213224157808,True,0.1098022458547566,False,
neurotic,C11,True,0.0406816766757131,-0.0653024962115029,0.1556392829664057,False,0.2209417791779086,False,
nihilistic,C11,True,0.0124661059472252,-0.0271055841835412,0.0607920149226026,False,0.0878975991061438,False,
nonchalant,C11,True,-0.0819434532360456,-0.1978255516536689,0.078180756382415,False,0.276006308036084,False,
nostalgic,C11,True,-0.0178648005324347,-0.0793640266788399,0.0979620036451358,False,0.1773260303239758,False,
nurturing,C11,True,0.0460174114480041,-0.0106677696189541,0.1281128044305697,False,0.1387805740495238,False,
obsessive,C11,True,0.0222175877821836,-0.0153586628144418,0.0960872385558897,False,0.1114459013703315,False,
open_ended,C11,True,-0.0037531376823471,-0.0802894035030177,0.1377894865357559,False,0.2180788900387736,False,
optimistic,C11,True,-0.0264981009703993,-0.0620894683379539,0.0298898262265192,False,0.0919792945644732,False,
pacifist,C11,True,-0.0103205373773189,-0.1249578734021522,0.0811678562681606,False,0.2061257296703129,False,
paradoxical,C11,True,-0.0108559217982119,-0.0647794646839105,0.0449569664325265,False,0.109736431116437,False,
paranoid,C11,True,0.0621464609591464,0.0068208111511057,0.1133442785907274,True,0.1065234674396217,False,
passionate,C11,True,0.061078707167404,0.0207734354709182,0.1088147358290931,True,0.0880413003581749,False,
passive_aggressive,C11,True,-0.0183695548112452,-0.0711956781043035,0.0759673852000974,False,0.1471630633044009,False,
patient,C11,True,-0.0132305383185407,-0.1073078830107616,0.0914007908538356,False,0.1987086738645972,False,
pedantic,C11,True,0.0412258955601601,-0.0835583853680468,0.1238615655565328,False,0.2074199509245796,False,
pensive,C11,True,-0.0012012163926324,-0.1169530026864814,0.1087160055315179,False,0.2256690082179994,False,
perfectionist,C11,True,0.0329187156681531,-0.0682166580910745,0.1701059369730341,False,0.2383225950641086,False,
pessimistic,C11,True,0.0245873833512396,-0.0462418316270026,0.0813710396803771,False,0.1276128713073798,False,
petty,C11,True,0.0202296191030675,-0.067516256169575,0.1359329284399803,False,0.2034491846095553,False,
philosophical,C11,True,-0.0171872100650794,-0.0339595827403795,-0.006574716262285,True,0.0273848664780945,False,
playful,C11,True,-0.0012561406456234,-0.0644346661843682,0.0941161329308826,False,0.1585507991152508,False,
pluralist,C11,True,0.0371558743481818,-0.023300752380134,0.0795833003868688,False,0.1028840527670028,False,
poetic,C11,True,0.0602514172901704,-0.0137441943237037,0.1186253774784369,False,0.1323695718021406,False,
practical,C11,True,0.0787892602279164,0.044899984639272,0.1308602398369602,True,0.0859602551976882,False,
prescriptive,C11,True,0.0262934763858929,-0.1481341154306668,0.1498460772767952,False,0.297980192707462,False,
principled,C11,True,-0.032084360627436,-0.1937423680349589,0.0707350102782671,False,0.2644773783132261,False,
proactive,C11,True,-0.043946638261791,-0.1482251925036301,0.1220779102188154,False,0.2703031027224455,False,
problem_solving,C11,True,0.0232839032613796,-0.051824261902036,0.1189214766907666,False,0.1707457385928026,False,
progressive,C11,True,0.1441507741520382,0.063779458335075,0.1858628490454515,True,0.1220833907103765,False,
provocative,C11,True,0.0354360299625983,-0.0418171372246716,0.1112660659986167,False,0.1530832032232884,False,
qualitative,C11,True,0.0274826986803709,0.021649326781569,0.0388441677317251,True,0.017194840950156,False,
quantitative,C11,True,0.0199991975095369,-0.0407305463074516,0.0582102019043725,False,0.0989407482118242,False,
radical,C11,True,0.0700130510752146,0.0316397714650391,0.1301831059666457,True,0.0985433345016066,False,
rationalist,C11,True,-0.0210546705646166,-0.082797580369455,0.0398436495158495,False,0.1226412298853046,False,
reactive,C11,True,-0.016409352651477,-0.1504005212273333,0.0978026348687516,False,0.2482031560960849,False,
rebellious,C11,True,0.0315389560682059,-0.0503339595617145,0.0909708207068529,False,0.1413047802685675,False,
reductionist,C11,True,0.0019904162997109,-0.043047119216956,0.0518209927987085,False,0.0948681120156646,False,
regulatory,C11,True,0.086118650215829,0.0076657051039724,0.1592971820491121,True,0.1516314769451396,False,
relativist,C11,True,-0.0389789348277017,-0.0492334253669424,-0.0215469188221729,True,0.0276865065447695,False,
reserved,C11,True,-0.0409217740368483,-0.0887707555085959,0.0423260191812433,False,0.1310967746898393,False,
resilient,C11,True,-0.0276898275288794,-0.1618401833699271,0.0899061467717637,False,0.2517463301416909,False,
reverent,C11,True,0.0195235645516837,-0.034246304078569,0.103539684062932,False,0.1377859881415011,False,
rhetorical,C11,True,0.0444533503795124,0.012938044579875,0.0655052960914253,True,0.0525672515115503,False,
risk_taking,C11,True,-0.0244459166880183,-0.0762705248252705,0.0206818806421269,False,0.0969524054673975,False,
ritualistic,C11,True,0.0358121122374471,-0.0193506505616698,0.1430825898725003,False,0.1624332404341701,False,
romantic,C11,True,0.0479933563853536,-0.0103230017172369,0.1139508178141611,False,0.1242738195313981,False,
sarcastic,C11,True,0.0028165286017316,-0.056286175354726,0.099876726446506,False,0.1561629018012321,False,
sardonic,C11,True,-0.0055257879635152,-0.0662508248071719,0.0930492575645758,False,0.1593000823717477,False,
sassy,C11,True,-0.014711506801636,-0.0729377698116314,0.0810400441162618,False,0.1539778139278932,False,
savage,C11,True,0.0019104377046447,-0.090462199705281,0.1010920027485231,False,0.1915542024538042,False,
secular,C11,True,0.0017712495408071,-0.1027873287039014,0.0589373114080752,False,0.1617246401119767,False,
serene,C11,True,-0.0653557948055829,-0.1145494082526971,0.0122037175216293,False,0.1267531257743264,False,
serious,C11,True,0.0286770863530694,-0.0667573414871656,0.1302465847440648,False,0.1970039262312304,False,
skeptical,C11,True,0.0703154794294903,-0.0722583718142572,0.204536522673225,False,0.2767948944874822,False,
socratic,C11,True,0.1301242493312686,-0.0441332373851227,0.3921842099877762,False,0.4363174473728989,False,
solemn,C11,True,0.0499620951015784,-0.051539457508098,0.1430754029060032,False,0.1946148604141013,False,
specialized,C11,True,-0.0136013828205479,-0.1095874387048688,0.092527695369221,False,0.2021151340740898,False,
speculative,C11,True,-0.0126161345435361,-0.0512091097414448,0.0287020034270444,False,0.0799111131684893,False,
spiritual,C11,True,0.0119395249661919,-0.0375601969487865,0.074536499410516,False,0.1120966963593025,False,
spontaneous,C11,True,0.0054020497173925,-0.0421176509122004,0.0709983944292231,False,0.1131160453414236,False,
stoic,C11,True,-0.057578321155706,-0.1145063573034683,0.0348880862419714,False,0.1493944435454397,False,
strategic,C11,True,0.0287797918147477,-0.1374661524035218,0.151952183493664,False,0.2894183358971858,False,
stream_of_consciousness,C11,True,-0.0237957522328228,-0.1365253770122498,0.0624666605595491,False,0.198992037571799,False,
structuralist,C11,True,-0.0082961482523323,-0.1237209452927766,0.1016226114961099,False,0.2253435567888866,False,
submissive,C11,True,0.0688473999393092,-0.0892582390809573,0.2233071115308256,False,0.312565350611783,False,
subversive,C11,True,0.019850233798614,-0.0524793471368251,0.0604020010826233,False,0.1128813482194484,False,
supportive,C11,True,0.0363012773726089,-0.0567381942365882,0.1457710057678426,False,0.2025092000044308,False,
sycophantic,C11,True,0.0208384418870437,-0.0241216574395361,0.0571570050982712,False,0.0812786625378073,False,
systems_thinker,C11,True,-0.0532433527458603,-0.2171764069711565,0.0869009910509272,False,0.3040773980220838,False,
tactful,C11,True,0.0213013311625967,-0.0775974893291028,0.1445702954617393,False,0.2221677847908421,False,
technical,C11,True,0.003716035182013,-0.0978045800440673,0.1025121102278954,False,0.2003166902719627,False,
temperamental,C11,True,0.0361108118201151,-0.0247247894252033,0.1310596656388714,False,0.1557844550640747,False,
theatrical,C11,True,0.1161810568679281,0.0783858168623836,0.1439759771823651,True,0.0655901603199815,False,
theoretical,C11,True,-0.0770380310747735,-0.1342295398035698,-0.0301441300212482,True,0.1040854097823215,False,
traditional,C11,True,-0.0829592381456297,-0.1512932862375761,-0.0450077594466624,True,0.1062855267909137,False,
transparent,C11,True,-0.0350963678711938,-0.1064856349587018,0.021496949796887,False,0.1279825847555889,False,
understated,C11,True,-0.1178990383959937,-0.2148153918749541,-0.0305585468888892,True,0.1842568449860648,False,
universalist,C11,True,-0.0568186430907036,-0.1574967193976733,0.0621634440454294,False,0.2196601634431028,False,
urgent,C11,True,0.1704307890498671,0.0836612223174804,0.2173636097697715,True,0.1337023874522911,False,
utilitarian,C11,True,0.0315010582034753,-0.0629482107147966,0.1376911812652543,False,0.2006393919800509,False,
verbose,C11,True,-0.0967088593594513,-0.2055420941931908,0.1014081834655584,False,0.3069502776587492,False,
vindictive,C11,True,0.0696346277734013,-0.0138909486746293,0.1343387456128593,False,0.1482296942874887,False,
visceral,C11,True,0.0050392476972593,-0.1229368601396043,0.1214686875893018,False,0.2444055477289062,False,
whimsical,C11,True,0.0231518627381821,-0.058404597822139,0.0965979555971828,False,0.1550025534193219,False,
witty,C11,True,-0.0018348831571956,-0.0454175374221148,0.048455388813198,False,0.0938729262353128,False,
wry,C11,True,-0.0136999477122474,-0.0582935832776792,0.0704518979113329,False,0.1287454811890122,False,
zealous,C11,True,0.0725020475547698,0.0067606956355818,0.1384739197939508,True,0.131713224158369,False,
absolutist,C12,True,-0.0258754787227269,-0.1349154097999552,0.0921819429543959,False,0.2270973527543512,False,
abstract,C12,True,0.012181478398124,-0.0289948405669522,0.0837693086394087,False,0.1127641492063609,False,
accessible,C12,True,-0.0360333953398693,-0.1772946572058056,0.0969357876189214,False,0.274230444824727,False,
accommodating,C12,True,0.0489249408759662,-0.2381204509968185,0.3014798835237651,False,0.5396003345205836,False,
acerbic,C12,True,0.0240100250073472,-0.1160454940847081,0.0996114387042254,False,0.2156569327889335,False,
adaptable,C12,True,-0.0322333130116986,-0.1569038199975049,0.134051179885515,False,0.29095499988302,False,
adventurous,C12,True,0.0423800262771806,-0.1044319598477872,0.2208065923268116,False,0.3252385521745988,False,
agreeable,C12,True,-0.0129816240215597,-0.0957628314008987,0.0928931619453971,False,0.1886559933462958,False,
altruistic,C12,True,-0.0303996499858508,-0.0584037923951028,0.000112920136014,False,0.0585167125311168,False,
analytical,C12,True,0.0362734959553765,-0.0938382021426432,0.2635604511348071,False,0.3573986532774503,False,
animated,C12,True,0.0608881691501092,-0.0559796276636228,0.1946430354558908,False,0.2506226631195136,False,
anthropocentric,C12,True,-0.0284507090766508,-0.2145553445831198,0.133596313488356,False,0.3481516580714759,False,
anxious,C12,True,-0.106716834823738,-0.1325402425829963,-0.0827185195486708,True,0.0498217230343254,False,
arrogant,C12,True,-0.0446989898034802,-0.1790748316849669,0.0376837100943848,False,0.2167585417793517,False,
artistic,C12,True,-0.0209128790417203,-0.1642361067478636,0.1116023812028125,False,0.2758384879506761,False,
ascetic,C12,True,0.046152975956023,-0.0208677184316735,0.1388753248037697,False,0.1597430432354433,False,
assertive,C12,True,0.0103075270042966,-0.0810352491481696,0.1217686184279649,False,0.2028038675761346,False,
avoidant,C12,True,0.1608568222169697,0.065821857032564,0.3026502808574961,True,0.2368284238249321,False,
benevolent,C12,True,-0.0385313825067746,-0.1588281045032572,0.0997445290544058,False,0.258572633557663,False,
big_picture,C12,True,-0.0436474231908118,-0.1420880684487079,0.0273054298135928,False,0.1693934982623008,False,
bitter,C12,True,-0.0144180726450857,-0.0937690838756113,0.0846034672204123,False,0.1783725510960237,False,
blunt,C12,True,0.047790986913812,-0.0792955045272147,0.1320787356190649,False,0.2113742401462797,False,
bombastic,C12,True,0.0116289230842569,-0.1104983813675012,0.1156137121305833,False,0.2261120934980845,False,
calculating,C12,True,0.0793075028572299,-0.030056547038519,0.1942796351595083,False,0.2243361821980273,False,
callous,C12,True,0.0180897832585054,-0.1435972065342235,0.1490704234556561,False,0.2926676299898796,False,
calm,C12,True,0.0374688215604768,-0.0563971088927311,0.0880010797906387,False,0.1443981886833699,False,
casual,C12,True,0.0161974709787062,-0.1580205641062246,0.1119796760868891,False,0.2700002401931137,False,
cautious,C12,True,0.0780474329999451,-0.0547767006351886,0.2193059995338248,False,0.2740827001690135,False,
challenging,C12,True,0.1477230556966407,0.0569864789005803,0.2658341890277708,True,0.2088477101271904,False,
chaotic,C12,True,-0.0005937156994246,-0.1092539014548102,0.1091528594978659,False,0.2184067609526762,False,
charismatic,C12,True,0.0015844045619613,-0.1019310569620047,0.116530538735911,False,0.2184615956979158,False,
chill,C12,True,0.0610952673296187,-0.1069653365168744,0.2224507390188284,False,0.3294160755357029,False,
circumspect,C12,True,-0.0359522409135563,-0.1187903955842353,0.050986248760037,False,0.1697766443442724,False,
closure_seeking,C12,True,0.0020059283265937,-0.2422381224641232,0.3366219467461188,False,0.5788600692102421,False,
collaborative,C12,True,0.0486103881876397,-0.0326538151043539,0.1598192611217529,False,0.1924730762261068,False,
collectivistic,C12,True,-0.0138697347427199,-0.0929184745380794,0.0517457706977444,False,0.1446642452358239,False,
competitive,C12,True,0.0042356695537221,-0.1168468753974789,0.0813433923511631,False,0.198190267748642,False,
conceptual,C12,True,0.0012462009009821,-0.0539824873275895,0.0810043900584608,False,0.1349868773860503,False,
conciliatory,C12,True,-0.0014438254953699,-0.1064629240752575,0.0914344444395372,False,0.1978973685147947,False,
concise,C12,True,0.0971130715587239,-0.2069298836794464,0.3991828157515891,False,0.6061126994310355,False,
condescending,C12,True,-0.0412805418854542,-0.1256743802684037,0.0252503253137959,False,0.1509247055821997,False,
confident,C12,True,-0.0261810593583476,-0.1574165768545258,0.0449673753396014,False,0.2023839521941273,False,
confrontational,C12,True,0.0293923280646418,-0.1557061949906599,0.1688897803169558,False,0.3245959753076158,False,
conscientious,C12,True,0.0345324650332322,-0.0197520611846001,0.1302315524399495,False,0.1499836136245496,False,
constructivist,C12,True,0.0714766271471585,-0.2561108723946149,0.243383256248646,False,0.4994941286432609,False,
contemporary,C12,True,-0.060481978180251,-0.1393407386142421,0.0215246433926663,False,0.1608653820069085,False,
contrarian,C12,True,0.0702503245398846,-0.0673321111479528,0.2890600912387058,False,0.3563922023866586,False,
convergent,C12,True,0.0768402625895627,-0.1445682169477166,0.2639028362299727,False,0.4084710531776893,False,
cosmopolitan,C12,True,-0.0448112974433389,-0.0697971581138532,0.0007500856462706,False,0.0705472437601238,False,
creative,C12,True,-0.0265770271328154,-0.1186135506618088,0.1145350923747139,False,0.2331486430365228,False,
critical,C12,True,0.1359463320447348,0.0087755292732118,0.311382594016266,True,0.3026070647430541,False,
cruel,C12,True,-0.0137322793235331,-0.1298216445344959,0.0446047344362187,False,0.1744263789707147,False,
cryptic,C12,True,-0.0058774145960824,-0.0664298318975917,0.0920022638622216,False,0.1584320957598133,False,
curious,C12,True,-0.0285168820024119,-0.1410311180277143,0.0279525444268284,False,0.1689836624545427,False,
cynical,C12,True,0.0491441425421413,-0.0857614929170882,0.1272281360778263,False,0.2129896289949145,False,
data_driven,C12,True,0.0664375106028688,-0.0973737030968631,0.2900256160430433,False,0.3873993191399064,False,
decisive,C12,True,0.0752401711634798,-0.1251469352040236,0.2996396642866887,False,0.4247865994907124,False,
deconstructionist,C12,True,0.1098088096901935,-0.0049455054243427,0.2269888111335948,False,0.2319343165579376,False,
deferential,C12,True,0.0139852662682236,-0.1292298826257273,0.2832093438805014,False,0.4124392265062288,False,
deontological,C12,True,0.1580884976864051,0.0978596215796689,0.2592517928481064,True,0.1613921712684374,False,
descriptive,C12,True,-0.0092127502152568,-0.1279886997581266,0.1439426153782224,False,0.271931315136349,False,
detached,C12,True,0.0225353824789182,-0.0942028639228584,0.2527219232960075,False,0.346924787218866,False,
deterministic,C12,True,-0.0144987610073582,-0.1196471807655471,0.0585144406411578,False,0.1781616214067049,False,
diplomatic,C12,True,-0.0219664363117095,-0.1299863176095639,0.0481264809818839,False,0.1781127985914478,False,
disorganized,C12,True,-0.0699470510292874,-0.1123534344358871,-0.005372356349203,True,0.106981078086684,False,
dispassionate,C12,True,0.0286674211398603,-0.0985255449666922,0.2153369581574413,False,0.3138625031241335,False,
divergent,C12,True,-0.0811120706238866,-0.3278277859103896,0.1091446823763467,False,0.4369724682867363,False,
dogmatic,C12,True,-0.0191613168975033,-0.1153751122786952,0.0429443494126386,False,0.1583194616913339,False,
dominant,C12,True,-0.0418701426793822,-0.3330178443207767,0.2157130592388385,False,0.5487309035596153,False,
dramatic,C12,True,-0.0141736163025635,-0.0762579883469252,0.080775719219693,False,0.1570337075666182,False,
earnest,C12,True,-0.0280064578918769,-0.0886371481048755,0.0027276975830776,False,0.0913648456879532,False,
eclectic,C12,True,0.0482013402208573,-0.0139183395533121,0.1565709860817105,False,0.1704893256350227,False,
edgy,C12,True,0.0283788156369653,-0.0553557809498354,0.1497349645328904,False,0.2050907454827259,False,
educational,C12,True,0.0068275086878907,-0.2055582251706248,0.2684655088690373,False,0.4740237340396621,False,
efficient,C12,True,0.0437083031102247,-0.2166958006700263,0.2461328863835316,False,0.4628286870535579,False,
effusive,C12,True,-0.0088096356320731,-0.0898741194327567,0.0890109062204241,False,0.1788850256531809,False,
egalitarian,C12,True,-0.0353507668799415,-0.2219298043023745,0.0585381049964349,False,0.2804679092988094,False,
elitist,C12,True,-0.0005734206060298,-0.1375733468314833,0.1397120948554199,False,0.2772854416869033,False,
eloquent,C12,True,-0.0400204730396459,-0.1024968279678188,0.0046671381046761,False,0.107163966072495,False,
emotional,C12,True,-0.0513745973648578,-0.2471827034744445,0.0780377557830278,False,0.3252204592574723,False,
empathetic,C12,True,-0.0155068843369767,-0.2655264515890525,0.1435795583481446,False,0.4091060099371971,False,
enigmatic,C12,True,-0.0244731215892094,-0.1018816966063531,0.0872866467269465,False,0.1891683433332996,False,
entertaining,C12,True,0.0612081216700558,-0.0524852323794792,0.2023997729260953,False,0.2548850053055745,False,
environmental,C12,True,-0.0256369412056434,-0.1443909923529739,0.0989172941349069,False,0.2433082864878809,False,
epicurean,C12,True,-0.0117680782874553,-0.0277718692687185,0.0101923567088534,False,0.037964225977572,False,
erudite,C12,True,0.0365987966716851,-0.0972844776340477,0.2063443089597679,False,0.3036287865938156,False,
esoteric,C12,True,0.052175858307413,-0.081373434578411,0.1603898148295977,False,0.2417632494080087,False,
essentialist,C12,True,0.0092132899283129,-0.1373253153386978,0.1909308839707778,False,0.3282561993094756,False,
ethereal,C12,True,-0.0519971602782483,-0.1130858079655078,0.0329722028808151,False,0.1460580108463229,False,
evil,C12,True,0.000822205697911,-0.0722562109971709,0.0987898027802633,False,0.1710460137774342,False,
existentialist,C12,True,0.0050095976312428,-0.2993409600794846,0.2176079087293018,False,0.5169488688087864,False,
experiential,C12,True,0.0011961147988725,-0.0199943199176065,0.0323449071780644,False,0.0523392270956709,False,
exploratory,C12,True,0.0553272538706035,0.0012478022180776,0.1629702103147031,True,0.1617224080966255,False,
extroverted,C12,True,0.0883697019044834,-0.0383910843399075,0.1747490697617558,False,0.2131401541016633,False,
factual,C12,True,0.0679189706756785,-0.0600986980859849,0.1795345252670934,False,0.2396332233530784,False,
fatalistic,C12,True,-0.0101257402117878,-0.0632594786611975,0.0953008368143684,False,0.1585603154755659,False,
flexible,C12,True,-0.0123441173898326,-0.1025381338276056,0.1106329712859837,False,0.2131711051135894,False,
flippant,C12,True,0.0132551860531593,-0.017879169614697,0.0548193995104235,False,0.0726985691251205,False,
flirty,C12,True,0.00731772026369,-0.1179979287752186,0.1206232762391463,False,0.238621205014365,False,
forgiving,C12,True,-0.0779922183136624,-0.2440913074820293,0.0359199809595753,False,0.2800112884416047,False,
formal,C12,True,-0.0199122733388706,-0.1007729770600611,0.138080015710166,False,0.2388529927702271,False,
formalist,C12,True,0.0119495102751876,-0.1552656707108006,0.2802141879506492,False,0.4354798586614499,False,
fundamentalist,C12,True,0.0806836159605905,-0.0542771723601423,0.2162897407230363,False,0.2705669130831786,False,
futuristic,C12,True,-0.0781146283636987,-0.1675569182705485,-0.0034023494528187,True,0.1641545688177297,False,
generalist,C12,True,-0.1528347861662735,-0.270532612409831,-0.0361980527006835,True,0.2343345597091475,False,
generous,C12,True,-0.0643650273173391,-0.2350176551044186,0.0794055852994582,False,0.3144232404038768,False,
goofy,C12,True,0.0403184104195315,-0.008304792424563,0.1170759574722509,False,0.125380749896814,False,
grandiose,C12,True,-0.0258387882375601,-0.1196391462305333,0.0326789453960901,False,0.1523180916266235,False,
gregarious,C12,True,0.0494388246397312,-0.1213407744172156,0.1981793373756588,False,0.3195201117928745,False,
grounded,C12,True,0.0325373705929692,-0.0835904598041709,0.111285734523218,False,0.194876194327389,False,
hedonistic,C12,True,-0.0087072138015751,-0.1305357359902758,0.0957549967257702,False,0.226290732716046,False,
historical,C12,True,0.1323553135114006,-0.0060504503604717,0.2682423269478176,False,0.2742927773082893,False,
holistic,C12,True,-0.0577064156891072,-0.0844450800841018,-0.0269723097054898,True,0.0574727703786119,False,
hostile,C12,True,0.0075615055310245,-0.0848189489619954,0.0843490525058874,False,0.1691680014678828,False,
humanistic,C12,True,-0.0112014332829416,-0.2353949340523559,0.1344642668340555,False,0.3698592008864114,False,
humble,C12,True,0.0418598101747263,-0.1434843045321974,0.214549319114905,False,0.3580336236471025,False,
iconoclastic,C12,True,0.0528130928028611,-0.0570318478675233,0.2618884146684748,False,0.3189202625359981,False,
idealistic,C12,True,-0.0525143382761785,-0.1184036912770203,0.0237430040422622,False,0.1421466953192826,False,
impatient,C12,True,0.0104531085471692,-0.1036995473101744,0.0777784835063436,False,0.181478030816518,False,
improvisational,C12,True,0.0483658398381882,-0.2389608954780347,0.2329760205421207,False,0.4719369160201554,False,
impulsive,C12,True,0.0169393626646127,-0.1450119343040559,0.1298656785585638,False,0.2748776128626198,False,
inclusive,C12,True,0.0085015828486922,-0.1152845911618449,0.1240698388600995,False,0.2393544300219444,False,
independent,C12,True,-0.0030473515604768,-0.1507043423902896,0.0967177938009411,False,0.2474221361912308,False,
individualistic,C12,True,0.0032462941144185,-0.1697978775891178,0.1713222456448474,False,0.3411201232339653,False,
innovative,C12,True,0.0184396407807041,-0.0885299686626846,0.2060494065260422,False,0.2945793751887268,False,
inquisitive,C12,True,0.1464923779193429,-0.0902466771891703,0.3803103675900149,False,0.4705570447791852,False,
inspirational,C12,True,0.0188765701731947,-0.0435891855752188,0.1066191199536482,False,0.1502083055288671,False,
interdisciplinary,C12,True,-0.0378639234607611,-0.1787231039934569,0.0457562529105502,False,0.2244793569040071,False,
introspective,C12,True,-0.0323466823102578,-0.1672840341737274,0.0547247429031171,False,0.2220087770768445,False,
introverted,C12,True,-0.0301402817485063,-0.1065128246517005,0.012349040705218,False,0.1188618653569185,False,
intuitive,C12,True,-0.1016564696591161,-0.2623460882024859,0.0703575972398828,False,0.3327036854423688,False,
ironic,C12,True,-6.847516909030034e-05,-0.0775908213957383,0.0814235186693896,False,0.1590143400651278,False,
irreverent,C12,True,0.0357264485614516,-0.0216969801309624,0.117742544434067,False,0.1394395245650295,False,
judgmental,C12,True,0.0029157770986049,-0.0759648177704268,0.0779332396835749,False,0.1538980574540017,False,
libertarian,C12,True,-0.0036059504989142,-0.1271936470674236,0.1757755004604728,False,0.3029691475278964,False,
literal,C12,True,0.1020710261970594,-0.019258869082025,0.234134421108809,False,0.253393290190834,False,
manic,C12,True,-0.0264846240868006,-0.0814952028159748,0.0512089414961503,False,0.1327041443121252,False,
manipulative,C12,True,-0.063710864772196,-0.1681174282147144,0.0147004105676254,False,0.1828178387823399,False,
