resample_type,replicate,component,score_correlation,minimum_model_loading_tucker,mean_model_loading_tucker,matched_original_component,sign_correction
bootstrap,76,C8,0.9022768104772932,0.822431190569395,0.8679347717677203,8,-1
bootstrap,76,C9,0.9379940642720862,0.5844018016346986,0.7912199740978202,9,-1
bootstrap,76,C10,0.9464326401943731,0.7534523479608574,0.8256270186623936,10,1
bootstrap,76,C11,0.9464014505759477,0.7974831616689491,0.8635642832486256,11,-1
bootstrap,76,C12,0.7051579431968747,0.6584917418332757,0.7401546353624294,12,-1
bootstrap,76,C13,0.7575582095792185,0.20686205764167884,0.432351944061101,13,-1
bootstrap,77,C1,0.9960619930701957,0.9983204516015454,0.9983934463509402,1,-1
bootstrap,77,C2,0.9965177792277252,0.9891343507958632,0.9931817449386071,2,1
bootstrap,77,C3,0.9891244167780444,0.9584701123384229,0.9645519219401719,3,1
bootstrap,77,C4,0.9937158112791414,0.9915441268782855,0.9941595741537538,4,1
bootstrap,77,C5,0.9818742014200984,0.9122105403007538,0.9359775939713729,5,1
bootstrap,77,C6,0.9971283223783228,0.9852934317906701,0.9909805648316556,6,1
bootstrap,77,C7,0.9799492369129844,0.7919784262713537,0.8459708863743204,7,1
bootstrap,77,C8,0.8393724568490912,0.7270706779386139,0.790818294026605,9,-1
bootstrap,77,C9,0.776223723938923,0.3322785157476006,0.633375577288562,8,1
bootstrap,77,C10,0.964857854111304,0.883476458053258,0.9025574696803426,10,-1
bootstrap,77,C11,0.8686271696189766,0.41701255723652664,0.7043240231779594,11,1
bootstrap,77,C12,0.8332097277206176,0.8143811840692369,0.8648317239221158,12,1
bootstrap,77,C13,0.7141114520905828,0.3892959788024608,0.414988437215841,13,-1
bootstrap,78,C1,0.9943831846508887,0.9965813905698359,0.9971999592319172,1,1
bootstrap,78,C2,0.9846932552752778,0.9808689176220593,0.9849427698285216,2,1
bootstrap,78,C3,0.9528022303159879,0.8429223085147116,0.897391060108737,3,1
bootstrap,78,C4,0.9833123245505523,0.9449898485654725,0.9558945716124941,4,1
bootstrap,78,C5,0.9678580525786722,0.8396328625545435,0.9006969441960404,5,1
bootstrap,78,C6,0.9896039005617895,0.9107608409612039,0.939997560470642,6,1
bootstrap,78,C7,0.9745536232579644,0.8734158483313019,0.9224344118039176,7,1
bootstrap,78,C8,0.9557403781822538,0.9094634042100183,0.9222631588933795,8,1
bootstrap,78,C9,0.9698923795989431,0.7115924921646377,0.7971032489086513,9,1
bootstrap,78,C10,0.9237289445771956,0.6673087956784998,0.7362983046769127,10,1
bootstrap,78,C11,0.7169117375778574,0.38389118575241105,0.6262844315979891,12,1
bootstrap,78,C12,0.6069002873758186,0.6605347919034138,0.6781928461260711,11,1
bootstrap,78,C13,0.9224157966237061,0.26718806319079147,0.6763635613984057,13,-1
bootstrap,79,C1,0.9997584708181575,0.9998841773906285,0.9999184620644691,1,1
bootstrap,79,C2,0.9752156888988758,0.9803976771174687,0.9857810015495013,2,1
bootstrap,79,C3,0.9438348227694842,0.8965830337108389,0.9098978685166199,3,1
bootstrap,79,C4,0.9960786637563105,0.9905244098019625,0.9920304017721558,4,1
bootstrap,79,C5,0.967985543655738,0.6547357471617014,0.738739719476352,5,1
bootstrap,79,C6,0.9598977643828802,0.9084979359916325,0.9489887085024068,6,1
bootstrap,79,C7,0.8654620433289831,0.727534593180681,0.754880143368844,7,-1
bootstrap,79,C8,0.8093219032961892,0.2382724740200775,0.49574080693011663,8,1
bootstrap,79,C9,0.8148027409971675,0.3198168500452152,0.6300774244429631,9,-1
bootstrap,79,C10,0.7817023404457483,0.6414410598665362,0.8087015225664503,11,1
bootstrap,79,C11,0.6948974638240185,-0.28243583785874443,0.35195488954232174,10,1
bootstrap,79,C12,0.8455797151491485,0.6193456386236662,0.6440427265821149,12,-1
bootstrap,79,C13,0.8941374280960048,0.6105685494422634,0.6829668664990282,13,-1
bootstrap,80,C1,0.996920444730642,0.9983651244110943,0.9985275630045795,1,1
bootstrap,80,C2,0.989977611575557,0.9831660729179083,0.9862810466445673,2,1
bootstrap,80,C3,0.9872978865715797,0.9738046037755227,0.9792761753594346,3,1
bootstrap,80,C4,0.9878094625881128,0.9648508411084868,0.9734075156246723,4,1
bootstrap,80,C5,0.9814563952262182,0.8925224763076506,0.9321544520169791,5,1
bootstrap,80,C6,0.9717127529665402,0.8828840850724147,0.8958203288508964,6,1
bootstrap,80,C7,0.9636873936906998,0.8786912147142323,0.904215305457483,7,1
bootstrap,80,C8,0.9898161736606893,0.890757757939087,0.9259751244422653,8,1
bootstrap,80,C9,0.9795153345492238,0.8620736975719753,0.9306112325027117,9,-1
bootstrap,80,C10,0.9244652250208147,0.5125759196208107,0.765190847452515,10,1
bootstrap,80,C11,0.8929125103342939,0.7883996411191491,0.8994529317549754,11,1
bootstrap,80,C12,0.8969290858364796,0.5278420277243757,0.708879912336576,13,1
bootstrap,80,C13,0.8978420448521102,0.7042596276877673,0.8114272263243301,12,-1
bootstrap,81,C1,0.9931794257898743,0.9945731502267924,0.9964179731866162,1,1
bootstrap,81,C2,0.9924237874778827,0.9847660131730347,0.9882378925379527,2,1
bootstrap,81,C3,0.9959956083401281,0.9862223553564039,0.991715555317919,3,1
bootstrap,81,C4,0.9737108780025734,0.8854952324002487,0.9005854991712198,4,1
bootstrap,81,C5,0.9623199381819704,0.8526339456887556,0.8916146238011499,5,1
bootstrap,81,C6,0.9435108093657956,0.8428354653697087,0.885705196128757,6,1
bootstrap,81,C7,0.8935261550525039,0.8356174922368077,0.8461336678774152,7,1
bootstrap,81,C8,0.888150252783821,0.6442422368842214,0.7586402513437444,8,-1
bootstrap,81,C9,0.9012885560288131,0.6615268225103196,0.7572782630546682,9,-1
bootstrap,81,C10,0.8482792733167085,0.8160890572338472,0.8750460613316645,11,1
bootstrap,81,C11,0.7849561043755447,0.3520461874237857,0.5376781169439631,10,-1
bootstrap,81,C12,0.661860874437177,0.8188671727413452,0.8654844194963437,12,1
bootstrap,81,C13,0.6057155985194709,-0.12109858029900314,0.22348624344795284,13,-1
bootstrap,82,C1,0.9976084401030083,0.9989972270542653,0.9992529455422998,1,-1
bootstrap,82,C2,0.9947875984012586,0.9905574011167368,0.991968086853965,2,1
bootstrap,82,C3,0.9863462289096065,0.9445547743844898,0.9563921324375769,3,1
bootstrap,82,C4,0.9916098556564813,0.9896271021050719,0.993274387054557,4,1
bootstrap,82,C5,0.8691688662400477,0.8056862059636555,0.8606614307679908,5,1
bootstrap,82,C6,0.8192770465544763,0.7275528818838433,0.7575043003996812,6,1
bootstrap,82,C7,0.9169339460889443,0.8898461261203447,0.9116399106561471,7,1
bootstrap,82,C8,0.7997807379782991,0.0970006182288101,0.5059408420703329,9,1
bootstrap,82,C9,0.8570438695374802,0.7049101804685031,0.7951776241943512,8,1
bootstrap,82,C10,0.8903549120415521,0.0640206458428997,0.632953640359366,10,1
bootstrap,82,C11,0.8369837500499107,0.5196600717645407,0.6742870030980735,12,1
bootstrap,82,C12,0.8913974995892255,0.8344371049243324,0.8548491246333875,11,1
bootstrap,82,C13,0.6080724342678947,-0.11753791861095642,0.18607094542150224,13,-1
bootstrap,83,C1,0.9968913652345452,0.9984098805249614,0.9986316777011651,1,1
bootstrap,83,C2,0.9953764678543798,0.9888964563690278,0.991082736570437,2,1
bootstrap,83,C3,0.9919350707426322,0.957010821726941,0.9719907731713909,3,1
bootstrap,83,C4,0.9758105189289753,0.9348256276424147,0.9556376102809224,4,1
bootstrap,83,C5,0.9544238787119145,0.891795422376764,0.9058202148191697,5,1
bootstrap,83,C6,0.8822999805556653,0.5978641675935478,0.6935064623475841,6,-1
bootstrap,83,C7,0.7946021982357983,0.6231294579483052,0.744707902590274,7,1
bootstrap,83,C8,0.5822301537833291,0.026137958664516767,0.30904081530679567,8,1
bootstrap,83,C9,0.7177059864358839,0.2841477593710726,0.4300964098676365,9,1
bootstrap,83,C10,0.9097936121699423,0.6644406918973234,0.7350858414202982,10,1
bootstrap,83,C11,0.8222932795707779,-0.043630873382504314,0.5362270839328748,11,1
bootstrap,83,C12,0.6332855297886364,0.44647123882448164,0.5955079904152945,12,-1
bootstrap,83,C13,0.926830975341111,0.7962822346947133,0.8356169301920366,13,-1
bootstrap,84,C1,0.9981114662569014,0.9990784616110835,0.9991316780880806,1,1
bootstrap,84,C2,0.992251872237913,0.9907119958004793,0.9929636785361583,2,1
bootstrap,84,C3,0.9862994161428577,0.9763428598522532,0.9802830404424497,3,1
bootstrap,84,C4,0.9783167053518177,0.9202204929600214,0.9480636791509481,4,1
bootstrap,84,C5,0.9605868026075897,0.842997551570561,0.8837938152091022,5,-1
bootstrap,84,C6,0.9523665826438072,0.8785450712499422,0.9090734277175235,6,-1
bootstrap,84,C7,0.8661162175086844,0.5631870668003581,0.6688550815539815,7,1
bootstrap,84,C8,0.8283728150945463,0.6744749407814382,0.7177380918313597,8,1
bootstrap,84,C9,0.8320822910208817,0.5072309056144426,0.6370460785978739,9,1
bootstrap,84,C10,0.9206445247445896,0.7679413856501807,0.8297230910620126,10,1
bootstrap,84,C11,0.5532264196362163,0.03726909014865547,0.2689076249073799,13,1
bootstrap,84,C12,0.7184352875743082,0.5445170697303435,0.7267976059305892,11,-1
bootstrap,84,C13,0.717899269130724,0.41634460197052736,0.6553760952655877,12,-1
bootstrap,85,C1,0.9936587723315073,0.9953045032740435,0.9966233312601829,1,1
bootstrap,85,C2,0.97734426929266,0.9646649084718494,0.9708860746801156,2,1
bootstrap,85,C3,0.9683435660779242,0.9285135573310987,0.9372421580399258,3,-1
bootstrap,85,C4,0.9898554863523207,0.9727168088552118,0.9750268963401926,4,1
bootstrap,85,C5,0.9922435457496126,0.9795219185094148,0.9848231680614128,5,1
bootstrap,85,C6,0.9798919839594862,0.7493657570420649,0.7968339430943039,6,1
bootstrap,85,C7,0.9366287428702882,0.8014525750154263,0.8212083721497553,7,1
bootstrap,85,C8,0.954674469449404,0.8275266793458063,0.8559376300162239,8,1
bootstrap,85,C9,0.8931671864208922,0.5980397988099144,0.6963506751343065,9,1
bootstrap,85,C10,0.822887107433335,0.7605080188283082,0.7931575625902055,10,1
bootstrap,85,C11,0.7998961977211938,0.1206087149749444,0.5366986227381593,11,1
bootstrap,85,C12,0.5979834678642375,0.0822812780461023,0.4412467558721665,13,-1
bootstrap,85,C13,0.6735686657791062,0.022146882331045812,0.1348257163440255,12,1
bootstrap,86,C1,0.9988217569105792,0.9992800474275092,0.9996069301943363,1,1
bootstrap,86,C2,0.9959619663611005,0.9925291764493723,0.9956083171813365,2,1
bootstrap,86,C3,0.9892550213005398,0.9775497738023062,0.9827929525944755,3,1
bootstrap,86,C4,0.9848678909433121,0.9155017967199119,0.9561724210122317,4,1
bootstrap,86,C5,0.9680782942305378,0.7792585018165877,0.8157248282034365,5,1
bootstrap,86,C6,0.9679017487570687,0.8232921428632813,0.8869825245876606,6,1
bootstrap,86,C7,0.9473208767979513,0.8090107656920695,0.9009791040630134,7,1
bootstrap,86,C8,0.8956893433111159,0.5830239489520391,0.7403878076726201,8,1
bootstrap,86,C9,0.7627322991362062,0.39581448022965665,0.5916053558028153,9,1
bootstrap,86,C10,0.9244026495060789,0.4978145492997019,0.7052201624716797,10,1
bootstrap,86,C11,0.881490477113413,0.4738619565190881,0.6036346557356668,11,1
bootstrap,86,C12,0.6463165345308188,0.26434600120383667,0.6445672592662237,12,1
bootstrap,86,C13,0.6857900534636744,0.35287012764675685,0.6039331064297934,13,-1
bootstrap,87,C1,0.9754570680272535,0.9842753612898716,0.9880544707881828,1,1
bootstrap,87,C2,0.9492979511936042,0.8642394997523167,0.8966070155429962,2,1
bootstrap,87,C3,0.9928728248947092,0.975652442164667,0.9829325712763267,3,1
bootstrap,87,C4,0.9789743884403737,0.9315994374564139,0.9351684168900612,4,1
bootstrap,87,C5,0.9906582605189312,0.9397902279397837,0.9513136200995215,5,1
bootstrap,87,C6,0.9445323433642817,0.7417931003374367,0.7693573544328166,6,1
bootstrap,87,C7,0.9570824466970035,0.8078849915168296,0.8721127591514227,7,1
bootstrap,87,C8,0.95389824467868,0.5397865606336029,0.7319158477670298,8,1
bootstrap,87,C9,0.8464588875494478,0.4153563042549876,0.6160789730187073,9,1
bootstrap,87,C10,0.8830308027009673,0.8522894407628541,0.8850866835025811,10,1
bootstrap,87,C11,0.7300351110882369,0.31156615348786637,0.47138071862872993,11,1
bootstrap,87,C12,0.5445887071426606,0.47998382698748293,0.6030716819138234,12,1
bootstrap,87,C13,0.8435744666029323,0.2954251786269603,0.4960450647083439,13,-1
bootstrap,88,C1,0.995909598851978,0.9977240130309362,0.998009945558117,1,1
bootstrap,88,C2,0.9954391856691241,0.9913686729403336,0.9927658276503427,2,1
bootstrap,88,C3,0.9934309253451906,0.9774165385828614,0.9821152023670104,3,1
bootstrap,88,C4,0.9914775607141096,0.9854012965803355,0.9896867430565122,4,1
bootstrap,88,C5,0.9802444057892189,0.9191477579327352,0.9390431982584149,5,1
bootstrap,88,C6,0.9631112080267145,0.7948490644469991,0.8443214197146581,6,1
bootstrap,88,C7,0.9041546510794067,0.7267744146660035,0.82703796863326,7,1
bootstrap,88,C8,0.832699071963458,0.6795557408333706,0.7826269747082494,8,1
bootstrap,88,C9,0.882914896888429,0.5988354513766401,0.785047523195808,9,1
bootstrap,88,C10,0.9843488827044765,0.9373742464377135,0.9636476912211124,10,1
bootstrap,88,C11,0.5729517510739595,0.26937808285030757,0.5762726015205736,12,-1
bootstrap,88,C12,0.6655562540359585,0.10438083007705096,0.5504893710931816,11,1
bootstrap,88,C13,0.6573060192739951,-0.12815085414611654,0.4194504675437141,13,-1
bootstrap,89,C1,0.9965174825003583,0.9982966423455756,0.9984738875634748,1,1
bootstrap,89,C2,0.9950621928166311,0.9862550853905975,0.9915959806576398,2,1
bootstrap,89,C3,0.9908421050610267,0.987783952228481,0.9909408377234179,3,1
bootstrap,89,C4,0.9326249996813948,0.7443490298642133,0.7991317245151089,4,-1
bootstrap,89,C5,0.9431972375695715,0.7587125361285739,0.7983495999252471,5,1
bootstrap,89,C6,0.9614915106882639,0.868167097983754,0.9178230938261404,6,1
bootstrap,89,C7,0.7170232609276367,0.5435948942222621,0.6578923989520539,7,-1
bootstrap,89,C8,0.5318475736222403,0.16966773794912482,0.33680644649254693,8,-1
bootstrap,89,C9,0.8342931116054708,0.5701666274666296,0.7261513859747919,9,-1
bootstrap,89,C10,0.9522892976347711,0.6363432836175139,0.8097604898436576,10,1
bootstrap,89,C11,0.9395354053553758,0.682892302742622,0.8054370311560216,11,1
bootstrap,89,C12,0.8394145301121471,0.8400121361424395,0.8945604096041785,12,1
bootstrap,89,C13,0.48894271813641815,0.041891709128515704,0.2452175498154929,13,1
bootstrap,90,C1,0.9993576335732116,0.9994105559329992,0.9996847973121863,1,1
bootstrap,90,C2,0.9677248897931453,0.9653660478543289,0.977913964054304,2,1
bootstrap,90,C3,0.9078471499785077,0.7439656279129979,0.8398061428605877,3,1
bootstrap,90,C4,0.9705175017982294,0.9409358527413559,0.9585528800459141,4,1
bootstrap,90,C5,0.9665022978080562,0.8617367539577193,0.8812777032092952,5,1
bootstrap,90,C6,0.9619363251485593,0.7743897341399294,0.8749195794429768,6,1
bootstrap,90,C7,0.9016438956220014,0.7956049436250899,0.7989934949733163,7,1
bootstrap,90,C8,0.884410260218017,0.7379284499064113,0.8229459052899704,8,-1
bootstrap,90,C9,0.9660197536742614,0.5198250546719766,0.6250684892113975,9,-1
bootstrap,90,C10,0.9286805526033083,0.7479429900385031,0.8125757907081219,10,1
bootstrap,90,C11,0.8879759164191917,0.25142304589264775,0.6010347939812143,11,-1
bootstrap,90,C12,0.7121824113722994,0.6485771242692578,0.7316146165734899,12,1
bootstrap,90,C13,0.7572536479217239,0.30770231184844604,0.478508763064315,13,-1
bootstrap,91,C1,0.9940578167758383,0.9951229748442324,0.9968525873329898,1,1
bootstrap,91,C2,0.9844743429759345,0.9591944697707788,0.9692437005419441,2,1
bootstrap,91,C3,0.991101099243749,0.9766683080082345,0.980722623770745,3,1
bootstrap,91,C4,0.9946012590285698,0.9614892101684304,0.9812379097325454,4,1
bootstrap,91,C5,0.9870310561894763,0.931345312924284,0.9404042049330087,5,1
bootstrap,91,C6,0.9504819814853981,0.703374768740136,0.7155899237643775,6,1
bootstrap,91,C7,0.8647931581660308,0.6277870051076603,0.7049076180236513,7,1
bootstrap,91,C8,0.8336351004924697,0.7070579448696207,0.7554597873346153,8,-1
bootstrap,91,C9,0.9728601032231718,0.5739110102055551,0.7764398077082113,9,1
bootstrap,91,C10,0.9553302392011452,0.822259580842064,0.8876182087294145,10,1
bootstrap,91,C11,0.901366235715404,0.8001660688317851,0.8524291709178388,11,-1
bootstrap,91,C12,0.8610870406494172,0.3581059437666968,0.5276742055638183,12,-1
bootstrap,91,C13,0.9380252214755725,0.4708121902810858,0.7389521749960517,13,-1
bootstrap,92,C1,0.9974176359559346,0.9984603678043628,0.9987628029309162,1,1
bootstrap,92,C2,0.9942522943992731,0.9890352078541933,0.9906246673520042,2,1
bootstrap,92,C3,0.9951800097947054,0.9868899486414578,0.9926115848607778,3,1
bootstrap,92,C4,0.9777343112069282,0.903630967916358,0.9285847102123889,4,1
bootstrap,92,C5,0.9249754073443417,0.8371248995182561,0.87802254875654,5,1
bootstrap,92,C6,0.8531560626495429,0.8196222348368899,0.831563443038637,6,1
bootstrap,92,C7,0.8649948775633659,0.6163880533013814,0.760482174160703,7,1
bootstrap,92,C8,0.932315091595169,0.8690691822199942,0.9018291391080225,8,-1
bootstrap,92,C9,0.9327087665880539,0.7075575035269708,0.7800341187453599,9,1
bootstrap,92,C10,0.8619615783996972,0.5597587439723256,0.6798564906152414,10,1
bootstrap,92,C11,0.724841449671481,0.5437240117437587,0.7040080003439976,11,1
bootstrap,92,C12,0.6372820175909348,0.6576999978969345,0.7707676082231765,12,1
bootstrap,92,C13,0.8017241326219825,0.24815377909451586,0.5229628810209372,13,-1
bootstrap,93,C1,0.985104862258898,0.988512382415888,0.9919993346118199,1,1
bootstrap,93,C2,0.9685880582943008,0.9396000184316983,0.9487230785631247,2,1
bootstrap,93,C3,0.9818589727380465,0.9413810963406859,0.9564970015586143,3,1
bootstrap,93,C4,0.9747902501898553,0.9174942570229385,0.9340487376083288,4,1
bootstrap,93,C5,0.9640073854078619,0.7734469846238989,0.8255847881001378,5,1
bootstrap,93,C6,0.9399806955451957,0.704742830145537,0.8244279825778008,6,1
bootstrap,93,C7,0.8888681843099507,0.7291853530379404,0.8125361998148118,7,1
bootstrap,93,C8,0.7455330590951359,0.3862662249262581,0.6499347191826624,8,-1
bootstrap,93,C9,0.7801397290920078,0.27021088155709483,0.6479912509468048,9,1
bootstrap,93,C10,0.9651379094089139,0.5923909777840775,0.8077513517504885,10,1
bootstrap,93,C11,0.8239003153397934,0.7418884723980642,0.8080362166794025,13,1
bootstrap,93,C12,0.6077034447896956,-0.385328015048089,0.44170304819260303,11,1
bootstrap,93,C13,0.7404242094020379,0.3886610084333287,0.6483380084097288,12,-1
bootstrap,94,C1,0.9967827735338833,0.9978838350573194,0.9984841730151836,1,1
bootstrap,94,C2,0.9926748237749762,0.984082886151661,0.9858397503159826,2,1
bootstrap,94,C3,0.9924026298256498,0.9761102357022974,0.9784315643789677,3,1
bootstrap,94,C4,0.9908521448369646,0.9373821496332707,0.9603620846645547,4,1
bootstrap,94,C5,0.9823091125858924,0.8518490329970536,0.8829683002790277,5,1
bootstrap,94,C6,0.9876903444922558,0.9190444935050545,0.9344806304748025,6,1
bootstrap,94,C7,0.9481551844714611,0.7399168071635409,0.8420219096705125,7,-1
bootstrap,94,C8,0.9371997726219459,0.8002809767723108,0.8536366770371037,8,-1
bootstrap,94,C9,0.9507127508949615,0.728664162228505,0.7734702888886956,9,1
bootstrap,94,C10,0.9319888814974923,0.582760590012419,0.8023332492872495,10,1
bootstrap,94,C11,0.6974740892389412,0.5171474052175461,0.6861396327520257,11,1
bootstrap,94,C12,0.7034053450086767,0.4893591569659286,0.6842090963539812,13,1
bootstrap,94,C13,0.7271361068316325,0.32988990267505125,0.5212511640402266,12,-1
bootstrap,95,C1,0.9860851088257643,0.9928190355036234,0.9936968741912825,1,1
bootstrap,95,C2,0.9804315462991929,0.9456930728869064,0.9604270799567809,2,1
bootstrap,95,C3,0.9941513787906847,0.9752468638770968,0.9841569894558022,3,1
bootstrap,95,C4,0.9818477365088366,0.9642862919168148,0.9817388707963453,4,1
bootstrap,95,C5,0.9577747528194419,0.8753234484250565,0.8832230838514826,5,1
bootstrap,95,C6,0.9283978007983494,0.6697562314500524,0.7216980798436964,6,1
bootstrap,95,C7,0.8793668424051211,0.631555816098466,0.7607753814090064,7,1
bootstrap,95,C8,0.9252291702931853,0.70600867055913,0.8427151036251153,8,-1
bootstrap,95,C9,0.9250200821140285,0.41624380164946845,0.7124637015170974,9,-1
bootstrap,95,C10,0.9318028941089256,0.8105968390468618,0.8334011355987373,10,1
bootstrap,95,C11,0.9372595559255544,0.4917344615163155,0.7031278102138397,11,-1
bootstrap,95,C12,0.8795896723771357,0.7079332426855705,0.7892127719653025,12,1
bootstrap,95,C13,0.8374346597449188,-0.21913996800430396,0.20670420151569333,13,-1
bootstrap,96,C1,0.9944146568613669,0.995856863206964,0.9970634008956027,1,1
bootstrap,96,C2,0.9946697258125832,0.9931687033882737,0.9938292128354961,2,1
bootstrap,96,C3,0.9899838732313905,0.9811998568882832,0.9840211821347004,3,1
bootstrap,96,C4,0.9957745113336911,0.9939543489245412,0.9954239991001074,4,1
bootstrap,96,C5,0.9864697526046521,0.9417815671992592,0.9589725436686858,5,1
bootstrap,96,C6,0.9921699099804273,0.9114385475706869,0.9543111462759288,6,1
bootstrap,96,C7,0.9263284417448258,0.7693986280159694,0.8599801064724679,7,1
bootstrap,96,C8,0.744077782496934,0.5259805661771924,0.6169999797457115,8,1
bootstrap,96,C9,0.7550542998729936,0.4299055751650454,0.6897131069882425,9,1
bootstrap,96,C10,0.9650356667718346,0.44548972829127126,0.7181854809762527,10,1
bootstrap,96,C11,0.8444966791136259,0.7938560793068647,0.8164118332920642,13,1
bootstrap,96,C12,0.8034135891230804,0.8169861529829273,0.840129199888163,11,1
bootstrap,96,C13,0.7980789061399259,0.5390055672959995,0.592147014557102,12,-1
bootstrap,97,C1,0.9935056800007847,0.9962672478872217,0.9968183273465381,1,1
bootstrap,97,C2,0.9946282075007892,0.9865766564827851,0.9901537921300183,2,1
bootstrap,97,C3,0.9841796589037352,0.941502452319396,0.9523183555879084,3,1
bootstrap,97,C4,0.9590658044267862,0.974047109333877,0.977408400505514,4,1
bootstrap,97,C5,0.8639898638563585,0.6567711724045799,0.6955274655282119,5,1
bootstrap,97,C6,0.9556771822474572,0.817848462160883,0.8584993619773543,6,1
bootstrap,97,C7,0.8799345453821877,0.5531216710707625,0.7216371340853328,7,1
bootstrap,97,C8,0.8659479544744432,0.7035082040041929,0.8166492084884776,8,-1
bootstrap,97,C9,0.8586519201571486,0.695986204030773,0.7917362031676379,9,1
bootstrap,97,C10,0.9207516797385434,0.49564665592983026,0.6360729903514005,10,1
bootstrap,97,C11,0.874065640672512,0.681602612246277,0.789180653962815,11,1
bootstrap,97,C12,0.8535878525536933,0.7950261818688795,0.846209396322641,12,-1
bootstrap,97,C13,0.6699763468524441,-0.21067544956043943,0.3309889099459245,13,1
bootstrap,98,C1,0.9913452180475189,0.9921653493133924,0.9951056461739477,1,1
bootstrap,98,C2,0.9798480431050595,0.9671100506557081,0.9707448542008671,2,1
bootstrap,98,C3,0.9653597979601518,0.8559357017675526,0.8999221999711232,3,1
bootstrap,98,C4,0.9838458185589106,0.9329461587136357,0.9512728855651574,4,1
bootstrap,98,C5,0.9680887537222038,0.7772961643647974,0.7871564096285043,5,1
bootstrap,98,C6,0.969838952146216,0.7978126004983347,0.839622473613299,6,1
bootstrap,98,C7,0.8193243426244383,0.6503932216531377,0.7718700623367658,7,1
bootstrap,98,C8,0.6401572727725154,0.31395833092908565,0.44721990748946344,8,1
bootstrap,98,C9,0.8513960696781351,0.5890580414923474,0.737463745722422,9,-1
bootstrap,98,C10,0.6604281605615219,-0.14096409721264042,0.24898348239177967,11,1
bootstrap,98,C11,0.6699693823878873,0.4507849213920948,0.6756825219345369,10,1
bootstrap,98,C12,0.6801904982475101,0.6775606691323973,0.8290984265899937,12,1
bootstrap,98,C13,0.7043191955514005,0.3392792155190729,0.4535915190681989,13,-1
bootstrap,99,C1,0.9956196626497569,0.9976405470165235,0.9978560488285361,1,1
bootstrap,99,C2,0.9836547666546831,0.979594032670275,0.9844073631387449,2,1
bootstrap,99,C3,0.9631290186731553,0.9103033387443332,0.9237606711247652,3,-1
bootstrap,99,C4,0.9820584165481764,0.9539247652617402,0.962959436566115,4,1
bootstrap,99,C5,0.9905785942675555,0.9575409731697583,0.9669051946200292,5,1
bootstrap,99,C6,0.9753042218118625,0.9322123266801454,0.9460001877579365,6,1
bootstrap,99,C7,0.8777244165030725,0.7467436781854656,0.8464943339420504,7,1
bootstrap,99,C8,0.8543534472472004,0.4539283922501385,0.6775503656850427,8,1
bootstrap,99,C9,0.9131870856487996,0.05276176358196248,0.5921755905685826,9,1
bootstrap,99,C10,0.7675470037602755,0.7611785291670587,0.781312127068902,10,1
bootstrap,99,C11,0.7564341729346673,0.43251701111922747,0.6724670349646459,11,-1
bootstrap,99,C12,0.680257038086636,0.39278892473732396,0.655138245703816,12,-1
bootstrap,99,C13,0.7080130649155969,0.5840981003501693,0.6400990864919504,13,-1
split_half,0,C1,0.903411051519648,,,1,1
split_half,0,C2,0.8240089287246646,,,2,1
split_half,0,C3,0.9161449793615127,,,3,1
split_half,0,C4,0.7867228271235789,,,4,1
split_half,0,C5,0.7465156640887646,,,5,1
split_half,0,C6,0.8865458585770877,,,6,1
split_half,0,C7,0.7574843583031393,,,7,1
split_half,0,C8,0.7713545556913867,,,8,-1
split_half,0,C9,0.7592904259347611,,,9,-1
split_half,0,C10,0.447409497363824,,,11,1
split_half,0,C11,0.7118608212236659,,,10,-1
split_half,0,C12,0.624736676865676,,,13,1
split_half,0,C13,0.5446037735679001,,,12,1
split_half,1,C1,0.9938444264354561,,,1,1
split_half,1,C2,0.9846490983837307,,,2,1
split_half,1,C3,0.9262235934724932,,,3,1
split_half,1,C4,0.9751183831710385,,,4,1
split_half,1,C5,0.8357023308323663,,,5,1
split_half,1,C6,0.666904934411178,,,6,-1
split_half,1,C7,0.5936545373157461,,,9,1
split_half,1,C8,0.8205988355046707,,,7,1
split_half,1,C9,0.691134800493312,,,8,-1
split_half,1,C10,0.7479982740445793,,,10,1
split_half,1,C11,0.6004561237058905,,,11,-1
split_half,1,C12,0.5168189370605805,,,12,-1
split_half,1,C13,0.558746143011991,,,13,1
split_half,2,C1,0.9882452616100922,,,1,1
split_half,2,C2,0.9873138779091435,,,2,1
split_half,2,C3,0.8950094770024022,,,3,1
split_half,2,C4,0.9422619944707429,,,4,1
split_half,2,C5,0.7798505204298903,,,5,1
split_half,2,C6,0.7972192732500223,,,6,-1
split_half,2,C7,0.8423376159083893,,,7,1
split_half,2,C8,0.6909960193668487,,,8,-1
split_half,2,C9,0.8275696959876967,,,9,-1
split_half,2,C10,0.6073395121646377,,,10,1
split_half,2,C11,0.5524217342066511,,,11,-1
split_half,2,C12,0.6356329165419615,,,13,1
split_half,2,C13,0.5768745427141824,,,12,1
split_half,3,C1,0.9864237241746422,,,1,1
split_half,3,C2,0.9104604481575875,,,2,1
split_half,3,C3,0.8903266000525134,,,3,-1
split_half,3,C4,0.9361167970770434,,,4,1
split_half,3,C5,0.9361108881895703,,,5,1
split_half,3,C6,0.9443290008454003,,,6,1
split_half,3,C7,0.8093921601145413,,,7,1
split_half,3,C8,0.5658987299176113,,,8,1
