model,model_label,persona,trait,group,category_position,raw_affinity,z_score,ridge_height_percentile,pc1,pc2,pc3,rank_pc1,rank_pc2,rank_pc3
qwen,Qwen/Qwen3-32B,amateur,abstract,Exploration,2,0.1261275202393051,-1.7371750098130798,4.181818181818182,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
qwen,Qwen/Qwen3-32B,amateur,curious,Exploration,3,0.44129711178287506,1.1942248091043903,90.36363636363636,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
qwen,Qwen/Qwen3-32B,amateur,reactive,Response,4,-0.34676599604752134,1.3430909394040202,91.0909090909091,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
qwen,Qwen/Qwen3-32B,amateur,adaptable,Response,5,0.2805491329911339,2.4436393098231237,99.0909090909091,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
qwen,Qwen/Qwen3-32B,amateur,practical,Response,6,-0.15261514789802644,1.6243669614894218,95.81818181818181,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
qwen,Qwen/Qwen3-32B,amateur,skeptical,Scrutiny,7,0.06368906840362412,-1.8570625194377888,3.4545454545454546,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
qwen,Qwen/Qwen3-32B,amateur,analytical,Scrutiny,8,0.3422384241439612,-0.7630070037736916,29.636363636363637,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
qwen,Qwen/Qwen3-32B,amateur,conscientious,Scrutiny,9,0.2714490581521867,-1.3630631348788118,10.727272727272727,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
qwen,Qwen/Qwen3-32B,amateur,rebellious,Challenge,10,0.012165590263710344,0.03469709212178979,53.63636363636363,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
qwen,Qwen/Qwen3-32B,amateur,competitive,Challenge,11,-0.19539651263030064,-1.1781307664692466,8.545454545454545,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
qwen,Qwen/Qwen3-32B,amateur,manipulative,Challenge,12,-0.16757092181468733,0.19415659040953404,54.0,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
qwen,Qwen/Qwen3-32B,amateur,empathetic,Affiliation,13,0.1345513924944835,1.876919557105897,96.54545454545455,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
qwen,Qwen/Qwen3-32B,amateur,agreeable,Affiliation,14,0.28605057862966143,1.0269576932167717,88.18181818181819,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
qwen,Qwen/Qwen3-32B,amateur,altruistic,Affiliation,15,0.11232691501888825,0.5435696118765905,71.81818181818181,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
qwen,Qwen/Qwen3-32B,ambassador,creative,Exploration,1,0.1567977065702371,-1.2688947214095672,10.0,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,ambassador,abstract,Exploration,2,0.2166354303698119,0.15313206057425138,56.54545454545455,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,ambassador,curious,Exploration,3,0.38578365757360233,-0.982406903684925,15.818181818181818,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,ambassador,reactive,Response,4,-0.5216301190354867,-1.0486397221030102,17.272727272727273,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,ambassador,adaptable,Response,5,0.17244820073692652,-0.20083734103362175,44.18181818181818,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,ambassador,practical,Response,6,-0.2380011849271052,-0.20691169534102935,43.81818181818182,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,ambassador,skeptical,Scrutiny,7,0.10787941363794307,-0.7798080256271974,19.454545454545453,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,ambassador,analytical,Scrutiny,8,0.45028374782730907,0.7054296087498642,69.63636363636364,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,ambassador,conscientious,Scrutiny,9,0.44299390716815856,1.0991754913438987,91.81818181818181,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,ambassador,rebellious,Challenge,10,-0.07438461108591567,-1.4715933869332491,6.0,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,ambassador,competitive,Challenge,11,-0.18563446892644833,-1.0063135788949478,13.272727272727273,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,ambassador,manipulative,Challenge,12,-0.25024722321380827,-1.1306162216847895,15.818181818181818,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,ambassador,empathetic,Affiliation,13,-0.028042091882733107,-0.6520165060474833,30.0,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,ambassador,agreeable,Affiliation,14,0.29602217642685835,1.2070196161374018,93.63636363636364,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,ambassador,altruistic,Affiliation,15,0.12673589617026326,0.8905798872152038,82.36363636363636,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
qwen,Qwen/Qwen3-32B,amnesiac,creative,Exploration,1,0.29697174516595287,1.0470303184369876,83.0909090909091,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,amnesiac,abstract,Exploration,2,0.19331263605306284,-0.3339772200904897,39.45454545454545,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,amnesiac,curious,Exploration,3,0.41513842353546293,0.1685665931763361,53.27272727272727,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,amnesiac,reactive,Response,4,-0.3194441192169136,1.7167900689286073,94.36363636363636,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,amnesiac,adaptable,Response,5,0.20031134044690718,0.48077955945092943,71.0909090909091,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,amnesiac,practical,Response,6,-0.21309527036226586,0.3272467146095378,62.0,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,amnesiac,skeptical,Scrutiny,7,0.1195128936687355,-0.4962117202492931,30.0,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,amnesiac,analytical,Scrutiny,8,0.2729685535299186,-1.704449082771385,1.2727272727272727,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,amnesiac,conscientious,Scrutiny,9,0.2625358455661829,-1.4909973540575496,8.909090909090908,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,amnesiac,rebellious,Challenge,10,0.07817438287003854,1.1834918295849908,86.72727272727273,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,amnesiac,competitive,Challenge,11,-0.12045498511545329,0.14088017844608572,60.90909090909091,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,amnesiac,manipulative,Challenge,12,-0.09217369916089715,1.4022922833328444,90.72727272727273,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,amnesiac,empathetic,Affiliation,13,0.10274461457624072,1.3822053436904298,90.0,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,amnesiac,agreeable,Affiliation,14,0.2046974091352897,-0.4420754981301896,28.181818181818183,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,amnesiac,altruistic,Affiliation,15,0.09583410390038967,0.14637463554810884,53.63636363636363,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
qwen,Qwen/Qwen3-32B,analyst,creative,Exploration,1,0.15240544771648343,-1.3414626688183873,8.909090909090908,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,analyst,abstract,Exploration,2,0.19825673338162705,-0.23071705063798667,41.63636363636363,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,analyst,curious,Exploration,3,0.3825168226789895,-1.1104965088688385,12.545454545454545,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,analyst,reactive,Response,4,-0.5484291458679917,-1.415187491185769,4.545454545454546,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,analyst,adaptable,Response,5,0.16551704604503992,-0.37039440556538394,36.90909090909091,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,analyst,practical,Response,6,-0.23047346361153914,-0.04546427537154324,48.90909090909091,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,analyst,skeptical,Scrutiny,7,0.17726952447946379,0.9117562365137223,82.36363636363636,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,analyst,analytical,Scrutiny,8,0.5191146599672729,1.6409058331159974,95.81818181818181,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,analyst,conscientious,Scrutiny,9,0.4473274756507218,1.1613765994993235,95.0909090909091,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,analyst,rebellious,Challenge,10,-0.05306835757502092,-1.1006125086464413,13.636363636363637,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,analyst,competitive,Challenge,11,-0.16640788107478569,-0.6679153549636985,29.636363636363637,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,analyst,manipulative,Challenge,12,-0.26568523720319775,-1.3779889374421548,4.181818181818182,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,analyst,empathetic,Affiliation,13,-0.07619218392218574,-1.4009303058171194,7.090909090909091,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,analyst,agreeable,Affiliation,14,0.25907681570839847,0.539879521915767,65.27272727272727,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,analyst,altruistic,Affiliation,15,0.07714280462032107,-0.30376634537711644,32.54545454545455,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
qwen,Qwen/Qwen3-32B,anarchist,creative,Exploration,1,0.23861501428509557,0.08287307759185743,51.45454545454545,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,anarchist,abstract,Exploration,2,0.2635811206493268,1.1336184084704821,87.81818181818181,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,anarchist,curious,Exploration,3,0.3999103673266481,-0.4285115483367546,32.54545454545455,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,anarchist,reactive,Response,4,-0.45526179304931985,-0.1408768402628416,48.18181818181818,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,anarchist,adaptable,Response,5,0.1485874098764915,-0.7845446503564846,20.90909090909091,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,anarchist,practical,Response,6,-0.27932365863293923,-1.0931568798922278,12.545454545454545,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,anarchist,skeptical,Scrutiny,7,0.19902196255816398,1.4420284384475064,91.81818181818181,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,anarchist,analytical,Scrutiny,8,0.41128761867199143,0.17543588161559823,57.27272727272727,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,anarchist,conscientious,Scrutiny,9,0.37363363111619,0.1036250460797208,46.72727272727273,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,anarchist,rebellious,Challenge,10,0.08107473195707472,1.2339685257406774,87.45454545454545,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,anarchist,competitive,Challenge,11,-0.11683558919603154,0.20458348140789614,63.81818181818182,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,anarchist,manipulative,Challenge,12,-0.18788127358692538,-0.13128856590002025,48.18181818181818,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,anarchist,empathetic,Affiliation,13,-0.013210530995403239,-0.4213303297564026,36.18181818181818,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,anarchist,agreeable,Affiliation,14,0.1747581102822784,-0.9827037737596033,17.636363636363637,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,anarchist,altruistic,Affiliation,15,0.08063897599903859,-0.21956834553144566,35.45454545454545,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
qwen,Qwen/Qwen3-32B,ancient,creative,Exploration,1,0.2973798471932746,1.0537728915507754,83.45454545454545,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,ancient,abstract,Exploration,2,0.28468951916260654,1.5744788249431507,94.72727272727273,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,ancient,curious,Exploration,3,0.4283427375258438,0.6862956551933388,71.81818181818181,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,ancient,reactive,Response,4,-0.43984966573581524,0.06992487723581227,53.27272727272727,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,ancient,adaptable,Response,5,0.14003204249225024,-0.9938348832466528,14.0,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,ancient,practical,Response,6,-0.2946788517548664,-1.422480483775128,7.818181818181818,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,ancient,skeptical,Scrutiny,7,0.15331144882889566,0.3277158874108379,63.45454545454545,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,ancient,analytical,Scrutiny,8,0.33834963318440653,-0.8158592960227898,26.727272727272727,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,ancient,conscientious,Scrutiny,9,0.37561589819064184,0.13207716566362224,48.18181818181818,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,ancient,rebellious,Challenge,10,0.04440207621333846,0.5957300083592074,71.45454545454545,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,ancient,competitive,Challenge,11,-0.0834245191722414,0.7926361740085472,79.45454545454545,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,ancient,manipulative,Challenge,12,-0.13969100555906055,0.6408934960751476,68.9090909090909,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,ancient,empathetic,Affiliation,13,0.015668775967300916,0.027850774496339,51.45454545454545,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,ancient,agreeable,Affiliation,14,0.1964273045282087,-0.5914127426312032,24.181818181818183,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,ancient,altruistic,Affiliation,15,0.1158234503235066,0.627776376118975,75.0909090909091,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
qwen,Qwen/Qwen3-32B,angel,creative,Exploration,1,0.26466372717096437,0.5132442578226662,63.09090909090909,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
qwen,Qwen/Qwen3-32B,angel,abstract,Exploration,2,0.2533537344560408,0.9200138693216556,79.45454545454545,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
qwen,Qwen/Qwen3-32B,angel,curious,Exploration,3,0.4330061645747364,0.8691443600610614,78.36363636363636,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
qwen,Qwen/Qwen3-32B,angel,reactive,Response,4,-0.42448859715311,0.28002823117135345,59.45454545454545,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
qwen,Qwen/Qwen3-32B,angel,adaptable,Response,5,0.17861338647402014,-0.05001820016257179,48.90909090909091,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
qwen,Qwen/Qwen3-32B,angel,practical,Response,6,-0.26165196498965837,-0.7141511721092846,25.272727272727273,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
qwen,Qwen/Qwen3-32B,angel,skeptical,Scrutiny,7,0.04849372475619586,-2.2274885059828247,2.0,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
qwen,Qwen/Qwen3-32B,angel,analytical,Scrutiny,8,0.28465897700966514,-1.5455653359479158,3.4545454545454546,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
qwen,Qwen/Qwen3-32B,angel,conscientious,Scrutiny,9,0.38463388074820076,0.2615151820843711,51.81818181818182,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
qwen,Qwen/Qwen3-32B,angel,rebellious,Challenge,10,-0.02418657884342794,-0.5979637840544123,32.90909090909091,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
qwen,Qwen/Qwen3-32B,angel,competitive,Challenge,11,-0.16631921020988855,-0.6663547003417165,30.0,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
qwen,Qwen/Qwen3-32B,angel,manipulative,Challenge,12,-0.16214327757168784,0.28112704512465575,58.36363636363637,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
qwen,Qwen/Qwen3-32B,angel,empathetic,Affiliation,13,0.08883519583849185,1.1658619225617814,86.72727272727273,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
qwen,Qwen/Qwen3-32B,angel,agreeable,Affiliation,14,0.2900090970305266,1.0984385581366185,89.63636363636364,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
