model,persona,projected_norm_squared_20,centered_norm_squared,residual_norm_20,projected_norm_squared_full,residual_norm_full,captured_fraction_20,trait_cloud_distance_20,ood,nearest_traits_3d,trait_pc1,trait_pc2,trait_pc3,trait_pc4,trait_pc5,trait_pc6,trait_pc7,trait_pc8,trait_pc9,trait_pc10,trait_pc11,trait_pc12,trait_pc13,trait_pc14,trait_pc15,trait_pc16,trait_pc17,trait_pc18,trait_pc19,trait_pc20
qwen,amateur,53362.75302484196,77759.21409513746,156.19366526941963,67386.63426585926,101.84586309358961,0.6862563317519293,173.11817046779123,True,meditative;serene;earnest;reverent;patient,92.20207847655104,-71.58141916054666,-55.400059587687174,115.16755180241589,57.27242398278643,-21.990243975629834,71.79990727246346,-16.602330067219203,70.88320821177987,-12.271390464064504,-42.54841447808929,-5.512938632753677,-52.45491237230468,32.19021097845262,42.11737365969197,-19.088013561334233,-28.9015574646359,-0.05065645895202456,-9.57140657511717,18.48484545133544
qwen,ambassador,58181.8381790738,82814.01466789731,156.94641279374153,72504.46498761117,101.53595264873495,0.7025602902165287,178.96470162634495,True,solemn;earnest;serene;conscientious;reverent,136.43084620952527,-38.507228411498645,-74.17227713844943,113.40323239450571,37.00994874326873,-28.738077481391155,58.759907893231016,-16.396713759075645,69.3530764838316,-6.4410286327216095,-29.829358542234388,-13.266585164626818,-56.703818014490864,26.374277854648,41.52954099657972,-24.439968383544862,-31.269763094065674,2.3261575093847546,-11.748497254028448,23.137370776640047
qwen,amnesiac,50195.45881786159,74428.13385434505,155.6684779795944,63922.501749801326,102.49698583150496,0.6744151199073927,168.88367562445515,True,meditative;pensive;earnest;reverent;serene,77.52085946640598,-55.164845027087416,-87.01608509935646,87.86164905346614,66.51306994416798,-26.66585042918128,72.0859638006467,-42.60611771785694,54.9995569667746,-22.38469937335531,-44.041931624682555,-10.352823513440077,-45.74505772218528,42.08895141025037,45.980801496701275,-17.138409336793586,-30.40325022502982,6.499194160177693,-20.62667623152797,21.62447997217921
qwen,analyst,60816.952799367995,85078.86691378147,155.76236424250075,74758.20887121197,101.5906395420833,0.7148303098700128,182.85949058317553,True,solemn;conscientious;earnest;pensive;serene,138.7481055094431,-22.733749544951735,-67.63498439500071,131.56052286750418,42.16729388932844,-23.380618233446658,60.62699813219733,-25.77286901341064,63.829350070261796,-8.755786684670124,-39.18974560214577,-7.089693955458853,-52.11778008689138,29.914502368764154,39.94576337269921,-22.434510205116027,-25.01508840546753,1.666552295639327,-8.8241590834246,18.664498446910503
qwen,anarchist,57424.43148011241,82906.24871797422,159.63025163753204,72579.86183263472,101.61883135196692,0.6926429837086899,178.9719934810335,True,pensive;meditative;solemn;reverent;earnest,109.15453663946955,-24.135572401870277,-88.8194749915111,117.33957761722596,64.23941565114808,-43.40766408171103,59.695050590025765,-9.464161764839334,53.965538912727965,0.4838051344984131,-42.864103062588875,-16.87608043235219,-69.61891047545204,19.363376644649307,32.40197993723586,-19.52611582021907,-37.27315620214925,1.5291674059265952,-0.924399229768912,22.928179651794604
qwen,ancient,55746.79796814831,80335.09652708561,156.80656414492762,70110.72842376247,101.11561750453359,0.6939283125072594,173.17888878600644,True,pensive;meditative;reverent;earnest;eloquent,99.48613030334042,-37.650983474621306,-120.9020663778996,88.52013402217361,41.784801603103425,-29.068369955341165,63.694093443539984,-42.727328751128034,60.168624714996604,-11.434710355885207,-46.628978810296815,-7.398208603704898,-59.148330698107515,31.048697814313808,35.75574920128779,-22.742401317758674,-23.108528642565695,-0.8519105308523773,-16.3806802102441,21.535570603693685
qwen,angel,53207.412631089275,78672.73230845197,159.57856897892867,68459.2305630907,101.06187087799863,0.6763132672509595,167.7608400989162,True,meditative;pensive;earnest;serene;reverent,105.54416016777706,-66.56809364924995,-113.71534324753829,74.05910418092259,26.652250752091668,-28.22864382877021,66.06798213709244,-33.92831963147276,51.10995997023608,-4.969915365514597,-48.85262437374698,-8.800159768637371,-51.63445599485164,22.444082981517568,44.99070336521462,-29.42366494697955,-21.602425293442458,1.465408789250213,-2.7577343857853345,23.66764056236168
qwen,anthropologist,65543.58207427296,90053.41495085428,156.55616524615476,79593.29133877563,102.2747457199413,0.7278300563065009,190.85436058847964,True,solemn;pensive;conscientious;earnest;reverent,140.35924290634293,-27.739633856650748,-89.88732907415684,126.66771899824853,59.25833259132351,-19.44504799527392,61.07655122657101,-13.58263138068388,58.75772250621666,-5.649872531196097,-39.71531209043063,-4.98861643074909,-64.4857077791149,22.991833253299777,35.039666756224904,-21.070204616536316,-36.775012065980974,-1.9038702514273607,-10.171449369870233,15.4793825585954
qwen,archaeologist,61301.657903344836,86221.58408244018,157.86046426859178,75245.96828204625,104.76457321248407,0.7109780985319368,183.6234510174719,True,pensive;solemn;earnest;meditative;reverent,129.669470526282,-32.04697205839124,-91.79374070779518,116.5099478132389,50.340992423949345,-19.820511444008442,64.24038162195347,-23.806077819049236,64.46366885421183,-10.50889048988712,-39.710803477620104,-5.229842703584146,-62.92758925518681,25.24265313456804,35.748827135095176,-17.304969734795716,-35.24305628407805,-2.14251902377585,-17.887643651541698,15.091373949149457
qwen,architect,62257.11997715474,87709.49746439066,159.5380126717013,76869.22115805022,104.11664759461112,0.7098104740872632,187.49059959278674,True,solemn;earnest;pensive;serene;conscientious,133.7671625440583,-35.633423216993684,-79.17691010805918,125.10455222243361,43.882540530716234,-26.34574439540199,56.057968278111446,-21.461258431102703,70.00074698422883,-9.669037209104555,-36.491967016932044,-10.19441937630361,-58.254849541091254,29.575525365989293,45.40866958009482,-21.663708866065054,-32.55043158562672,-0.7672570420838749,-15.25541704735365,20.71477146927618
qwen,archivist,61076.79649093876,85934.19350045983,157.6622878481759,75387.5200425062,102.69699829086353,0.7107391598504027,182.4740320953569,True,solemn;pensive;earnest;conscientious;serene,138.23330995238967,-31.35515600575931,-84.06374305541809,115.78466377296006,44.67015719874844,-20.333069119914665,64.45309190749792,-23.0042368461275,65.15072901956097,-7.587115286245012,-35.83270132894969,-9.731825099106228,-57.09466877017956,27.16919186954371,36.950993676645766,-20.84763701392077,-37.293231984495044,-0.0685789940761774,-14.34268794745361,18.5689921398917
qwen,artisan,57177.780065717976,82555.49467419817,159.3038436713948,71940.97233700308,103.02680397447591,0.6925981158657908,177.86757998815622,True,meditative;pensive;earnest;serene;reverent,110.40110003896973,-54.25382448484873,-99.01493356855622,98.31949348811361,44.27238919339141,-29.46082739268326,62.80631671865314,-33.32156756154191,70.93773755900555,-7.155558854507719,-41.8986656689465,-6.245850660701306,-53.427330831319395,31.549348112276352,39.988338458865854,-19.411450900213783,-36.93953749247577,-1.6622356502523918,-16.804313481654717,18.412256610764143
qwen,ascetic,55138.30091457752,81407.92464011644,162.079066277971,70949.45367750831,102.26666594060907,0.6773087651887677,169.14622566357886,True,pensive;meditative;reverent;earnest;solemn,106.02921123894954,-35.16162124054392,-123.32781757134363,73.46570815972201,42.33151919963058,-34.60435427169348,67.0278691370008,-41.37884262479108,50.94186204374323,1.173713032643217,-56.207558043367726,0.09679547554001022,-51.28385593622127,24.72897490729315,43.97561371470902,-30.784140126318437,-22.081397143054573,1.5346834080456082,-4.912469772725931,21.576481631910998
qwen,assistant,57676.88705397479,81619.8814523106,154.73523967841265,71361.82712027177,101.282053356154,0.706652423744019,178.33977663058562,True,earnest;serene;solemn;conscientious;reverent,131.47208778209782,-37.02693547485239,-61.330017014292295,124.07117151907164,42.445971275368734,-25.206326881088803,64.21151968960494,-24.376467422991976,63.70189842279049,-5.798058751060191,-39.14492607183144,-10.147868888725604,-53.78046688150511,30.433880745214932,38.36648461737315,-26.065469356041916,-26.088137779644526,1.5620672837649388,-6.862873258058834,16.872060837607904
qwen,auctioneer,46874.466727606334,71917.52635383572,158.2499909201558,60895.87918000838,104.98403294705032,0.6517808537655061,155.9911924067731,True,meditative;pensive;reverent;earnest;serene,85.87407123026708,-38.481322191454765,-79.02117331044109,111.22795803960507,28.130278361049253,-20.38584844180664,57.434293229576106,-26.45219220924103,79.3446439868798,-13.426099696167999,-35.08440115097,-5.226193644710492,-49.37401782393867,25.84226279229154,31.801783228934344,-23.50704071794452,-33.127149674206194,1.8238927828698221,-11.860915409731037,23.51498664635806
qwen,auditor,62486.51266897529,87980.17709221435,159.66735553405732,77490.9049162455,102.41714786093607,0.7102339951359898,186.75420650208488,True,solemn;conscientious;serious;formal;pensive,145.73092445406212,-14.022766081781882,-67.90233215814378,126.57627375065961,36.76292718576921,-21.32824267095408,63.95478086542504,-26.79530496216823,68.69388538244101,-9.838621935329726,-35.18860221420355,-6.7296980044528185,-49.799515467250984,27.20005878214816,43.12332601541536,-25.03660341911276,-33.01023256961099,7.0510186777739765,-8.51928389249434,28.07223380103918
qwen,avatar,55304.80259049153,80263.95825670676,157.9846690860073,70202.06284041808,100.30899967744011,0.6890365712292831,171.29497765433018,True,meditative;pensive;earnest;reverent;serene,104.08122896044485,-50.91549812213421,-122.11328061067437,83.34382331458947,33.85436016595736,-28.732253910693935,58.71608759734123,-35.202689594968945,52.981790568846456,-8.130723043909907,-52.19990602707176,-6.567978403899027,-52.820705373101454,25.1447188956722,45.77790541218243,-31.73379247095368,-23.87091601240361,0.3465286640349572,-6.653619545010275,24.143428108040027
qwen,bard,52500.73709907478,78184.68015185904,160.2621073516265,67809.43656358655,101.85893965810013,0.6714964747198808,171.79120322014643,True,meditative;pensive;reverent;earnest;eloquent,88.16056448147253,-52.110067568348,-116.87228650968859,82.34623851464336,26.802622755485487,-16.30001043307745,67.60054189481347,-56.445371371206924,56.91684545738291,-16.08306595254006,-43.87143368023831,-3.78312333349491,-62.785169164138075,30.628903397552474,23.444533913945527,-19.995869000142548,-28.77133605757495,0.7788539946104517,-15.779056599435314,22.108915754854223
qwen,bartender,44979.18098073117,70703.20439694707,160.3871048938034,59710.138605564585,104.8478220631334,0.6361689171569337,153.89504001194106,True,meditative;earnest;reverent;serene;pensive,76.14677291727538,-55.51231112555433,-66.78606930962158,107.4427289568567,43.86979848194262,-15.261025660630597,54.82123206615691,-26.053536218564727,77.44642787524049,-7.618736499786008,-34.56311474990765,-4.026706627739424,-46.69889847127205,32.492870723370544,36.38482540783515,-19.412828526004756,-39.45485446793233,-3.4408768897583757,-6.683351224489591,20.880725350322358
qwen,biologist,62293.427922056326,87422.77736646571,158.52239414167764,76785.70527706807,103.13618225141767,0.7125537508483608,185.26922471199188,True,solemn;conscientious;pensive;earnest;reverent,138.190854019713,-26.382544250296526,-79.62843382430984,124.47703774614763,48.20035913413847,-18.94675323118314,61.083743709350586,-17.768202793497508,63.769697417044384,-12.747683243501172,-42.11104568724491,-5.788986486182229,-62.532092131826275,30.77021504313604,41.72379855175208,-14.87080177010756,-25.037209635182034,0.15038360328223144,-10.71308121238461,18.428245720492953
qwen,blogger,54189.32101930588,78508.53947378499,155.94620371935673,68262.35022570171,101.22346194476494,0.6902347360238485,173.26345129716609,True,meditative;earnest;serene;reverent;pensive,98.03599131265608,-55.69975528498848,-74.75185733035701,115.85283497862925,53.27514144952474,-32.19221447517474,65.04237075222403,-24.107712677532568,71.79690163426356,-3.6954249143481794,-37.30016163055922,-12.911188887365304,-47.33529966235326,32.87365127821786,43.109452161837886,-20.10088968374231,-32.26751997722277,-1.0097826512903731,-9.011815754073,18.605277702010213
qwen,bohemian,50824.82622069507,76271.17008854408,159.51910189017806,66030.1910200499,101.19772264480157,0.6663700866486241,167.96176853453252,True,meditative;pensive;eloquent;reverent;earnest,74.5762117403027,-55.99767267151722,-107.76518383813558,98.19341564020749,46.77555357962163,-25.33090077159412,54.84390747243654,-29.0011284083162,59.82769874235744,-8.314200959328776,-47.70551322427258,-15.855500539166817,-54.75894534290413,33.68484209661985,40.180727884344826,-25.84422804597666,-34.320761206218535,-4.220266337959234,-5.133138256105969,19.500634472105723
qwen,builder,57729.48318161951,82588.64013215818,157.6678691126974,71920.44470004,103.28695673761612,0.6990002873184605,180.0350382638607,True,earnest;meditative;pensive;serene;reverent,118.1512838385102,-40.58950672561183,-76.59949689175043,118.14159475216849,40.327823323322576,-32.84263757256841,60.835569961963984,-29.289197644889068,72.99227464951524,-6.809298458880811,-39.38965611475201,-3.3466188510826353,-55.03910238353656,30.999694559809814,41.48072832117661,-20.30194519936367,-32.43571028017807,4.08010072780082,-16.700371896052555,25.016432594373814
qwen,caregiver,54018.60421234656,78426.14791704965,156.22913846239788,68114.65829728436,101.54550516770935,0.688783086343618,175.33976629097762,True,meditative;serene;earnest;reverent;patient,114.37365287155359,-76.6630328313968,-67.41092762797615,99.29865336939832,47.67400269703796,-31.022783807031807,68.3383007784014,-19.82113129714139,63.0403626488124,-2.4600325687413513,-36.410204697341875,-16.500013114731296,-45.56323565687874,27.6039429248232,45.0834814686809,-21.88286832120744,-28.774679422001398,3.1012645503780996,-3.5505409231859204,24.07708349868165
qwen,cartographer,61189.070688078275,86550.07465083277,159.25138606227105,75552.04163857325,104.87150715165448,0.7069788320221804,184.67791118795796,True,solemn;pensive;earnest;conscientious;serene,131.5240739628724,-32.76456875920232,-84.42717232844063,119.43467625279843,43.83591438784376,-21.216902849455813,59.00849198525987,-28.164962987236162,69.02686606360427,-13.926743583127214,-41.478610444764406,-7.4499896655174025,-58.180424912837836,28.79021005111666,40.01626579101408,-20.47587383332424,-32.9913471478365,2.441604794568077,-16.355155892211673,21.129323995714344
qwen,caveman,44779.548595352324,71964.33432030988,164.8780935265736,59722.861842935105,110.64118797886604,0.6222464088396991,160.8361389882854,True,meditative;pensive;reverent;earnest;serene,67.84391917839145,-48.78770622208288,-69.32754640551032,85.31799306200686,33.31771292961787,-30.621615597965285,72.6063427742627,-52.54230112934582,40.31419821978161,-17.96518573061512,-59.78241972008614,6.3324616027413825,-73.57020005180436,33.757335723480644,30.219102406019687,-23.73206676828677,-30.29845802531872,9.255188524746433,-20.32450515440633,24.972315266874155
qwen,celebrity,49837.201825534794,74566.54137165118,157.25565028359517,64073.687565272456,102.43463187017723,0.6683587693458715,165.3580510190633,True,meditative;earnest;serene;reverent;pensive,85.43383145877036,-54.626571572414946,-69.2587959128724,112.05708703748599,49.19728068602396,-33.940338019819556,64.19877862166331,-17.920143702370773,74.63533095265093,-7.388489857728249,-31.478652014220586,-9.170781374304521,-46.23647863822891,31.346794431224517,44.76327011580133,-25.176202250344364,-36.43703710869061,-2.481440154844347,-5.604174600350141,19.037240549028972
qwen,chameleon,51518.710581009866,76265.72363915961,157.3118338147189,65903.30933115423,101.79594445755379,0.6755159214742824,166.93243585033207,True,meditative;earnest;pensive;serene;reverent,97.92982655847078,-50.77706632794372,-75.36543517679515,114.18096809525632,50.019622587543715,-22.327002851029526,55.13665762539082,-23.228683636497344,73.13424217381963,-11.346354565213602,-38.908513542837824,-6.93343269859143,-49.31746192623687,25.36643743811913,41.30264434729134,-23.359231137806145,-31.846338399089056,1.5087323121189868,-11.721749248802126,23.074425715692936
qwen,chef,54094.31413137805,79836.96738589027,160.4451721134426,68853.17825765724,104.80357402413824,0.6775597308188617,171.85355090556413,True,meditative;earnest;serene;reverent;pensive,105.64208009339589,-52.33917148987414,-75.00740386896845,115.47149904190137,38.502844779927074,-21.251602929150696,61.042046570175565,-25.855049925735727,76.89232581007656,-7.0425983666450325,-39.98350041406717,-8.5322298227547,-52.36613931180254,28.7568788301468,39.633519495882105,-20.212006970019118,-36.22340802842823,-1.6419350662576786,-11.321089076333749,16.76801950571896
qwen,chemist,59981.1155453554,85646.08448393401,160.20289928268656,74761.77867526728,104.32787646965086,0.7003369261627717,180.31724410275135,True,solemn;pensive;conscientious;earnest;reverent,131.84550323226756,-26.054177738463903,-77.5391829134841,123.5534859244522,43.97575643746617,-17.441700579324436,63.082193050722424,-21.21019939582847,66.6662194560196,-15.800239962885877,-44.16094739459668,-4.047277956435321,-57.30922316340785,30.495863209452736,40.89193160515168,-15.626138127528108,-25.45176052879194,2.282447061777072,-11.20409985946508,20.10342013987742
qwen,chimera,52460.783860454205,77421.6523284563,157.99008977781517,67266.31768233898,100.77368032436506,0.6775983498504108,170.0376079406671,True,pensive;meditative;reverent;eloquent;earnest,87.55447473099177,-36.73799943017642,-111.62159949400004,96.34070436930004,45.51799494020064,-28.675693685628858,62.428110984681496,-38.87842687268001,59.05870409113644,-15.498286345955663,-45.72070548672452,-10.912502150705182,-56.174057115108475,33.96132990095072,35.240489293560074,-24.899543361107,-26.398468443998777,4.581096030690006,-13.07754110263189,20.1038151861282
qwen,coach,56840.891884285644,81074.9711763257,155.6729883185906,70741.23543455724,101.65498385110517,0.7010904975922271,178.9519167218224,True,serene;earnest;meditative;reverent;patient,120.78053692833484,-50.71846646477243,-63.66659402910551,125.06313044392756,42.461574631062824,-34.26155641219713,58.45336493747014,-23.177660537243742,68.93919356779195,-3.928158620733803,-42.27899418760455,-8.368608516015641,-42.270571861444466,26.889205377314795,42.16316324599259,-28.760376389118434,-24.109302951034554,4.5504715656514945,-10.372878180051131,24.610076934497098
qwen,collaborator,55868.97411643409,80316.99116714158,156.3586168099075,70072.85206232076,101.21333461960839,0.6956059148203076,177.2636407054325,True,serene;earnest;meditative;reverent;patient,124.81328691434017,-52.864509288950075,-62.631105487427824,118.6840798542595,45.70441961501689,-28.508936346279505,57.41740459940409,-18.81982413022226,68.1235971314136,-8.186601381254302,-34.13195361004676,-10.563284428082117,-49.941535890906216,24.636908796578766,39.81733282700462,-25.280073994278894,-28.42815253616181,2.8670174314491246,-12.840114044347322,25.367197098229394
qwen,collector,58962.204272538285,83859.95442429093,157.79020930258204,73371.05254825082,102.41534004259375,0.7031032234315078,179.81584673192575,True,pensive;meditative;earnest;solemn;reverent,122.8334914777705,-35.91564018199711,-90.88254994852021,115.08812052335495,43.19168681162183,-21.160747274864757,61.28856514561171,-26.026600145518856,71.8659488278814,-9.370371169437721,-39.979884301548736,-9.504520038636302,-54.62855323600739,27.287463477267785,39.62414765445428,-21.85056022256686,-34.41575018070929,-0.13487748465381688,-14.18947613390073,15.128336085482688
qwen,comedian,39090.20480089985,63609.793650341875,156.58732020646505,53205.2743906745,102.00254535876726,0.6145312310833091,137.27784235374733,True,pensive;meditative;generous;verbose;reverent,43.95458764770142,-27.10561148038033,-58.48712968574495,117.43468081927713,33.72803022796189,2.26861427907896,60.343417414035905,-18.051797188535772,63.34138292015665,11.168985566796248,-40.69980259077685,-16.98619490520074,-48.77257200101587,36.49707488132905,43.08220309683658,-23.600460885469566,-35.469923932651355,8.162080039123063,-14.5234803651739,18.987039463523235
qwen,competitor,49658.52689045573,74262.2518827712,156.85574580586928,63907.79831086526,101.75683550457896,0.6686913691877485,165.1835857456938,True,pensive;meditative;reverent;earnest;ritualistic,77.52832838840493,-24.655763950718985,-70.3476731635685,119.75015307008005,36.839146185162235,-41.938718223076975,58.411695293334446,-23.080246294098433,85.11715109448275,-14.07395006754599,-39.377100346350915,-0.7488395014875895,-51.66536555141758,28.583475041316543,41.551535741551845,-29.16643301347268,-29.80553402510327,2.653324161638642,-13.377876484990672,23.63145568359218
qwen,composer,59005.14876283386,84343.88735476174,159.1814643478564,73519.52460907468,104.0401977395615,0.6995782458383767,179.1971740897738,True,meditative;pensive;earnest;reverent;serene,118.23383970223827,-43.26987752323361,-102.42221462801065,109.93540950090488,46.58507545224046,-20.562802641179736,55.222747596812596,-23.931203245977237,68.72246015843753,-13.471062596700149,-42.783223916531306,-8.314417353165837,-53.31249087775232,32.89114259601172,40.69969781999881,-21.91019483725561,-32.77858518169806,1.0011311972222914,-14.245778507297164,14.81681168106126
qwen,conservator,60925.36506971919,86452.35261560974,159.77167316483403,75697.39598122827,103.70610702548557,0.7047276705193859,182.21264207626228,True,solemn;pensive;earnest;serene;conscientious,136.58489580419968,-35.94604564709761,-84.80547695597001,112.39674248813455,44.52312467603761,-23.265252113152865,66.14536776559459,-21.2866187900598,66.91382762647785,-7.290034334627029,-34.564888505308474,-10.879684782806702,-56.42033722263776,28.550700078386704,39.52932115383786,-20.5581513647834,-37.80812034897556,1.497486206442979,-13.903673854193375,18.670612073023854
qwen,consultant,59975.00655756472,84261.56071863945,155.84143916518076,73945.62562387132,101.56739188720032,0.7117718452644052,182.39505495120125,True,solemn;conscientious;earnest;serene;reverent,135.80582496632658,-27.57628234420536,-66.28008984162481,131.3302997664015,40.16743860105927,-27.469977937369425,58.58733018633122,-25.937786889947315,66.45837252535149,-6.767634586416244,-36.41016239367591,-8.341084002305422,-48.967446091812405,28.023689179905006,41.211578703407866,-26.113995420980494,-26.10525732752753,3.0366755367671776,-9.311653540215968,21.41711668921481
qwen,contrarian,52153.144617876234,77236.90634708799,158.3785393581206,66966.34364392217,101.34378472884177,0.6752360637479433,164.92645682322186,True,pensive;meditative;reverent;ritualistic;earnest,84.85487552469074,-17.61294707844813,-85.71138200628008,120.29318854953894,62.10599156434643,-29.922566921539747,66.65697780654264,-18.697299495784335,73.00217359307426,2.4676996568800877,-40.858076193191295,-12.12155379794738,-52.81842729815222,23.65476442181143,36.406848195301826,-18.78044641967329,-23.1479120290491,1.9933286907283299,-10.637434479835413,21.172086387810257
qwen,coordinator,60660.20712729341,85516.31961988477,157.65821416149353,75121.43423365548,101.95531073087507,0.7093407129413967,185.56800772246322,True,solemn;earnest;serene;conscientious;reverent,136.859459890872,-35.049068622642075,-65.85261904926524,126.77966927632723,39.05959909824458,-27.76983978742475,56.59616757890638,-23.948357063690707,69.41011249095165,-8.974956351345178,-33.68115895154169,-9.687309560322241,-53.27983961465723,26.942013905910407,44.171379721389215,-27.81351085466949,-30.550118564171758,4.483008505879036,-11.350822812797489,26.83277896600979
qwen,coral_reef,53755.93111320411,79518.80259789756,160.50816641122486,68294.11093191859,105.94664537388134,0.6760153492882875,172.5315427726336,True,meditative;pensive;earnest;reverent;serene,100.29758429888209,-53.70941956391624,-104.57741187829515,90.6589290258437,39.40740145036718,-24.566207262371503,61.07060550193165,-36.906605397783004,59.24909137639268,-18.11139827592779,-43.034691324766925,-10.642305945994256,-66.30886196646796,28.842052562742634,40.890586973328844,-14.100346774530637,-26.08431331862321,3.15953209055984,-13.814770316134137,24.969128273210497
qwen,cosmopolitan,55844.58360454623,80230.77750538083,156.16079501857885,69959.99693822081,101.34485959909374,0.6960493882886889,174.47479677930738,True,meditative;pensive;earnest;serene;reverent,114.32171431822454,-46.46961789537278,-84.8690009815545,116.16812566652042,48.4364520269619,-22.308729323697886,55.65660830656465,-21.383390072030675,69.67537468395405,-5.35921763460461,-34.54585112131662,-8.635792816859569,-55.035813497454136,25.483277953121366,41.240959795962276,-22.124350548927502,-33.65209361892374,-4.670074142714519,-11.798255235646609,14.344368195292136
qwen,counselor,55318.00848856692,79360.5018285445,155.05641986057068,69003.09024858754,101.77136915634453,0.697047110514491,175.81240864089975,True,meditative;serene;earnest;reverent;patient,118.80311551200924,-66.65006587229317,-68.35797264557849,106.92014562571167,56.635760170696614,-31.943843190808536,65.80598934581617,-18.606558085074607,64.09785345172708,-0.8634362470548289,-37.48492611739267,-15.15158906922492,-36.41102695532245,28.98533126915914,42.42135395725382,-28.327088038860065,-27.382359977330832,3.7382839241943455,-3.0074025760201364,21.62233219542499
qwen,criminal,44891.773067178976,69999.73527984357,158.4549217054005,59286.72402380992,103.50367750004662,0.6413134690825832,156.31183446267335,True,pensive;meditative;reverent;eloquent;generous,57.20622620496898,-29.087645451646775,-70.64035785132305,101.83397374386779,53.369545823140704,-32.64360241541743,66.4387388266161,-39.98591639663594,72.06920390156857,-12.49841630601477,-34.606849891758145,3.633864824802574,-58.94625427466957,34.40434956413075,34.86852434367835,-26.913324914349463,-40.0225985697541,-2.8127653229710226,-7.781019016633204,25.617834293892788
qwen,critic,61446.57055926935,86153.55740679747,157.18456300644831,75887.76207967683,101.32026118758594,0.7132215129449925,183.2390259735975,True,pensive;solemn;conscientious;earnest;reverent,130.9483641581546,-24.356043529687398,-89.61260939899645,120.99442005807855,53.056289240937026,-24.845137394201274,60.65623057763597,-19.827021933688677,71.02140007958371,-5.385759926524889,-35.88451180072991,-10.618831995457576,-53.92386384394547,29.75867031088352,36.69789274225998,-22.60638157167834,-32.64299286021237,1.410423044865313,-10.182256395943488,15.342390332662543
qwen,crystalline,58914.196232936985,84966.26890947662,161.40654471408413,73905.65736335382,105.16944207384007,0.6933833507000806,176.7732584451131,True,pensive;meditative;solemn;reverent;ritualistic,121.08578557338559,-25.54730861055717,-117.23076359205652,96.69967858726196,42.59566140937713,-18.23766595914669,46.24938602297845,-24.340865906433972,55.68192340177932,-21.14334122326999,-54.459739713115674,-4.6644675944693565,-56.868123946783754,27.548924474834816,53.23011509132735,-22.071503195946903,-27.409785385739106,7.333370843116903,-11.40843666058516,29.043234827854487
qwen,curator,59151.277540629824,83211.19307224154,155.1125898552781,72928.9480747281,101.40140530344458,0.7108572219277808,180.8798778741423,True,pensive;earnest;meditative;serene;solemn,126.35227281287017,-39.94614799727238,-84.89997161969555,120.81894047880992,46.96982749595169,-25.0477002404413,56.456644327950706,-22.921106014269604,66.25259721456604,-7.5353082272895495,-38.448920529988825,-11.967974795921993,-54.1534969671838,27.921968851114272,37.54752958881084,-22.500754417956912,-32.110370545897524,0.6731706197112833,-14.632517032165932,17.247176293383077
qwen,cyborg,55980.7425566648,81203.12496168443,158.81556096623413,70967.29070042781,101.17229987134137,0.6893914807229307,174.0592594974579,True,pensive;solemn;earnest;reverent;conscientious,120.2685166603677,-26.84109014164976,-83.36179070299175,120.03528833259058,43.39970407269594,-23.874378944603745,51.456859607267354,-21.355292024105193,64.40897758234064,-16.025911703601825,-42.95292040312951,-7.8818136557010146,-52.50917691736827,27.58042989012417,47.901087222329274,-21.302518143878583,-26.177952311962432,5.5702611907318005,-12.850634947338744,20.510166720067904
qwen,cynic,43448.03418663556,68582.12812878682,158.53735819090483,58288.187443790295,101.45905915686645,0.6335183140576617,147.78035183653842,True,pensive;reverent;meditative;eloquent;verbose,56.04482747174546,-14.165474335242099,-68.16470185313614,110.36780722504335,54.99604222624342,-21.86076112553386,71.58846070611833,-21.699184630025407,74.23849307798723,6.64129892108059,-33.08775915744932,-13.215022841647668,-55.708536393722625,28.94654854916024,40.402713147825814,-23.15554906692855,-23.34368649663874,-2.472757084014322,-6.435438949150216,25.561586513283192
qwen,daredevil,43817.95027008608,69151.67485837932,159.16571423611694,58359.936775853625,103.88329068009782,0.633649877025018,151.88668697720766,True,meditative;pensive;reverent;eloquent;generous,51.33255259378028,-33.70015702242014,-71.53166956619673,116.27788708283856,37.50766670979101,-28.35760871252826,58.27174944718144,-22.442773904902914,71.83589149878455,-14.734568224767633,-41.24026142639195,-4.262670605956954,-52.12492247816009,37.99534387800082,37.13705125665337,-29.203319800949387,-36.1630627348782,0.3564975778719208,-11.424534319890753,19.291017639608153
qwen,debugger,59446.6532886502,84050.35995874269,156.85568740116656,73737.44515688569,101.55252238057408,0.707274226045319,180.75465651320252,True,solemn;conscientious;earnest;pensive;reverent,129.46605007024667,-23.89407531718825,-63.87896807936758,133.8766458143536,42.552738106869754,-24.59063930615221,61.255623156851684,-31.612886956997826,64.24794822610377,-10.868654845356161,-43.53219480341379,-6.218060272847478,-46.629204260986604,26.808709903985182,41.000961942395655,-25.438446756177726,-25.719318785375812,9.060453911452184,-10.94386754470023,26.06835562270079
qwen,demon,46860.91515403752,72712.44224686532,160.78410087078822,62470.891911797815,101.20054513226451,0.6444690029106775,157.66013689773035,True,pensive;eloquent;meditative;reverent;philosophical,70.62506621648754,-21.091111773426714,-111.17885612506639,86.88196990042886,38.35321753475317,-21.975214426031137,72.69327821291155,-43.26634349855965,66.18687841278233,-12.706903939977577,-41.0970285102813,-14.588897365599895,-54.57536972893923,26.5187543087699,27.970534345067236,-27.557242237253693,-15.42223008711484,6.389589635075124,-7.632981415163402,20.110316031779966
