outcome,x,y,ix,iy,x_value,y_value,N,mean,sd,se
non_affect,Extraversion,Openness,13,12,0.14702960003462895,-0.46519441385815474,32,0.20255996003734966,0.6929095926654762,0.12249026793074166
non_affect,Extraversion,Openness,13,13,0.14702960003462895,-0.27241849530813367,23,0.07657340589654249,0.6048434928981358,0.12611858651788926
non_affect,Extraversion,Openness,13,14,0.14702960003462895,-0.0796425767581126,23,0.12457401939995365,0.6679680086797686,0.139280957938733
non_affect,Extraversion,Openness,13,15,0.14702960003462895,0.11313334179190848,24,0.05195789134384648,0.8172499300925387,0.16682044342099525
non_affect,Extraversion,Openness,13,16,0.14702960003462895,0.30590926034192956,25,0.5141609650353322,0.7800772524546004,0.15601545049092008
non_affect,Extraversion,Openness,13,17,0.14702960003462895,0.49868517889195063,30,0.0840841157501569,0.7996420288061012,0.14599399236876584
non_affect,Extraversion,Openness,13,18,0.14702960003462895,0.6914610974419717,31,0.02732611578379967,0.8092557906948524,0.14534663070466552
non_affect,Extraversion,Openness,13,19,0.14702960003462895,0.8842370159919928,28,0.15921991657493637,0.8656310594228008,0.16358889359757897
non_affect,Extraversion,Openness,13,20,0.14702960003462895,1.0770129345420139,19,0.14891444146427343,0.9687314605570313,0.22224223894719247
non_affect,Extraversion,Openness,13,21,0.14702960003462895,1.2697888530920345,20,0.3565703778520043,0.8186472629053473,0.18305509294504985
non_affect,Extraversion,Openness,13,22,0.14702960003462895,1.4625647716420556,10,-0.05426733844627478,0.8195087882386686,0.25915143333588003
non_affect,Extraversion,Openness,13,23,0.14702960003462895,1.6553406901920764,21,-0.013402945578366092,1.0793443038349324,0.2355322368210949
non_affect,Extraversion,Openness,14,7,0.3271247275239566,-1.42907400660826,11,0.42917007974773713,0.7889319184954429,0.2378719235258756
non_affect,Extraversion,Openness,14,8,0.3271247275239566,-1.2362980880582388,10,0.3029284182631128,0.8514147705341,0.2692409908397371
non_affect,Extraversion,Openness,14,10,0.3271247275239566,-0.8507462509581967,18,0.055759945434614565,1.0425544144728698,0.24573243207657894
non_affect,Extraversion,Openness,14,11,0.3271247275239566,-0.6579703324081758,27,0.21151799401324067,0.7608040652153124,0.14641681061754072
non_affect,Extraversion,Openness,14,12,0.3271247275239566,-0.46519441385815474,18,-0.04962888137498324,1.015624058275128,0.23938488624751478
non_affect,Extraversion,Openness,14,13,0.3271247275239566,-0.27241849530813367,18,0.028404765757912103,0.7478533895833757,0.17627073436924998
non_affect,Extraversion,Openness,14,14,0.3271247275239566,-0.0796425767581126,22,0.37407351400331623,0.5793808424821845,0.12352441065991882
non_affect,Extraversion,Openness,14,15,0.3271247275239566,0.11313334179190848,22,0.28722130683536,0.7379181710654396,0.1573246826829736
non_affect,Extraversion,Openness,14,16,0.3271247275239566,0.30590926034192956,33,0.09073493091678882,0.7555374572756774,0.13152218954927813
non_affect,Extraversion,Openness,14,17,0.3271247275239566,0.49868517889195063,34,0.09067455321762187,0.8033311316789431,0.1377701524838692
non_affect,Extraversion,Openness,14,18,0.3271247275239566,0.6914610974419717,28,0.05667621404974797,0.8434162571590649,0.1593906905822704
non_affect,Extraversion,Openness,14,19,0.3271247275239566,0.8842370159919928,26,0.23514770301226756,0.8030362610670932,0.1574883678962961
non_affect,Extraversion,Openness,14,20,0.3271247275239566,1.0770129345420139,17,0.36973900745796673,0.7016618525821636,0.1701779959801664
non_affect,Extraversion,Openness,14,21,0.3271247275239566,1.2697888530920345,10,0.11762807083601545,0.9481551854222435,0.2998329961233568
non_affect,Extraversion,Openness,14,22,0.3271247275239566,1.4625647716420556,13,-0.05061128808681154,0.9308131014067728,0.2581611049996755
non_affect,Extraversion,Openness,14,23,0.3271247275239566,1.6553406901920764,19,0.28943855425772297,0.7057584776032692,0.1619120990747244
non_affect,Extraversion,Openness,15,7,0.5072198550132847,-1.42907400660826,10,-0.17989428569127006,0.8966489064936709,0.2835452806019341
non_affect,Extraversion,Openness,15,9,0.5072198550132847,-1.0435221695082177,16,-0.22735628405699537,0.9623228866164132,0.2405807216541033
non_affect,Extraversion,Openness,15,10,0.5072198550132847,-0.8507462509581967,15,0.2502076287983726,0.6215701585162452,0.16048872482886145
non_affect,Extraversion,Openness,15,11,0.5072198550132847,-0.6579703324081758,17,-0.1520130923775372,0.8467686179203711,0.20537155600846901
non_affect,Extraversion,Openness,15,12,0.5072198550132847,-0.46519441385815474,11,0.38089892317101764,0.5498128270720719,0.16577480475660183
non_affect,Extraversion,Openness,15,13,0.5072198550132847,-0.27241849530813367,20,0.05218608526166661,0.8096140857357828,0.1810352131246553
non_affect,Extraversion,Openness,15,14,0.5072198550132847,-0.0796425767581126,23,-0.08326128386625482,0.9275422905790308,0.1934059372332436
non_affect,Extraversion,Openness,15,15,0.5072198550132847,0.11313334179190848,29,-0.03296626181175672,0.8987408470637868,0.16689198552903994
non_affect,Extraversion,Openness,15,16,0.5072198550132847,0.30590926034192956,23,0.202137879397639,0.9245544459701519,0.19278292856532964
non_affect,Extraversion,Openness,15,17,0.5072198550132847,0.49868517889195063,29,0.20529606771763456,0.7021640414176423,0.13038858912681456
non_affect,Extraversion,Openness,15,18,0.5072198550132847,0.6914610974419717,33,0.26754416258605,0.7349998837809895,0.12794705689630498
non_affect,Extraversion,Openness,15,19,0.5072198550132847,0.8842370159919928,19,-0.061889330412500755,1.0834283445730482,0.24855550876639368
non_affect,Extraversion,Openness,15,20,0.5072198550132847,1.0770129345420139,22,0.32541062652748337,0.6690361279412236,0.1426389817448527
non_affect,Extraversion,Openness,15,21,0.5072198550132847,1.2697888530920345,21,-0.018298443892660426,0.7289828591586134,0.1590771015437942
non_affect,Extraversion,Openness,15,22,0.5072198550132847,1.4625647716420556,17,0.31646336896288796,0.9854053177039651,0.23899589464345744
non_affect,Extraversion,Openness,15,23,0.5072198550132847,1.6553406901920764,24,-0.04284532603827341,1.0779409241488513,0.22003376975240263
non_affect,Extraversion,Openness,16,6,0.6873149825026124,-1.621849925158281,10,0.35812012910210445,0.6743624613809551,0.21325213464811557
non_affect,Extraversion,Openness,16,9,0.6873149825026124,-1.0435221695082177,11,-0.42475157106674327,0.7392237518162408,0.22288434735393378
non_affect,Extraversion,Openness,16,11,0.6873149825026124,-0.6579703324081758,22,0.1202414938447539,0.9128832314378008,0.19462735889156363
non_affect,Extraversion,Openness,16,12,0.6873149825026124,-0.46519441385815474,14,0.31822888042400105,0.6375852821151381,0.17040183432317527
non_affect,Extraversion,Openness,16,13,0.6873149825026124,-0.27241849530813367,19,0.2522217575682879,0.7596053531697134,0.17426541954943706
non_affect,Extraversion,Openness,16,14,0.6873149825026124,-0.0796425767581126,29,0.32601695546051085,0.7356603969235008,0.1366087061901737
non_affect,Extraversion,Openness,16,15,0.6873149825026124,0.11313334179190848,29,0.12300011996784889,0.7867464785204716,0.14609515338846366
non_affect,Extraversion,Openness,16,16,0.6873149825026124,0.30590926034192956,27,0.11001903931950231,0.9058759054689492,0.17433589929163126
non_affect,Extraversion,Openness,16,17,0.6873149825026124,0.49868517889195063,32,0.3268537441062672,0.7624069699921251,0.13477578462633005
non_affect,Extraversion,Openness,16,18,0.6873149825026124,0.6914610974419717,18,0.20096201196995764,0.6858249061646113,0.16165048061854145
non_affect,Extraversion,Openness,16,19,0.6873149825026124,0.8842370159919928,27,0.11053822680276747,1.0009646873080689,0.19263574388887436
non_affect,Extraversion,Openness,16,20,0.6873149825026124,1.0770129345420139,21,0.2515375910462573,0.8112990126534888,0.17703995889178803
non_affect,Extraversion,Openness,16,21,0.6873149825026124,1.2697888530920345,18,0.6034122627037392,0.6893616988211345,0.16248411064223423
non_affect,Extraversion,Openness,16,22,0.6873149825026124,1.4625647716420556,18,0.1474272556467936,0.9794921492015474,0.2308685136064666
non_affect,Extraversion,Openness,16,23,0.6873149825026124,1.6553406901920764,20,0.23764176675506538,0.9199883415120454,0.20571564701282252
non_affect,Extraversion,Openness,17,8,0.86741010999194,-1.2362980880582388,11,0.4615155552668963,0.7594227057497188,0.22897456111348105
non_affect,Extraversion,Openness,17,10,0.86741010999194,-0.8507462509581967,12,0.17419862095073382,0.7809736851092497,0.22544768366391968
non_affect,Extraversion,Openness,17,11,0.86741010999194,-0.6579703324081758,11,0.21063953308634167,0.906647629567174,0.2733645458490408
non_affect,Extraversion,Openness,17,12,0.86741010999194,-0.46519441385815474,23,0.2585153725368454,0.5704777985486923,0.11895284389695052
non_affect,Extraversion,Openness,17,13,0.86741010999194,-0.27241849530813367,24,0.02617347643873678,0.809119357504295,0.16516079724117383
non_affect,Extraversion,Openness,17,14,0.86741010999194,-0.0796425767581126,27,0.11696878822772465,0.8324392520572366,0.1602030087530854
non_affect,Extraversion,Openness,17,15,0.86741010999194,0.11313334179190848,16,0.5448718864698532,0.7229128742275976,0.1807282185568994
non_affect,Extraversion,Openness,17,16,0.86741010999194,0.30590926034192956,14,0.34942700899092,0.7901037832983424,0.21116411836402002
non_affect,Extraversion,Openness,17,17,0.86741010999194,0.49868517889195063,23,0.4557001367395506,0.866274726070236,0.18063076691898822
non_affect,Extraversion,Openness,17,18,0.86741010999194,0.6914610974419717,14,0.3027190025725073,0.6413006076115467,0.17139479682945433
non_affect,Extraversion,Openness,17,19,0.86741010999194,0.8842370159919928,33,0.2775298817427753,0.9147142487307738,0.15923131228833026
non_affect,Extraversion,Openness,17,20,0.86741010999194,1.0770129345420139,24,0.5426295113493973,0.8001791443514509,0.16333588387315826
non_affect,Extraversion,Openness,17,21,0.86741010999194,1.2697888530920345,13,0.41731423996911093,0.7116487531706807,0.19737585151360812
non_affect,Extraversion,Openness,17,22,0.86741010999194,1.4625647716420556,11,0.8019974604250653,0.6139901119749508,0.18512498421901907
non_affect,Extraversion,Openness,17,23,0.86741010999194,1.6553406901920764,13,0.578523429493597,0.8392006716560643,0.23275238861998146
non_affect,Extraversion,Openness,18,8,1.0475052374812681,-1.2362980880582388,10,-0.005510455801338232,1.038636579788589,0.32844572532991473
non_affect,Extraversion,Openness,18,11,1.0475052374812681,-0.6579703324081758,14,0.3463818710817533,0.5892649466630915,0.15748768146063635
non_affect,Extraversion,Openness,18,12,1.0475052374812681,-0.46519441385815474,14,0.351492486589067,0.7063843201090952,0.18878915065982033
non_affect,Extraversion,Openness,18,13,1.0475052374812681,-0.27241849530813367,14,0.33282113735785185,0.9173115890450196,0.24516183450883142
non_affect,Extraversion,Openness,18,14,1.0475052374812681,-0.0796425767581126,29,0.24575648204735623,0.7344321558262973,0.13638062754426553
non_affect,Extraversion,Openness,18,15,1.0475052374812681,0.11313334179190848,25,0.4319935676658806,0.6481175400624578,0.12962350801249156
non_affect,Extraversion,Openness,18,16,1.0475052374812681,0.30590926034192956,25,0.29052113451554346,0.5861750025211543,0.11723500050423086
non_affect,Extraversion,Openness,18,17,1.0475052374812681,0.49868517889195063,23,0.4691743831650527,0.7639012943520787,0.15928443078926469
non_affect,Extraversion,Openness,18,18,1.0475052374812681,0.6914610974419717,31,0.346969735603172,0.7556623001747438,0.1357209556531323
non_affect,Extraversion,Openness,18,19,1.0475052374812681,0.8842370159919928,27,0.24158729189468556,0.7875106873129527,0.15155650243661348
non_affect,Extraversion,Openness,18,20,1.0475052374812681,1.0770129345420139,41,0.3769078333358401,0.6919972991066762,0.10807182141824456
non_affect,Extraversion,Openness,18,21,1.0475052374812681,1.2697888530920345,13,0.534506241539055,0.6230994225403473,0.1728166859754788
non_affect,Extraversion,Openness,18,22,1.0475052374812681,1.4625647716420556,14,0.14092918550546255,0.7899408561083799,0.21112057424088937
non_affect,Extraversion,Openness,18,23,1.0475052374812681,1.6553406901920764,16,0.14139862425876,1.0445113362329557,0.2611278340582389
non_affect,Extraversion,Openness,19,12,1.2276003649705958,-0.46519441385815474,12,-0.14708840541061097,0.8310289586539659,0.2398973964916208
non_affect,Extraversion,Openness,19,14,1.2276003649705958,-0.0796425767581126,14,-0.07159568804579974,1.0741803550164213,0.28708677571961766
non_affect,Extraversion,Openness,19,15,1.2276003649705958,0.11313334179190848,18,0.17157831308366323,1.0946079829046658,0.2580015758176059
non_affect,Extraversion,Openness,19,16,1.2276003649705958,0.30590926034192956,16,0.8398629340025767,0.470851195913287,0.11771279897832175
non_affect,Extraversion,Openness,19,17,1.2276003649705958,0.49868517889195063,22,0.6986047697893044,0.4818247895365764,0.10272539028708932
non_affect,Extraversion,Openness,19,18,1.2276003649705958,0.6914610974419717,17,0.35627177345206196,0.7250895741205479,0.17586005306665556
non_affect,Extraversion,Openness,19,19,1.2276003649705958,0.8842370159919928,24,0.22897338814291723,0.8203625690081681,0.16745580817906375
non_affect,Extraversion,Openness,19,20,1.2276003649705958,1.0770129345420139,13,0.3000336626101778,0.8712153071930739,0.2416316509272107
non_affect,Extraversion,Openness,19,21,1.2276003649705958,1.2697888530920345,11,0.5679928077029909,0.9000280118459736,0.27136865600933086
non_affect,Extraversion,Openness,19,22,1.2276003649705958,1.4625647716420556,17,0.4579579548057361,0.6730687555620578,0.1632431513226705
non_affect,Extraversion,Openness,19,23,1.2276003649705958,1.6553406901920764,12,0.2473950647865688,0.6519970260131632,0.1882153292397676
non_affect,Extraversion,Openness,20,12,1.4076954924599239,-0.46519441385815474,10,0.004596775949492027,0.9634350539829838,0.3046649148233506
non_affect,Extraversion,Openness,20,13,1.4076954924599239,-0.27241849530813367,17,0.4725508477805036,0.7767115866975599,0.18838023015265462
non_affect,Extraversion,Openness,20,14,1.4076954924599239,-0.0796425767581126,13,0.6029346192136456,0.4483742515656537,0.12435664266290418
non_affect,Extraversion,Openness,20,16,1.4076954924599239,0.30590926034192956,17,0.18535540805057749,0.777984096400655,0.1886888590888596
non_affect,Extraversion,Openness,20,17,1.4076954924599239,0.49868517889195063,24,0.3279089499255287,0.7727413779656983,0.1577351732625931
non_affect,Extraversion,Openness,20,18,1.4076954924599239,0.6914610974419717,17,0.45680144283899327,0.8406756085407878,0.20389378417023957
non_affect,Extraversion,Openness,20,19,1.4076954924599239,0.8842370159919928,12,0.6219796437608619,0.7086659159451196,0.2045742286682138
non_affect,Extraversion,Openness,20,20,1.4076954924599239,1.0770129345420139,24,0.5410817034378121,0.6590862127148323,0.13453540980456613
non_affect,Extraversion,Openness,20,21,1.4076954924599239,1.2697888530920345,15,0.23606491987375117,0.8249698577234619,0.21300630133907134
non_affect,Extraversion,Openness,20,22,1.4076954924599239,1.4625647716420556,14,0.5867765520987357,0.6428893884840678,0.17181941637857104
non_affect,Extraversion,Openness,20,23,1.4076954924599239,1.6553406901920764,18,0.4813589042269293,0.9487837292053004,0.22363046960017632
non_affect,Extraversion,Openness,21,14,1.5877906199492515,-0.0796425767581126,14,0.3878342469538855,0.887714638200162,0.2372517166692138
non_affect,Extraversion,Openness,21,16,1.5877906199492515,0.30590926034192956,16,0.432764924923076,0.6668784803183664,0.1667196200795916
non_affect,Extraversion,Openness,21,17,1.5877906199492515,0.49868517889195063,14,0.22397336988212643,1.111914087499563,0.29717153992505335
non_affect,Extraversion,Openness,21,18,1.5877906199492515,0.6914610974419717,16,0.4188554841863563,0.7903389007567908,0.1975847251891977
non_affect,Extraversion,Openness,21,19,1.5877906199492515,0.8842370159919928,12,0.7352859536381439,0.5309153282418272,0.15326205383865873
non_affect,Extraversion,Openness,21,20,1.5877906199492515,1.0770129345420139,17,0.7610251150889589,0.5531871109233752,0.13416758170984408
non_affect,Extraversion,Openness,21,22,1.5877906199492515,1.4625647716420556,16,0.9613770314197418,0.5342700517939912,0.1335675129484978
non_affect,Extraversion,Openness,21,23,1.5877906199492515,1.6553406901920764,16,0.08019642526241569,1.11385839225174,0.278464598062935
non_affect,Extraversion,Openness,22,17,1.7678857474385792,0.49868517889195063,11,0.6980886864088486,0.6428954451169699,0.19384027008013746
non_affect,Extraversion,Openness,22,18,1.7678857474385792,0.6914610974419717,12,0.26835860026932573,0.8121230337805951,0.23443972608416108
non_affect,Extraversion,Openness,22,20,1.7678857474385792,1.0770129345420139,11,0.34374711924937046,0.7506609079960914,0.22633277969186644
non_affect,Extraversion,Openness,22,21,1.7678857474385792,1.2697888530920345,15,0.8257974675077338,0.7834557695848479,0.2022874098728154
non_affect,Extraversion,Openness,22,23,1.7678857474385792,1.6553406901920764,20,0.49342098327732364,0.9275100054206806,0.20739754219318401
non_affect,Extraversion,Openness,23,15,1.9479808749279073,0.11313334179190848,10,0.03440422982167587,0.9509102910077893,0.30070423700781446
non_affect,Extraversion,Openness,23,17,1.9479808749279073,0.49868517889195063,13,0.721906799837319,0.7461028861869877,0.20693170868606595
non_affect,Extraversion,Openness,23,19,1.9479808749279073,0.8842370159919928,11,0.7307868598806396,0.92313263134037,0.27833496089904397
non_affect,Extraversion,Openness,23,20,1.9479808749279073,1.0770129345420139,17,0.801182519364809,0.46589755701696944,0.11299675519401126
non_affect,Extraversion,Openness,23,21,1.9479808749279073,1.2697888530920345,17,0.5955596221178312,1.146023173435361,0.2779514466752671
non_affect,Extraversion,Openness,23,22,1.9479808749279073,1.4625647716420556,19,0.654404830144659,1.0231598981163965,0.2347289788933023
non_affect,Extraversion,Openness,23,23,1.9479808749279073,1.6553406901920764,37,0.7953050033735684,0.9020339046261525,0.14829346043563674
non_affect,Emotional Stability,Agreeableness,2,15,-1.7469165960759634,-0.020711466160398206,13,-0.9336362160980636,0.9840813277132662,0.27293505279206637
non_affect,Emotional Stability,Agreeableness,2,18,-1.7469165960759634,0.5597666700852448,10,-1.0069539392672213,0.6089131900237649,0.19255525777940147
non_affect,Emotional Stability,Agreeableness,3,15,-1.5620020771155434,-0.020711466160398206,12,-0.8889538711829114,0.8074894192076167,0.23310211677364606
non_affect,Emotional Stability,Agreeableness,3,17,-1.5620020771155434,0.3662739580033638,11,-1.1389851798631163,0.6880190857346395,0.2074455596350148
non_affect,Emotional Stability,Agreeableness,3,19,-1.5620020771155434,0.7532593821671258,11,-0.8361391672762025,1.0219821583595483,0.3081392147014724
non_affect,Emotional Stability,Agreeableness,3,23,-1.5620020771155434,1.5272302304946492,10,-0.4838662952930207,0.9627027876051972,0.3044333518625739
non_affect,Emotional Stability,Agreeableness,4,13,-1.3770875581551234,-0.40769689032416023,13,-0.2975084072135299,1.1578158162368781,0.3211203302296351
non_affect,Emotional Stability,Agreeableness,4,16,-1.3770875581551234,0.1727812459214828,11,-0.18308199612705411,0.7996005044220945,0.24108862321336375
non_affect,Emotional Stability,Agreeableness,4,17,-1.3770875581551234,0.3662739580033638,12,-0.5856511136644894,0.4496178477915813,0.12979349272746485
non_affect,Emotional Stability,Agreeableness,4,18,-1.3770875581551234,0.5597666700852448,10,-1.1231211432385706,0.6468148945638302,0.2045408291343366
non_affect,Emotional Stability,Agreeableness,4,20,-1.3770875581551234,0.9467520942490069,18,-0.2867861085920604,0.9468525569309879,0.2231752879299077
non_affect,Emotional Stability,Agreeableness,4,21,-1.3770875581551234,1.1402448063308874,11,-0.8137127302248648,1.0165382840695985,0.30649782484459726
non_affect,Emotional Stability,Agreeableness,4,22,-1.3770875581551234,1.3337375184127689,13,-0.39189896878319674,0.9029378954799449,0.2504299139009604
non_affect,Emotional Stability,Agreeableness,4,23,-1.3770875581551234,1.5272302304946492,12,-0.17501835735428162,1.4149045856121005,0.4084477716903911
non_affect,Emotional Stability,Agreeableness,5,11,-1.1921730391947034,-0.7946823144879218,11,-0.37665277691456184,1.1781262676970738,0.35521843505572703
non_affect,Emotional Stability,Agreeableness,5,12,-1.1921730391947034,-0.6011896024060412,12,-0.6873924366425587,0.9308242889800434,0.26870582690543504
non_affect,Emotional Stability,Agreeableness,5,14,-1.1921730391947034,-0.21420417824227922,16,-0.6141094755969954,0.8849749163992947,0.22124372909982368
non_affect,Emotional Stability,Agreeableness,5,15,-1.1921730391947034,-0.020711466160398206,17,0.1283752935347725,0.9177450182456098,0.2225858616241798
non_affect,Emotional Stability,Agreeableness,5,16,-1.1921730391947034,0.1727812459214828,16,-1.0988829054139653,0.8692780592374387,0.21731951480935968
non_affect,Emotional Stability,Agreeableness,5,17,-1.1921730391947034,0.3662739580033638,17,-0.5266916534601962,0.5655567276012324,0.13716765442226803
non_affect,Emotional Stability,Agreeableness,5,18,-1.1921730391947034,0.5597666700852448,11,-0.5105054956835499,0.9316175274043763,0.28089325331990506
non_affect,Emotional Stability,Agreeableness,5,19,-1.1921730391947034,0.7532593821671258,11,-0.6467856056831003,0.7932878464894226,0.23918528523222438
non_affect,Emotional Stability,Agreeableness,5,21,-1.1921730391947034,1.1402448063308874,13,0.10667701491865636,0.9158657821778303,0.25401546454500773
non_affect,Emotional Stability,Agreeableness,5,23,-1.1921730391947034,1.5272302304946492,14,-0.30337135802356385,1.1108481822223486,0.296886664756904
non_affect,Emotional Stability,Agreeableness,6,8,-1.0072585202342836,-1.3751604507335649,10,-0.789724159050611,1.0125617476720012,0.3202001394204221
non_affect,Emotional Stability,Agreeableness,6,11,-1.0072585202342836,-0.7946823144879218,14,-0.4036337045953296,0.9047362039633444,0.24180092147437593
non_affect,Emotional Stability,Agreeableness,6,12,-1.0072585202342836,-0.6011896024060412,14,-0.6621199172153649,0.8972670169228035,0.23980469726984477
non_affect,Emotional Stability,Agreeableness,6,13,-1.0072585202342836,-0.40769689032416023,21,-0.3880375076834182,0.9675258596047129,0.21113145183170542
non_affect,Emotional Stability,Agreeableness,6,14,-1.0072585202342836,-0.21420417824227922,25,-0.5984293961415037,0.8700573508318071,0.17401147016636143
non_affect,Emotional Stability,Agreeableness,6,15,-1.0072585202342836,-0.020711466160398206,23,-0.562293082358694,0.743018241207375,0.15493001319907407
non_affect,Emotional Stability,Agreeableness,6,16,-1.0072585202342836,0.1727812459214828,11,-0.5540657036471001,0.4639805680276037,0.1398954049239573
non_affect,Emotional Stability,Agreeableness,6,17,-1.0072585202342836,0.3662739580033638,17,0.08874306645783439,0.6268540927271199,0.15203444918615544
non_affect,Emotional Stability,Agreeableness,6,18,-1.0072585202342836,0.5597666700852448,23,-0.2525824635114122,0.833880548325993,0.17387611392778665
non_affect,Emotional Stability,Agreeableness,6,19,-1.0072585202342836,0.7532593821671258,22,-0.5357386071280179,0.8331333251596397,0.1776246217437669
non_affect,Emotional Stability,Agreeableness,6,20,-1.0072585202342836,0.9467520942490069,15,-0.26720590578155445,0.8745724446281161,0.22581363420644013
non_affect,Emotional Stability,Agreeableness,6,21,-1.0072585202342836,1.1402448063308874,11,-0.5248999171565951,0.9881995408793576,0.2979533722816638
non_affect,Emotional Stability,Agreeableness,6,22,-1.0072585202342836,1.3337375184127689,12,-0.2218494563176432,1.1940734509042763,0.3446993141558847
non_affect,Emotional Stability,Agreeableness,7,10,-0.8223440012738636,-0.9881750265698028,10,-0.3463707164883053,0.5555681241453412,0.1756860667686465
non_affect,Emotional Stability,Agreeableness,7,11,-0.8223440012738636,-0.7946823144879218,13,-0.31882407738247187,0.8326130330739826,0.23092530641291067
non_affect,Emotional Stability,Agreeableness,7,12,-0.8223440012738636,-0.6011896024060412,17,-0.21876110202856144,0.9268789895041953,0.22480117505244473
non_affect,Emotional Stability,Agreeableness,7,13,-0.8223440012738636,-0.40769689032416023,19,-0.5958307167275131,0.9094805045021994,0.2086491373813408
non_affect,Emotional Stability,Agreeableness,7,14,-0.8223440012738636,-0.21420417824227922,27,-0.4907692457219457,0.7450551984388801,0.1433859397932725
non_affect,Emotional Stability,Agreeableness,7,15,-0.8223440012738636,-0.020711466160398206,19,-0.41769826945140176,0.9007119303667367,0.2066374885110552
non_affect,Emotional Stability,Agreeableness,7,16,-0.8223440012738636,0.1727812459214828,20,-0.6171286899055988,0.7838873166840444,0.17528253268054284
non_affect,Emotional Stability,Agreeableness,7,17,-0.8223440012738636,0.3662739580033638,27,-0.3489923417072167,0.8323667131773845,0.16018904863914898
non_affect,Emotional Stability,Agreeableness,7,18,-0.8223440012738636,0.5597666700852448,26,-0.4458435021595039,0.9465913603859348,0.18564183915408547
non_affect,Emotional Stability,Agreeableness,7,19,-0.8223440012738636,0.7532593821671258,21,-0.31744691177960765,1.1918909607331658,0.2600919308425415
non_affect,Emotional Stability,Agreeableness,7,20,-0.8223440012738636,0.9467520942490069,16,-0.13694639469263037,0.9447896289039254,0.23619740722598134
non_affect,Emotional Stability,Agreeableness,7,21,-0.8223440012738636,1.1402448063308874,13,0.18069230602727085,0.9182821573620447,0.2546856464394265
non_affect,Emotional Stability,Agreeableness,7,23,-0.8223440012738636,1.5272302304946492,10,0.05301596682618122,1.0032404762192153,0.31725249457247107
non_affect,Emotional Stability,Agreeableness,8,8,-0.6374294823134437,-1.3751604507335649,10,-0.11378701069289368,1.0447403691377373,0.33037591300003327
non_affect,Emotional Stability,Agreeableness,8,10,-0.6374294823134437,-0.9881750265698028,12,-0.6622037805675681,0.7047138037315309,0.20343335214302224
non_affect,Emotional Stability,Agreeableness,8,11,-0.6374294823134437,-0.7946823144879218,17,-0.4094579657012589,0.7156530203879021,0.1735713526089194
non_affect,Emotional Stability,Agreeableness,8,12,-0.6374294823134437,-0.6011896024060412,13,-0.40259674244267846,0.6059555162550484,0.16806182188521768
non_affect,Emotional Stability,Agreeableness,8,13,-0.6374294823134437,-0.40769689032416023,14,-0.5591240007382703,0.8393695092018946,0.22433093745272048
non_affect,Emotional Stability,Agreeableness,8,14,-0.6374294823134437,-0.21420417824227922,17,-0.038070510292354816,0.8087678150222173,0.1961550075256828
non_affect,Emotional Stability,Agreeableness,8,15,-0.6374294823134437,-0.020711466160398206,26,-0.5186480340608562,0.7605187200072243,0.14914999206805557
non_affect,Emotional Stability,Agreeableness,8,16,-0.6374294823134437,0.1727812459214828,26,-0.3565029252930267,0.6401222235025762,0.12553829648938608
non_affect,Emotional Stability,Agreeableness,8,17,-0.6374294823134437,0.3662739580033638,27,-0.22408369874552425,0.7078929702413307,0.136234065642092
non_affect,Emotional Stability,Agreeableness,8,18,-0.6374294823134437,0.5597666700852448,24,-0.14374773177507988,0.7491583932534657,0.1529213166661909
non_affect,Emotional Stability,Agreeableness,8,19,-0.6374294823134437,0.7532593821671258,31,-0.35850766236320025,0.8723848734212704,0.15668494867441707
non_affect,Emotional Stability,Agreeableness,8,20,-0.6374294823134437,0.9467520942490069,19,-0.40784713148069407,0.9628698293960044,0.22089748853270694
non_affect,Emotional Stability,Agreeableness,8,21,-0.6374294823134437,1.1402448063308874,23,-0.29151649212827835,0.9370997869706196,0.19539881299318834
non_affect,Emotional Stability,Agreeableness,8,22,-0.6374294823134437,1.3337375184127689,12,-0.279782916672183,0.8386152767700995,0.24208737789487475
non_affect,Emotional Stability,Agreeableness,8,23,-0.6374294823134437,1.5272302304946492,15,0.13442159236464654,0.9471457307798216,0.24455197611611348
non_affect,Emotional Stability,Agreeableness,9,7,-0.45251496335302366,-1.5686531628154459,10,-0.6516619777584346,0.33526840709643996,0.10602117939213097
non_affect,Emotional Stability,Agreeableness,9,9,-0.45251496335302366,-1.1816677386516838,15,-0.46028969154811944,1.0474833959183447,0.2704590498547026
non_affect,Emotional Stability,Agreeableness,9,11,-0.45251496335302366,-0.7946823144879218,20,-0.5102591406974784,0.9083473602188056,0.20311264446317373
non_affect,Emotional Stability,Agreeableness,9,12,-0.45251496335302366,-0.6011896024060412,21,-0.2602166075339618,0.7447476190268699,0.16251725418232219
non_affect,Emotional Stability,Agreeableness,9,13,-0.45251496335302366,-0.40769689032416023,24,-0.17085673227558185,0.818216305264483,0.16701770392694174
non_affect,Emotional Stability,Agreeableness,9,14,-0.45251496335302366,-0.21420417824227922,28,-0.24429198863737495,0.7388904677860153,0.1396371731341413
non_affect,Emotional Stability,Agreeableness,9,15,-0.45251496335302366,-0.020711466160398206,28,-0.2205419407784101,0.8335698866383966,0.15752990145982143
non_affect,Emotional Stability,Agreeableness,9,16,-0.45251496335302366,0.1727812459214828,32,-0.0745001316271769,0.750782428276026,0.13272083655742017
