subset,subset_n_total,n,reps,self_p05,self_p50,self_p95,self_mean,self_std,lu_p05,lu_p50,lu_p95,lu_mean,lu_std,lu_interval_width
sp_idx_2,240,96,500,0.9997440576553345,0.9998302459716797,0.9998774528503418,0.9998227953910828,4.251266727806069e-05,0.945690929889679,0.9466490745544434,0.9476087093353271,0.9466447234153748,0.000590404961258173,0.0019177794456481934
sp_idx_2,240,120,500,0.9998322129249573,0.9998825788497925,0.9999146461486816,0.999878466129303,2.766974466794636e-05,0.9458385109901428,0.9467355608940125,0.9475116729736328,0.9467083811759949,0.0005068990867584944,0.0016731619834899902
sp_idx_2,240,128,500,0.9998522996902466,0.9998982548713684,0.9999269247055054,0.9998953938484192,2.3252843675436452e-05,0.9458586573600769,0.9467564821243286,0.9474050998687744,0.9466999769210815,0.0004820194735657424,0.0015464425086975098
sp_idx_2,240,180,500,0.9999438524246216,0.9999609589576721,0.9999725222587585,0.99996018409729,8.892857294995338e-06,0.9462301731109619,0.946749746799469,0.9472048282623291,0.9467368721961975,0.000275873055215925,0.0009746551513671875
sp_idx_2,240,192,500,0.999957799911499,0.9999716281890869,0.99997878074646,0.9999701976776123,6.663335170742357e-06,0.9463310837745667,0.9467899203300476,0.9471790194511414,0.9467779397964478,0.0002629552618600428,0.000847935676574707
sp_idx_2,240,240,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.0,0.9468042254447937,0.9468042254447937,0.9468042254447937,0.9468042254447937,0.0,0.0
sp_idx_3,240,4,500,0.9889091849327087,0.9928797483444214,0.995021402835846,0.9925885200500488,0.0018823129357770085,0.9384956955909729,0.9448466897010803,0.9494123458862305,0.9446075558662415,0.003410358913242817,0.010916650295257568
sp_idx_3,240,8,500,0.994544506072998,0.9965388774871826,0.997539758682251,0.9963504672050476,0.000967751198913902,0.9437958598136902,0.948371171951294,0.9518760442733765,0.9482138752937317,0.0024440304841846228,0.00808018445968628
sp_idx_3,240,12,500,0.9965771436691284,0.9976929426193237,0.9983437061309814,0.9976189136505127,0.000543182366527617,0.9459526538848877,0.9496064186096191,0.9524994492530823,0.949502170085907,0.00200243410654366,0.00654679536819458
sp_idx_3,240,16,500,0.9974794983863831,0.9983259439468384,0.9988129734992981,0.9982718825340271,0.0003914509143214673,0.947058916091919,0.9500840902328491,0.9525513648986816,0.9500001072883606,0.0017673753900453448,0.005492448806762695
sp_idx_3,240,24,500,0.9983542561531067,0.9989025592803955,0.999200165271759,0.9988508820533752,0.0002691912231966853,0.9482132196426392,0.9505100250244141,0.9528659582138062,0.9505668878555298,0.0014535393565893173,0.004652738571166992
sp_idx_3,240,32,500,0.9987287521362305,0.9992055296897888,0.9994277358055115,0.9991584420204163,0.0002234887215308845,0.9488422870635986,0.9510437250137329,0.9528270363807678,0.9509426355361938,0.0011827342677861452,0.0039847493171691895
sp_idx_3,240,48,500,0.999294102191925,0.9995172023773193,0.9996498823165894,0.9995006322860718,0.00011646121129160747,0.949573278427124,0.9511818885803223,0.9526950120925903,0.9511557817459106,0.0009261654340662062,0.0031217336654663086
