role,neighbor_rank,neighbor_role,standardized_native_pc_distance,model,model_label,k
coach,8,nutritionist,0.354278222048,gemma,Gemma 2 27B,10
coach,9,networker,0.35524243076,gemma,Gemma 2 27B,10
coach,10,mediator,0.361820361041,gemma,Gemma 2 27B,10
collaborator,1,coach,0.111624362873,gemma,Gemma 2 27B,10
collaborator,2,instructor,0.188507393567,gemma,Gemma 2 27B,10
collaborator,3,assistant,0.194728479213,gemma,Gemma 2 27B,10
collaborator,4,nutritionist,0.266567523517,gemma,Gemma 2 27B,10
collaborator,5,facilitator,0.270022968545,gemma,Gemma 2 27B,10
collaborator,6,mentor,0.301954622454,gemma,Gemma 2 27B,10
collaborator,7,moderator,0.310007138105,gemma,Gemma 2 27B,10
collaborator,8,trainer,0.332975443576,gemma,Gemma 2 27B,10
collaborator,9,networker,0.344358813553,gemma,Gemma 2 27B,10
collaborator,10,mediator,0.356799342471,gemma,Gemma 2 27B,10
collector,1,archaeologist,0.258408772449,gemma,Gemma 2 27B,10
collector,2,sommelier,0.269230697344,gemma,Gemma 2 27B,10
collector,3,cartographer,0.332355132014,gemma,Gemma 2 27B,10
collector,4,historian,0.335452150584,gemma,Gemma 2 27B,10
collector,5,archivist,0.338396603192,gemma,Gemma 2 27B,10
collector,6,polymath,0.351163320371,gemma,Gemma 2 27B,10
collector,7,composer,0.382546885472,gemma,Gemma 2 27B,10
collector,8,visionary,0.399478970468,gemma,Gemma 2 27B,10
collector,9,scout,0.416049537816,gemma,Gemma 2 27B,10
collector,10,symbiont,0.468692773663,gemma,Gemma 2 27B,10
comedian,1,gossip,0.491106155328,gemma,Gemma 2 27B,10
comedian,2,daredevil,0.980782397435,gemma,Gemma 2 27B,10
comedian,3,procrastinator,1.0117111216,gemma,Gemma 2 27B,10
comedian,4,smuggler,1.10010459841,gemma,Gemma 2 27B,10
comedian,5,cynic,1.2939481462,gemma,Gemma 2 27B,10
comedian,6,competitor,1.31951267797,gemma,Gemma 2 27B,10
comedian,7,hacker,1.39276367498,gemma,Gemma 2 27B,10
comedian,8,criminal,1.3934815439,gemma,Gemma 2 27B,10
comedian,9,gamer,1.65984059756,gemma,Gemma 2 27B,10
comedian,10,rebel,1.70001938751,gemma,Gemma 2 27B,10
competitor,1,hacker,0.414816623719,gemma,Gemma 2 27B,10
competitor,2,workaholic,0.793169903748,gemma,Gemma 2 27B,10
competitor,3,rebel,0.933948686279,gemma,Gemma 2 27B,10
competitor,4,cynic,1.0315263569,gemma,Gemma 2 27B,10
competitor,5,fixer,1.03250464275,gemma,Gemma 2 27B,10
competitor,6,provocateur,1.06961097069,gemma,Gemma 2 27B,10
competitor,7,contrarian,1.08986905291,gemma,Gemma 2 27B,10
competitor,8,maverick,1.11351257353,gemma,Gemma 2 27B,10
competitor,9,daredevil,1.19324888142,gemma,Gemma 2 27B,10
competitor,10,vigilante,1.26834927895,gemma,Gemma 2 27B,10
composer,1,symbiont,0.288165655662,gemma,Gemma 2 27B,10
composer,2,visionary,0.320502081716,gemma,Gemma 2 27B,10
composer,3,archaeologist,0.354072509331,gemma,Gemma 2 27B,10
composer,4,collector,0.382546885472,gemma,Gemma 2 27B,10
composer,5,idealist,0.45449930666,gemma,Gemma 2 27B,10
composer,6,polymath,0.483603517352,gemma,Gemma 2 27B,10
composer,7,guardian,0.496330667493,gemma,Gemma 2 27B,10
composer,8,cosmopolitan,0.496703213662,gemma,Gemma 2 27B,10
composer,9,writer,0.517713201397,gemma,Gemma 2 27B,10
composer,10,sommelier,0.527887034413,gemma,Gemma 2 27B,10
conservator,1,biologist,0.20578179286,gemma,Gemma 2 27B,10
conservator,2,archivist,0.216610393697,gemma,Gemma 2 27B,10
conservator,3,cartographer,0.227051419671,gemma,Gemma 2 27B,10
conservator,4,geographer,0.237257589942,gemma,Gemma 2 27B,10
conservator,5,anthropologist,0.252857321483,gemma,Gemma 2 27B,10
conservator,6,ambassador,0.28596136658,gemma,Gemma 2 27B,10
conservator,7,architect,0.309449375951,gemma,Gemma 2 27B,10
conservator,8,advocate,0.314397570088,gemma,Gemma 2 27B,10
conservator,9,curator,0.330270957419,gemma,Gemma 2 27B,10
conservator,10,synthesizer,0.331331013435,gemma,Gemma 2 27B,10
consultant,1,planner,0.0965281026025,gemma,Gemma 2 27B,10
consultant,2,organizer,0.138852325415,gemma,Gemma 2 27B,10
consultant,3,translator,0.167955364315,gemma,Gemma 2 27B,10
consultant,4,coordinator,0.188118586056,gemma,Gemma 2 27B,10
consultant,5,reviewer,0.198446465969,gemma,Gemma 2 27B,10
consultant,6,evaluator,0.258830351319,gemma,Gemma 2 27B,10
consultant,7,strategist,0.259628595044,gemma,Gemma 2 27B,10
consultant,8,psychologist,0.263252220527,gemma,Gemma 2 27B,10
consultant,9,negotiator,0.280216355142,gemma,Gemma 2 27B,10
consultant,10,publisher,0.292850471319,gemma,Gemma 2 27B,10
contrarian,1,spy,0.315993845715,gemma,Gemma 2 27B,10
contrarian,2,saboteur,0.433947212372,gemma,Gemma 2 27B,10
contrarian,3,maverick,0.559493782633,gemma,Gemma 2 27B,10
contrarian,4,devils_advocate,0.789850194107,gemma,Gemma 2 27B,10
contrarian,5,virus,0.809851885564,gemma,Gemma 2 27B,10
contrarian,6,fixer,0.912667570411,gemma,Gemma 2 27B,10
contrarian,7,hacker,0.919472311995,gemma,Gemma 2 27B,10
contrarian,8,rebel,0.939271095058,gemma,Gemma 2 27B,10
contrarian,9,perfectionist,0.976354796333,gemma,Gemma 2 27B,10
contrarian,10,vigilante,1.0102833301,gemma,Gemma 2 27B,10
coordinator,1,translator,0.0832847139352,gemma,Gemma 2 27B,10
coordinator,2,psychologist,0.0907940027333,gemma,Gemma 2 27B,10
coordinator,3,organizer,0.0946877299313,gemma,Gemma 2 27B,10
coordinator,4,planner,0.15376312912,gemma,Gemma 2 27B,10
coordinator,5,negotiator,0.157292552994,gemma,Gemma 2 27B,10
coordinator,6,publisher,0.165174483017,gemma,Gemma 2 27B,10
coordinator,7,consultant,0.188118586056,gemma,Gemma 2 27B,10
coordinator,8,supervisor,0.191473774502,gemma,Gemma 2 27B,10
coordinator,9,designer,0.222088929033,gemma,Gemma 2 27B,10
coordinator,10,marketer,0.226196279901,gemma,Gemma 2 27B,10
coral_reef,1,romantic,0.380139169823,gemma,Gemma 2 27B,10
coral_reef,2,witch,0.426156053093,gemma,Gemma 2 27B,10
coral_reef,3,hermit,0.432478081597,gemma,Gemma 2 27B,10
coral_reef,4,pilgrim,0.441413558408,gemma,Gemma 2 27B,10
coral_reef,5,mycorrhizal,0.463947296643,gemma,Gemma 2 27B,10
coral_reef,6,wanderer,0.482343763617,gemma,Gemma 2 27B,10
coral_reef,7,bard,0.487774702328,gemma,Gemma 2 27B,10
coral_reef,8,sage,0.489582389047,gemma,Gemma 2 27B,10
coral_reef,9,guru,0.496203724087,gemma,Gemma 2 27B,10
coral_reef,10,whale,0.502303964988,gemma,Gemma 2 27B,10
cosmopolitan,1,writer,0.0816154047178,gemma,Gemma 2 27B,10
cosmopolitan,2,tulpa,0.177868704202,gemma,Gemma 2 27B,10
cosmopolitan,3,merchant,0.232763627283,gemma,Gemma 2 27B,10
cosmopolitan,4,archaeologist,0.26454186948,gemma,Gemma 2 27B,10
cosmopolitan,5,idealist,0.296738543625,gemma,Gemma 2 27B,10
cosmopolitan,6,minimalist,0.303083148002,gemma,Gemma 2 27B,10
cosmopolitan,7,photographer,0.3771261184,gemma,Gemma 2 27B,10
cosmopolitan,8,scout,0.389016596142,gemma,Gemma 2 27B,10
cosmopolitan,9,sommelier,0.427825607434,gemma,Gemma 2 27B,10
cosmopolitan,10,hybrid,0.441750477012,gemma,Gemma 2 27B,10
counselor,1,therapist,0.195553402074,gemma,Gemma 2 27B,10
counselor,2,vegan,0.587052359549,gemma,Gemma 2 27B,10
counselor,3,coach,0.600106659506,gemma,Gemma 2 27B,10
counselor,4,facilitator,0.658063355235,gemma,Gemma 2 27B,10
counselor,5,moderator,0.660884294217,gemma,Gemma 2 27B,10
counselor,6,collaborator,0.696621906181,gemma,Gemma 2 27B,10
counselor,7,teacher,0.696633039129,gemma,Gemma 2 27B,10
counselor,8,instructor,0.726637996764,gemma,Gemma 2 27B,10
counselor,9,tutor,0.743786752721,gemma,Gemma 2 27B,10
counselor,10,caregiver,0.760910307961,gemma,Gemma 2 27B,10
criminal,1,smuggler,0.337552040256,gemma,Gemma 2 27B,10
criminal,2,hoarder,0.515291122744,gemma,Gemma 2 27B,10
criminal,3,daredevil,0.832314917426,gemma,Gemma 2 27B,10
criminal,4,auctioneer,0.835295749921,gemma,Gemma 2 27B,10
criminal,5,improviser,0.941347883434,gemma,Gemma 2 27B,10
criminal,6,prisoner,0.957978003107,gemma,Gemma 2 27B,10
criminal,7,gossip,0.965772210153,gemma,Gemma 2 27B,10
criminal,8,jester,1.24365540662,gemma,Gemma 2 27B,10
criminal,9,gamer,1.33336250051,gemma,Gemma 2 27B,10
criminal,10,comedian,1.3934815439,gemma,Gemma 2 27B,10
critic,1,cyborg,0.26418525405,gemma,Gemma 2 27B,10
critic,2,polymath,0.286793721509,gemma,Gemma 2 27B,10
critic,3,historian,0.296219809754,gemma,Gemma 2 27B,10
critic,4,theorist,0.309594319884,gemma,Gemma 2 27B,10
critic,5,physicist,0.316982045294,gemma,Gemma 2 27B,10
critic,6,futurist,0.331423409391,gemma,Gemma 2 27B,10
critic,7,scholar,0.374643619411,gemma,Gemma 2 27B,10
critic,8,archivist,0.441705191004,gemma,Gemma 2 27B,10
critic,9,judge,0.446124034737,gemma,Gemma 2 27B,10
critic,10,mathematician,0.453540319496,gemma,Gemma 2 27B,10
crystalline,1,stoic,0.492319507078,gemma,Gemma 2 27B,10
crystalline,2,homunculus,0.564604443345,gemma,Gemma 2 27B,10
crystalline,3,alien,0.602651407784,gemma,Gemma 2 27B,10
crystalline,4,chimera,0.706297544676,gemma,Gemma 2 27B,10
crystalline,5,hive,0.706875528716,gemma,Gemma 2 27B,10
crystalline,6,swarm,0.769802099566,gemma,Gemma 2 27B,10
crystalline,7,purist,0.789843145029,gemma,Gemma 2 27B,10
crystalline,8,ascetic,0.804252311031,gemma,Gemma 2 27B,10
crystalline,9,virtuoso,0.814187433644,gemma,Gemma 2 27B,10
crystalline,10,philosopher,0.842445281321,gemma,Gemma 2 27B,10
curator,1,guardian,0.0724285179153,gemma,Gemma 2 27B,10
curator,2,synthesizer,0.189216038755,gemma,Gemma 2 27B,10
curator,3,advocate,0.213676484362,gemma,Gemma 2 27B,10
curator,4,symbiont,0.292753467819,gemma,Gemma 2 27B,10
curator,5,navigator,0.32408012357,gemma,Gemma 2 27B,10
curator,6,conservator,0.330270957419,gemma,Gemma 2 27B,10
curator,7,anthropologist,0.35278607926,gemma,Gemma 2 27B,10
curator,8,cartographer,0.371128298251,gemma,Gemma 2 27B,10
curator,9,ambassador,0.381875035663,gemma,Gemma 2 27B,10
curator,10,altruist,0.408992004692,gemma,Gemma 2 27B,10
cyborg,1,critic,0.26418525405,gemma,Gemma 2 27B,10
cyborg,2,historian,0.335036930592,gemma,Gemma 2 27B,10
cyborg,3,polymath,0.394319905963,gemma,Gemma 2 27B,10
cyborg,4,physicist,0.434634189423,gemma,Gemma 2 27B,10
cyborg,5,mathematician,0.450319962834,gemma,Gemma 2 27B,10
cyborg,6,theorist,0.558156484069,gemma,Gemma 2 27B,10
cyborg,7,futurist,0.586682618778,gemma,Gemma 2 27B,10
cyborg,8,collector,0.599519271405,gemma,Gemma 2 27B,10
cyborg,9,scholar,0.602449892727,gemma,Gemma 2 27B,10
cyborg,10,anarchist,0.604142866913,gemma,Gemma 2 27B,10
cynic,1,narcissist,0.780182735851,gemma,Gemma 2 27B,10
cynic,2,competitor,1.0315263569,gemma,Gemma 2 27B,10
cynic,3,workaholic,1.06622152251,gemma,Gemma 2 27B,10
cynic,4,provocateur,1.21911820496,gemma,Gemma 2 27B,10
cynic,5,hacker,1.24739206185,gemma,Gemma 2 27B,10
cynic,6,comedian,1.2939481462,gemma,Gemma 2 27B,10
cynic,7,rebel,1.5153647727,gemma,Gemma 2 27B,10
cynic,8,absurdist,1.57258154286,gemma,Gemma 2 27B,10
cynic,9,gossip,1.62328776386,gemma,Gemma 2 27B,10
cynic,10,daredevil,1.70941744929,gemma,Gemma 2 27B,10
daredevil,1,smuggler,0.523577806869,gemma,Gemma 2 27B,10
daredevil,2,gossip,0.599100922155,gemma,Gemma 2 27B,10
daredevil,3,criminal,0.832314917426,gemma,Gemma 2 27B,10
daredevil,4,gamer,0.854648872535,gemma,Gemma 2 27B,10
daredevil,5,fixer,0.965817208707,gemma,Gemma 2 27B,10
daredevil,6,hacker,0.97915705792,gemma,Gemma 2 27B,10
daredevil,7,rogue,0.980227476651,gemma,Gemma 2 27B,10
daredevil,8,comedian,0.980782397435,gemma,Gemma 2 27B,10
daredevil,9,jester,1.03239285063,gemma,Gemma 2 27B,10
daredevil,10,vigilante,1.0329245357,gemma,Gemma 2 27B,10
debugger,1,journalist,0.167822506525,gemma,Gemma 2 27B,10
debugger,2,engineer,0.183053360874,gemma,Gemma 2 27B,10
debugger,3,scheduler,0.185838956684,gemma,Gemma 2 27B,10
debugger,4,accountant,0.19062708421,gemma,Gemma 2 27B,10
debugger,5,linguist,0.201039758279,gemma,Gemma 2 27B,10
debugger,6,screener,0.215909688812,gemma,Gemma 2 27B,10
debugger,7,editor,0.234036292377,gemma,Gemma 2 27B,10
debugger,8,economist,0.248697497306,gemma,Gemma 2 27B,10
debugger,9,validator,0.25159696503,gemma,Gemma 2 27B,10
debugger,10,grader,0.253202824312,gemma,Gemma 2 27B,10
demon,1,aberration,0.428584500987,gemma,Gemma 2 27B,10
demon,2,zealot,0.435283391872,gemma,Gemma 2 27B,10
demon,3,vampire,0.799949649792,gemma,Gemma 2 27B,10
demon,4,parasite,1.00129664001,gemma,Gemma 2 27B,10
demon,5,simulacrum,1.22292162265,gemma,Gemma 2 27B,10
demon,6,predator,1.23832163276,gemma,Gemma 2 27B,10
demon,7,absurdist,1.27727985532,gemma,Gemma 2 27B,10
demon,8,genie,1.31676879351,gemma,Gemma 2 27B,10
demon,9,alien,1.33132449948,gemma,Gemma 2 27B,10
demon,10,void,1.3459234657,gemma,Gemma 2 27B,10
designer,1,architect,0.0856305310451,gemma,Gemma 2 27B,10
designer,2,generalist,0.140351230605,gemma,Gemma 2 27B,10
designer,3,publisher,0.145701432994,gemma,Gemma 2 27B,10
designer,4,psychologist,0.151474387355,gemma,Gemma 2 27B,10
designer,5,geographer,0.169094806022,gemma,Gemma 2 27B,10
designer,6,negotiator,0.204534244252,gemma,Gemma 2 27B,10
designer,7,translator,0.218837460983,gemma,Gemma 2 27B,10
designer,8,coordinator,0.222088929033,gemma,Gemma 2 27B,10
designer,9,ambassador,0.227411215337,gemma,Gemma 2 27B,10
designer,10,organizer,0.254496002106,gemma,Gemma 2 27B,10
destroyer,1,perfectionist,0.475636303578,gemma,Gemma 2 27B,10
destroyer,2,virus,0.570120701918,gemma,Gemma 2 27B,10
destroyer,3,revolutionary,0.6004227509,gemma,Gemma 2 27B,10
destroyer,4,simulacrum,0.730924370367,gemma,Gemma 2 27B,10
destroyer,5,devils_advocate,0.753631031756,gemma,Gemma 2 27B,10
destroyer,6,cyborg,0.756249974548,gemma,Gemma 2 27B,10
destroyer,7,purist,0.802208035999,gemma,Gemma 2 27B,10
destroyer,8,spy,0.848559843267,gemma,Gemma 2 27B,10
destroyer,9,anarchist,0.849678015904,gemma,Gemma 2 27B,10
destroyer,10,mathematician,0.897022247926,gemma,Gemma 2 27B,10
detective,1,chemist,0.18703457516,gemma,Gemma 2 27B,10
detective,2,realist,0.31337447766,gemma,Gemma 2 27B,10
detective,3,mathematician,0.390288736391,gemma,Gemma 2 27B,10
detective,4,technologist,0.404608905505,gemma,Gemma 2 27B,10
detective,5,physicist,0.432365833621,gemma,Gemma 2 27B,10
detective,6,skeptic,0.465644702559,gemma,Gemma 2 27B,10
detective,7,entrepreneur,0.467645481132,gemma,Gemma 2 27B,10
detective,8,programmer,0.475005428432,gemma,Gemma 2 27B,10
detective,9,reporter,0.504041384027,gemma,Gemma 2 27B,10
detective,10,dispatcher,0.534110257032,gemma,Gemma 2 27B,10
devils_advocate,1,spy,0.514608920538,gemma,Gemma 2 27B,10
devils_advocate,2,destroyer,0.753631031756,gemma,Gemma 2 27B,10
devils_advocate,3,contrarian,0.789850194107,gemma,Gemma 2 27B,10
devils_advocate,4,perfectionist,0.790215286401,gemma,Gemma 2 27B,10
devils_advocate,5,realist,0.793159920836,gemma,Gemma 2 27B,10
devils_advocate,6,skeptic,0.802563253561,gemma,Gemma 2 27B,10
devils_advocate,7,maverick,0.824270797245,gemma,Gemma 2 27B,10
devils_advocate,8,detective,0.855123939163,gemma,Gemma 2 27B,10
devils_advocate,9,revolutionary,0.86791151918,gemma,Gemma 2 27B,10
devils_advocate,10,virus,0.900797055367,gemma,Gemma 2 27B,10
dilettante,1,hedonist,0.164943251643,gemma,Gemma 2 27B,10
dilettante,2,vigilante,0.341903833568,gemma,Gemma 2 27B,10
dilettante,3,rogue,0.55854675011,gemma,Gemma 2 27B,10
dilettante,4,maverick,0.559002084079,gemma,Gemma 2 27B,10
dilettante,5,soldier,0.583841264708,gemma,Gemma 2 27B,10
dilettante,6,fixer,0.634165253765,gemma,Gemma 2 27B,10
dilettante,7,trickster,0.670868087784,gemma,Gemma 2 27B,10
dilettante,8,loner,0.677455125008,gemma,Gemma 2 27B,10
dilettante,9,revolutionary,0.85032196176,gemma,Gemma 2 27B,10
dilettante,10,jester,0.88375185322,gemma,Gemma 2 27B,10
dispatcher,1,pragmatist,0.149512308874,gemma,Gemma 2 27B,10
dispatcher,2,entrepreneur,0.185277150257,gemma,Gemma 2 27B,10
dispatcher,3,programmer,0.225504071245,gemma,Gemma 2 27B,10
dispatcher,4,pilot,0.241536465207,gemma,Gemma 2 27B,10
dispatcher,5,reporter,0.287883297902,gemma,Gemma 2 27B,10
dispatcher,6,scheduler,0.351187698454,gemma,Gemma 2 27B,10
dispatcher,7,secretary,0.370962279171,gemma,Gemma 2 27B,10
dispatcher,8,accountant,0.39720994292,gemma,Gemma 2 27B,10
dispatcher,9,chemist,0.456851479089,gemma,Gemma 2 27B,10
dispatcher,10,librarian,0.481221355987,gemma,Gemma 2 27B,10
divorcee,1,bartender,0.161305146244,gemma,Gemma 2 27B,10
divorcee,2,retiree,0.224484453134,gemma,Gemma 2 27B,10
divorcee,3,mechanic,0.293416807005,gemma,Gemma 2 27B,10
divorcee,4,patient,0.417112919368,gemma,Gemma 2 27B,10
divorcee,5,addict,0.504066360589,gemma,Gemma 2 27B,10
divorcee,6,influencer,0.50677244332,gemma,Gemma 2 27B,10
divorcee,7,newlywed,0.567367673609,gemma,Gemma 2 27B,10
divorcee,8,graduate,0.593749024785,gemma,Gemma 2 27B,10
divorcee,9,orphan,0.632092113527,gemma,Gemma 2 27B,10
divorcee,10,celebrity,0.645280091986,gemma,Gemma 2 27B,10
doctor,1,interviewer,0.120165731622,gemma,Gemma 2 27B,10
doctor,2,trainer,0.156457640672,gemma,Gemma 2 27B,10
doctor,3,nutritionist,0.186963106175,gemma,Gemma 2 27B,10
doctor,4,networker,0.19550694622,gemma,Gemma 2 27B,10
doctor,5,assistant,0.211129827724,gemma,Gemma 2 27B,10
doctor,6,pharmacist,0.229601804022,gemma,Gemma 2 27B,10
doctor,7,veterinarian,0.2700092692,gemma,Gemma 2 27B,10
doctor,8,recruiter,0.284198031481,gemma,Gemma 2 27B,10
doctor,9,mentor,0.311410878227,gemma,Gemma 2 27B,10
doctor,10,producer,0.322967132885,gemma,Gemma 2 27B,10
dreamer,1,ghost,0.209906842142,gemma,Gemma 2 27B,10
dreamer,2,prophet,0.337842992914,gemma,Gemma 2 27B,10
dreamer,3,familiar,0.456638881639,gemma,Gemma 2 27B,10
dreamer,4,echo,0.472411879878,gemma,Gemma 2 27B,10
dreamer,5,golem,0.477172120711,gemma,Gemma 2 27B,10
dreamer,6,oracle,0.49305139839,gemma,Gemma 2 27B,10
dreamer,7,ancient,0.524836102991,gemma,Gemma 2 27B,10
dreamer,8,coral_reef,0.580584067587,gemma,Gemma 2 27B,10
dreamer,9,ascetic,0.597700094205,gemma,Gemma 2 27B,10
dreamer,10,wraith,0.625521137684,gemma,Gemma 2 27B,10
echo,1,golem,0.189469309928,gemma,Gemma 2 27B,10
echo,2,oracle,0.314251365474,gemma,Gemma 2 27B,10
echo,3,prophet,0.319866067539,gemma,Gemma 2 27B,10
echo,4,wraith,0.431074763076,gemma,Gemma 2 27B,10
echo,5,ghost,0.462673438534,gemma,Gemma 2 27B,10
echo,6,dreamer,0.472411879878,gemma,Gemma 2 27B,10
echo,7,leviathan,0.501999481392,gemma,Gemma 2 27B,10
echo,8,familiar,0.55833767185,gemma,Gemma 2 27B,10
echo,9,ancient,0.596038855256,gemma,Gemma 2 27B,10
echo,10,wind,0.619036822219,gemma,Gemma 2 27B,10
economist,1,statistician,0.133183588597,gemma,Gemma 2 27B,10
economist,2,lawyer,0.148528284012,gemma,Gemma 2 27B,10
economist,3,journalist,0.189989602675,gemma,Gemma 2 27B,10
economist,4,auditor,0.194613588217,gemma,Gemma 2 27B,10
economist,5,linguist,0.210761371153,gemma,Gemma 2 27B,10
economist,6,accountant,0.238604117635,gemma,Gemma 2 27B,10
economist,7,debugger,0.248697497306,gemma,Gemma 2 27B,10
economist,8,forecaster,0.270921587736,gemma,Gemma 2 27B,10
economist,9,technologist,0.276546107676,gemma,Gemma 2 27B,10
economist,10,validator,0.296482431462,gemma,Gemma 2 27B,10
ecosystem,1,naturalist,0.462236463653,gemma,Gemma 2 27B,10
ecosystem,2,hybrid,0.544141805609,gemma,Gemma 2 27B,10
ecosystem,3,artisan,0.700264014785,gemma,Gemma 2 27B,10
ecosystem,4,pacifist,0.776551027921,gemma,Gemma 2 27B,10
ecosystem,5,healer,0.779544714194,gemma,Gemma 2 27B,10
ecosystem,6,minimalist,0.784799859618,gemma,Gemma 2 27B,10
ecosystem,7,empath,0.823573626039,gemma,Gemma 2 27B,10
ecosystem,8,symbiont,0.824600215077,gemma,Gemma 2 27B,10
ecosystem,9,idealist,0.829908697829,gemma,Gemma 2 27B,10
ecosystem,10,angel,0.857246270642,gemma,Gemma 2 27B,10
editor,1,marketer,0.160495848441,gemma,Gemma 2 27B,10
editor,2,secretary,0.171044612617,gemma,Gemma 2 27B,10
editor,3,grader,0.206996644764,gemma,Gemma 2 27B,10
editor,4,debugger,0.234036292377,gemma,Gemma 2 27B,10
editor,5,scheduler,0.237714483354,gemma,Gemma 2 27B,10
editor,6,supervisor,0.26839306237,gemma,Gemma 2 27B,10
editor,7,screener,0.269111259883,gemma,Gemma 2 27B,10
editor,8,engineer,0.291063118094,gemma,Gemma 2 27B,10
editor,9,producer,0.307268283512,gemma,Gemma 2 27B,10
editor,10,publisher,0.307400421433,gemma,Gemma 2 27B,10
egregore,1,virtuoso,0.53830913368,gemma,Gemma 2 27B,10
egregore,2,swarm,0.546753651753,gemma,Gemma 2 27B,10
egregore,3,traditionalist,0.610890686782,gemma,Gemma 2 27B,10
egregore,4,ascetic,0.668966685589,gemma,Gemma 2 27B,10
egregore,5,shapeshifter,0.696651421775,gemma,Gemma 2 27B,10
egregore,6,familiar,0.737933185838,gemma,Gemma 2 27B,10
egregore,7,homunculus,0.801244005575,gemma,Gemma 2 27B,10
egregore,8,hive,0.809219693069,gemma,Gemma 2 27B,10
egregore,9,avatar,0.828794114286,gemma,Gemma 2 27B,10
egregore,10,warrior,0.829651811886,gemma,Gemma 2 27B,10
elder,1,nomad,0.264228879721,gemma,Gemma 2 27B,10
elder,2,refugee,0.569973209115,gemma,Gemma 2 27B,10
elder,3,immigrant,0.610158324869,gemma,Gemma 2 27B,10
elder,4,empath,0.761608519609,gemma,Gemma 2 27B,10
elder,5,artisan,0.825134898579,gemma,Gemma 2 27B,10
elder,6,wanderer,0.855136377426,gemma,Gemma 2 27B,10
elder,7,musician,0.868597557204,gemma,Gemma 2 27B,10
elder,8,survivor,0.877539107294,gemma,Gemma 2 27B,10
elder,9,amnesiac,0.929048946941,gemma,Gemma 2 27B,10
elder,10,romantic,0.938111392886,gemma,Gemma 2 27B,10
eldritch,1,void,0.533693868983,gemma,Gemma 2 27B,10
eldritch,2,revenant,1.07162436825,gemma,Gemma 2 27B,10
eldritch,3,wraith,1.15351535623,gemma,Gemma 2 27B,10
eldritch,4,vampire,1.15382219394,gemma,Gemma 2 27B,10
eldritch,5,leviathan,1.1759707864,gemma,Gemma 2 27B,10
eldritch,6,homunculus,1.19399089343,gemma,Gemma 2 27B,10
eldritch,7,crystalline,1.24354940148,gemma,Gemma 2 27B,10
eldritch,8,ancient,1.2487332742,gemma,Gemma 2 27B,10
eldritch,9,chimera,1.3013368711,gemma,Gemma 2 27B,10
eldritch,10,ascetic,1.31764844323,gemma,Gemma 2 27B,10
emissary,1,pacifist,0.406762979674,gemma,Gemma 2 27B,10
emissary,2,peacekeeper,0.42131714767,gemma,Gemma 2 27B,10
emissary,3,synthesizer,0.465834939314,gemma,Gemma 2 27B,10
emissary,4,curator,0.57183808136,gemma,Gemma 2 27B,10
emissary,5,summarizer,0.600100843985,gemma,Gemma 2 27B,10
emissary,6,anthropologist,0.608954815799,gemma,Gemma 2 27B,10
emissary,7,ambassador,0.617931855534,gemma,Gemma 2 27B,10
emissary,8,guardian,0.635351150541,gemma,Gemma 2 27B,10
