model,model_label,source_model_label,opaque_role_id,role,legacy_qwen_cluster,native_pc1,native_pc2,native_pc3,display_aligned_x,display_aligned_y,display_aligned_z,consensus_family_id,membership_category
gemma,Gemma 2 27B,Gemma-2-27B,R025,auctioneer,grounded_social,-44.4321665451,744.353309063,17.889952042,-0.503677706493,1.83852065936,0.407017258865,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R026,auditor,procedural_professional,643.742685294,-183.776092098,155.020650869,1.37193742654,-0.26445453939,0.437901562275,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R027,avatar,mythic_spiritual,-667.959239814,-569.248241928,-136.109151631,-0.977479853,-1.64867546649,-0.698682430589,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R028,bard,mythic_spiritual,-860.630990074,-233.783283819,-286.261929921,-1.58971646573,-0.803336041936,-1.10430618654,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R029,bartender,grounded_social,79.0460537624,603.125613346,-173.072715949,-0.26594399607,1.65336014703,-0.407030170276,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R030,biologist,procedural_professional,414.508961423,-202.364018782,43.5560754939,0.90965597762,-0.347722896702,0.0275450091884,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R031,blogger,grounded_social,96.4956148561,170.379375333,-140.681313015,0.0279087173171,0.555191745975,-0.477708845693,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R032,bohemian,grounded_social,-628.580415851,295.473333481,-145.803612032,-1.40407574387,0.546262311232,-0.354272784188,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R033,builder,procedural_professional,181.885670026,82.5921395312,-107.000252145,0.251432700678,0.353053496502,-0.397402521741,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R034,caregiver,grounded_social,310.448459173,35.0091701194,-508.30274449,0.362684991667,0.530844071061,-1.98095303678,MFamily_A,fringe
gemma,Gemma 2 27B,Gemma-2-27B,R035,cartographer,procedural_professional,259.892645565,-163.404575427,14.0579486457,0.586138290761,-0.301829948077,-0.0501319464011,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R036,caveman,trickster_chaos,-1058.52794178,584.205993477,-1078.23210745,-2.73974113063,1.63431119146,-3.76748739507,MFamily_E,majority
gemma,Gemma 2 27B,Gemma-2-27B,R037,celebrity,grounded_social,134.190883143,487.479161001,1.04597864097,-0.0281720435168,1.28386165436,0.205776442177,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R038,chameleon,grounded_social,-56.3201164943,181.400509195,-129.960891574,-0.260469728562,0.507739175857,-0.413069231595,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R039,chef,grounded_social,186.952879245,134.061395193,-112.166531422,0.229348196453,0.487662049786,-0.394919755917,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R040,chemist,procedural_professional,422.36839287,-69.1504212534,139.121643034,0.885239793567,-0.0666927054719,0.454498057659,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R041,chimera,mythic_spiritual,-725.261511305,-274.720188975,155.133729119,-1.14008823132,-1.10862836042,0.562450399489,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R042,coach,procedural_professional,611.307972857,-109.262802385,-229.167141478,1.11820074147,0.13731396769,-1.00572936369,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R043,collaborator,procedural_professional,654.382065965,-103.499433327,-210.478826256,1.20287958392,0.160008699564,-0.936303751552,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R044,collector,procedural_professional,123.118870724,-192.49822155,62.0476185277,0.365414083662,-0.465039802114,0.138299580065,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R045,comedian,trickster_chaos,-89.1759381563,1117.98099849,407.223905655,-0.649838114301,2.52431644499,2.08008404728,MFamily_C,majority
gemma,Gemma 2 27B,Gemma-2-27B,R046,competitor,combative_iconoclast,54.7140419284,664.377413414,538.277792148,-0.0686004087827,1.37176950937,2.36515671834,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R047,composer,procedural_professional,1.06920115297,-281.488126864,12.8096972527,0.168655227562,-0.714020285807,-0.0765745370304,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R048,conservator,procedural_professional,340.015493078,-226.854195737,9.58926306401,0.770906142627,-0.422458160792,-0.105360287329,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R049,consultant,procedural_professional,654.984193326,-271.487932427,-33.5604832268,1.36963902731,-0.36713032389,-0.329537624723,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R050,contrarian,combative_iconoclast,15.8899972386,251.642609584,500.334410963,0.0808575677885,0.340511137784,2.03909211376,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R051,coordinator,procedural_professional,614.245933116,-208.815445643,-46.2821150164,1.25236873419,-0.220482359779,-0.345656274671,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R052,coral_reef,mythic_spiritual,-746.831354995,-318.511446676,-190.307205885,-1.29038976217,-1.02217319815,-0.786019648683,MFamily_B,majority
gemma,Gemma 2 27B,Gemma-2-27B,R053,cosmopolitan,procedural_professional,34.2413061105,-119.49020186,-51.7939547788,0.112506791345,-0.253751527296,-0.257169448009,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R054,counselor,procedural_professional,522.289060467,-110.894485962,-376.136877286,0.894939517177,0.180874899633,-1.56223561657,MFamily_A,majority
gemma,Gemma 2 27B,Gemma-2-27B,R055,criminal,grounded_social,-349.529425082,938.012707729,97.4006950301,-1.15528346568,2.14016140219,0.836770916639,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R056,critic,procedural_professional,258.211858389,-282.799097078,158.755378173,0.708120088331,-0.688743143676,0.454435048733,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R057,crystalline,mythic_spiritual,-576.613035491,-472.141621896,254.576097384,-0.70940821842,-1.59686194821,0.839613807984,MFamily_B,majority
gemma,Gemma 2 27B,Gemma-2-27B,R058,curator,procedural_professional,245.897498317,-254.351313742,-58.5339299927,0.583771132204,-0.493189817505,-0.368902549826,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R059,cyborg,procedural_professional,173.413681664,-252.59771108,207.843462035,0.551131069656,-0.680333058781,0.667348855283,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R060,cynic,combative_iconoclast,-187.922455561,913.427035945,704.516716648,-0.601112850071,1.78884569408,3.14644281373,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R061,daredevil,combative_iconoclast,-182.695479104,807.832440705,273.359431845,-0.699240191837,1.78330248286,1.43673145173,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R062,debugger,procedural_professional,628.042816434,-157.859668928,74.0873154079,1.2960074157,-0.158143407563,0.139420092565,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R063,demon,mythic_spiritual,-870.983778251,-19.1806413374,538.885227182,-1.40976262202,-0.761454844284,2.1733694023,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R064,designer,procedural_professional,500.446269426,-196.042642327,-43.2189005178,1.03307225872,-0.241419090451,-0.314443868504,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R065,destroyer,combative_iconoclast,15.8830590638,-138.984827773,367.835021736,0.253363521331,-0.561352702343,1.35377398843,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R066,detective,procedural_professional,374.371096081,-22.2458802373,166.466071125,0.77909062945,0.0131875697153,0.586638513933,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R067,devils_advocate,combative_iconoclast,206.85015833,111.316911626,348.188138013,0.45964916557,0.164805263027,1.366942894,MFamily_A,majority
gemma,Gemma 2 27B,Gemma-2-27B,R068,dilettante,grounded_social,-243.800425833,301.665428262,257.208985619,-0.529343600673,0.494397285972,1.15558602521,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R069,dispatcher,procedural_professional,540.421954011,31.1952701247,63.1318651692,1.01903616276,0.283729203958,0.192242422438,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R070,divorcee,grounded_social,140.874313411,573.471240757,-153.539970453,-0.125467773039,1.59504690154,-0.352437977607,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R071,doctor,procedural_professional,594.383955571,-63.7097077811,-116.580127641,1.10435586702,0.176912487563,-0.549367658135,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R072,dreamer,mythic_spiritual,-860.31698648,-307.403562444,-53.0496812795,-1.45568027794,-1.12722258042,-0.238341145012,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R073,echo,mythic_spiritual,-1032.73327538,-430.907705225,-77.2260905771,-1.71716400254,-1.5004806423,-0.365981911245,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R074,economist,procedural_professional,562.907460157,-162.225625071,128.885313549,1.19793154624,-0.231100349417,0.35652510214,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R075,ecosystem,procedural_professional,-137.236595086,-389.657370662,-199.895248655,-0.111444867028,-0.920934433776,-0.928143939711,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R076,editor,editorial,675.59481336,-138.104292267,20.6477351042,1.35284140512,-0.0552603585363,-0.0634539161893,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R077,egregore,mythic_spiritual,-427.91282462,-421.85264734,9.60198482995,-0.555524635184,-1.25752384291,-0.100049973604,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R078,elder,mythic_spiritual,-456.40914112,43.8335072398,-358.644215883,-1.02028331407,0.11879581519,-1.30786079533,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R079,eldritch,mythic_spiritual,-1206.34186144,-539.012939763,308.202091178,-1.82959383929,-2.08001496085,1.09221290906,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R080,emissary,procedural_professional,330.050940758,-410.060040231,-152.641844979,0.794025181462,-0.790194003909,-0.811366068738,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R081,empath,grounded_social,-144.512464479,-117.202927571,-306.048356351,-0.323029756639,-0.176693075002,-1.21464979075,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R082,engineer,procedural_professional,617.346224828,-223.669692966,58.7794102141,1.30777852679,-0.31907879014,0.0522876048151,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R083,entrepreneur,procedural_professional,460.89337517,68.4903712461,72.6207484199,0.852363273236,0.335951365136,0.255058817439,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R084,evaluator,procedural_professional,654.497233332,-297.177532975,30.331273677,1.40845688316,-0.469983547102,-0.0946929103767,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R085,evangelist,grounded_social,-402.408005591,-51.6416415101,49.0066430472,-0.704940396605,-0.339911403801,0.214242663671,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R086,examiner,procedural_professional,698.927516926,-270.399924964,131.838011344,1.51598545425,-0.443326346967,0.303183703663,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R087,exile,mythic_spiritual,-744.545223605,3.05430712019,-125.952488771,-1.44560817648,-0.252046635089,-0.394506908389,MFamily_B,majority
gemma,Gemma 2 27B,Gemma-2-27B,R088,expatriate,procedural_professional,197.644571812,200.386484491,-130.353871771,0.204177566336,0.66987506954,-0.436662907202,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R089,facilitator,procedural_professional,689.732183265,-193.15673433,-240.204258146,1.3089591669,-0.0314975322918,-1.09520936014,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R090,familiar,mythic_spiritual,-745.869841994,-447.705012811,-94.1319890909,-1.17680072062,-1.40355185463,-0.473178134086,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R091,fixer,grounded_social,-26.0301617279,461.894252719,315.089063569,-0.190820041492,0.960164279261,1.42409344498,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R092,flaneur,grounded_social,-640.968116589,-55.1668128731,168.670289631,-1.10298416601,-0.527462679456,0.702618405484,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R093,fool,trickster_chaos,-571.841428907,1180.43277363,-650.725082882,-2.00337883885,3.09532768893,-1.91174466979,MFamily_E,fringe
gemma,Gemma 2 27B,Gemma-2-27B,R094,forecaster,procedural_professional,530.474968426,-235.455688588,82.4783102126,1.16109208013,-0.401887947638,0.148821384085,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R095,futurist,procedural_professional,399.423816217,-291.172652793,110.704948163,0.95864930357,-0.617586490167,0.248487966778,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R096,gamer,combative_iconoclast,100.499252043,581.348912772,199.553636673,-0.0675807074697,1.3859804298,1.016931546,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R097,generalist,procedural_professional,502.796594229,-240.594821608,-63.2771731961,1.05521724341,-0.340270340152,-0.41195484346,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R098,genie,trickster_chaos,-766.50116741,-1.43017647714,206.522395116,-1.35418175907,-0.471568891719,0.887645875581,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R099,geographer,procedural_professional,444.649359074,-189.168458177,-10.1765065969,0.937528569811,-0.268968826075,-0.177294959612,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R100,ghost,mythic_spiritual,-948.976904042,-283.309973804,-26.3296346645,-1.62513987072,-1.12254005683,-0.11390960195,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R101,golem,mythic_spiritual,-983.59794218,-431.181352698,-119.171711696,-1.6413691479,-1.45403964404,-0.533695983269,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R102,gossip,trickster_chaos,-84.4277141324,1022.15387517,299.228103359,-0.628135066381,2.3502566965,1.6204127782,MFamily_D,majority
gemma,Gemma 2 27B,Gemma-2-27B,R103,grader,editorial,753.768907535,-153.418935655,55.4721322836,1.52167865543,-0.0793370911373,0.054521856502,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R104,graduate,grounded_social,329.149268476,499.609197243,-43.9685861742,0.31244274471,1.42886768195,0.0142272437362,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R105,grandparent,grounded_social,-213.318534291,649.86116305,-495.406119841,-0.966425145502,1.83155871706,-1.59337804619,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R106,guardian,procedural_professional,218.482890635,-240.8693076,-49.6132064781,0.528165975753,-0.476987661627,-0.32519222481,MFamily_A,majority
gemma,Gemma 2 27B,Gemma-2-27B,R107,guide,procedural_professional,245.003491162,-146.917475573,-175.783195972,0.474565423462,-0.153847872132,-0.772707734144,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R108,guru,mythic_spiritual,-613.327421358,-451.88708575,-252.337429525,-0.987981243019,-1.26004013129,-1.10079758913,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R109,hacker,combative_iconoclast,-85.3601158629,593.51972963,473.094125301,-0.315767338354,1.16972960396,2.09909428226,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R110,healer,procedural_professional,2.0471661115,-395.231782575,-386.912116576,0.0795379465644,-0.760695418986,-1.66824989905,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R111,hedonist,grounded_social,-284.986272293,269.518134461,287.309831083,-0.57626102906,0.377185710136,1.26219639358,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R112,hermit,mythic_spiritual,-925.083168786,-264.182264527,-246.879450906,-1.67758970447,-0.932160071732,-0.958338395987,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R113,historian,procedural_professional,202.704890609,-181.645112838,137.955422322,0.537930247399,-0.447284712005,0.426156770383,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R114,hive,procedural_professional,-233.727898812,-468.464007853,190.332584499,-0.0943739692697,-1.39507484852,0.552365699192,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R115,hoarder,other,-402.150474965,920.948813671,-31.2167663695,-1.29433095638,2.15038964542,0.33972445133,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R116,homunculus,mythic_spiritual,-726.658260369,-375.564854871,148.678452795,-1.08731800797,-1.35864039083,0.492660955266,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R117,hybrid,procedural_professional,-51.0707384297,-217.822768868,-133.527219909,-0.022777114185,-0.490279635472,-0.605893415329,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R118,idealist,procedural_professional,-108.515966004,-162.167340424,-52.3638597076,-0.130608618715,-0.424787444925,-0.261260859052,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R119,immigrant,grounded_social,-149.767170948,89.0232871349,-333.90463833,-0.46218798488,0.355429301175,-1.22920895181,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R120,improviser,grounded_social,-127.651761355,718.126901906,-58.9203368785,-0.674524644786,1.78106522424,0.109247170521,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R121,infant,other,-355.937839637,794.704609569,-788.280483528,-1.43123885546,2.30589289404,-2.64034658454,MFamily_E,majority
gemma,Gemma 2 27B,Gemma-2-27B,R122,influencer,combative_iconoclast,367.730487036,486.796368981,-122.624801387,0.361317651246,1.46097909951,-0.299321336409,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R123,instructor,procedural_professional,568.299624686,-123.819508159,-192.017338074,1.06052386995,0.0592491446134,-0.863866950594,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R124,interpreter,procedural_professional,410.007541828,-128.049965047,-180.402325286,0.770995582348,-0.0294992703327,-0.801937270701,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R125,interviewer,editorial,629.107501123,-29.4609841292,-105.219894153,1.15417066553,0.271754924749,-0.49445043838,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R126,jester,trickster_chaos,-567.609511885,538.994643307,234.031532001,-1.28122079669,0.958556850037,1.21130269691,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R127,journalist,procedural_professional,542.912518594,-165.945657711,81.4026613568,1.14405228927,-0.221102303209,0.17424824878,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R128,judge,procedural_professional,466.794406595,-251.523053733,113.845944766,1.06330091903,-0.489593739651,0.27020931382,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R129,lawyer,procedural_professional,620.251288849,-146.024050259,151.840572494,1.30501312956,-0.17832177338,0.445345825524,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R130,leviathan,mythic_spiritual,-1214.5474112,-446.528363502,14.0828905558,-2.01305543366,-1.67596391945,0.000865578147901,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R131,librarian,procedural_professional,492.088785885,-124.726665962,1.9400590206,0.99411889854,-0.0930393144729,-0.10749707693,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R132,linguist,procedural_professional,524.98658175,-167.975379697,78.5060616854,1.11050822723,-0.232533334137,0.164333573957,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R133,loner,grounded_social,-254.457458397,230.529620794,90.780751017,-0.573518744811,0.410278582645,0.483579306364,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R134,luddite,grounded_social,-728.857216478,393.953660832,-48.3283317041,-1.61035073775,0.690296611083,0.0775305051414,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R135,marketer,procedural_professional,621.042339688,-141.181460837,-10.2841890187,1.24033325613,-0.0690665457395,-0.177490022833,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R136,martyr,mythic_spiritual,-618.370054172,-177.584132641,113.486655857,-1.01193069884,-0.791778765716,0.43247646218,MFamily_B,majority
gemma,Gemma 2 27B,Gemma-2-27B,R137,mathematician,procedural_professional,363.055667198,-152.35336969,215.333978285,0.851714209768,-0.34777981812,0.718204428966,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R138,maverick,combative_iconoclast,-96.8732021236,328.901274497,379.056271468,-0.222138302131,0.556167799345,1.6197337262,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R139,mechanic,procedural_professional,222.08974153,665.060297738,-136.43363883,-0.0192499415951,1.851361103,-0.255337850848,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R140,mediator,procedural_professional,610.961234398,-230.465185811,-184.266156036,1.20470529608,-0.193991008718,-0.886793513206,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R141,mentor,procedural_professional,546.911739645,-152.148778577,-164.627182573,1.04743797445,-0.0378529004566,-0.768381005634,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R142,merchant,procedural_professional,24.134498354,-39.3783351805,-77.4661836825,0.0375351042237,-0.0418061796838,-0.319097270314,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R143,minimalist,procedural_professional,33.8670559593,-138.828971469,-128.171831034,0.093052059793,-0.256908043891,-0.560164823701,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R144,moderator,procedural_professional,728.597016846,-188.943655108,-251.639888908,1.37486726388,0.00338581124964,-1.14208198304,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R145,musician,grounded_social,-195.582287607,-12.2604509161,-181.483246343,-0.430255148191,-0.0104640766798,-0.681463261719,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R146,mycorrhizal,mythic_spiritual,-788.212444735,-466.674324678,-252.587189835,-1.30716607651,-1.3756814681,-1.08732203127,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R147,mystic,mythic_spiritual,-810.708629201,-536.093020984,-241.061257515,-1.30493424302,-1.56699742579,-1.07121717127,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R148,narcissist,grounded_social,-278.542086852,688.953463681,828.418117387,-0.59351149403,1.1104708453,3.53458758532,MFamily_D,core
gemma,Gemma 2 27B,Gemma-2-27B,R149,narrator,mythic_spiritual,-614.919980282,-94.6578718205,-55.0578879302,-1.1189792562,-0.481417472548,-0.180522182823,MFamily_B,majority
gemma,Gemma 2 27B,Gemma-2-27B,R150,naturalist,procedural_professional,-4.46192332199,-269.252848337,-143.038056558,0.0903418941833,-0.592789899994,-0.671150541738,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R151,navigator,procedural_professional,325.68461767,-145.492060674,-65.2546116052,0.668081280156,-0.179932589806,-0.355751567329,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R152,negotiator,procedural_professional,570.495993276,-218.002893497,-79.6648752635,1.16264561815,-0.243311327726,-0.473170365365,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R153,networker,procedural_professional,526.789844207,-89.8354079155,-149.523614028,0.979868539183,0.100562674093,-0.679889982233,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R154,newlywed,grounded_social,280.253575352,659.126464257,-267.787008527,0.0417537554083,1.94099840119,-0.771288114367,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R155,nomad,grounded_social,-348.782358672,81.3381132703,-325.085507018,-0.827104244378,0.241357980709,-1.1746989776,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R156,novelist,grounded_social,-243.733943564,-86.2014751677,36.3421672435,-0.392831551377,-0.347773049405,0.130883278632,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R157,nutritionist,editorial,662.571680883,-96.4606768165,-142.633326378,1.24070100638,0.140884405941,-0.672634673635,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R158,observer,procedural_professional,488.872427947,-264.616960533,96.3227934119,1.1053241831,-0.502088516841,0.194156926658,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R159,optimist,grounded_social,243.206843922,217.035521745,-297.677132461,0.214546936216,0.832016528406,-1.07964727736,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R160,oracle,mythic_spiritual,-894.153876004,-476.51361389,-106.707790101,-1.44292593634,-1.53508375241,-0.516681759576,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R161,organizer,procedural_professional,613.981188847,-242.434412599,-55.3826992679,1.26762078326,-0.299593286353,-0.395729463804,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R162,orphan,grounded_social,-121.758676973,497.496298987,-236.040809336,-0.606032151159,1.33536700208,-0.6727859838,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R163,pacifist,procedural_professional,247.640842415,-305.710621535,-218.343796807,0.554053956422,-0.526018717807,-1.00805161843,MFamily_A,fringe
gemma,Gemma 2 27B,Gemma-2-27B,R164,paramedic,procedural_professional,464.310965568,180.405170494,-51.0262541898,0.74615934531,0.69230236531,-0.17192225594,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R165,parasite,mythic_spiritual,-415.79705168,30.8692329113,419.975543608,-0.63237559524,-0.360091713648,1.68262393369,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R166,parent,grounded_social,278.360770376,501.982577744,-296.359658744,0.117278144507,1.56258503646,-0.95143343982,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R167,patient,grounded_social,215.508633834,477.822999922,-230.636601869,0.0391165137035,1.43443141787,-0.701340315809,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R168,peacekeeper,procedural_professional,454.987722757,-284.55943255,-180.987821456,0.944895127605,-0.401937396801,-0.8795646408,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R169,perfectionist,procedural_professional,119.219614301,-112.927323804,476.85664593,0.474581355712,-0.51449380346,1.77320510694,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R170,pharmacist,editorial,620.570199927,-94.9833307415,-63.2697813419,1.19220550289,0.0783475610464,-0.36101484314,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R171,philosopher,procedural_professional,-167.780546539,-386.269610772,204.044268523,-0.0126871221572,-1.16719351023,0.634019555354,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R172,photographer,grounded_social,-107.384907114,-19.8117791328,-49.17108446,-0.208989597241,-0.0687082896268,-0.185459981478,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R173,physicist,procedural_professional,359.859554622,-187.486042307,162.842002467,0.845381385524,-0.406118897003,0.500556574677,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R174,pilgrim,mythic_spiritual,-752.558755356,-380.996498138,-295.102030274,-1.30620402171,-1.1191277399,-1.21718872469,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R175,pilot,procedural_professional,476.417693131,43.3383454834,10.6740884582,0.871668275122,0.316736530756,0.00317628240288,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R176,pirate,trickster_chaos,-591.81641372,615.3870475,-217.58735138,-1.54698635474,1.40898045945,-0.492389724421,MFamily_D,core
